DLiP-ID,T001NW
AATSC4c,-0.0029389907157790014
AATSC4d,0.017321030167814534
AATSC4i,-0.42630069401036985
AATSC4m,8.694580902381695
AATSC4p,0.028419628341745735
AATSC4s,-0.34277512118341597
AATSC4v,6.88896970771906
AATSC5Z,1.6567523694821173
AATSC5c,0.0018256549242663897
AATSC5d,0.06142653296329267
AATSC5i,-0.036815850330064924
AATSC5m,8.07740660943142
AATSC5p,-0.0004258766235926702
AATSC5s,0.3791355183805326
AATSC5v,4.371091383629329
AATSC6Z,0.5499443435467809
AATSC6c,0.003929281003176766
AATSC6d,-0.0015195676372370952
AATSC6i,-0.3225028022202391
AATSC6m,2.4426260091774794
AATSC6p,-0.002464743602090787
AATSC6s,-0.41192206553550376
AATSC6v,2.072425337370094
AATSC7Z,-0.7941451261289318
AATSC7c,-0.005705813809746427
AATSC7d,-0.042903301152289006
AATSC7i,-0.7130753904494599
AATSC7m,-3.946366978587919
AATSC7p,-0.01928054802688167
AATSC7s,-1.4779011854397965
AATSC7v,1.9060144378924113
AATSC8Z,-2.4181918260630244
AATSC8c,0.0031713655899082917
AATSC8d,-0.10529620200908214
AATSC8i,-0.17472679463107713
AATSC8m,-11.274974320090488
AATSC8p,-0.023008437750160773
AATSC8s,-0.6604629525809875
AATSC8v,-5.783292699555381
ATS0are,383.14809999999994
ATS1are,367.7869
ATS2are,667.4645
ATS3are,747.6107
ATS4are,850.4177999999999
ATS5are,801.3389999999999
ATS6are,711.2386
ATS7are,674.9319999999999
ATS8are,609.4329999999999
ATSC0dv,299.6923076923077
ATSC0pe,16.05020769230769
ATSC0se,10.540630980769231
ATSC1dv,78.19986850756081
ATSC1pe,-0.6562195266272207
ATSC1se,-0.540150210798812
ATSC2dv,225.9520052596976
ATSC2pe,11.654478550295856
ATSC2se,8.004598303624261
ATSC3dv,197.0223537146614
ATSC3pe,5.0063252958579625
ATSC3se,2.1854781771449874
ATSC4dv,128.2603550295858
ATSC4pe,-0.422548816568052
ATSC4se,-1.4601729356508872
ATSC5dv,79.07034845496385
ATSC5pe,3.759398668639055
ATSC5se,2.754383368713014
ATSC6dv,-37.556213017751475
ATSC6pe,-2.152461094674555
ATSC6se,-1.795442328032546
ATSC7dv,-170.6771860618014
ATSC7pe,-8.895852514792892
ATSC7se,-5.567178772559178
ATSC8dv,-125.3971071663379
ATSC8pe,-3.810481952662716
ATSC8se,-2.4545967566568065
AXp-0dv,0.5399820174748732
AXp-1dv,0.3048754862051919
AXp-2dv,0.15396248738070617
AXp-3dv,0.08609347486375579
AXp-4dv,0.04602193965671402
AXp-5dv,0.024156586006299153
AXp-6dv,0.013354725226496417
AXp-7dv,0.0073441399624635684
BertzCT,1105.0483592599485
ECIndex,921
ETA_eta,31.908762430561836
GATS1dv,0.3491029102339849
GATS1pe,0.5608015003986158
GATS1se,0.6012588978998825
GATS2dv,0.4054098312394663
GATS2pe,0.403752890066418
GATS2se,0.40300625890562297
GATS3dv,0.5179225069190252
GATS3pe,0.503735049969972
GATS3se,0.5309054191257971
GATS4dv,0.7801216183615536
GATS4pe,0.9206317208562127
GATS4se,0.969754947662156
GATS5dv,0.8759721793171122
GATS5pe,0.8504178266742621
GATS5se,0.8424529562119678
GATS6dv,1.0341519778261195
GATS6pe,0.9983560084900568
GATS6se,1.0186965928251308
GATS7dv,1.3479614719550417
GATS7pe,1.3448255881663644
GATS7se,1.3411637345352403
GATS8dv,1.1839662623561438
GATS8pe,1.0510046565528537
GATS8se,1.0679026206506048
LogEE_A,4.413433338025804
LogEE_D,222.3639843880934
MATS1dv,0.2512696360517488
MATS1pe,-0.03937114782744877
MATS1se,-0.04934663288989689
MATS2dv,0.4215615562571912
MATS2pe,0.4060061249796834
MATS2se,0.4246130409303878
MATS3dv,0.2972661171125594
MATS3pe,0.14104052373612408
MATS3se,0.09375304201747695
MATS4dv,0.18241491904264992
MATS4pe,-0.011221211446455267
MATS4se,-0.059044737775197344
MATS5dv,0.12141237565089577
MATS5pe,0.10778606738518551
MATS5se,0.12024933359318449
MATS6dv,-0.06451908024478012
MATS6pe,-0.06904569788518772
MATS6se,-0.08769742065466024
MATS7dv,-0.311730729973462
MATS7pe,-0.3033797965912279
MATS7se,-0.2891001364162224
MATS8dv,-0.25299784049366203
MATS8pe,-0.14355031334421378
MATS8se,-0.1408051174358161
MAXaaCH,1.3664421251146157
MAXaasC,0.08656071470534843
MAXaasN,0.47729307771853735
MAXdssC,-0.934276441318288
MAXsNH2,5.374292328715515
MAXssNH,2.4299124032158357
MDEC-22,9.807540603466505
MDEC-23,15.518661790893228
MDEC-24,3.358855735753838
MDEC-33,6.258764189770795
MDEC-34,3.54559266277296
MDEC-44,0.1111111111111111
MDEN-12,0.3347164750410848
MDEN-13,0.09999999999999998
MDEN-22,0.7211247851537042
MDEN-23,1.5000000000000004
MINaaCH,0.7950275935417528
MINaasC,-1.3130551618795667
MINaasN,0.47729307771853735
MINdssC,-0.934276441318288
MINsNH2,5.374292328715515
MINssNH,2.4299124032158357
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,3.589285714285715
SM1_Dzi,3.334700778995997
SM1_Dzm,3.793859011447397
SM1_Dzp,-15.238293431395087
SM1_Dzv,-5.117996735907946
SddssSe,0
SpAD_Dt,639.6092577294461
SpAbs_A,40.33778954096583
SpAbs_D,444.727968776187
SpMAD_A,1.2223572588171463
SpMAD_D,13.476605114429905
SpMax_A,2.5124888113745407
SpMax_D,222.3639843880934
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,114.07
TpiPC10,9.02226982133993
VAdjMat,6.129283016944966
VE1_DzZ,5.59932246680466
VE1_Dzi,5.603326125975453
VE1_Dzm,5.5994966015264716
VE1_Dzp,5.595081654774759
VE1_Dzv,5.613644893672741
VE2_DzZ,0.16967643838802
VE2_Dzi,0.16979776139319555
VE2_Dzm,0.16968171519777187
VE2_Dzp,0.16954792893256845
VE2_Dzv,0.1701104513234164
VE3_DzZ,2.9165680708232946
VE3_Dzi,2.9172828409614615
VE3_Dzm,2.916599169588399
VE3_Dzp,2.9158104043701787
VE3_Dzv,2.9191226907016463
VR1_DzZ,223.56851881096435
VR1_Dzi,223.35071003065053
VR1_Dzm,223.44126676984627
VR1_Dzp,227.8093022185522
VR1_Dzv,223.4324561241983
VR2_DzZ,6.774803600332253
VR2_Dzi,6.768203334262138
VR2_Dzm,6.770947477874129
VR2_Dzp,6.903312188440976
VR2_Dzv,6.7706804886120695
VR3_DzZ,6.603640407403645
VR3_Dzi,6.602665695269989
VR3_Dzm,6.603071059489303
VR3_Dzp,6.622431353676163
VR3_Dzv,6.603031627116363
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.10792445496369077
Xch-6dv,0.14596285777843182
Xch-7dv,0.19984710510712222
Xpc-4dv,1.6147322749890458
Xpc-5dv,2.217650529215189
Xpc-6dv,2.7840751446131278
Zagreb1,172.0
Zagreb2,200.0
fragCpx,169.13
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,2
n5aRing,2
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,16
nBondsD,1
nBondsM,17
nBondsO,35
nBondsS,37
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,13
naHRing,2
AATS0are,7.368232692307691
AATS1are,6.810868518518519
AATS2are,7.177037634408602
AATS3are,6.500962608695652
AATS4are,6.970637704918032
AATS5are,7.091495575221239
AATS6are,7.041966336633664
AATS7are,7.104547368421051
AATS8are,7.086430232558138
AATSC0dv,5.763313609467455
AATSC0pe,0.30865784023668635
AATSC0se,0.20270444193786982
AATSC1dv,1.448145713102978
AATSC1pe,-0.012152213456059643
AATSC1se,-0.010002781681459481
AATSC2dv,2.4295914544053505
AATSC2pe,0.12531697365909522
AATSC2se,0.08607094950133615
AATSC3dv,1.7132378583883598
AATSC3pe,0.043533263442243154
AATSC3se,0.019004158062130325
AATSC4dv,1.0513143854884084
AATSC4pe,-0.0034635148899020657
AATSC4se,-0.01196863062008924
AATSC5dv,0.6997375969465828
AATSC5pe,0.0332690147667173
AATSC5se,0.024375074059407205
AATSC6dv,-0.3718436932450641
AATSC6pe,-0.02131149598687678
AATSC6se,-0.017776656713193523
AATSC7dv,-1.796601958545278
AATSC7pe,-0.09364055278729361
AATSC7se,-0.0586018818164124
AATSC8dv,-1.4581058972829988
AATSC8pe,-0.0443079296821246
AATSC8se,-0.02854182275182333
AETA_eta,0.9669321948655102
ATSC0are,18.56086730769229
ATSC1are,-0.8098410502958617
ATSC2are,13.763402699704134
ATSC3are,4.896887684911212
ATSC4are,-1.1897579142011856
ATSC5are,3.8781364275147934
ATSC6are,-2.8525980399408244
ATSC7are,-10.766746042899394
ATSC8are,-4.086957470414194
BCUTZ-1h,16.004504729466206
BCUTZ-1l,5.687168002226392
BCUTc-1h,0.5293241987708547
BCUTc-1l,-0.39420470331085017
BCUTd-1h,4.023790398437532
BCUTd-1l,0.9777201702057691
BCUTi-1h,17.43382702658591
BCUTi-1l,10.311887679037394
BCUTm-1h,32.0622466219505
BCUTm-1l,11.698576127505653
BCUTp-1h,2.936246016966194
BCUTp-1l,0.5246083596953544
BCUTs-1h,8.010505627561146
BCUTs-1l,0.6101780101330373
BCUTv-1h,24.440709623598153
BCUTv-1l,13.299890586210267
BalabanJ,1.5804434953360227
Diameter,18
ETA_beta,36.75
GATS1are,0.5769466683875009
GATS2are,0.40563237616364906
GATS3are,0.5115172793617969
GATS4are,0.9339938580558251
GATS5are,0.8623914692652755
GATS6are,1.0086050849981758
GATS7are,1.3640315118380433
GATS8are,1.0464134858835927
HybRatio,0.35
Lipinski,True
LogEE_Dt,319.804628864723
MATS1are,-0.04201565176853262
MATS2are,0.41461780304046786
MATS3are,0.11929641161235278
MATS4are,-0.027321456602028702
MATS5are,0.09615009486895418
MATS6are,-0.0791269240304632
MATS7are,-0.3175162390678847
MATS8are,-0.13313944579184203
MAXssCH2,0.7359751096870266
MAXssssC,-4.576508851399358
MINssCH2,0.1788259174012654
MINssssC,-4.925836363553941
NsssssAs,0
RotRatio,0.22857142857142856
SM1_Dzpe,3.2320487843132435
SM1_Dzse,2.902165869938985
SMR_VSA1,31.137027470120742
SMR_VSA2,0.0
SMR_VSA3,20.08125186839976
SMR_VSA4,5.733667477162185
SMR_VSA5,31.615061903664976
SMR_VSA6,13.08951281182515
SMR_VSA7,52.66320559416788
SMR_VSA8,0.0
SMR_VSA9,16.388937966384788
SpAD_DzZ,349.4975735651701
SpAD_Dzi,340.0791335971526
SpAD_Dzm,348.68594500121407
SpAD_Dzp,498.853969862966
SpAD_Dzv,442.7379835789597
SpAbs_Dt,639.6092577294462
SpDiam_A,4.891374266673324
SpDiam_D,328.416060827579
SpMAD_Dt,19.382098719074122
SpMax_Dt,319.804628864723
SsssssAs,0
VE1_Dzpe,5.604816556861952
VE1_Dzse,5.604886728173174
VE2_Dzpe,0.16984292596551367
VE2_Dzse,0.16984505236888406
VE3_Dzpe,2.917548795979605
VE3_Dzse,2.9175613157242295
VMcGowan,308.3600000000011
VR1_Dzpe,222.9687475265927
VR1_Dzse,223.05090644907102
VR2_Dzpe,6.756628712927052
VR2_Dzse,6.759118377244576
VR3_Dzpe,6.600954084490578
VR3_Dzse,6.601322493921307
mZagreb1,12.76388888888889
mZagreb2,7.138888888888888
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,2
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,8
nBondsKS,46
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.35693975591715943
AATSC1are,-0.014997056486960402
AATSC2are,0.14799357741617347
AATSC3are,0.04258163204270619
AATSC4are,-0.00975211405082939
AATSC5are,0.034319791393936226
AATSC6are,-0.028243544949909154
AATSC7are,-0.1133341688726252
AATSC8are,-0.047522761283885974
AETA_beta,1.1136363636363635
BCUTdv-1h,7.01734243671757
BCUTdv-1l,0.6503401415053398
BCUTpe-1h,4.010715490047059
BCUTpe-1l,2.2357457859669285
BCUTse-1h,4.03424844021572
BCUTse-1l,2.432003983636139
ETA_alpha,14.880952380952387
ETA_dBeta,-5.75
ETA_eta_B,0.8950083810381351
ETA_eta_F,35.487881352133684
ETA_eta_L,8.140566697824191
ETA_eta_R,67.39664378269552
ETA_psi_1,0.45342426001160807
LabuteASA,187.97686055333867
LogEE_DzZ,174.70404522009258
LogEE_Dzi,170.14061833733373
LogEE_Dzm,174.31018143754832
LogEE_Dzp,247.01085868777557
LogEE_Dzv,220.8788681035918
PEOE_VSA1,11.050456081168516
PEOE_VSA2,4.794537184071822
PEOE_VSA3,9.665781456092393
PEOE_VSA4,31.44117209434996
PEOE_VSA5,11.336785877934737
PEOE_VSA6,18.55355575984923
PEOE_VSA7,31.519133788687814
PEOE_VSA8,17.488270668075486
PEOE_VSA9,23.017674549855528
SM1_Dzare,3.5309262986289887
SpAD_Dzpe,348.59141582526297
SpAD_Dzse,352.494451090489
SpAbs_DzZ,346.3433527859494
SpAbs_Dzi,336.94653589567156
SpAbs_Dzm,345.351947688124
SpAbs_Dzp,509.3164815021791
SpAbs_Dzv,446.8757329430914
SpDiam_Dt,462.98363848654685
SpMAD_DzZ,10.590835562580912
SpMAD_Dzi,10.305428290822805
SpMAD_Dzm,10.566240757612547
SpMAD_Dzp,15.116786965544424
SpMAD_Dzv,13.416302532695749
SpMax_DzZ,174.70404522009258
SpMax_Dzi,170.14061833733373
SpMax_Dzm,174.31018143754832
SpMax_Dzp,247.01085868777557
SpMax_Dzv,220.8788681035918
VE1_Dzare,5.604268552391188
VE2_Dzare,0.16982631976942994
VE3_Dzare,2.917451017353453
VR1_Dzare,222.98262765303767
VR2_Dzare,6.757049322819324
VR3_Dzare,6.601016333996788
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,16
nAromBond,16
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.45093795093795114
AETA_dBeta,-0.17424242424242425
AETA_eta_B,0.0271214660920647
AETA_eta_F,1.075390344004051
AETA_eta_L,0.24668383932800578
AETA_eta_R,2.0423225388695614
BCUTare-1h,4.12803143925556
BCUTare-1l,2.1851135742312735
ETA_beta_s,21.25
ETA_dPsi_A,0.2605757399883919
ETA_dPsi_B,0.0
ETA_eta_BR,1.153008381038135
ETA_eta_FL,7.37863848351077
ETA_eta_RL,15.51920518133496
LogEE_Dzpe,174.3936487848834
LogEE_Dzse,176.33516996554567
PEOE_VSA10,0.0
PEOE_VSA11,5.693927994848461
PEOE_VSA12,5.131558479839333
PEOE_VSA13,5.907179729351506
SlogP_VSA1,11.050456081168516
SlogP_VSA2,33.76115580557009
SlogP_VSA3,12.35259703488695
SlogP_VSA4,0.0
SlogP_VSA5,40.8778330310923
SlogP_VSA6,35.84237461592543
SlogP_VSA7,0.0
SlogP_VSA8,16.388937966384788
SlogP_VSA9,0.0
SpAD_Dzare,344.4105661963109
SpAbs_Dzpe,345.5552487854536
SpAbs_Dzse,349.7681740611524
SpDiam_DzZ,256.0986871165303
SpDiam_Dzi,248.11030140575966
SpDiam_Dzm,255.72062986958613
SpDiam_Dzp,354.45127336344956
SpDiam_Dzv,324.6714284404995
SpMAD_Dzpe,10.56337623712918
SpMAD_Dzse,10.681650033045122
SpMax_Dzpe,174.3936487848834
SpMax_Dzse,176.33516996554567
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,33
AETA_beta_s,0.6439393939393939
AETA_eta_BR,0.034939647910246514
AETA_eta_FL,0.22359510556093243
AETA_eta_RL,0.4702789448889382
DetourIndex,5137
EState_VSA1,35.08060774248091
EState_VSA2,22.933694372297364
EState_VSA3,17.64738096398377
EState_VSA4,42.50800683232305
EState_VSA5,17.512796907389134
EState_VSA6,0.0
EState_VSA7,0.0
EState_VSA8,15.399448933254575
EState_VSA9,5.733667477162185
ETA_beta_ns,15.5
ETA_shape_p,0.16447999999999988
ETA_shape_x,0.06719999999999997
ETA_shape_y,0.26207999999999987
GhoseFilter,False
LogEE_Dzare,172.31228086478058
SlogP_VSA10,26.34249028604892
SlogP_VSA11,0.0
SpAbs_Dzare,341.0936354309323
SpDiam_Dzpe,255.2667850515802
SpDiam_Dzse,258.1481356401431
SpMAD_Dzare,10.436683824130634
SpMax_Dzare,172.31228086478058
TopoPSA(NO),85.83
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,80.73775750433899
VSA_EState9,23.50458208630191
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.4696969696969697
EState_VSA10,31.137027470120742
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.04906204906204889
FilterItLogS,-6.702365282137695
SpDiam_Dzare,252.067914894767
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.7407509157509143
ETA_epsilon_2,0.994516594516594
ETA_epsilon_3,0.43894736842105175
ETA_epsilon_4,0.6696620583717342
ETA_epsilon_5,0.9366402116402109
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.3018035473298626
ETA_dEpsilon_B,0.07108885737918014
ETA_dEpsilon_C,-0.23071468995068245
ETA_dEpsilon_D,0.05787638287638308
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.48484848484848486
MDEDescriptor,"0.0,0.0,0.0,0.0,9.807540603466505,15.518661790893228,3.358855735753838,6.258764189770795,3.54559266277296,0.1111111111111111,0.0,0.0,0.0,0.0,0.3347164750410848,0.09999999999999998,0.7211247851537042,1.5000000000000004,0.0"
APolDescriptor,60.41306699999999
BCUTDescriptor,"11.997378883505904,31.972072808727372,-0.3303601272944941,0.44942484134634325,3.658463981628413,11.608979159726669"
BPolDescriptor,34.52693299999999
TPSADescriptor,114.07
ALOGPDescriptor,"2.8045999999999998,7.865781159999998,107.49449999999997"
XLogPDescriptor,4.48
VAdjMaDescriptor,6.129283016944966
WeightDescriptor,491.12145069999997
ChiPathDescriptor,"24.22540387131522,15.51920518133496,15.299887143003918,10.975220141074995,9.10936423003548,7.077738138560219,4.874375472969628,3.5186816253501565,17.819406576670815,10.670642017181716,7.8520868564160144,5.423888916416618,3.8198209915072634,2.3915020146236174,1.4556650496881092,0.9106733553454821"
ChiChainDescriptor,"0.0,0.0,0.21407617506269555,0.3786397303648676,0.7180590000896351,0.0,0.0,0.10792445496369077,0.14596285777843182,0.19984710510712217"
AtomCountDescriptor,52
BondCountDescriptor,35
SmallRingDescriptor,"3,3,3,3,0,0,2,1,0,0,0"
ChiClusterDescriptor,"3.980481207102646,0.5773502691896258,1.0478550165611191,0.2405626121623441,0.8510730346381149,0.02699746235780194,0.1519436808065558,0.007517985112235503"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,3,6,3,4,3,0,0"
ZagrebIndexDescriptor,172.0
LargestChainDescriptor,19
MannholdLogPDescriptor,2.2300000000000004
WeightedPathDescriptor,"65.9196764394608,1.9975659527109333,35.23754206562714,2.5598053087849033,15.225964940795933"
FractionalPSADescriptor,0.23226434080086497
WienerNumbersDescriptor,"3502.0,50.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"6.0865728978543645,9.40851740101295,13.561122612269955,1.614732274989046,2.217650529215189,2.512301837748456"
FractionalCSP3Descriptor,0.35
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,1,6,0,2,0,1,0,0,1,0,0,0,0,2,0,0,1,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,1
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,19
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"27.58530612244898,11.82314494425221,7.2562358276643995"
AromaticAtomsCountDescriptor,16
AromaticBondsCountDescriptor,16
FragmentComplexityDescriptor,1860.13
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.35
AutocorrelationDescriptorMass,"50.71438841462927,43.85180882210948,72.47320639046465,66.57347877239734,78.92871936928178"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,11
AutocorrelationDescriptorCharge,"0.9140210039106887,-0.5171185371357968,0.13777961545284753,0.011313231729831102,-0.33456991522850116"
EccentricConnectivityIndexDescriptor,921
AutocorrelationDescriptorPolarizability,"2021.9109315057024,2387.115216886495,3364.7409084312276,3263.3884719708303,3362.1702395489883"
