DLiP-ID,C0013O
DLiP-Mol-ID,31786
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C9H6Cl2N2O/c10-6-2-1-5(3-7(6)11)8-4-9(14)13-12-8/h1-4H,(H2,12,13,14)"
Standard Inchi Key(RDKit),ANMVQJHGOQOZLG-UHFFFAOYSA-N
Canonical SMILES(RDKit),Oc1cc(-c2ccc(Cl)c(Cl)c2)[nH]n1
SMILES(SDF),
MW(SDF),
MW(RDKit),229.066
MW Monoisotopic(RDKit),227.985718172
MolLogP(RDKit),3.0891
XLogP(SDF),
XLogP(CDK),4.337
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),2
HBA Lipinski(RDKit),3
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),2
HBD Lipinski(RDKit),2
PSA(SDF),
PSA(RDKit),48.91
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),1
nRings(SDF),
nRings(RDKit),2
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),14
QED Weighted(RDKit),0.788715482085186
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,2200.8068858244337
qed,0.7887154820851856
Chi0,10.129392033067417
Chi1,6.664703797946449
TPSA,48.91
Chi0n,6.959757213776873
Chi0v,8.471615105813783
Chi1n,3.8641690071613755
Chi1v,4.62009795317983
Chi2n,2.768706352616998
Chi2v,3.58310660609821
Chi3n,1.7949451509387926
Chi3v,2.533974429676809
Chi4n,1.122697259425916
Chi4v,1.4207884410485256
MolMR,55.70850000000001
MolWt,229.066
fr_SH,0
Kappa1,9.36831678605005
Kappa2,3.5166758129540083
Kappa3,1.6900913545119454
fr_ArN,0
fr_COO,0
fr_C_O,0
fr_C_S,0
fr_NH0,1
fr_NH1,1
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,467.58555586556156
MolLogP,3.0891
NOCount,3
fr_Ar_N,2
fr_COO2,0
fr_urea,0
BalabanJ,2.4715670733290818
SMR_VSA1,5.106527394840706
SMR_VSA2,0.0
SMR_VSA3,10.197363616602075
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,0.0
SMR_VSA7,34.3107349013291
SMR_VSA8,0.0
SMR_VSA9,17.137367822980828
fr_Al_OH,0
fr_Ar_NH,1
fr_Ar_OH,1
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
