DLiP-ID,C101GH
ATS6i,18476.376901928852
ATS6m,6856.760696372798
ATS6p,149.659603632433
ATS6s,317.31172839506155
ATS6v,18798.090733611272
ATS7Z,1810.0
ATS7d,265.0
ATS7i,19708.20699268728
ATS7m,6612.583219240002
ATS7p,121.58115143365795
ATS7s,344.4413580246913
ATS7v,15246.308120789927
ATS8Z,1451.0
ATS8d,216.0
ATS8i,13940.853056413374
ATS8m,5465.337914288001
ATS8p,94.89380681816803
ATS8s,219.44753086419757
ATS8v,12440.416131836315
C1SP1,0
C1SP2,2
C1SP3,8
C2SP1,0
C2SP2,2
C2SP3,1
C3SP2,1
C3SP3,1
C4SP3,0
FCSP3,0.5882352941176471
GGI10,0.18579736761554944
JGI10,0.010322075978641635
JGT10,0.5583735210872707
Kier1,20.28
Kier2,7.6795841209829865
Kier3,4.775510204081633
MAXsF,12.712064001422352
MID_C,35.42678507700151
MID_N,10.663341651234035
MID_O,0.0
MID_X,5.0553968268488445
MID_h,19.802606721278575
MINsF,12.712064001422352
MPC10,178
MWC01,30.0
MWC02,5.030437921392435
MWC03,5.877735781779639
MWC04,6.80128303447162
MWC05,7.668093709082406
MWC06,8.589141690728821
MWC07,9.466454374960302
MWC08,10.38427655992558
MWC09,11.268596580863035
MWC10,12.18363785713536
NaaCH,2
NaaNH,0
NaaSe,0
NaaaC,2
NaasC,2
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,2
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,2
NsssP,0
SLogP,3.7995000000000028
SRW02,4.110873864173311
SRW03,0.0
SRW04,5.501258210544727
SRW05,3.044522437723423
SRW06,7.050122520269059
SRW07,5.41610040220442
SRW08,8.669227347271736
SRW09,7.515889085215125
SRW10,10.327807126158824
SaaCH,3.0336883240950705
SaaNH,0
SaaSe,0
SaaaC,1.322285116462155
SaasC,1.002311737743511
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,1.093038197372613
SdssS,0
SsCH3,4.383219234659183
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,4.423538500991153
SsssP,0
VE1_A,4.537578880994215
VE1_D,5.112827840164403
VE2_A,0.16805847707385982
VE2_D,0.18936399408016308
VE3_A,2.5056453566912977
VE3_D,2.625004417538801
VR1_A,207.158880737368
VR1_D,167.99998798840394
VR2_A,7.672551138421038
VR2_D,6.222221777348294
VR3_A,6.32673781166167
VR3_D,6.117215680915944
WPath,1986
Xc-3d,3.9107232918408763
Xc-4d,0.6035533905932737
Xc-5d,0.2749716523768432
Xc-6d,0.0
Xp-0d,19.233840039752497
Xp-1d,12.701221281143376
Xp-2d,13.462859124534408
Xp-3d,9.505785532499239
Xp-4d,8.517557545574665
Xp-5d,6.657032490944715
Xp-6d,4.774741756210958
Xp-7d,3.748526050406427
ZMIC0,89.69808208872738
ZMIC1,44.19635414110313
ZMIC2,38.91057101192544
ZMIC3,36.301629205956786
ZMIC4,35.243185732474146
ZMIC5,35.243185732474146
nAcid,0
nAtom,47
nBase,2
nRing,4
piPC1,3.6109179126442243
piPC2,4.223177434065069
piPC3,4.724063715928502
piPC4,5.353338080468105
piPC5,5.797196919295627
piPC6,6.142608479053
piPC7,6.55051097656105
piPC8,6.877879825049237
piPC9,6.928396249623255
AATS0Z,34.723404255319146
AATS0d,3.6595744680851063
AATS0i,170.9655085528762
AATS0m,140.26163307338965
AATS0p,1.7043469169570205
AATS0s,6.262852785803929
AATS0v,228.99403351160348
AATS1Z,31.32
AATS1d,4.24
AATS1i,149.5254786587999
AATS1m,121.4552823501121
AATS1p,1.943107124000001
AATS1s,2.9237962962962962
AATS1v,272.75948584458564
AATS2Z,29.869565217391305
AATS2d,3.782608695652174
AATS2i,164.01256837610205
AATS2m,116.22575232559684
AATS2p,1.6857425465020426
AATS2s,4.534588030059044
AATS2v,230.66715089975878
AATS3Z,21.42982456140351
AATS3d,3.1578947368421053
AATS3i,159.7652902049072
AATS3m,76.75223727244908
AATS3p,1.5615805899543156
AATS3s,2.734256551873511
AATS3v,198.76569918978095
AATS4Z,20.283464566929133
AATS4d,2.937007874015748
AATS4i,166.3078470470447
AATS4m,75.13624657702049
AATS4p,1.3093317517347953
AATS4s,2.411927675707204
AATS4v,170.0308053856257
AATS5Z,20.14423076923077
AATS5d,3.1346153846153846
AATS5i,163.03796238776937
AATS5m,73.07596422392307
AATS5p,1.4445273981903073
AATS5s,2.9505876068376056
AATS5v,193.6705165780593
AATS6Z,16.912280701754387
AATS6d,2.754385964912281
AATS6i,162.07348159586712
AATS6m,60.14702365239296
AATS6p,1.3128035406353773
AATS6s,2.783436213991768
AATS6v,164.89553275097606
AATS7Z,15.87719298245614
AATS7d,2.324561403508772
AATS7i,172.87900870778316
AATS7m,58.00511595824563
AATS7p,1.0665013283654206
AATS7s,3.021415421269222
AATS7v,133.7395449192099
AATS8Z,17.91358024691358
AATS8d,2.6666666666666665
AATS8i,172.10929699275772
AATS8m,67.47330758380248
AATS8p,1.1715284792366423
AATS8s,2.7092287761012046
AATS8v,153.5853843436582
AMID_C,1.312103151000056
AMID_N,0.39493857967533463
AMID_O,0.0
AMID_X,0.18723691951292018
AMID_h,0.7334298785658732
ATS0dv,428.8888888888889
ATS0pe,314.38449999999983
ATS0se,379.05392999999987
ATS1dv,370.66666666666663
ATS1pe,333.51450000000006
ATS1se,395.9786919999997
ATS2dv,589.6666666666666
ATS2pe,622.5185999999995
ATS2se,746.1421739999996
ATS3dv,459.0
ATS3pe,731.3591
ATS3se,895.5119619999997
ATS4dv,392.3333333333333
ATS4pe,786.8526999999999
ATS4se,978.36982
ATS5dv,430.0
ATS5pe,672.7079000000002
ATS5se,819.2097620000004
ATS6dv,434.33333333333337
ATS6pe,703.8166000000002
ATS6se,870.0954980000006
ATS7dv,470.3333333333333
ATS7pe,697.9392999999999
ATS7se,873.9143539999999
ATS8dv,267.33333333333337
ATS8pe,498.02750000000015
ATS8se,622.212416
ATSC0Z,639.31914893617
ATSC0c,0.82537902976524
ATSC0d,35.829787234042556
ATSC0i,142.92335653210756
ATSC0m,2919.1492824198144
ATSC0p,16.450124376562975
ATSC0s,136.51763199369577
ATSC0v,2368.213528354726
ATSC1Z,43.83069262109552
ATSC1c,-0.48422485982447444
ATSC1d,6.223630602082385
ATSC1i,-27.20836122958282
ATSC1m,201.59492844644478
ATSC1p,-0.005714877420185088
ATSC1s,-7.68045154161086
ATSC1v,-39.84578268902638
ATSC2Z,279.2050701674964
ATSC2c,0.1755313778021207
ATSC2d,-1.624264373019466
ATSC2i,88.06764593416946
ATSC2m,1324.2093682417772
ATSC2p,7.813178359880044
ATSC2s,117.27537233887303
ATSC2v,1019.8285278114396
ATSC3Z,-530.8379357175191
ATSC3c,-0.18437739238723586
ATSC3d,-2.480760525124488
ATSC3i,-32.10982429320442
ATSC3m,-2424.705464652111
ATSC3p,-8.962828327991389
ATSC3s,-13.651331595834725
ATSC3v,-1461.6360870621695
ATSC4Z,193.83974649162522
ATSC4c,0.10805338861513272
ATSC4d,-2.880488909008599
ATSC4i,-45.06033743708364
ATSC4m,957.5747585996712
ATSC4p,-2.6146616159503253
ATSC4s,-4.535918421397441
ATSC4v,576.6225575992584
ATSC5Z,-267.40832956088735
ATSC5c,-0.055740035122337966
ATSC5d,-17.79357175192395
ATSC5i,-15.93059523526291
ATSC5m,-1238.5523673272207
ATSC5p,-4.884695315337994
ATSC5s,-17.717465990544966
ATSC5v,-938.1582964042076
ATSC6Z,-135.88048890900853
ATSC6c,-0.3003523645441237
ATSC6d,-2.523313716613853
ATSC6i,-40.38846093389588
ATSC6m,-618.4997862304785
ATSC6p,-8.797331788001882
ATSC6s,34.56182837264439
ATSC6v,-1607.7931679734052
ATSC7Z,338.9705749207788
ATSC7c,0.5050140853977725
ATSC7d,14.859665006790403
ATSC7i,18.650648119433175
ATSC7m,1640.2937550586967
ATSC7p,1.0265750596180045
ATSC7s,62.6077306579084
ATSC7v,879.8133031878923
ATSC8Z,372.17338162064283
ATSC8c,-0.10402766876962483
ATSC8d,6.421004979628791
ATSC8i,-16.043894113527685
ATSC8m,1757.0167460861228
ATSC8p,8.213509878711797
ATSC8s,-2.271678679501058
ATSC8v,1733.2482315090976
AXp-0d,0.7123644459167592
AXp-1d,0.4233740427047792
AXp-2d,0.2926708505333567
AXp-3d,0.16974617022320068
AXp-4d,0.1091994557124957
AXp-5d,0.07007402622047068
AXp-6d,0.044210571816768136
AXp-7d,0.028834815772357133
GATS1Z,0.6756250000000003
GATS1c,1.7607668118871325
GATS1d,1.0784323040380046
GATS1i,1.1429655215631385
GATS1m,0.6655318141698694
GATS1p,0.9450255988799323
GATS1s,0.5508080723293937
GATS1v,0.9747446398041729
GATS2Z,0.7273362619808308
GATS2c,1.1245052349040883
GATS2d,1.2698931116389547
GATS2i,0.6779526831177803
GATS2m,0.707311427268963
GATS2p,0.7523690975157484
GATS2s,0.3432223522595347
GATS2v,0.7218984662094845
GATS3Z,1.4879453108943825
GATS3c,1.0922587956397314
GATS3d,0.9178386881693544
GATS3i,1.0216354207119012
GATS3m,1.4571981276636965
GATS3p,1.4003196890057505
GATS3s,0.6956609008329026
GATS3v,1.2721301830403087
GATS4Z,0.9042099569822146
GATS4c,0.9206374432593906
GATS4d,0.9047590102306095
GATS4i,0.8398890909128931
GATS4m,0.8829814069681321
GATS4p,1.036623897091605
GATS4s,0.49872497794684445
GATS4v,0.9160685042056343
GATS5Z,1.0149318782256085
GATS5c,0.9883015223242206
GATS5d,1.1665734058103416
GATS5i,0.9490252048983424
GATS5m,1.0195420588925554
GATS5p,1.0200321098038778
GATS5s,0.7620526327059934
GATS5v,1.131090662480814
GATS6Z,0.9192756501877701
GATS6c,0.9339371250075112
GATS6d,0.8896841271825645
GATS6i,0.859572643888434
GATS6m,0.9218614984162586
GATS6p,1.0978911139300678
GATS6s,0.3939909325780326
GATS6v,1.286362002501878
GATS7Z,0.7352942893709248
GATS7c,0.6194230453616613
GATS7d,0.6250312539067383
GATS7i,0.666126647583075
GATS7m,0.7305051984470149
GATS7p,0.8516558898155067
GATS7s,0.4997676235075149
GATS7v,0.8617288382912388
GATS8Z,0.5636204295349664
GATS8c,1.0958942912931167
GATS8d,0.9272235418316177
GATS8i,0.8795772497020099
GATS8m,0.5690924183692037
GATS8p,0.570028295875414
GATS8s,0.890063372475648
GATS8v,0.5916508865908465
MATS1Z,0.06444488817891378
MATS1c,-0.5514695089412059
MATS1d,0.16327790973871717
MATS1i,-0.17894807522283643
MATS1m,0.06491591022113595
MATS1p,-0.0003265619549130962
MATS1s,-0.05288419044250344
MATS1v,-0.015815734214518238
MATS2Z,0.2231082442005833
MATS2c,0.10864540462735604
MATS2d,-0.023159144893111636
MATS2i,0.31479165533032466
MATS2m,0.23174500471236373
MATS2p,0.24264345608016735
MATS2s,0.43886212793549206
MATS2v,0.21999678253728977
MATS3Z,-0.34232391915625066
MATS3c,-0.09209737342451522
MATS3d,-0.02854523482101926
MATS3i,-0.09262489500684508
MATS3m,-0.34244883484883115
MATS3p,-0.22463059051596304
MATS3s,-0.04122676674081532
MATS3v,-0.2544552442034966
MATS4Z,0.11220682079276839
MATS4c,0.048448361887518124
MATS4d,-0.029751996558624927
MATS4i,-0.11667703106343323
MATS4m,0.12139771761703455
MATS4p,-0.05882208879512381
MATS4s,-0.01229619171042602
MATS4v,0.09010832304930314
MATS5Z,-0.18902608390677494
MATS5c,-0.030519564069191492
MATS5d,-0.22443129910469578
MATS5i,-0.050372477883408685
MATS5m,-0.1917443551598337
MATS5p,-0.1341939116207773
MATS5s,-0.058651264520152256
MATS5v,-0.1790275154143093
MATS6Z,-0.08762588046260485
MATS6c,-0.15002741669249933
MATS6d,-0.02903487935992
MATS6i,-0.11650568123108335
MATS6m,-0.08735268437202434
MATS6p,-0.22048283891950657
MATS6s,0.10437607690152792
MATS6v,-0.2798996322044045
MATS7Z,0.21859352521345982
MATS7c,0.25225690745118984
MATS7d,0.17098491478101424
MATS7i,0.0538001799105987
MATS7m,0.23166388388960799
MATS7p,0.02572850370577508
MATS7s,0.1890741785799802
MATS7v,0.15316610673326775
MATS8Z,0.33778505830999633
MATS8c,-0.07313213875532015
MATS8d,0.10398522037476907
MATS8i,-0.0651357501465576
MATS8m,0.34924679945801496
MATS8p,0.28971597099736635
MATS8s,-0.009655416103960915
MATS8v,0.4246711391351082
MAXaaN,4.372273163895188
MAXaaS,1.0923707573657968
MAXdsN,4.653784852900807
MAXssS,1.8094459275056454
MINaaN,4.16182522807613
MINaaS,1.0923707573657968
MINdsN,4.653784852900807
MINssS,1.8094459275056454
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,6
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,2
NssssN,0
Radius,7
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,33.87221807943483
SpAD_D,305.417369239638
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,3.0811164042797685
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,-4.065089449614073
SssssN,0
TMPC10,1055
TMWC10,134.26965751033921
TSRW10,78.63580099356062
VE1_Dt,5.160473668238895
VE2_Dt,0.19112865437921833
VE3_Dt,2.634280144461073
VR1_Dt,163.31829607975996
VR2_Dt,6.048825780731851
VR3_Dt,6.088952806390824
Xc-3dv,2.8656522820282726
Xc-4dv,0.45210279060024966
Xc-5dv,0.14019947105142486
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.19828711748090339
Xch-6d,0.6060627444516309
Xch-7d,0.8151522168325149
Xp-0dv,16.716792364809187
Xp-1dv,10.370017491594874
Xp-2dv,10.145067281092867
Xp-3dv,6.841097806524058
Xp-4dv,5.358507187243755
Xp-5dv,3.765417624675892
Xp-6dv,2.2922380496834682
Xp-7dv,1.4967158229114477
Xpc-4d,4.741989043878613
Xpc-5d,8.079911179775225
Xpc-6d,10.926970892297664
n3Ring,0
n4Ring,0
n5Ring,2
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,2
nBonds,50
nFRing,1
nHBAcc,7
nHBDon,0
nHRing,4
nSpiro,0
naRing,2
piPC10,7.209923712468894
AATS0dv,9.125295508274233
AATS0pe,6.689031914893613
AATS0se,8.06497723404255
AATS1dv,7.413333333333332
AATS1pe,6.670290000000001
AATS1se,7.919573839999994
AATS2dv,6.409420289855072
AATS2pe,6.766506521739125
AATS2se,8.110241021739126
AATS3dv,4.026315789473684
AATS3pe,6.415430701754386
AATS3se,7.855368087719295
AATS4dv,3.0892388451443566
AATS4pe,6.195690551181102
AATS4se,7.70369937007874
AATS5dv,4.134615384615385
AATS5pe,6.4683451923076944
AATS5se,7.877016942307696
AATS6dv,3.8099415204678366
AATS6pe,6.173829824561405
AATS6se,7.6324166491228125
AATS7dv,4.125730994152047
AATS7pe,6.122274561403508
AATS7se,7.665915385964912
AATS8dv,3.300411522633745
AATS8pe,6.14848765432099
AATS8se,7.681634765432098
AATSC0Z,13.602535083748299
AATSC0c,0.017561255952451914
AATSC0d,0.7623358985966501
AATSC0i,3.040922479406544
AATSC0m,62.109559200421586
AATSC0p,0.35000264630985056
AATSC0s,2.904630467950974
AATSC0v,50.387521879887785
AATSC1Z,0.8766138524219105
AATSC1c,-0.009684497196489488
AATSC1d,0.1244726120416477
AATSC1i,-0.5441672245916565
AATSC1m,4.031898568928896
AATSC1p,-0.00011429754840370177
AATSC1s,-0.1536090308322172
AATSC1v,-0.7969156537805275
AATSC2Z,3.034837719211917
AATSC2c,0.0019079497587187032
AATSC2d,-0.01765504753282028
AATSC2i,0.9572570210235811
AATSC2m,14.393580089584534
AATSC2p,0.08492585173782656
AATSC2s,1.2747323080312285
AATSC2v,11.085092693602604
AATSC3Z,-4.656473120329116
AATSC3c,-0.0016173455472564548
AATSC3d,-0.021761057237934103
AATSC3i,-0.28166512537898614
AATSC3m,-21.26934618115887
AATSC3p,-0.07862130112273148
AATSC3s,-0.11974852277048004
AATSC3v,-12.821369184755874
