DLiP-ID,I000YM
MATS4d,-0.22049056416737908
MATS4i,-0.06473580458510472
MATS4m,-0.17573107696703885
MATS4p,-0.1391556976140995
MATS4s,-0.19279194828008145
MATS4v,-0.15780555163262838
MATS5Z,-0.18450853243084248
MATS5c,-0.0762658113926967
MATS5d,-0.10244810924598886
MATS5i,-0.1085872535359971
MATS5m,-0.18515349349760474
MATS5p,-0.14309515807912346
MATS5s,-0.12670252420644354
MATS5v,-0.17952618635130216
MATS6Z,-0.057775397790210334
MATS6c,0.1457513091818449
MATS6d,-0.002503237625951558
MATS6i,0.037470800129289175
MATS6m,-0.05917206836921476
MATS6p,-0.00965304612189548
MATS6s,0.06050980294582777
MATS6v,-0.05428417471105992
MATS7Z,0.059768892231345246
MATS7c,-0.05115536522760835
MATS7d,-0.027982846596460748
MATS7i,0.0012892227670320655
MATS7m,0.06070452471012671
MATS7p,0.02723998167181862
MATS7s,-0.01952964431723033
MATS7v,0.05989063767474803
MATS8Z,-0.08094882330967501
MATS8c,-0.17117171305944245
MATS8d,-0.043491717896174856
MATS8i,-0.09245585304853318
MATS8m,-0.08000785069632647
MATS8p,-0.07341912309589313
MATS8s,-0.07376358566864417
MATS8v,-0.06369411434501923
MAXaaN,4.397622962434037
MAXssO,5.868052920637696
MINaaN,4.092709036598168
MINssO,5.322330291850667
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,3
NssNH2,0
NsssAs,0
NsssCH,2
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,9
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,42.88904641935479
SpAD_D,443.1909991308587
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,1.7135175102377347
SssNH2,0
SsssAs,0
SsssCH,-0.8383769114216455
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,1082
TMWC10,147.24693806920823
TSRW10,82.90488004331783
VE1_Dt,5.6542813771271
VE2_Dt,0.17134185991294243
VE3_Dt,2.9263354925343923
VR1_Dt,221.33350782957066
VR2_Dt,6.707075994835475
VR3_Dt,6.593593117667062
Xc-3dv,0.9514557233123242
Xc-4dv,0.0
Xc-5dv,0.18332825642173992
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.11785113019775792
Xch-6d,0.355498860309242
Xch-7d,0.6120606317672654
Xp-0dv,18.901696693552598
Xp-1dv,10.54809016689048
Xp-2dv,7.683301040895933
Xp-3dv,5.570661015667034
Xp-4dv,3.8597753435822013
Xp-5dv,2.5036125719911864
Xp-6dv,1.3815476190547278
Xp-7dv,0.850769836427574
Xpc-4d,5.8864777034766025
Xpc-5d,9.067628436243918
Xpc-6d,13.46927893549286
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,62
nFRing,1
nHBAcc,9
nHBDon,2
nHRing,4
nSpiro,0
naRing,3
piPC10,6.914381713093137
AATS0dv,8.88135593220339
AATS0pe,6.5027067796610165
AATS0se,7.933065288135591
AATS1dv,8.403225806451612
AATS1pe,6.745387096774194
AATS1se,7.999086967741933
AATS2dv,6.962962962962963
AATS2pe,6.6746675925925905
AATS2se,8.052330333333334
AATS3dv,6.015151515151516
AATS3pe,6.648488636363634
AATS3se,8.051611696969697
AATS4dv,4.380952380952381
AATS4pe,6.525836054421769
AATS4se,7.951241224489796
AATS5dv,3.4730538922155687
AATS5pe,6.380924550898205
AATS5se,7.861266251497004
AATS6dv,3.2658959537572256
AATS6pe,6.247111560693643
AATS6se,7.772856092485549
AATS7dv,3.0860927152317883
AATS7pe,6.124362913907285
AATS7se,7.655410119205299
AATS8dv,3.609375
AATS8pe,6.342872656250001
AATS8se,7.845929937499999
AATSC0Z,7.690318873886813
AATSC0c,0.030445625858045215
AATSC0d,0.6308532031025568
AATSC0i,1.56893449469372
AATSC0m,36.412755638609596
AATSC0p,0.20429658947211773
AATSC0s,1.431166012320853
AATSC0v,45.8437210001632
AATSC1Z,0.5179916783275116
AATSC1c,-0.014652069318390476
AATSC1d,0.3079111490024187
AATSC1i,-0.7835940310771911
AATSC1m,2.4078182356386297
AATSC1p,-0.04535771660206208
AATSC1s,-0.054282773149478096
AATSC1v,-3.595443947296926
AATSC2Z,1.008676731888453
AATSC2c,-0.00429587548491042
AATSC2d,0.036912019747411866
AATSC2i,0.1592706057441053
AATSC2m,4.8832932064939865
AATSC2p,0.03009088213240652
AATSC2s,0.04909921052911574
AATSC2v,8.179215671955236
AATSC3Z,0.3431942231856053
AATSC3c,0.006741435268959144
AATSC3d,-0.09348802590687107
AATSC3i,0.17655747291286186
AATSC3m,1.5815916520940523
AATSC3p,0.010305599201279209
AATSC3s,0.15190338218921953
AATSC3v,1.5878406913783738
AATSC4Z,-1.3543336323325654
AATSC4c,-0.002769834028590569
AATSC4d,-0.13909717865888094
AATSC4i,-0.10156623685532268
