DLiP-ID,P000EK
AATSC5d,-0.10882819335083113
AATSC5i,-0.02011148955810088
AATSC5m,-8.92097996468996
AATSC5p,-0.027307453909269277
AATSC5s,-0.15422766978346455
AATSC5v,-9.331516797410368
AATSC6Z,-0.3299145299145299
AATSC6c,-0.0005683309349154284
AATSC6d,-0.0014690170940171085
AATSC6i,-0.2813904569293551
AATSC6m,-1.66034517668269
AATSC6p,-0.03402387447790724
AATSC6s,0.010832331730769246
AATSC6v,-6.089238965948715
AATSC7Z,1.0790598290598292
AATSC7c,0.001708269347910011
AATSC7d,0.05978454415954414
AATSC7i,-0.03271043998816542
AATSC7m,5.0950345380609
AATSC7p,0.007225805870834729
AATSC7s,0.06912263325023742
AATSC7v,3.898324437037978
AATSC8Z,0.1412529550827424
AATSC8c,0.0017072702179212638
AATSC8d,-0.07494828605200946
AATSC8i,-0.13409887235093498
AATSC8m,0.6136360621675545
AATSC8p,-0.015874088099402956
AATSC8s,-0.012856918587470453
AATSC8v,-2.216182049845566
ATS0are,287.67960000000005
ATS1are,326.6579
ATS2are,558.021
ATS3are,730.3069
ATS4are,781.37
ATS5are,758.678
ATS6are,742.8820000000001
ATS7are,668.7768000000001
ATS8are,556.0598
ATSC0dv,170.66666666666669
ATSC0pe,3.957447916666664
ATSC0se,2.139170666666666
ATSC1dv,74.2777777777778
ATSC1pe,0.28451059027777953
ATSC1se,0.1084911111111102
ATSC2dv,46.69444444444447
ATSC2pe,0.851063324652779
ATSC2se,0.3829647777777767
ATSC3dv,-16.194444444444436
ATSC3pe,-0.8531250434027755
ATSC3se,-0.6310214444444459
ATSC4dv,-107.75
ATSC4pe,-0.9209266927083309
ATSC4se,-0.34425366666666757
ATSC5dv,-123.80555555555554
ATSC5pe,-2.9000496961805515
ATSC5se,-1.2326345555555553
ATSC6dv,18.444444444444436
ATSC6pe,0.28968272569444253
ATSC6se,0.17550244444444607
ATSC7dv,56.08333333333333
ATSC7pe,1.8364207031249964
ATSC7se,0.7876463333333343
ATSC8dv,-29.88888888888889
ATSC8pe,0.5858228298611111
ATSC8se,0.25890044444444427
AXp-0dv,0.5785691530207858
AXp-1dv,0.30878669813882803
AXp-2dv,0.16757485468577898
AXp-3dv,0.08337907474738335
AXp-4dv,0.04442030967706255
AXp-5dv,0.02404761843188864
AXp-6dv,0.0131674058553185
AXp-7dv,0.006987558742024223
BertzCT,1031.9122682596578
ECIndex,518
ETA_eta,22.857322177948415
GATS1dv,0.46339768629807687
GATS1pe,0.7233148305440792
GATS1se,0.7243121513566196
GATS2dv,0.8397900927197801
GATS2pe,0.7534233120103646
GATS2se,0.7423480359010516
GATS3dv,1.1027196034663864
GATS3pe,1.1669852113094294
GATS3se,1.2420867759835845
GATS4dv,1.2830214389534884
GATS4pe,1.0895391839484292
GATS4se,1.0806621950455506
GATS5dv,1.2273314468503935
GATS5pe,1.240469765253127
GATS5se,1.2338589543220628
GATS6dv,0.8229942908653846
GATS6pe,0.6963372657244179
GATS6se,0.5944772989906367
GATS7dv,0.8085186298076922
GATS7pe,0.6496104627992022
GATS7se,0.601603381976835
GATS8dv,1.1059570312499998
GATS8pe,0.9480983904294381
GATS8se,0.9666021660730825
LogEE_A,4.252036804880044
LogEE_D,123.87231279951152
MATS1dv,0.40174278846153855
MATS1pe,0.06636225309507536
MATS1se,0.046815171218522175
MATS2dv,0.14431662087912092
MATS2pe,0.1134348530534522
MATS2se,0.09443070738351504
MATS3dv,-0.038274684873949555
MATS3pe,-0.08695443927804708
MATS3se,-0.11898520404635286
MATS4dv,-0.23492005813953487
MATS4pe,-0.08658873205726234
MATS4se,-0.05988039645125694
MATS5dv,-0.2741756889763779
MATS5pe,-0.27696682256215394
MATS5se,-0.217784225707683
MATS6dv,0.03990384615384613
MATS6pe,0.02702746262068726
MATS6se,0.030292535127680258
MATS7dv,0.13481570512820512
MATS7pe,0.19037606590138054
MATS7se,0.1510571186769691
MATS8dv,-0.0894281914893617
MATS8pe,0.07559002139616343
MATS8se,0.0618017460362381
MAXaaCH,2.254622543461829
MAXaaaC,1.2461194832871423
MAXaasC,1.2231490667254559
MAXaasN,1.9849338535409062
MAXdssC,0.055214002267574
MAXsCH3,2.0426291747440737
MAXssNH,3.5186625251952632
MDEC-11,0.09999999999999998
MDEC-12,3.136001019609037
MDEC-13,4.227105920622688
MDEC-22,8.439607473245008
MDEC-23,25.118184501213918
MDEC-33,13.52808428259103
MDEN-22,0.5436901865014462
MDEN-23,0.7841369378620653
MINaaCH,1.958335642899135
MINaaaC,1.1734268445032336
MINaasC,0.8523611111111115
MINaasN,1.9849338535409062
MINdssC,0.055214002267574
MINsCH3,2.015081234335383
MINssNH,3.025942880238515
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,0.8214285714285716
SM1_Dzi,1.0741325277088927
SM1_Dzm,0.8192662930274439
SM1_Dzp,-3.1550215370664243
SM1_Dzv,-1.6762929910317408
SddssSe,0
SpAD_Dt,615.6609894457731
SpAbs_A,34.58275394033049
SpAbs_D,247.74462559902315
SpMAD_A,1.330105920781942
SpMAD_D,9.528639446116273
SpMax_A,2.534116949356347
SpMax_D,123.87231279951152
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,58.95
TpiPC10,9.42203867560565
VAdjMat,5.906890595608519
VE1_DzZ,5.021064442843885
VE1_Dzi,5.0222939896899375
VE1_Dzm,5.021055692398223
VE1_Dzp,5.000980009362731
VE1_Dzv,5.008201547796728
VE2_DzZ,0.19311786318630328
VE2_Dzi,0.193165153449613
VE2_Dzm,0.19311752663070086
VE2_Dzp,0.19234538497548967
VE2_Dzv,0.19262313645372028
VE3_DzZ,2.569153396660833
VE3_Dzi,2.5693982444098116
VE3_Dzm,2.5691516539121815
VE3_Dzp,2.5651453401282254
VE3_Dzv,2.566588323182497
VR1_DzZ,164.01121803910286
VR1_Dzi,163.8067052500813
VR1_Dzm,164.0126171796367
VR1_Dzp,166.52267168467694
VR1_Dzv,165.70487516680558
VR2_DzZ,6.308123770734725
VR2_Dzi,6.300257894233896
VR2_Dzm,6.3081775838321805
VR2_Dzp,6.404718141718344
VR2_Dzv,6.373264429492522
VR3_DzZ,6.055446273189735
VR3_Dzi,6.054198551201249
VR3_Dzm,6.0554548039145395
VR3_Dzp,6.070642911452485
VR3_Dzv,6.065719790673528
Xch-3dv,0.28867513459481287
Xch-4dv,0.14433756729740643
Xch-5dv,0.16171850608549349
Xch-6dv,0.25530722579058546
Xch-7dv,0.3590643835508548
Xpc-4dv,1.8476213273666928
Xpc-5dv,2.697157093803037
Xpc-6dv,3.653779346089116
Zagreb1,150.0
Zagreb2,184.0
fragCpx,250.05
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,1
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,1
n7FRing,0
n7HRing,1
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,16
nBondsD,1
nBondsM,17
nBondsO,30
nBondsS,35
nBondsT,0
nFARing,1
nFHRing,2
nFaRing,1
nHetero,5
naHRing,1
AATS0are,5.993325000000001
AATS1are,6.281882692307692
AATS2are,6.1320989010989
AATS3are,6.137032773109244
AATS4are,6.057131782945737
AATS5are,5.973842519685039
AATS6are,5.714476923076924
AATS7are,5.716041025641027
AATS8are,5.915529787234043
AATSC0dv,3.555555555555556
AATSC0pe,0.08244683159722217
AATSC0se,0.04456605555555554
AATSC1dv,1.428418803418804
AATSC1pe,0.005471357505341914
AATSC1se,0.002086367521367504
AATSC2dv,0.5131257631257634
AATSC2pe,0.009352344226953616
AATSC2se,0.00420840415140414
AATSC3dv,-0.13608776844070955
AATSC3pe,-0.007169118011788029
AATSC3se,-0.005302701213818873
AATSC4dv,-0.8352713178294574
AATSC4pe,-0.0071389666101421
AATSC4se,-0.0026686330749354074
AATSC5dv,-0.9748468941382327
AATSC5pe,-0.02283503697779962
AATSC5se,-0.009705783902012247
AATSC6dv,0.14188034188034182
AATSC6pe,0.0022283286591880196
AATSC6se,0.001350018803418816
AATSC7dv,0.4793447293447293
AATSC7pe,0.01569590344551279
AATSC7se,0.006732019943019952
AATSC8dv,-0.31796690307328607
AATSC8pe,0.006232157764479906
AATSC8se,0.0027542600472813218
AETA_eta,0.8791277760749391
ATSC0are,4.0499666666666645
ATSC1are,0.2780111111111162
ATSC2are,0.8152548611111159
ATSC3are,-1.035642361111103
ATSC4are,-0.9025520833333269
ATSC5are,-2.7663618055555506
ATSC6are,0.3555986111111038
ATSC7are,1.8229812499999918
ATSC8are,0.6346402777777772
BCUTZ-1h,8.022024417659429
BCUTZ-1l,5.667886500167909
BCUTc-1h,0.39144123377127815
BCUTc-1l,-0.4403195597203724
BCUTd-1h,3.2784433774754738
BCUTd-1l,0.9779219830383068
BCUTi-1h,14.692652717027249
BCUTi-1l,10.929855327174177
BCUTm-1h,16.010064932733165
BCUTm-1l,11.680017893964646
BCUTp-1h,2.018095769567162
BCUTp-1l,0.7519031375194152
BCUTs-1h,7.008270815812143
BCUTs-1l,1.2474442516555013
BCUTv-1h,20.921772685474657
BCUTv-1l,14.702708709096202
BalabanJ,1.3215601569107094
Diameter,11
ETA_beta,32.5
GATS1are,0.7351454143022385
GATS2are,0.7652372031461571
GATS3are,1.213081983383893
GATS4are,1.1012322428914618
GATS5are,1.2282237765736443
GATS6are,0.6471993438375877
GATS7are,0.6226546973795921
GATS8are,0.9483843488423771
HybRatio,0.3333333333333333
Lipinski,True
LogEE_Dt,307.83049472288656
MATS1are,0.06336487733042556
MATS2are,0.10617977319760942
MATS3are,-0.1031460576395095
MATS4are,-0.08292249318924381
MATS5are,-0.25816362313470936
MATS6are,0.032419513424294714
MATS7are,0.1846656541016158
MATS8are,0.08001834530465443
MAXssCH2,1.2382717472255713
MAXsssCH,0.6104386359558617
MINssCH2,0.4737980826959902
MINsssCH,0.09865562274292405
NsssssAs,0
RotRatio,0.06666666666666667
SM1_Dzpe,0.9034577723378214
SM1_Dzse,0.8095467726672786
SMR_VSA1,4.794537184071822
SMR_VSA2,0.0
SMR_VSA3,9.780484743446223
SMR_VSA4,7.04767198267719
SMR_VSA5,38.14594894377801
SMR_VSA6,10.633577208012662
SMR_VSA7,42.09213040561812
SMR_VSA8,0.0
SMR_VSA9,11.126902983393991
SpAD_DzZ,190.2455973484961
SpAD_Dzi,186.02191776470556
SpAD_Dzm,190.26638061964974
SpAD_Dzp,230.74061195646357
SpAD_Dzv,217.71351795876055
SpAbs_Dt,615.660989445773
SpDiam_A,4.959007336805293
SpDiam_D,183.22355593796485
SpMAD_Dt,23.67926882483743
SpMax_Dt,307.83049472288656
SsssssAs,0
VE1_Dzpe,5.02142853732174
VE1_Dzse,5.021011372554517
VE2_Dzpe,0.19313186682006694
VE2_Dzse,0.19311582202132757
VE3_Dzpe,2.5692259074365404
VE3_Dzse,2.569142827075352
VMcGowan,263.84000000000026
VR1_Dzpe,163.95293610016856
VR1_Dzse,164.0196137538671
VR2_Dzpe,6.3058821576987905
VR2_Dzse,6.308446682841042
VR3_Dzpe,6.055090856667458
VR3_Dzse,6.055497461760761
mZagreb1,7.222222222222222
mZagreb2,5.444444444444444
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,1
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,1
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,8
nBondsKS,44
nFAHRing,1
nFaHRing,1
nG12Ring,0
AATSC0are,0.08437430555555551
AATSC1are,0.0053463675213676195
AATSC2are,0.00895884462759468
AATSC3are,-0.008702876984126915
AATSC4are,-0.006996527777777728
AATSC5are,-0.02178237642169725
AATSC6are,0.0027353739316238754
AATSC7are,0.015581036324786255
AATSC8are,0.0067514923167848635
AETA_beta,1.25
BCUTdv-1h,6.021922973958683
BCUTdv-1l,0.9936774641494902
BCUTpe-1h,3.48898819005597
BCUTpe-1l,2.21624928594844
BCUTse-1h,3.701912767532557
BCUTse-1l,2.412019037885958
ETA_alpha,12.433333333333335
ETA_dBeta,-1.5
ETA_eta_B,0.3168567740490733
ETA_eta_F,23.12950229488546
ETA_eta_L,6.619900466456755
ETA_eta_R,45.986824472833874
ETA_psi_1,0.6045380875202595
LabuteASA,151.94651638963134
LogEE_DzZ,95.15439208084146
LogEE_Dzi,93.05227167188006
LogEE_Dzm,95.1647005518644
LogEE_Dzp,114.76357106725747
LogEE_Dzv,108.53439494264339
PEOE_VSA1,10.633577208012662
PEOE_VSA2,9.476340119217006
PEOE_VSA3,0.0
PEOE_VSA4,5.098681808301038
PEOE_VSA5,0.0
PEOE_VSA6,18.19910120538483
PEOE_VSA7,43.52793314262446
PEOE_VSA8,36.37791618707434
PEOE_VSA9,22.585401261831848
SM1_Dzare,1.0283852954862724
SpAD_Dzpe,189.24452003818112
SpAD_Dzse,190.3880864932794
SpAbs_DzZ,189.48735559025437
SpAbs_Dzi,185.0395291009868
SpAbs_Dzm,189.51013481070135
SpAbs_Dzp,232.68216367158132
SpAbs_Dzv,218.7450828763186
SpDiam_Dt,428.1479855645088
SpMAD_DzZ,7.317138359557542
SpMAD_Dzi,7.154689144796368
SpMAD_Dzm,7.317937716140374
SpMAD_Dzp,8.874638921402445
SpMAD_Dzv,8.373596844567713
SpMax_DzZ,95.15439208084146
SpMax_Dzi,93.05227167188006
SpMax_Dzm,95.1647005518644
SpMax_Dzp,114.76357106725747
SpMax_Dzv,108.53439494264339
VE1_Dzare,5.021941184637541
VE2_Dzare,0.1931515840245208
VE3_Dzare,2.5693279941525407
VR1_Dzare,163.86831533879007
VR2_Dzare,6.302627513030387
VR3_Dzare,6.054574595059118
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,1
n11FHRing,1
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,15
nAromBond,16
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4782051282051283
AETA_dBeta,-0.057692307692307696
AETA_eta_B,0.012186799001887435
AETA_eta_F,0.8895962421109792
AETA_eta_L,0.2546115564021829
AETA_eta_R,1.7687240181859183
BCUTare-1h,3.5437782220046863
BCUTare-1l,2.166628518184756
ETA_beta_s,17.0
ETA_dPsi_A,0.10946191247974046
ETA_dPsi_B,0.0
ETA_eta_BR,0.7468567740490732
ETA_eta_FL,5.977456321867267
ETA_eta_RL,12.597356788324023
LogEE_Dzpe,94.65700839494971
LogEE_Dzse,95.22517966097305
PEOE_VSA10,0.0
PEOE_VSA11,0.0
PEOE_VSA12,5.907179729351506
PEOE_VSA13,0.0
SlogP_VSA1,10.633577208012662
SlogP_VSA2,21.72950530194569
SlogP_VSA3,11.842209166749011
SlogP_VSA4,0.0
SlogP_VSA5,37.79803610947851
SlogP_VSA6,36.39820241076966
SlogP_VSA7,0.0
SlogP_VSA8,22.02982791547505
SlogP_VSA9,0.0
SpAD_Dzare,187.87656954502768
SpAbs_Dzpe,188.4105590175617
SpAbs_Dzse,189.6408125492788
SpDiam_DzZ,140.15352428538782
SpDiam_Dzi,137.4319577838063
SpDiam_Dzm,140.1667113400731
SpDiam_Dzp,166.14052429172597
SpDiam_Dzv,157.59942776705395
SpMAD_Dzpe,7.27863538608389
SpMAD_Dzse,7.3226187112799765
SpMax_Dzpe,94.65700839494971
SpMax_Dzse,95.22517966097305
n10FAHRing,0
n10FaHRing,0
n11FAHRing,1
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,26
AETA_beta_s,0.6538461538461539
AETA_eta_BR,0.02872526054034897
AETA_eta_FL,0.22990216622566412
AETA_eta_RL,0.48451372262784703
DetourIndex,3958
EState_VSA1,0.0
EState_VSA2,11.949020558499466
EState_VSA3,12.338727669087403
EState_VSA4,22.501675532761116
EState_VSA5,29.438496172781537
EState_VSA6,0.0
EState_VSA7,30.78594625443622
EState_VSA8,34.899045481859105
EState_VSA9,5.098681808301038
ETA_beta_ns,15.5
ETA_shape_p,0.1072386058981233
ETA_shape_x,0.0
ETA_shape_y,0.4343163538873994
GhoseFilter,True
LogEE_Dzare,93.97783805310947
SlogP_VSA10,11.374772549367124
SlogP_VSA11,0.0
SpAbs_Dzare,186.92729081073264
SpDiam_Dzpe,139.51308440362214
SpDiam_Dzse,140.2446846024069
SpMAD_Dzare,7.226021905577988
SpMax_Dzare,93.97783805310947
TopoPSA(NO),58.95
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.9849338535409062
VSA_EState9,51.51506614645909
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.5961538461538461
EState_VSA10,4.794537184071822
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.021794871794871717
FilterItLogS,-5.623094759051982
SpDiam_Dzare,138.642286873165
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.5659722222222224
ETA_epsilon_2,0.7910256410256409
ETA_epsilon_3,0.4485714285714289
ETA_epsilon_4,0.5127777777777781
ETA_epsilon_5,0.7559523809523808
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.11740079365079353
ETA_dEpsilon_B,0.05319444444444432
ETA_dEpsilon_C,-0.06420634920634921
ETA_dEpsilon_D,0.03507326007326006
PetitjeanIndex,0.45454545454545453
TopoShapeIndex,0.8333333333333334
CDK Descriptors
FMFDescriptor,0.8846153846153846
MDEDescriptor,"0.09999999999999998,3.136001019609037,4.227105920622688,0.0,8.439607473245008,25.118184501213918,0.0,13.52808428259103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5436901865014462,0.7841369378620653,0.0"
APolDescriptor,56.83144599999998
BCUTDescriptor,"11.994290680590163,15.994921961867288,-0.3136042400615833,0.206005567421509,4.863548829690346,11.412877031180445"
BPolDescriptor,28.308553999999994
TPSADescriptor,58.95
ALOGPDescriptor,"2.711300000000001,7.351147690000005,104.25829999999998"
XLogPDescriptor,3.2600000000000007
VAdjMaDescriptor,5.906890595608519
WeightDescriptor,346.1793615000001
ChiPathDescriptor,"17.83613433532446,12.597356788324023,12.051254834139597,9.916981029765696,9.099009532777618,7.440187663825968,5.654613311523262,4.2633491829753245,15.042797978540431,9.26360094416484,7.540868460860057,5.0861235595903835,3.864566941904442,2.717380882803417,1.7775997904679985,1.104034281239827"
ChiChainDescriptor,"0.2886751345948129,0.16666666666666666,0.07856742013183861,0.5627605349370655,1.0327055918360535,0.2886751345948129,0.14433756729740646,0.025,0.22303236457219028,0.34630662447385907"
AtomCountDescriptor,48
BondCountDescriptor,30
SmallRingDescriptor,"5,3,3,2,1,0,1,2,1,0,0"
ChiClusterDescriptor,"1.9934663470249132,0.0,0.4670158567635358,0.0,1.0120696253310648,0.0,0.15855082734345893,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,10,3,1,4,1,0"
ZagrebIndexDescriptor,150.0
LargestChainDescriptor,12
MannholdLogPDescriptor,3.2199999999999998
WeightedPathDescriptor,"54.009698805607215,2.0772961079079697,15.087081265510239,2.5403531924200795,12.546728073090156"
FractionalPSADescriptor,0.1702874479419247
WienerNumbersDescriptor,"1564.0,48.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.4624449532712855,7.882474885176882,11.42388133768494,1.8476213273666928,2.6971570938030385,3.3770660478026158"
FractionalCSP3Descriptor,0.3333333333333333
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,2,0,0,6,2,0,0,1,5,2,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,19
PetitjeanNumberDescriptor,0.45454545454545453
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"18.055555555555557,7.111111111111111,3.446409989594173"
AromaticAtomsCountDescriptor,15
AromaticBondsCountDescriptor,16
FragmentComplexityDescriptor,2054.05
HBondAcceptorCountDescriptor,4
HybridizationRatioDescriptor,0.3333333333333333
AutocorrelationDescriptorMass,"28.214390240646864,31.855345810672166,45.212100638725374,51.3507113200678,48.37773879344918"
PetitjeanShapeIndexDescriptor,"0.8333333333333334,NaN"
RotatableBondsCountDescriptor,2
AutocorrelationDescriptorCharge,"0.3024428839814065,-0.09681941742060124,-0.060874304132658846,-0.028517660818742716,0.040741845993042924"
EccentricConnectivityIndexDescriptor,518
AutocorrelationDescriptorPolarizability,"2039.047016362961,2496.9189664981136,3563.811363663893,3964.025563215024,3479.419874799739"
