DLiP-ID,C001O8
ATS1v,10637.840177360891
ATS2Z,1691.0
ATS2d,221.0
ATS2i,8853.430467252247
ATS2m,6488.545751999999
ATS2p,105.05291382454698
ATS2s,198.0061728395062
ATS2v,14714.96518369729
ATS3Z,1526.0
ATS3d,218.0
ATS3i,10641.606037162228
ATS3m,5631.544628999999
ATS3p,109.12262545139599
ATS3s,213.8765432098766
ATS3v,14665.769197576383
ATS4Z,1535.0
ATS4d,199.0
ATS4i,11266.925603900598
ATS4m,5680.103589
ATS4p,99.01831641303701
ATS4s,215.76851851851856
ATS4v,12978.574381737617
ATS5Z,1291.0
ATS5d,172.0
ATS5i,9661.213857686578
ATS5m,4780.2541089999995
ATS5p,78.208903440188
ATS5s,212.1913580246914
ATS5v,10754.758412069019
ATS6Z,1037.0
ATS6d,142.0
ATS6i,7069.113745858798
ATS6m,3858.7062410000003
ATS6p,65.43300788169799
ATS6s,155.53703703703704
ATS6v,9206.655801888
ATS7Z,1028.0
ATS7d,135.0
ATS7i,6862.0542309767025
ATS7m,3847.484201
ATS7p,66.66898634394299
ATS7s,148.2777777777778
ATS7v,9045.103242244237
ATS8Z,882.0
ATS8d,125.0
ATS8i,6918.6397639544075
ATS8m,3161.918171
ATS8p,60.62597830969799
ATS8s,162.87654320987656
ATS8v,8416.328351389338
C1SP1,0
C1SP2,3
C1SP3,1
C2SP1,0
C2SP2,7
C2SP3,0
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.06666666666666667
GGI10,0.036528925619834715
JGI10,0.0030440771349862263
JGT10,0.38681591746807686
Kier1,16.84375
Kier2,8.203125
Kier3,4.996712689020382
MAXdO,11.919222568657094
MID_C,30.977600452179782
MID_N,10.144461059228552
MID_O,1.7751189645060281
MID_X,0.0
MID_h,13.981535344093139
MINdO,11.919222568657094
MPC10,58
MWC01,24.0
MWC02,4.727387818712341
MWC03,5.541263545158426
MWC04,6.38856140554563
MWC05,7.217443431696533
MWC06,8.067462667010057
MWC07,8.903135633035538
MWC08,9.7538848483049
MWC09,10.593605148535708
MWC10,11.444700155974662
NaaCH,8
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,5
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,1
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,2
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,3.5525200000000012
SRW02,3.8918202981106265
SRW03,0.0
SRW04,5.176149732573829
SRW05,2.3978952727983707
SRW06,6.637258031284457
SRW07,4.59511985013459
SRW08,8.173293438966228
SRW09,6.580639137284949
SRW10,9.747359919824648
SaaCH,14.619282285344555
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,3.947221703312003
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.34603573528176645
SdssS,0
SsCH3,1.9917856203674205
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,5.419892447719828
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.9683917270259466
VE1_D,4.622572225607167
VE2_A,0.18038144213754304
VE2_D,0.2101169193457803
VE3_A,2.166818266442964
VE3_D,2.319408669314677
VR1_A,194.38180292624645
VR1_D,119.41901782504921
VR2_A,8.835536496647565
VR2_D,5.428137173865873
VR3_A,6.058281641662792
VR3_D,5.571095826906079
WPath,1232
Xc-3d,1.3189318929868223
Xc-4d,0.0
Xc-5d,0.08333333333333333
Xc-6d,0.0
Xp-0d,15.363596551749426
Xp-1d,10.703509938206668
Xp-2d,9.539721579110518
Xp-3d,7.50511810815039
Xp-4d,6.1605466259702695
Xp-5d,4.699938582380139
Xp-6d,2.811407864546069
Xp-7d,2.060938562644666
ZMIC0,71.60269114482341
ZMIC1,40.04263619119586
ZMIC2,26.129522595901175
ZMIC3,24.21299669543611
ZMIC4,24.21299669543611
ZMIC5,24.21299669543611
nAcid,0
nAtom,35
nBase,0
nRing,3
piPC1,3.5409593240373143
piPC2,4.114963849424837
piPC3,4.623746571561027
piPC4,5.182134612258127
piPC5,5.595175955684527
piPC6,5.6722488069843156
piPC7,5.9994017142924605
piPC8,6.200318993687747
piPC9,6.443733721413949
AATS0Z,31.942857142857143
AATS0d,3.5714285714285716
AATS0i,161.56646356336677
AATS0m,126.91321408571432
AATS0p,1.791904907515343
AATS0s,4.41676464824613
AATS0v,251.04517381947022
AATS1Z,30.72972972972973
AATS1d,4.054054054054054
AATS1i,148.87368110825673
AATS1m,118.8377163783784
AATS1p,2.003083027297298
AATS1s,3.5298631965298632
AATS1v,287.5091939827268
AATS2Z,29.155172413793103
AATS2d,3.810344827586207
AATS2i,152.64535288365943
AATS2m,111.8714784827586
AATS2p,1.8112571349059823
AATS2s,3.413899531715624
AATS2v,253.70629627064292
AATS3Z,22.441176470588236
AATS3d,3.2058823529411766
AATS3i,156.4942064288563
AATS3m,82.81683277941175
AATS3p,1.604744491932294
AATS3s,3.145243282498185
AATS3v,215.6730764349468
AATS4Z,21.928571428571427
AATS4d,2.842857142857143
AATS4i,160.95608005572282
AATS4m,81.14433698571429
AATS4p,1.4145473773291002
AATS4s,3.082407407407408
AATS4v,185.40820545339452
AATS5Z,22.25862068965517
AATS5d,2.9655172413793105
AATS5i,166.5726527187341
AATS5m,82.41817429310343
AATS5p,1.3484293696584138
AATS5s,3.6584716900808862
AATS5v,185.42686917360376
AATS6Z,24.11627906976744
AATS6d,3.302325581395349
AATS6i,164.39799408973948
AATS6m,89.73735444186048
AATS6p,1.5216978577139066
AATS6s,3.617140396210164
AATS6v,214.10827446251164
AATS7Z,23.906976744186046
AATS7d,3.13953488372093
AATS7i,159.5826565343419
AATS7m,89.47637676744186
AATS7p,1.5504415428823952
AATS7s,3.448320413436693
AATS7v,210.35123819172642
AATS8Z,21.0
AATS8d,2.9761904761904763
AATS8i,164.72951818939066
AATS8m,75.28376597619047
AATS8p,1.4434756740404284
AATS8s,3.8780129335684896
AATS8v,200.38877027117474
AMID_C,1.4080727478263537
AMID_N,0.46111186632857054
AMID_O,0.08068722565936491
AMID_X,0.0
AMID_h,0.6355243338224154
ATS0dv,312.44444444444446
ATS0pe,225.15550000000002
ATS0se,273.55151699999993
ATS1dv,316.3333333333333
ATS1pe,246.30360000000002
ATS1se,291.97899599999994
ATS2dv,396.0
ATS2pe,380.0195
ATS2se,455.96612
ATS3dv,358.66666666666663
ATS3pe,434.92060000000004
ATS3se,529.313706
ATS4dv,336.66666666666663
ATS4pe,438.1191
ATS4se,540.924672
ATS5dv,339.0
ATS5pe,377.232
ATS5se,462.72341600000004
ATS6dv,271.0
ATS6pe,288.7706
ATS6se,348.2622
ATS7dv,234.0
ATS7pe,275.68860000000006
ATS7se,336.948976
ATS8dv,208.66666666666669
ATS8pe,281.1745
ATS8se,342.32940599999995
ATSC0Z,368.17142857142863
ATSC0c,0.6375924171873032
ATSC0d,18.685714285714287
ATSC0i,64.58843144678666
ATSC0m,1672.0505567428577
ATSC0p,10.083731058594685
ATSC0s,42.4498922202626
ATSC0v,1692.1149001819965
ATSC1Z,18.075918367346915
ATSC1c,-0.5250228494515679
ATSC1d,4.4465306122448975
ATSC1i,-0.5100935481597091
ATSC1m,85.43792092897982
ATSC1p,0.6376779836824218
ATSC1s,-1.97331737633325
ATSC1v,58.010006789745674
ATSC2Z,96.25877551020403
ATSC2c,0.5108687503957078
ATSC2d,-3.6791836734693883
ATSC2i,-6.306522180402571
ATSC2m,418.60387759755145
ATSC2p,-0.9307122794649604
ATSC2s,5.690090423000473
ATSC2v,-96.65458002260107
ATSC3Z,-85.9330612244898
ATSC3c,-0.4693006438633032
ATSC3d,-2.446530612244899
ATSC3i,-11.305731129479328
ATSC3m,-404.4688453575508
ATSC3p,-1.5000110679625878
ATSC3s,-12.628475686570924
ATSC3v,-536.4467572941218
ATSC4Z,86.25714285714287
ATSC4c,0.16021426180801174
ATSC4d,2.057142857142857
ATSC4i,-26.71739682474595
ATSC4m,388.6228452857142
ATSC4p,-2.581873843968257
ATSC4s,6.47729766803841
ATSC4v,-109.17163214606505
ATSC5Z,11.001632653061233
ATSC5c,0.06091427401755657
ATSC5d,1.3493877551020408
ATSC5i,-3.7266361235685834
ATSC5m,80.92326451183666
ATSC5p,-0.08532789081442388
ATSC5s,6.4838196019148375
ATSC5v,351.38879721365464
ATSC6Z,-50.582040816326554
ATSC6c,-0.16477999202133828
ATSC6d,-2.7567346938775517
ATSC6i,6.366988050053473
ATSC6m,-236.2181857126529
ATSC6p,1.182589659528214
ATSC6s,-14.201088435374153
ATSC6v,-77.86739695559007
ATSC7Z,5.217959183673457
ATSC7c,0.24734555897757182
ATSC7d,-1.0424489795918372
ATSC7i,-6.265578573410527
ATSC7m,45.036384315918326
ATSC7p,-0.40431899557492756
ATSC7s,8.736722656140644
ATSC7v,139.09091898126925
ATSC8Z,-180.72000000000003
ATSC8c,-0.24014457062995284
ATSC8d,-0.13714285714285737
ATSC8i,9.173630558939918
ATSC8m,-816.44160712
ATSC8p,0.3170172379134617
ATSC8s,-22.561975308641976
ATSC8v,-145.4452379495116
AXp-0d,0.6983452978067921
AXp-1d,0.44597958075861116
AXp-2d,0.2981162993472037
AXp-3d,0.19243892585001002
AXp-4d,0.12572544134633204
AXp-5d,0.08392747468535963
AXp-6d,0.053045431406529606
AXp-7d,0.03615681688850291
GATS1Z,0.697603936390216
GATS1c,1.8244333375061514
GATS1d,0.786841887759319
GATS1i,1.1012577276826319
GATS1m,0.6928436884448581
GATS1p,0.8121598928414214
GATS1s,0.5967069322188704
GATS1v,0.7982704868687021
GATS2Z,0.7555045036848329
GATS2c,0.5429818162044425
GATS2d,1.2235052198671306
GATS2i,1.1178877539421113
GATS2m,0.7530450550208094
GATS2p,1.023013386919051
GATS2s,0.5991833343356627
GATS2v,0.9271640197153014
GATS3Z,1.047745615396554
GATS3c,1.3908470594033349
GATS3d,1.0301987767584098
GATS3i,1.0817855447657274
GATS3m,1.0498720761886429
GATS3p,1.0362987833490798
GATS3s,1.1005430893843555
GATS3v,1.0992732111233003
GATS4Z,1.067941952506596
GATS4c,0.902351042269031
GATS4d,0.8707951070336392
GATS4i,1.168700501805751
GATS4m,1.0549705372762108
GATS4p,1.242386421457422
GATS4s,0.9241701435404929
GATS4v,1.0565147152906718
GATS5Z,1.196547174961332
GATS5c,1.1588793554308854
GATS5d,0.9882157545080671
GATS5i,1.0434576500066979
GATS5m,1.1695901288080695
GATS5p,1.0873551191152253
GATS5s,1.4520643892910956
GATS5v,0.8371883470039118
GATS6Z,0.9922071546910471
GATS6c,1.7541236767801993
GATS6d,1.14252186899936
GATS6i,0.9910317074098878
GATS6m,0.9972007525516433
GATS6p,0.7492121348454293
GATS6s,1.6346353199393462
GATS6v,0.8691105990278204
GATS7Z,1.1683131864760383
GATS7c,1.077844452714797
GATS7d,1.079048431832729
GATS7i,1.0891492470838693
GATS7m,1.1386271734436912
GATS7p,1.150954492385041
GATS7s,0.957846058011254
GATS7v,0.9102327840001393
GATS8Z,1.4775725593667544
GATS8c,1.6193646029572617
GATS8d,0.9747706422018347
GATS8i,0.9038889274199451
GATS8m,1.4638238087849829
GATS8p,0.9616214706258831
GATS8s,2.61399706770048
GATS8v,0.9427750378984343
MATS1Z,0.046442608991111176
MATS1c,-0.7789352924845125
MATS1d,0.22510124803702783
MATS1i,-0.0074707019992024575
MATS1m,0.048335652655297
MATS1p,0.05982001106319053
MATS1s,-0.04397305798849874
MATS1v,0.032429435342218586
MATS2Z,0.15777213442014043
MATS2c,0.4835108735735425
MATS2d,-0.11881788463566384
MATS2i,-0.05892169621095766
MATS2m,0.15107544875765794
MATS2p,-0.05569731254267096
MATS2s,0.0808877261087582
MATS2v,-0.034469313911565755
MATS3Z,-0.12013493896705041
MATS3c,-0.37884986627359013
MATS3d,-0.06739071775499192
MATS3i,-0.09009548902636
MATS3m,-0.1245072962025571
MATS3p,-0.07656536214507687
MATS3s,-0.15312054709826878
MATS3v,-0.16317585851808739
MATS4Z,0.1171426354182834
MATS4c,0.12564003075411903
MATS4d,0.05504587155963302
MATS4i,-0.20682803581286824
MATS4m,0.11621145177653859
MATS4p,-0.12802175251231257
MATS4s,0.07629345245954008
MATS4v,-0.032258929974058805
MATS5Z,0.01803213324270661
MATS5c,0.057652212668153006
MATS5d,0.043577981651376135
MATS5i,-0.03481787826641279
MATS5m,0.029205459278650238
MATS5p,-0.005106340926360147
MATS5s,0.0921710175251887
MATS5v,0.12531357286258718
MATS6Z,-0.11182678876299865
MATS6c,-0.21035891535750972
MATS6d,-0.12008392006258446
MATS6i,0.08023777660608115
MATS6m,-0.1149909107128211
MATS6p,0.09545801778056387
MATS6s,-0.27229811116306946
MATS6v,-0.03745634494184769
MATS7Z,0.011535865496717158
MATS7c,0.31576250773383424
MATS7d,-0.04540928810184199
MATS7i,-0.07895979856235795
MATS7m,0.02192369242053095
MATS7p,-0.03263641750766582
MATS7s,0.1675218831182508
MATS7v,0.06690653140251146
MATS8Z,-0.4090485798541052
MATS8c,-0.31386897041181727
MATS8d,-0.006116207951070346
MATS8i,0.11836008339586739
MATS8m,-0.4069063600915783
MATS8p,0.026198738349867186
MATS8s,-0.44291387108776675
MATS8v,-0.07162892126586093
MAXaaN,4.056370408892054
MAXaaS,1.3053706328210293
MINaaN,3.9557702436947846
MINaaS,1.3053706328210293
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,7
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,28.877313601921202
SpAD_D,231.66583143799875
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,503
TMWC10,118.6374446539738
TSRW10,69.1995356809777
VE1_Dt,4.6156566347947035
VE2_Dt,0.20980257430885016
VE3_Dt,2.317911500926938
VR1_Dt,120.60919541763855
VR2_Dt,5.4822361553472065
VR3_Dt,5.581012888994783
Xc-3dv,0.6582256483938994
Xc-4dv,0.0
Xc-5dv,0.04564354645876384
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.11785113019775792
Xch-6d,0.3367701210266096
Xch-7d,0.3936345532609666
Xp-0dv,12.593436101872335
Xp-1dv,7.407864532520012
Xp-2dv,5.570926287909981
Xp-3dv,3.769931148808188
Xp-4dv,2.5253536406479835
Xp-5dv,1.5606675757275918
Xp-6dv,0.8075519959874258
Xp-7dv,0.4520987477402365
Xpc-4d,2.4493306725319317
Xpc-5d,3.731139495389504
Xpc-6d,4.902627497005307
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,37
nFRing,0
nHBAcc,5
nHBDon,2
nHRing,2
nSpiro,0
naRing,3
piPC10,6.653588572534838
AATS0dv,8.926984126984127
AATS0pe,6.433014285714286
AATS0se,7.8157576285714265
AATS1dv,8.54954954954955
AATS1pe,6.656854054054055
AATS1se,7.891324216216215
AATS2dv,6.827586206896552
AATS2pe,6.552060344827586
AATS2se,7.861484827586207
AATS3dv,5.274509803921568
AATS3pe,6.395891176470589
AATS3se,7.784025088235294
AATS4dv,4.809523809523809
AATS4pe,6.258844285714286
AATS4se,7.727495314285714
AATS5dv,5.844827586206897
AATS5pe,6.5040000000000004
AATS5se,7.977989931034483
AATS6dv,6.3023255813953485
AATS6pe,6.715595348837209
AATS6se,8.099120930232559
AATS7dv,5.441860465116279
AATS7pe,6.411362790697676
AATS7se,7.836022697674419
AATS8dv,4.968253968253968
AATS8pe,6.694630952380953
AATS8se,8.150700142857142
AATSC0Z,10.51918367346939
AATSC0c,0.01821692620535152
AATSC0d,0.5338775510204082
AATSC0i,1.845383755622476
AATSC0m,47.77287304979593
AATSC0p,0.2881066016741339
AATSC0s,1.2128540634360743
AATSC0v,48.3461400051999
AATSC1Z,0.48853833425261933
AATSC1c,-0.014189806741934267
AATSC1d,0.12017650303364588
AATSC1i,-0.01378631211242457
AATSC1m,2.3091329980805355
AATSC1p,0.017234540099524912
AATSC1s,-0.053332902063060815
AATSC1v,1.5678380213444776
AATSC2Z,1.6596340605207591
AATSC2c,0.008808081903374272
AATSC2d,-0.06343420126671359
AATSC2i,-0.10873314104142365
AATSC2m,7.217308234440543
AATSC2p,-0.01604676343905104
AATSC2s,0.09810500729311161
AATSC2v,-1.6664582762517426
AATSC3Z,-1.2637214885954382
AATSC3c,-0.006901480056813283
AATSC3d,-0.03597839135654263
AATSC3i,-0.16626075190410777
AATSC3m,-5.9480712552581
AATSC3p,-0.022058986293567468
AATSC3s,-0.18571287774369005
AATSC3v,-7.888922901384143
AATSC4Z,1.2322448979591838
AATSC4c,0.002288775168685882
AATSC4d,0.029387755102040815
AATSC4i,-0.38167709749637074
AATSC4m,5.55175493265306
AATSC4p,-0.03688391205668939
AATSC4s,0.09253282382912013
AATSC4v,-1.5595947449437864
AATSC5Z,0.18968332160450402
AATSC5c,0.0010502461037509754
