DLiP-ID,C00008
DLiP-Mol-ID,30081
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C12H12N2O3/c1-3-14-6-9(12(16)17)10(15)8-5-4-7(2)13-11(8)14/h4-6H,3H2,1-2H3,(H,16,17)"
Standard Inchi Key(RDKit),MHWLWQUZZRMNGJ-UHFFFAOYSA-N
Canonical SMILES(RDKit),CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21
SMILES(SDF),
MW(SDF),
MW(RDKit),232.239
MW Monoisotopic(RDKit),232.084792244
MolLogP(RDKit),1.42302
XLogP(SDF),
XLogP(CDK),3.263
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),4
HBA Lipinski(RDKit),5
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),72.19
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),2
nRings(SDF),
nRings(RDKit),2
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),17
QED Weighted(RDKit),0.849523695002097
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,6765.606969891278
qed,0.849523695002097
Chi0,12.576985790260121
Chi1,8.040912557858759
TPSA,72.19
Chi0n,9.597294956183026
Chi0v,9.597294956183026
Chi1n,5.2835676555320985
Chi1v,5.2835676555320985
Chi2n,3.786866610614189
Chi2v,3.786866610614189
Chi3n,2.6316954218567714
Chi3v,2.6316954218567714
Chi4n,1.753265613897909
Chi4v,1.753265613897909
MolMR,63.37330000000001
MolWt,232.23899999999998
fr_SH,0
Kappa1,11.319407152511545
Kappa2,4.008920169778624
Kappa3,1.79576665863494
fr_ArN,0
fr_COO,1
fr_C_O,1
fr_C_S,0
fr_NH0,2
fr_NH1,0
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,658.5837076111416
MolLogP,1.4230200000000002
NOCount,5
fr_Ar_N,2
fr_COO2,1
fr_urea,0
BalabanJ,2.9467439727581026
SMR_VSA1,9.901064578912528
SMR_VSA2,0.0
SMR_VSA3,9.551078168738563
