DLiP-ID,C100NK
ATS3d,381.0
ATS3i,16395.733162690525
ATS3m,9414.382065000002
ATS3p,182.674518974245
ATS3s,347.80864197530866
ATS3v,25192.70544135755
ATS4Z,2414.0
ATS4d,402.0
ATS4i,19168.376107921773
ATS4m,8730.308608000001
ATS4p,192.51120871218802
ATS4s,357.58641975308643
ATS4v,25266.970039641863
ATS5Z,2635.0
ATS5d,376.0
ATS5i,18608.539386547694
ATS5m,9827.609617999999
ATS5p,189.291537861829
ATS5s,361.6358024691358
ATS5v,25187.15346391315
ATS6Z,2543.0
ATS6d,364.0
ATS6i,19566.811901959114
ATS6m,9225.096696999999
ATS6p,183.724912610433
ATS6s,432.86728395061726
ATS6v,24439.64180769522
ATS7Z,2152.0
ATS7d,320.0
ATS7i,18314.459209111654
ATS7m,7737.925211
ATS7p,157.748592804131
ATS7s,394.4876543209877
ATS7v,21071.368740365604
ATS8Z,1807.0
ATS8d,272.0
ATS8i,15599.74939449196
ATS8m,6411.089360999999
ATS8p,132.03558183133902
ATS8s,309.0740740740741
ATS8v,17869.44015728242
C1SP1,0
C1SP2,2
C1SP3,3
C2SP1,0
C2SP2,13
C2SP3,0
C3SP2,3
C3SP3,0
C4SP3,0
FCSP3,0.17391304347826086
GGI10,0.10193245587184982
JGI10,0.004431845907471731
JGT10,0.4778586117808279
Kier1,23.168044077134986
Kier2,9.868055555555555
Kier3,5.0101775147928995
MAXdO,12.851410016166959
MID_C,47.55716182755269
MID_N,6.4340826762442305
MID_O,5.184926311803576
MID_X,0.0
MID_h,13.687757609094849
MINdO,11.334184203398582
MPC10,183
MWC01,33.0
MWC02,5.093750200806762
MWC03,5.963579343618446
MWC04,6.8658910748834385
MWC05,7.760893195851024
MWC06,8.669914278433902
MWC07,9.575608290332934
MWC08,10.488576136444582
MWC09,11.400081462185673
MWC10,12.315792146990326
NaaCH,8
NaaNH,0
NaaSe,0
NaaaC,2
NaasC,4
NaasN,1
NdCH2,0
NddsN,0
NdsCH,1
NdssC,4
NdssS,0
NsCH3,3
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,4.576540000000003
SRW02,4.204692619390966
SRW03,0.0
SRW04,5.556828061699537
SRW05,3.044522437723423
SRW06,7.0909098220799835
SRW07,5.58724865840025
SRW08,8.707978826622321
SRW09,7.796057974316123
SRW10,10.37245939967773
SaaCH,15.45109036699637
SaaNH,0
SaaSe,0
SaaaC,1.7549285808444015
SaasC,3.6048803862067693
SaasN,1.7630669459141681
SdCH2,0
SddsN,0
SdsCH,1.844423238431175
SdssC,0.14228895488358462
SdssS,0
SsCH3,5.606233639929787
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,1.54377390925506
SsssP,0
VE1_A,4.3333757322234305
VE1_D,5.387713772140662
VE2_A,0.14444585774078103
VE2_D,0.1795904590713554
VE3_A,2.5649591417729236
VE3_D,2.7827334225944234
VR1_A,509.0089909871059
VR1_D,195.52683668763473
VR2_A,16.966966366236864
VR2_D,6.517561222921158
VR3_A,7.331077969084444
VR3_D,6.374309930732096
WPath,2539
Xc-3d,2.3560622267653835
Xc-4d,0.0
Xc-5d,0.6273627077713302
Xc-6d,0.0
Xp-0d,21.413484604514082
Xp-1d,14.346244348298507
Xp-2d,13.499938621806765
Xp-3d,11.337417142887787
Xp-4d,9.313028089595871
Xp-5d,7.945162439479762
Xp-6d,5.31174540357969
Xp-7d,3.9262006050933276
ZMIC0,95.16835820190008
ZMIC1,53.19950984309381
ZMIC2,30.350631947156316
ZMIC3,25.920253828188837
ZMIC4,25.776237148111523
ZMIC5,25.776237148111523
nAcid,1
nAtom,51
nBase,2
nRing,4
piPC1,3.828641396489095
piPC2,4.4744918623459755
piPC3,5.085278837092021
piPC4,5.715999212166122
piPC5,6.2809808737864525
piPC6,6.630745224099728
piPC7,7.08761939164885
piPC8,7.502615392264265
piPC9,7.746874697614534
AATS0Z,28.313725490196077
AATS0d,3.588235294117647
AATS0i,158.76362226699666
AATS0m,112.23035052941178
AATS0p,1.714729078467235
AATS0s,4.910742623524032
AATS0v,242.5399894237036
AATS1Z,28.14814814814815
AATS1d,4.185185185185185
AATS1i,144.18764053787314
AATS1m,108.0757976851852
AATS1p,1.9811791515925927
AATS1s,3.292066758116141
AATS1v,283.86724167489587
AATS2Z,26.133333333333333
AATS2d,4.022222222222222
AATS2i,151.93217968125322
AATS2m,100.02781902222222
AATS2p,1.7706845657610002
AATS2s,3.321056241426612
AATS2v,249.80097501135245
AATS3Z,23.39814814814815
AATS3d,3.5277777777777777
AATS3i,151.81234409898636
AATS3m,87.17020430555557
AATS3p,1.6914307312430092
AATS3s,3.2204503886602653
AATS3v,233.26579112368103
AATS4Z,19.467741935483872
AATS4d,3.2419354838709675
AATS4i,154.5836782896917
AATS4m,70.40571458064517
AATS4p,1.5525097476789356
AATS4s,2.8837614496216646
AATS4v,203.76588741646663
AATS5Z,21.776859504132233
AATS5d,3.1074380165289255
AATS5i,153.78958170700574
AATS5m,81.2199141983471
AATS5p,1.5643928748911486
AATS5s,2.9887256402407916
AATS5v,208.1582930901913
AATS6Z,20.344
AATS6d,2.912
AATS6i,156.5344952156729
AATS6m,73.800773576
AATS6p,1.469799300883464
AATS6s,3.462938271604938
AATS6v,195.51713446156177
AATS7Z,18.713043478260868
AATS7d,2.782608695652174
AATS7i,159.25616703575352
AATS7m,67.2863061826087
AATS7p,1.371726893948965
AATS7s,3.430327428878154
AATS7v,183.2292933944835
AATS8Z,18.628865979381445
AATS8d,2.804123711340206
AATS8i,160.8221587061027
AATS8m,66.09370475257731
AATS8p,1.3611915652715363
AATS8s,3.1863306605574646
AATS8v,184.22103254930332
AMID_C,1.5852387275850897
AMID_N,0.21446942254147436
AMID_O,0.17283087706011918
AMID_X,0.0
AMID_h,0.4562585869698283
ATS0dv,420.44444444444446
ATS0pe,321.07949999999994
ATS0se,393.9235169999999
ATS1dv,429.33333333333337
ATS1pe,351.308
ATS1se,419.14141599999994
ATS2dv,598.3333333333333
ATS2pe,577.0942
ATS2se,697.5912559999999
ATS3dv,565.0
ATS3pe,691.9024000000001
ATS3se,839.7571039999999
ATS4dv,544.3333333333333
ATS4pe,768.8350999999999
ATS4se,946.5965679999999
ATS5dv,570.6666666666667
ATS5pe,745.3582
ATS5se,919.7277399999999
ATS6dv,570.0
ATS6pe,790.4837
ATS6se,975.0113719999998
ATS7dv,459.33333333333337
ATS7pe,725.8970999999999
ATS7se,898.7693380000001
ATS8dv,373.33333333333337
ATS8pe,617.9774
ATS8se,762.7786320000001
ATSC0Z,494.98039215686276
ATSC0c,1.0163498977985597
ATSC0d,34.58823529411763
ATSC0i,81.35954532154325
ATSC0m,2273.1711907058825
ATSC0p,14.44577096389941
ATSC0s,88.7355092928804
ATSC0v,2602.782054292603
ATSC1Z,27.197231833910067
ATSC1c,-0.6560870621844508
ATSC1d,16.377162629757787
ATSC1i,-12.353139253956273
ATSC1m,127.88308878200714
ATSC1p,0.36534214105468166
ATSC1s,-7.667676882743735
ATSC1v,42.88761980932959
ATSC2Z,187.52479815455598
ATSC2c,0.19830555835883015
ATSC2d,2.9619377162629785
ATSC2i,13.804564496045362
ATSC2m,862.7125285190313
ATSC2p,3.5782857048930383
ATSC2s,24.080253242263577
ATSC2v,767.3499756585259
ATSC3Z,-61.742791234140654
ATSC3c,0.06179848800154173
ATSC3d,-10.951557093425603
ATSC3i,-5.587975537198944
ATSC3m,-307.0892125536329
ATSC3p,-1.148098651218931
ATSC3s,-19.178800334787347
ATSC3v,-482.9166281068214
ATSC4Z,-178.97193387158782
ATSC4c,-0.18754399201370797
ATSC4d,-8.214532871972315
ATSC4i,-4.208150296026183
ATSC4m,-832.9907409515569
ATSC4p,-2.7196204021453148
ATSC4s,-9.648016300578705
ATSC4v,-831.8022700963833
ATSC5Z,158.75240292195315
ATSC5c,-0.03456861491231566
ATSC5d,-5.415224913494807
ATSC5i,-19.19055596285352
ATSC5m,735.9142382664362
ATSC5p,-0.36974613602287826
ATSC5s,11.038528760437714
ATSC5v,252.25557861460405
ATSC6Z,-178.03037293348714
ATSC6c,0.23526653573842188
ATSC6d,-2.363321799307959
ATSC6i,-16.09619347582942
ATSC6m,-789.1273042595155
ATSC6p,-4.144818622355519
ATSC6s,-7.666748280312147
ATSC6v,-553.4007331230852
ATSC7Z,-133.93617839292574
ATSC7c,0.07304272743962778
ATSC7d,-5.522491349480967
ATSC7i,-9.859942754893568
ATSC7m,-589.1125203564013
ATSC7p,-0.9035514058235361
ATSC7s,-27.994497473536875
ATSC7v,-176.44415029171935
ATSC8Z,-222.9038831218762
ATSC8c,-0.49188601660168507
ATSC8d,-8.66782006920415
ATSC8i,5.150487805090078
ATSC8m,-1033.5073055190312
ATSC8p,-3.9259126390073327
ATSC8s,-40.22939209304851
ATSC8v,-538.5904115741997
AXp-0d,0.7137828201504693
AXp-1d,0.4347346772211669
AXp-2d,0.28124872128764095
AXp-3d,0.17442180219827366
AXp-4d,0.10582986465449853
AXp-5d,0.07093895035249788
AXp-6d,0.04426454502983075
AXp-7d,0.027649300035868504
GATS1Z,0.7192578214405183
GATS1c,1.6126386271834547
GATS1d,0.6558641975308646
GATS1i,1.214196401612702
GATS1m,0.7188439602347325
GATS1p,0.8983802729802326
GATS1s,0.6606728978320753
GATS1v,0.8746804068596918
GATS2Z,0.6947525484603602
GATS2c,0.8715978872637931
GATS2d,1.1564625850340142
GATS2i,0.995953772158632
GATS2m,0.6907813429089639
GATS2p,0.818499317234664
GATS2s,0.44730389649492525
GATS2v,0.7544254530863438
GATS3Z,0.9933053398827444
GATS3c,0.938233110453797
GATS3d,1.2448034769463348
GATS3i,1.092349840911638
GATS3m,0.992436491451257
GATS3p,1.0111512419053625
GATS3s,0.9648010007113899
GATS3v,1.0070050170542735
GATS4Z,1.1950620013187419
GATS4c,0.8800858483186047
GATS4d,1.1424731182795704
GATS4i,1.055478926308594
GATS4m,1.1862543240293817
GATS4p,1.1223972157484265
GATS4s,0.8047304371535235
GATS4v,1.1070902867571077
GATS5Z,0.9917748231803056
GATS5c,0.9132117910689452
GATS5d,1.0871704053522242
GATS5i,1.101130873444524
GATS5m,0.9736227678299136
GATS5p,1.1211362828374676
GATS5s,0.7360460100536259
GATS5v,0.9663316337679716
GATS6Z,1.4036919664078593
GATS6c,1.0871488703565708
GATS6d,0.9945578231292521
GATS6i,1.1015391705643494
GATS6m,1.3698595777263218
GATS6p,1.2736309717131906
GATS6s,1.301733049720416
GATS6v,1.0620148134049243
GATS7Z,1.285075058731132
GATS7c,1.1861498240594526
GATS7d,1.0747559893522631
GATS7i,1.045823327719931
GATS7m,1.2634111070888392
GATS7p,1.0997913663493677
GATS7s,1.6113233800403317
GATS7v,0.9966678543076137
GATS8Z,1.3928490918327843
GATS8c,1.4334678738492284
GATS8d,1.1624237323795503
GATS8i,1.0329637416079713
GATS8m,1.3776378624987244
GATS8p,1.1851734940906051
GATS8s,1.5361080122951152
GATS8v,1.0431602716534123
MATS1Z,0.05189351925209957
MATS1c,-0.6096697429636515
MATS1d,0.4471844293272867
MATS1i,-0.14339870870392288
MATS1m,0.05313215002564643
MATS1p,0.023885561823097957
MATS1s,-0.08160988640748633
MATS1v,0.015562184393258958
MATS2Z,0.21468335710135744
MATS2c,0.1105654164772128
MATS2d,0.04852607709750574
MATS2i,0.0961483562480983
MATS2m,0.21506098389168976
MATS2p,0.14036601008281369
MATS2s,0.1537769597089305
MATS2v,0.16706418125022204
MATS3Z,-0.058903985985668705
MATS3c,0.028713162068763606
MATS3d,-0.1495181405895692
MATS3i,-0.032433394452620924
MATS3m,-0.06379385369894552
MATS3p,-0.03753054771280914
MATS3s,-0.10206348941726572
MATS3v,-0.08761546626486351
MATS4Z,-0.14871179865161185
MATS4c,-0.07589416709782368
MATS4d,-0.09767939433838052
MATS4i,-0.021273121498899945
MATS4m,-0.15071501519701616
MATS4p,-0.07743121189520191
MATS4s,-0.044718690050350764
MATS4v,-0.13144098001868057
MATS5Z,0.13518145544117516
MATS5c,-0.014335852918913136
MATS5d,-0.0659892055995952
MATS5i,-0.09941773158787419
MATS5m,0.13645198821528423
MATS5p,-0.010788168599191905
MATS5s,0.05243225703368074
MATS5v,0.040849597481830036
MATS6Z,-0.14674599904927904
MATS6c,0.09444458723239925
MATS6d,-0.027877551020408183
MATS6i,-0.08071882545783424
MATS6m,-0.14163646867172536
MATS6p,-0.1170644337465371
MATS6s,-0.03525120127550032
MATS6v,-0.08674852308200058
MATS7Z,-0.12000027557129368
MATS7c,0.031871761687839575
MATS7d,-0.0708074534161491
MATS7i,-0.0537450184601244
MATS7m,-0.11493133339553506
MATS7p,-0.02773859609585755
MATS7s,-0.13990961625638265
MATS7v,-0.030063656226201715
MATS8Z,-0.23677076680056253
MATS8c,-0.25446008654667435
MATS8d,-0.1317588891226594
MATS8i,0.03328421296974741
MATS8m,-0.23904510192894673
MATS8p,-0.14288885239149726
MATS8s,-0.23836608610775714
MATS8v,-0.10879758506658974
MAXdsN,4.612766516692383
MAXsOH,9.296211445465524
MAXssS,1.323070856428991
MINdsN,4.612766516692383
MINsOH,9.296211445465524
MINssS,1.323070856428991
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,1
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,38.66714477419941
SpAD_D,351.50731267393456
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,-0.12832906061375549
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,1157
TMWC10,141.13408612954711
TSRW10,82.36069779991033
VE1_Dt,5.420138620641803
VE2_Dt,0.1806712873547268
VE3_Dt,2.7887336795567808
VR1_Dt,190.94344534398286
VR2_Dt,6.364781511466095
VR3_Dt,6.350589575193685
Xc-3dv,1.1621977462363948
Xc-4dv,0.0
Xc-5dv,0.25042621636306994
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.14271745004179703
Xch-6d,0.6805063326020192
Xch-7d,1.1331294100054206
Xp-0dv,17.73335503821233
Xp-1dv,10.291303241640545
Xp-2dv,8.209963615761506
Xp-3dv,6.170905065589861
Xp-4dv,4.460039884242522
Xp-5dv,3.136307107363659
Xp-6dv,1.7692169660795927
Xp-7dv,1.1649068334745158
Xpc-4d,5.4346417102206255
Xpc-5d,8.577666047591416
Xpc-6d,13.482473228522032
n3Ring,0
n4Ring,0
n5Ring,2
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,54
nFRing,1
nHBAcc,5
nHBDon,1
nHRing,2
nSpiro,0
naRing,3
piPC10,8.076353869133287
AATS0dv,8.24400871459695
AATS0pe,6.295676470588234
AATS0se,7.723990529411762
AATS1dv,7.950617283950618
AATS1pe,6.505703703703704
AATS1se,7.7618780740740725
AATS2dv,6.648148148148147
AATS2pe,6.412157777777778
AATS2se,7.751013955555555
AATS3dv,5.231481481481482
AATS3pe,6.406503703703704
AATS3se,7.77552874074074
AATS4dv,4.389784946236558
AATS4pe,6.200283064516128
AATS4se,7.63384329032258
AATS5dv,4.716253443526171
AATS5pe,6.159985123966942
AATS5se,7.601055702479338
AATS6dv,4.56
AATS6pe,6.3238696
AATS6se,7.800090975999999
AATS7dv,3.994202898550725
AATS7pe,6.312148695652173
AATS7se,7.815385547826088
AATS8dv,3.848797250859107
AATS8pe,6.370901030927835
AATS8se,7.863697237113404
AATSC0Z,9.70549788542868
AATSC0c,0.019928429368599208
AATSC0d,0.6782006920415222
AATSC0i,1.595285202383201
AATSC0m,44.571984131487895
AATSC0p,0.28325041105685117
AATSC0s,1.7399119469192235
AATSC0v,51.03494224103143
AATSC1Z,0.5036524413687049
AATSC1c,-0.012149760410823163
AATSC1d,0.303280789439959
AATSC1i,-0.2287618380362273
AATSC1m,2.3682053478149467
AATSC1p,0.006765595204716327
AATSC1s,-0.1419940163471062
AATSC1v,0.7942151816542518
AATSC2Z,2.0836088683839553
AATSC2c,0.0022033950928758905
AATSC2d,0.03291041906958865
AATSC2i,0.1533840499560596
AATSC2m,9.58569476132257
AATSC2p,0.03975873005436709
AATSC2s,0.2675583693584842
AATSC2v,8.526110840650288
AATSC3Z,-0.5716925114272283
AATSC3c,0.0005722082222364975
AATSC3d,-0.10140330642060744
AATSC3i,-0.051740514233323556
AATSC3m,-2.84341863475586
AATSC3p,-0.010630543066841955
AATSC3s,-0.17758148458136433
AATSC3v,-4.471450260248346
AATSC4Z,-1.4433220473515147
AATSC4c,-0.001512451548497645
