DLiP-ID,C0015Y
ATS4m,11002.226462000002
ATS4p,201.61441331843295
ATS4s,307.49845679012344
ATS4v,25709.273254469135
ATS5Z,2940.0
ATS5d,354.0
ATS5i,16265.578317468115
ATS5m,10813.135044000006
ATS5p,202.8726864133959
ATS5s,325.96296296296293
ATS5v,25332.64174412678
ATS6Z,2539.0
ATS6d,277.0
ATS6i,15576.041908324416
ATS6m,9186.290560000001
ATS6p,181.77756452309396
ATS6s,270.30555555555554
ATS6v,22034.070758096233
ATS7Z,1669.0
ATS7d,221.0
ATS7i,14596.829922127527
ATS7m,5697.607866
ATS7p,139.03011397413098
ATS7s,195.8271604938272
ATS7v,15525.940489840244
ATS8Z,894.0
ATS8d,114.0
ATS8i,9349.552771972523
ATS8m,3070.1093299999984
ATS8p,76.72354590558402
ATS8s,124.66666666666667
ATS8v,8537.749140338457
C1SP1,0
C1SP2,3
C1SP3,3
C2SP1,0
C2SP2,8
C2SP3,0
C3SP2,3
C3SP3,1
C4SP3,0
FCSP3,0.2222222222222222
GGI10,0.0
JGI10,0.0
JGT10,0.5116659989512881
Kier1,17.415637860082306
Kier2,6.3106575963718825
Kier3,2.731523783929051
MAXdO,13.154888510959939
MAXdS,5.585227282270933
MID_C,37.32911629111599
MID_N,2.24822544979274
MID_O,3.79334332881661
MID_X,0.0
MID_h,11.876812907736795
MINdO,13.154888510959939
MINdS,5.585227282270933
MPC10,164
MWC01,27.0
MWC02,4.9344739331306915
MWC03,5.84354441703136
MWC04,6.792344427470809
MWC05,7.727094484779841
MWC06,8.682877107057168
MWC07,9.628458426207663
MWC08,10.586912626197837
MWC09,11.53807650905019
MWC10,12.497812723130284
NaaCH,6
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,6
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,3
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,6.003010000000003
SRW02,4.007333185232471
SRW03,0.0
SRW04,5.407171771460119
SRW05,3.044522437723423
SRW06,7.007600613951853
SRW07,5.2832037287379885
SRW08,8.715224041915372
SRW09,7.3098814858247865
SRW10,10.489188710947225
SaaCH,11.118389314058955
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,5.650844802427145
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.13419312169312136
SdssS,0
SsCH3,6.178734882842026
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,1.8342592592592593
SsssP,0
VE1_A,4.197947163762436
VE1_D,4.825273017915011
VE2_A,0.17491446515676815
VE2_D,0.20105304241312547
VE3_A,2.3100643726232164
VE3_D,2.4493360545678704
VR1_A,199.30581859147105
VR1_D,144.2334239440418
VR2_A,8.30440910797796
VR2_D,6.009725997668408
VR3_A,6.170309159286826
VR3_D,5.846901724139509
WPath,1128
Xc-3d,2.391530567059545
Xc-4d,0.16666666666666666
Xc-5d,0.8711019670641386
Xc-6d,0.12359693729953272
Xp-0d,17.06011345338556
Xp-1d,11.408720733802744
Xp-2d,11.235215051283262
Xp-3d,9.752256292169104
Xp-4d,8.791875417832717
Xp-5d,6.847284595456803
Xp-6d,5.138825190568568
Xp-7d,3.8126249043254097
ZMIC0,81.6832520985741
ZMIC1,43.19482199813046
ZMIC2,30.651381190699304
ZMIC3,29.429333959800307
ZMIC4,29.429333959800307
ZMIC5,29.429333959800307
nAcid,0
nAtom,39
nBase,0
nRing,4
piPC1,3.6375861597263857
piPC2,4.31748811353631
piPC3,4.955827057601261
piPC4,5.599347456519317
piPC5,6.052824192845785
piPC6,6.437451604727399
piPC7,6.848370123085361
piPC8,7.253779959672162
piPC9,7.519327980346992
AATS0Z,41.23076923076923
AATS0d,3.923076923076923
AATS0i,152.8255191281804
AATS0m,164.19635869230774
AATS0p,2.169123117249615
AATS0s,3.6552640603566533
AATS0v,270.66635475390314
AATS1Z,36.095238095238095
AATS1d,4.595238095238095
AATS1i,139.53922624208568
AATS1m,140.43724178571432
AATS1p,2.2995829678571433
AATS1s,2.88999934678947
AATS1v,307.0725408308027
AATS2Z,32.40277777777778
AATS2d,4.5
AATS2i,146.6038714957707
AATS2m,125.97519726388889
AATS2p,2.0620879212450145
AATS2s,2.739099889498552
AATS2v,275.0076009877251
AATS3Z,30.382022471910112
AATS3d,4.0
AATS3i,148.36539564928702
AATS3m,115.9395568539326
AATS3p,1.9872339629949096
AATS3s,2.9153392364482675
AATS3v,259.63648228579746
AATS4Z,26.34234234234234
AATS4d,3.4234234234234235
AATS4i,149.981988696769
AATS4m,99.11915731531533
AATS4p,1.8163460659318285
AATS4s,2.7702563674785896
AATS4v,231.6150743645868
AATS5Z,26.727272727272727
AATS5d,3.2181818181818183
AATS5i,147.86889379516467
AATS5m,98.30122767272732
AATS5p,1.84429714921269
AATS5s,2.963299663299663
AATS5v,230.29674312842528
AATS6Z,24.41346153846154
AATS6d,2.6634615384615383
AATS6i,149.7696337338886
AATS6m,88.32971692307693
AATS6p,1.7478611973374418
AATS6s,2.5990918803418803
AATS6v,211.86606498169456
AATS7Z,17.568421052631578
AATS7d,2.3263157894736843
AATS7i,153.6508412855529
AATS7m,59.97481964210527
AATS7p,1.4634748839382208
AATS7s,2.0613385315139703
AATS7v,163.43095252463417
AATS8Z,15.152542372881356
AATS8d,1.9322033898305084
AATS8i,158.46699613512752
AATS8m,52.03575135593218
AATS8p,1.300399083145492
AATS8s,2.112994350282486
AATS8v,144.70761254810944
AMID_C,1.5553798454631662
AMID_N,0.09367606040803084
AMID_O,0.1580559720340254
AMID_X,0.0
AMID_h,0.49486720448903315
ATS0dv,299.33333333333337
ATS0pe,242.52300000000002
ATS0se,299.6428629999999
ATS1dv,329.44444444444446
ATS1pe,270.6579
ATS1se,324.4706909999998
ATS2dv,488.44444444444446
ATS2pe,457.57599999999996
ATS2se,555.156505
ATS3dv,511.44444444444446
ATS3pe,571.7272999999997
ATS3se,693.6429210000001
ATS4dv,494.0
ATS4pe,686.4697000000001
ATS4se,848.1706139999999
ATS5dv,390.0
ATS5pe,697.5459000000001
ATS5se,860.515924
ATS6dv,287.33333333333337
ATS6pe,648.2889
ATS6se,806.4375579999997
ATS7dv,160.66666666666666
ATS7pe,552.8039
ATS7se,705.1919079999999
ATS8dv,67.0
ATS8pe,338.5387
ATS8se,433.97973200000007
ATSC0Z,642.9743589743593
ATSC0c,0.5919789581395801
ATSC0d,30.923076923076923
ATSC0i,64.50237739196764
ATSC0m,2826.619758
ATSC0p,16.67943367142666
ATSC0s,41.830383208469655
ATSC0v,2155.893703111293
ATSC1Z,127.77120315581851
ATSC1c,-0.29413059065287045
ATSC1d,16.621301775147924
ATSC1i,-3.329138305298848
ATSC1m,536.7573210000004
ATSC1p,2.039523365741671
ATSC1s,-1.387281420875912
ATSC1v,71.36238836427962
ATSC2Z,294.2781065088756
ATSC2c,-0.12078092194437205
ATSC2d,6.218934911242608
ATSC2i,15.0842703454055
ATSC2m,1320.3621480000004
ATSC2p,7.291506062706002
ATSC2s,7.678778310782111
ATSC2v,981.0946638474189
ATSC3Z,120.90466798159103
ATSC3c,0.23828128805583798
ATSC3d,-2.3372781065088724
ATSC3i,19.4939044226037
ATSC3m,484.89949800000085
ATSC3p,4.509212751005892
ATSC3s,4.106999210414056
ATSC3v,-59.60841531438945
ATSC4Z,24.714003944773157
ATSC4c,-0.09954056892759101
ATSC4d,-17.39644970414201
ATSC4i,-2.1059618460204854
ATSC4m,172.18135900000024
ATSC4p,0.13626598487300057
ATSC4s,12.74326997481081
ATSC4v,449.1722802890603
ATSC5Z,-406.8507560815253
ATSC5c,0.04162607602132222
ATSC5d,-23.526627218934905
ATSC5i,-26.700832504527586
ATSC5m,-1824.0708049999987
ATSC5p,-8.191975352181773
ATSC5s,-24.46791106493544
ATSC5v,-1349.9052396208153
ATSC6Z,-399.1880341880342
ATSC6c,-0.07296295769075486
ATSC6d,-14.923076923076925
ATSC6i,-18.4758673631341
ATSC6m,-1806.4869269999995
ATSC6p,-8.090795806625446
ATSC6s,-22.544186656583772
ATSC6v,-1404.3451618131792
ATSC7Z,-327.88625904010524
ATSC7c,-0.03308294763925756
ATSC7d,-5.325443786982253
ATSC7i,-41.8002463811367
ATSC7m,-1454.878814
ATSC7p,-12.63182923691511
ATSC7s,3.8648723540303163
ATSC7v,-1168.6694510739594
ATSC8Z,50.78238001314926
ATSC8c,0.057865962687308425
ATSC8d,10.295857988165677
ATSC8i,-4.19984652881311
ATSC8m,222.45541899999907
ATSC8p,-0.16238835161044896
ATSC8s,-7.674740588775887
ATSC8v,-45.10922207279259
AXp-0d,0.7108380605577317
AXp-1d,0.4225452123630646
AXp-2d,0.2675051202686491
AXp-3d,0.1598730539699853
AXp-4d,0.0987851170543002
AXp-5d,0.059541605177885246
AXp-6d,0.03696996539977387
AXp-7d,0.023247712831252498
GATS1Z,0.48546703734931484
GATS1c,1.4727278541241169
GATS1d,0.6729447998104715
GATS1i,0.9346442916128611
GATS1m,0.49317946585604094
GATS1p,0.6202829780588018
GATS1s,0.5841802433252696
GATS1v,0.7552247223215123
GATS2Z,0.48101105971180913
GATS2c,1.2068046274633444
GATS2d,1.2373894416804865
GATS2i,0.8247081222412866
GATS2m,0.48073200812117645
GATS2p,0.542288983943268
GATS2s,0.5332008450423645
GATS2v,0.6074092702877479
GATS3Z,0.6467834412599177
GATS3c,1.092103192291837
GATS3d,1.2150483537369332
GATS3i,0.8755928581122714
GATS3m,0.658107055090412
GATS3p,0.6532037242795192
GATS3s,0.7966278337649094
GATS3v,0.8376670934788604
GATS4Z,0.9325606911745046
GATS4c,1.0648578102397817
GATS4d,1.3008157411142487
GATS4i,0.9960031847959269
GATS4m,0.9240326891531617
GATS4p,0.9459768890418773
GATS4s,1.0844811946673287
GATS4v,0.8759480511562185
GATS5Z,1.2803281660116872
GATS5c,1.0528497333750464
GATS5d,1.2958842152872003
GATS5i,1.1168869020032701
GATS5m,1.274579719164464
GATS5p,1.20972744118916
GATS5s,2.0383463788387473
GATS5v,1.139887939571662
GATS6Z,1.327484447280267
GATS6c,1.2211726846144624
GATS6d,0.962997512437811
GATS6i,1.0846324718390492
GATS6m,1.325321063260526
GATS6p,1.2494113987152091
GATS6s,1.2139004354737004
GATS6v,1.2034447316328316
GATS7Z,1.4271175626096657
GATS7c,0.7245783570339976
GATS7d,0.8278606965174129
GATS7i,1.2453175401679935
GATS7m,1.4235793197197346
GATS7p,1.4778536913837796
GATS7s,0.587792095151718
GATS7v,1.3330598847112984
GATS8Z,0.9340858028880332
GATS8c,0.5586540650709264
GATS8d,0.4894594822497681
GATS8i,0.986912728295155
GATS8m,0.9473649799651548
GATS8p,1.0017306266392774
GATS8s,1.1023071663149278
GATS8v,1.1305399987722407
MATS1Z,0.1845247590182985
MATS1c,-0.46136988315840766
MATS1d,0.4991115849324803
MATS1i,-0.04792602749008403
MATS1m,0.17632987632896296
MATS1p,0.11354361081071186
MATS1s,-0.030795555574841576
MATS1v,0.030736707850696595
MATS2Z,0.24791134949752727
MATS2c,-0.11051575142491644
MATS2d,0.1089344941956883
MATS2i,0.12667201996979605
MATS2m,0.2530217095793753
MATS2p,0.23679255913416924
MATS2s,0.09943342452649291
MATS2v,0.24649929422946676
MATS3Z,0.08239939348425722
MATS3c,0.1763836272454421
MATS3d,-0.03312091229247018
MATS3i,0.13243345547718502
MATS3m,0.07517249148351621
MATS3p,0.11846608221105943
MATS3s,0.04302366235198038
MATS3v,-0.012115876355390113
MATS4Z,0.01350489107707163
MATS4c,-0.059079318489467555
MATS4d,-0.19766034691407824
MATS4i,-0.011471399511327569
MATS4m,0.02140229614929418
MATS4p,0.0028704354639072353
MATS4s,0.10703619672741414
MATS4v,0.07320272212000722
MATS5Z,-0.22434345045606793
MATS5c,0.02493050781788688
MATS5d,-0.269742198100407
MATS5i,-0.14676449426868174
MATS5m,-0.22879483908348797
MATS5p,-0.17413226864170978
MATS5s,-0.20738482377897063
MATS5v,-0.22199738608817024
MATS6Z,-0.2328172356037644
MATS6c,-0.04621973257296371
MATS6d,-0.18097014925373137
MATS6i,-0.10741387436113439
MATS6m,-0.2396617357915602
MATS6p,-0.1819035638291565
MATS6s,-0.20210357514743413
MATS6v,-0.2442743048601762
MATS7Z,-0.20934884267615914
MATS7c,-0.022942404325456058
MATS7d,-0.07069913589945016
MATS7i,-0.26603827393309765
MATS7m,-0.21130045445312381
MATS7p,-0.31090374052663894
MATS7s,0.03793012845685336
MATS7v,-0.22253859892661518
MATS8Z,0.05220739122558945
MATS8c,0.06461442858636299
MATS8d,0.22008601062484182
MATS8i,-0.04303980491315422
MATS8m,0.05202213774019402
MATS8p,-0.0064355573980509105
MATS8s,-0.12127867880738503
MATS8v,-0.013830904700992396
MAXaaO,5.368002855463173
MAXaaS,1.6597869425547995
MINaaO,5.368002855463173
MINaaS,1.598233365877215
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,1
NssssN,0
Radius,5
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,30.915477158766212
SpAD_D,194.40273206306676
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,-0.4864172335600909
SssssN,0
TMPC10,1180
TMWC10,129.2315946540558
TSRW10,75.26412597579323
VE1_Dt,4.876748669349367
VE2_Dt,0.2031978612228903
VE3_Dt,2.45994747889074
VR1_Dt,136.42113895545077
VR2_Dt,5.684214123143782
VR3_Dt,5.79121544843472
Xc-3dv,1.7516626881712045
Xc-4dv,0.11180339887498948
Xc-5dv,0.6088331244275779
Xc-6dv,0.09641616940689314
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.24056261216234406
Xch-6d,0.38334285288525166
Xch-7d,0.7740905097620066
Xp-0dv,15.902046405740208
Xp-1dv,10.095263924170766
Xp-2dv,9.172229429121192
Xp-3dv,7.673686972365156
Xp-4dv,6.498394985884024
Xp-5dv,4.6649323260279525
Xp-6dv,3.4584981925366427
Xp-7dv,2.108185426673397
Xpc-4d,5.646078251305528
Xpc-5d,10.330983956741507
Xpc-6d,18.056122113714206
n3Ring,0
n4Ring,0
n5Ring,2
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,42
nFRing,1
nHBAcc,5
nHBDon,0
nHRing,3
nSpiro,0
naRing,3
piPC10,7.767541794747043
AATS0dv,7.675213675213676
AATS0pe,6.218538461538462
AATS0se,7.683150333333331
AATS1dv,7.843915343915344
AATS1pe,6.444235714285714
AATS1se,7.725492642857138
AATS2dv,6.783950617283951
AATS2pe,6.355222222222221
AATS2se,7.71050701388889
AATS3dv,5.746566791510612
AATS3pe,6.423902247191007
AATS3se,7.79374068539326
AATS4dv,4.45045045045045
AATS4pe,6.184411711711713
AATS4se,7.641176702702702
AATS5dv,3.5454545454545454
AATS5pe,6.341326363636364
AATS5se,7.822872036363637
AATS6dv,2.762820512820513
AATS6pe,6.233547115384615
AATS6se,7.754207288461536
AATS7dv,1.6912280701754385
AATS7pe,5.818988421052632
AATS7se,7.4230727157894725
AATS8dv,1.1355932203389831
AATS8pe,5.737944067796611
AATS8se,7.355588677966103
AATSC0Z,16.48652202498357
AATSC0c,0.015178947644604618
AATSC0d,0.7928994082840237
AATSC0i,1.6539071126145548
AATSC0m,72.4774296923077
AATSC0p,0.42767778644683746
AATSC0s,1.0725739284222988
AATSC0v,55.279325720802376
AATSC1Z,3.0421715037099646
AATSC1c,-0.00700310930125882
AATSC1d,0.39574528036066486
AATSC1i,-0.07926519774521067
AATSC1m,12.779936214285723
AATSC1p,0.04856008013670646
AATSC1s,-0.03303051002085505
AATSC1v,1.6991044848638006
AATSC2Z,4.087195923734384
AATSC2c,-0.001677512804782945
AATSC2d,0.08637409598948068
AATSC2i,0.2095037547972986
AATSC2m,18.33836316666667
AATSC2p,0.10127091753758337
AATSC2s,0.10664969876086265
AATSC2v,13.626314775658596
AATSC3Z,1.3584794155234947
AATSC3c,0.0026773178433240224
AATSC3d,-0.026261551758526656
AATSC3i,0.2190326339618393
AATSC3m,5.448308966292144
AATSC3p,0.050665311809054966
AATSC3s,0.04614605854397816
AATSC3v,-0.669757475442578
AATSC4Z,0.22264868418714556
AATSC4c,-0.0008967618822305497
AATSC4d,-0.15672477210938748
AATSC4i,-0.018972629243427797
AATSC4m,1.5511834144144165
AATSC4p,0.0012276214853423474
