DLiP-ID,T0010F
DLiP-Mol-ID,16821
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C13H20N2O3S/c1-2-18-13-8-6-12(7-9-13)14-19(16,17)15-10-4-3-5-11-15/h6-9,14H,2-5,10-11H2,1H3"
Standard Inchi Key(RDKit),CWSZHBQRCOKIPI-UHFFFAOYSA-N
Canonical SMILES(RDKit),CCOc1ccc(NS(=O)(=O)N2CCCCC2)cc1
SMILES(SDF),
MW(SDF),
MW(RDKit),284.381
MW Monoisotopic(RDKit),284.1194635
MolLogP(RDKit),2.2279
XLogP(SDF),
XLogP(CDK),2.031
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),3
HBA Lipinski(RDKit),5
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),58.64
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),5
nRings(SDF),
nRings(RDKit),2
Aromatic Rings(RDKit),1
nAtoms(SDF),
Heavy Atoms(RDKit),19
QED Weighted(RDKit),0.90170791811858
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,FKBP1A/FK506
Common Target Pref Name,FKBP1A/FK506
RDKit Descriptors
Ipc,21452.848937778144
qed,0.9017079181185795
Chi0,13.717332181807452
Chi1,9.115321630085539
TPSA,58.64
Chi0n,11.132248521233201
Chi0v,11.948745102160927
Chi1n,6.623760462493206
Chi1v,8.063823791293846
Chi2n,4.524197964103592
Chi2v,6.194852568486161
Chi3n,3.0670961936551704
Chi3v,4.6057364964079355
Chi4n,2.1045998301277584
Chi4v,3.4065568561403032
MolMR,75.57750000000004
