DLiP-ID,C100OY
AATSC5s,-0.4898956985956008
AATSC5v,6.9494943306397765
AATSC6Z,0.22901744719926548
AATSC6c,-0.002725353407936009
AATSC6d,-0.05179063360881541
AATSC6i,0.33335635757010196
AATSC6m,1.1737382224058774
AATSC6p,0.028151742865841132
AATSC6s,-0.022984049246675475
AATSC6v,5.541685585371274
AATSC7Z,-0.4471286289468108
AATSC7c,-0.0008742698441605276
AATSC7d,-0.06950625132443312
AATSC7i,-0.013777359803943444
AATSC7m,-2.3352361222716675
AATSC7p,-0.03150220833654891
AATSC7s,0.028136846318664387
AATSC7v,-8.094986113712286
AATSC8Z,0.176744719926538
AATSC8c,0.003521749461023898
AATSC8d,-0.0578512396694215
AATSC8i,0.0722862476580751
AATSC8m,0.581689240082645
AATSC8p,-0.017906959557675534
AATSC8s,0.026127435975920953
AATSC8v,-5.289537952318026
ATS0are,228.84960000000004
ATS1are,239.4898
ATS2are,363.9289
ATS3are,442.259
ATS4are,475.0989
ATS5are,415.7939
ATS6are,303.1679
ATS7are,267.499
ATS8are,261.59400000000005
ATSC0dv,146.24242424242425
ATSC0pe,5.230151515151514
ATSC0se,3.880696969696969
ATSC1dv,24.682277318640953
ATSC1pe,0.8139514233241509
ATSC1se,0.6796108503213953
ATSC2dv,11.72451790633608
ATSC2pe,1.4364429752066117
ATSC2se,1.3326425344352606
ATSC3dv,-33.832874196510566
ATSC3pe,-0.7817940312213038
ATSC3se,-0.6863818769513332
ATSC4dv,-67.67309458218548
ATSC4pe,-2.8883926538108353
ATSC4se,-2.160492146923783
ATSC5dv,-19.63728191000918
ATSC5pe,-1.6964755739210284
ATSC5se,-1.2254669127640032
ATSC6dv,-7.330578512396695
ATSC6pe,-0.2459429752066117
ATSC6se,-0.19748338292011022
ATSC7dv,2.652892561983469
ATSC7pe,0.8408512396694218
ATSC7se,0.6963133994490358
ATSC8dv,29.46372819100092
ATSC8pe,1.5224436179981646
ATSC8se,1.1927825821854903
AXp-0dv,0.5078029503758009
AXp-1dv,0.264306374186089
AXp-2dv,0.13585394632041153
AXp-3dv,0.07241465558222517
AXp-4dv,0.03775487148087169
AXp-5dv,0.01985578011995177
AXp-6dv,0.009665669002726428
AXp-7dv,0.004946664853322363
BertzCT,886.5023516437093
ECIndex,492
ETA_eta,12.954526723548364
GATS1dv,0.43450358178911846
GATS1pe,0.48113984430934514
GATS1se,0.49666860306478616
GATS2dv,0.6301054473453976
GATS2pe,0.48040531623485944
GATS2se,0.4652992355325113
GATS3dv,0.9219180419784987
GATS3pe,0.7902864066336869
GATS3se,0.7670660920107795
GATS4dv,1.2065630417398716
GATS4pe,1.2257162477166077
GATS4se,1.2033899318700203
GATS5dv,1.1681884416400412
GATS5pe,1.1834110994506066
GATS5se,1.1000202934392422
GATS6dv,1.0430169912971403
GATS6pe,0.9385442992747955
GATS6se,0.8915270015539226
GATS7dv,0.8836749657304982
GATS7pe,0.7863281537258187
GATS7se,0.8136507235921743
GATS8dv,0.7439701616245337
GATS8pe,0.6458856861438627
GATS8se,0.6075490094719005
LogEE_A,4.066048954248754
LogEE_D,118.69215096729091
MATS1dv,0.15913208217393876
MATS1pe,0.14673378222345468
MATS1se,0.16511877881533749
MATS2dv,0.04899387576552927
MATS2pe,0.16783954730245185
MATS2se,0.20985731848994446
MATS3dv,-0.1122717632432169
MATS3pe,-0.07254092801406899
MATS3se,-0.08583434623859329
MATS4dv,-0.21507911955779432
MATS4pe,-0.2566832636363971
MATS4se,-0.2587608396527546
MATS5dv,-0.07147106399475955
MATS5pe,-0.17264563041018086
MATS5se,-0.16807925282742642
MATS6dv,-0.03675922088686283
MATS6pe,-0.03448431298705064
MATS6se,-0.03731833446558857
MATS7dv,0.015349548917721306
MATS7pe,0.13603611834730936
MATS7se,0.15182537200740742
MATS8dv,0.16621425611272275
MATS8pe,0.2401490628349607
MATS8se,0.25357445788401006
MAXaaCH,1.6795498758630072
MAXaasC,0.7006304064835813
MAXaasN,1.4240480914588056
MAXddsN,-0.48019302207301706
MAXdssC,-1.0029635008911992
MDEC-22,9.364055400158273
MDEC-23,16.07465180744671
MDEC-33,3.8027079625980926
MDEN-22,1.0
MDEN-23,1.437216447852337
MDEN-33,0.25
MDEO-11,0.8613487284962881
MINaaCH,1.394806977926983
MINaasC,-0.03670267489711887
MINaasN,1.4240480914588056
MINddsN,-0.48019302207301706
MINdssC,-1.0029635008911992
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.5714285714285716
SM1_Dzi,1.5935350853437962
SM1_Dzm,1.5670630303235251
SM1_Dzp,-6.40190433008388
SM1_Dzv,-2.873276425205818
SddssSe,0
SpAD_Dt,376.902176760334
SpAbs_A,29.656679088548785
SpAbs_D,237.38430193458206
SpMAD_A,1.2894208299369039
SpMAD_D,10.32105660585139
SpMax_A,2.4070811743495493
SpMax_D,118.69215096729091
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,111.14999999999999
TpiPC10,8.869182801299656
VAdjMat,5.643856189774724
VE1_DzZ,4.716856169429879
VE1_Dzi,4.712848506085224
VE1_Dzm,4.7168464168767965
VE1_Dzp,4.681486495322577
VE1_Dzv,4.704772511626206
VE2_DzZ,0.20508070301869039
VE2_Dzi,0.20490645678631408
VE2_Dzm,0.20508027899464332
VE2_Dzp,0.20354289110098162
VE2_Dzv,0.20455532659244371
VE3_DzZ,2.3840516348134417
VE3_Dzi,2.3832016265207407
VE3_Dzm,2.3840495672152757
VE3_Dzp,2.3765248096374965
VE3_Dzv,2.3814865444584106
VR1_DzZ,129.20944470011042
VR1_Dzi,129.52076420480805
VR1_Dzm,129.2107671768275
VR1_Dzp,132.47367863552742
VR1_Dzv,130.5746700998491
VR2_DzZ,5.6178019434830615
VR2_Dzi,5.631337574122089
VR2_Dzm,5.617859442470761
VR2_Dzp,5.759725158066409
VR2_Dzv,5.677159569558657
VR3_DzZ,5.694343813005872
VR3_Dzi,5.696750332571265
VR3_Dzm,5.694354048093194
VR3_Dzp,5.719293096820157
VR3_Dzv,5.704854370735792
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.025819888974716113
Xch-6dv,0.08137544453027167
Xch-7dv,0.0903584784853417
Xpc-4dv,1.011956114471632
Xpc-5dv,1.1106983117714104
Xpc-6dv,1.2351115195118074
Zagreb1,120.0
Zagreb2,140.0
fragCpx,119.08
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,17
nBondsD,2
nBondsM,19
nBondsO,25
nBondsS,16
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,8
naHRing,1
AATS0are,6.934836363636364
AATS1are,6.842565714285715
AATS2are,6.739424074074074
AATS3are,6.503808823529412
AATS4are,6.691533802816902
AATS5are,6.706353225806452
AATS6are,6.737064444444444
AATS7are,6.858948717948719
AATS8are,6.539850000000001
AATSC0dv,4.431588613406795
AATSC0pe,0.15848943985307617
AATSC0se,0.11759687786960511
AATSC1dv,0.7052079233897415
AATSC1pe,0.0232557549521186
AATSC1se,0.019417452866325582
AATSC2dv,0.21712070196918667
AATSC2pe,0.026600795837159477
AATSC2se,0.024678565452504825
AATSC3dv,-0.4975422675957436
AATSC3pe,-0.011496971047372115
AATSC3se,-0.010093851131637254
AATSC4dv,-0.9531421772138801
AATSC4pe,-0.04068158667339205
AATSC4se,-0.030429466858081452
AATSC5dv,-0.3167303533872448
AATSC5pe,-0.02736250925679078
AATSC5se,-0.019765595367161343
AATSC6dv,-0.16290174471992655
AATSC6pe,-0.005465399449035816
AATSC6se,-0.004388519620446894
AATSC7dv,0.06802288620470434
AATSC7pe,0.02156028819665184
AATSC7se,0.017854189729462455
AATSC8dv,0.736593204775023
AATSC8pe,0.038061090449954114
AATSC8se,0.029819564554637256
AETA_eta,0.5632402923281897
ATSC0are,5.873587878787877
ATSC1are,1.0702370982552794
ATSC2are,1.7222592286501375
ATSC3are,-1.0187992653810822
ATSC4are,-3.3014375573921018
ATSC5are,-1.974392378328741
ATSC6are,-0.3042531680440769
ATSC7are,1.103656749311294
ATSC8are,1.8775237832874194
BCUTZ-1h,8.05465602053894
BCUTZ-1l,5.687023060473732
BCUTc-1h,0.46699831268842196
BCUTc-1l,-0.3880788393638211
BCUTd-1h,3.161502589814257
BCUTd-1l,0.9715284677989074
BCUTi-1h,14.751085874157836
BCUTi-1l,10.947879506327016
BCUTm-1h,16.028023554338333
BCUTm-1l,11.698579046051215
BCUTp-1h,1.9949094833445484
BCUTp-1l,0.6692190760451879
BCUTs-1h,8.001937717570494
BCUTs-1l,1.4772601940447485
BCUTv-1h,20.90041170642685
BCUTv-1l,14.651551209968176
BalabanJ,1.4704687226839712
Diameter,13
ETA_beta,34.0
GATS1are,0.48016599071284555
GATS2are,0.48558369728641987
GATS3are,0.7961983838463785
GATS4are,1.225450558982897
GATS5are,1.1752908675255882
GATS6are,0.9372336905565265
GATS7are,0.7760913975772068
GATS8are,0.6106182582119029
HybRatio,0.0
Lipinski,True
LogEE_Dt,188.451088380167
MATS1are,0.1717997097285168
MATS2are,0.17919060250086047
MATS3are,-0.08417636728278868
MATS4are,-0.2612493435096257
MATS5are,-0.17891726276538186
MATS6are,-0.037986830963195606
MATS7are,0.15899368878705236
MATS8are,0.26371566292658877
NsssssAs,0
RotRatio,0.16
SM1_Dzpe,1.679620563035496
SM1_Dzse,1.555031173324093
SMR_VSA1,14.824375627730198
SMR_VSA2,0.0
SMR_VSA3,14.993869839101091
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,0.0
SMR_VSA7,70.40554987976853
SMR_VSA8,0.0
SMR_VSA9,16.944765761229018
SpAD_DzZ,170.20013361783384
SpAD_Dzi,166.25641337040622
SpAD_Dzm,170.23134161079915
SpAD_Dzp,239.56550892364328
SpAD_Dzv,211.3809617709593
SpAbs_Dt,376.902176760334
SpDiam_A,4.726018195831047
SpDiam_D,182.2872141417646
SpMAD_Dt,16.38705116349278
SpMax_Dt,188.451088380167
SsssssAs,0
VE1_Dzpe,4.716623200524237
VE1_Dzse,4.716881214769026
VE2_Dzpe,0.20507057393583636
VE2_Dzse,0.2050817919464794
VE3_Dzpe,2.384002242877221
VE3_Dzse,2.3840569445519106
VMcGowan,210.02999999999983
VR1_Dzpe,129.21436272220382
VR1_Dzse,129.20950010785572
VR2_Dzpe,5.618015770530601
VR2_Dzse,5.617804352515466
VR3_Dzpe,5.694381874685584
VR3_Dzse,5.6943442418269505
mZagreb1,7.638888888888889
mZagreb2,5.027777777777779
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,10
nBondsKS,25
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.1779875114784205
AATSC1are,0.030578202807293696
AATSC2are,0.03189368941944699
AATSC3are,-0.014982342137957091
AATSC4are,-0.04649912052664932
AATSC5are,-0.031845038360140986
AATSC6are,-0.006761181512090598
AATSC7are,0.0282988910079819
AATSC8are,0.04693809458218549
AETA_beta,1.4782608695652173
BCUTdv-1h,7.004120435389417
BCUTdv-1l,2.777149658072269
BCUTpe-1h,3.5531383781677723
BCUTpe-1l,2.235960885586918
BCUTse-1h,3.7570191746840638
BCUTse-1l,2.431880021911139
ETA_alpha,10.433333333333334
ETA_dBeta,5.0
ETA_eta_B,0.3724996667149014
ETA_eta_F,25.136086406481397
ETA_eta_L,3.8945566696861453
ETA_eta_R,38.09061313002976
ETA_psi_1,0.5024077046548958
LabuteASA,129.31460022707333
LogEE_DzZ,85.16838979028337
LogEE_Dzi,83.1974908193485
LogEE_Dzm,85.18380398063104
LogEE_Dzp,118.39103612919469
LogEE_Dzv,105.06585557565228
PEOE_VSA1,5.106527394840706
PEOE_VSA2,10.114318268765572
PEOE_VSA3,9.476340119217006
PEOE_VSA4,0.0
PEOE_VSA5,5.098681808301038
PEOE_VSA6,23.4124863010397
PEOE_VSA7,18.19910120538483
PEOE_VSA8,17.696185628620217
PEOE_VSA9,22.370992386811302
SM1_Dzare,1.8855281526291297
SpAD_Dzpe,168.9846900347494
SpAD_Dzse,170.37628172867818
SpAbs_DzZ,168.76535100913821
SpAbs_Dzi,164.90834185424927
SpAbs_Dzm,168.80054493093854
SpAbs_Dzp,243.18397658847329
SpAbs_Dzv,213.00498757651042
SpDiam_Dt,275.1203681444074
SpMAD_DzZ,7.400005809471037
SpMAD_Dzi,7.228539711756793
SpMAD_Dzm,7.401362678730398
SpMAD_Dzp,10.415891692332316
SpMAD_Dzv,9.19047659873736
SpMax_DzZ,85.16838979028337
SpMax_Dzi,83.1974908193485
SpMax_Dzm,85.18380398063104
SpMax_Dzp,118.39103612919469
SpMax_Dzv,105.06585557565228
VE1_Dzare,4.716667497071384
VE2_Dzare,0.20507249987266887
VE3_Dzare,2.384011634413763
VR1_Dzare,129.18456598048834
VR2_Dzare,5.616720260021232
VR3_Dzare,5.694151248792535
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,17
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.45362318840579713
AETA_dBeta,0.21739130434782608
AETA_eta_B,0.016195637683256582
AETA_eta_F,1.0928733220209303
AETA_eta_L,0.16932855085591936
AETA_eta_R,1.65611361434912
BCUTare-1h,3.607653347807307
BCUTare-1l,2.1861971947408625
ETA_beta_s,14.5
ETA_dPsi_A,0.21159229534510415
ETA_dPsi_B,0.0
ETA_eta_BR,0.6304996667149014
ETA_eta_FL,7.147157225972049
ETA_eta_RL,11.041713895658194
LogEE_Dzpe,84.56537199837625
LogEE_Dzse,85.25575091535319
PEOE_VSA10,5.693927994848461
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,5.687386274683562
SlogP_VSA1,0.0
SlogP_VSA2,30.993013570711316
SlogP_VSA3,0.0
SlogP_VSA4,10.114318268765572
SlogP_VSA5,10.357988675768818
SlogP_VSA6,54.727780119305955
SlogP_VSA7,0.0
SlogP_VSA8,16.944765761229018
SlogP_VSA9,0.0
SpAD_Dzare,167.17289371560017
SpAbs_Dzpe,167.451123433717
SpAbs_Dzse,168.95647065738228
SpDiam_DzZ,131.82594045306362
SpDiam_Dzi,128.70777211909865
SpDiam_Dzm,131.8473105917376
SpDiam_Dzp,177.43031410352094
SpDiam_Dzv,159.83939657810555
SpMAD_Dzpe,7.347160436293453
SpMAD_Dzse,7.407664422986008
SpMax_Dzpe,84.56537199837625
SpMax_Dzse,85.25575091535319
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,23
AETA_beta_s,0.6304347826086957
AETA_eta_BR,0.02741302898760441
AETA_eta_FL,0.31074596634661084
AETA_eta_RL,0.4800745172025302
DetourIndex,2124
EState_VSA1,10.892616336769521
EState_VSA2,11.250837766380558
EState_VSA3,16.944765761229018
EState_VSA4,0.0
EState_VSA5,28.947271208991623
EState_VSA6,30.462311845459514
EState_VSA7,0.0
EState_VSA8,10.312066903955905
EState_VSA9,5.106527394840706
ETA_beta_ns,19.5
ETA_shape_p,0.12779552715654952
ETA_shape_x,0.0
ETA_shape_y,0.3642172523961661
GhoseFilter,True
LogEE_Dzare,83.668426342697
SlogP_VSA10,5.687386274683562
SlogP_VSA11,0.0
SpAbs_Dzare,165.45132453276494
SpDiam_Dzpe,130.9424925683798
SpDiam_Dzse,131.95337328151663
SpMAD_Dzare,7.2683866832869635
SpMax_Dzare,83.668426342697
TopoPSA(NO),111.14999999999999
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.4240480914588056
VSA_EState9,63.5759519085412
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.8478260869565217
EState_VSA10,14.908855452837393
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.046376811594202885
FilterItLogS,-3.074792765522888
SpDiam_Dzare,129.66083797831945
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.7202020202020203
ETA_epsilon_2,0.9028985507246375
ETA_epsilon_3,0.44153846153846193
ETA_epsilon_4,0.595035460992908
ETA_epsilon_5,0.8777777777777777
AETA_beta_ns_d,0.021739130434782608
ETA_dEpsilon_A,0.27866355866355835
ETA_dEpsilon_B,0.12516655920911224
ETA_dEpsilon_C,-0.15349699945444611
ETA_dEpsilon_D,0.02512077294685988
PetitjeanIndex,0.46153846153846156
TopoShapeIndex,0.8571428571428571
CDK Descriptors
FMFDescriptor,0.7391304347826086
MDEDescriptor,"0.0,0.0,0.0,0.0,9.364055400158273,16.07465180744671,0.0,3.8027079625980926,0.0,0.0,0.8613487284962881,0.0,0.0,0.0,0.0,0.0,1.0,1.437216447852337,0.25"
APolDescriptor,40.675929999999994
BCUTDescriptor,"11.85000000000001,15.99793785214133,-0.32776356849915667,0.2906950778591949,3.7807983972241583,9.556656199154025"
BPolDescriptor,15.126069999999997
TPSADescriptor,111.14999999999999
ALOGPDescriptor,"3.7861000000000002,14.334553210000001,79.5346"
XLogPDescriptor,2.986
VAdjMaDescriptor,5.643856189774724
WeightDescriptor,310.07020488000006
ChiPathDescriptor,"16.396976746569035,11.041713895658194,10.182870792170467,8.304523922768595,6.492529609212168,4.983651044390354,3.611918477559265,2.6795250052656203,11.508610166820741,6.606781498103768,4.745093978531543,3.2627771783827306,2.0945958144128056,1.338470685777249,0.7304647852982374,0.4087883336793645"
ChiChainDescriptor,"0.0,0.0,0.11785113019775793,0.30274943015462097,0.4241838895256699,0.0,0.0,0.025819888974716113,0.08137544453027167,0.09611144462941247"
AtomCountDescriptor,33
BondCountDescriptor,25
SmallRingDescriptor,"3,3,3,3,0,0,1,2,0,0,0"
ChiClusterDescriptor,"1.6666666666666667,0.0,0.49999999999999994,0.0,0.5269816919289343,0.0,0.055976098604838896,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,11,2,0,0,0,0"
ZagrebIndexDescriptor,120.0
LargestChainDescriptor,14
MannholdLogPDescriptor,2.23
WeightedPathDescriptor,"46.728471945962184,2.0316726933027036,22.442766901464466,9.678335782738891,12.764431118725568"
FractionalPSADescriptor,0.3584672059768401
WienerNumbersDescriptor,"1315.0,34.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.8799939708726057,4.906146970071408,6.005595879789836,0.9871951240396599,1.1148239284690191,1.1164676332908907"
FractionalCSP3Descriptor,0.0
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,23
PetitjeanNumberDescriptor,0.46153846153846156
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"17.8112,7.92,4.345679012345679"
AromaticAtomsCountDescriptor,17
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,719.08
HBondAcceptorCountDescriptor,4
HybridizationRatioDescriptor,0.0
AutocorrelationDescriptorMass,"27.537797347269702,28.155795483673106,39.89910561269307,38.48473708204541,35.01089931650234"
PetitjeanShapeIndexDescriptor,"0.8571428571428571,NaN"
RotatableBondsCountDescriptor,4
AutocorrelationDescriptorCharge,"0.32095468533634763,-0.10120932951759011,-0.024889876141986157,-0.030235166144529355,-0.011555107422030598"
EccentricConnectivityIndexDescriptor,492
AutocorrelationDescriptorPolarizability,"1307.9670729985644,1535.4448745806196,2117.6059082131887,1985.4255522341193,1705.2310687856502"
