DLiP-ID,P00009
DLiP-Mol-ID,22175
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C24H26N4O3S/c1-14-19(4-3-5-20(14)25)24(31)28-12-18(29)10-21(28)23(30)26-11-16-6-8-17(9-7-16)22-15(2)27-13-32-22/h3-9,13,18,21,29H,10-12,25H2,1-2H3,(H,26,30)/t18-,21+/m1/s1"
Standard Inchi Key(RDKit),AFUSGLDYQSDIEU-NQIIRXRSSA-N
Canonical SMILES(RDKit),Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)c2cccc(N)c2C)cc1
SMILES(SDF),
MW(SDF),
MW(RDKit),450.564
MW Monoisotopic(RDKit),450.172561692
MolLogP(RDKit),2.90094
XLogP(SDF),
XLogP(CDK),2.134
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),6
HBA Lipinski(RDKit),7
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),3
HBD Lipinski(RDKit),4
PSA(SDF),
PSA(RDKit),108.55
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),5
nRings(SDF),
nRings(RDKit),4
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),32
QED Weighted(RDKit),0.518148723112992
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,VHL/HIF1A
Common Target Pref Name,VHL/HIF1A
RDKit Descriptors
Ipc,21588755.296265285
qed,0.5181487231129919
Chi0,22.827698166887174
Chi1,15.346244348298509
TPSA,108.55
Chi0n,18.038558962536996
Chi0v,18.85505554346472
Chi1n,10.460698789519565
Chi1v,11.340351600774461
Chi2n,8.064259923511367
Chi2v,8.919028985048634
Chi3n,5.877002783915666
Chi3v,6.854637053534049
Chi4n,3.986626127535174
Chi4v,4.798279806064625
MolMR,125.17340000000003
MolWt,450.5640000000002
fr_SH,0
Kappa1,21.981493254604107
Kappa2,9.097831358849907
Kappa3,4.371639831516788
fr_ArN,1
fr_COO,0
fr_C_O,2
fr_C_S,0
fr_NH0,2
fr_NH1,1
fr_NH2,1
fr_N_O,0
fr_azo,0
BertzCT,1142.4010224816595
MolLogP,2.9009400000000003
NOCount,7
fr_Ar_N,1
fr_COO2,0
fr_urea,0
BalabanJ,1.4310234885709199
SMR_VSA1,14.69560176298435
SMR_VSA2,0.0
SMR_VSA3,15.200676855804018
SMR_VSA4,0.0
SMR_VSA5,38.95885964511609
SMR_VSA6,12.27842388307476
SMR_VSA7,70.3593912227881
SMR_VSA8,0.0
SMR_VSA9,10.440598685398296
fr_Al_OH,1
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,1
fr_Imine,0
fr_amide,2
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,190.45111516213095
NHOHCount,4
PEOE_VSA1,21.0568932068597
PEOE_VSA2,9.589074368143644
PEOE_VSA3,4.9839785209472085
PEOE_VSA4,0.0
PEOE_VSA5,11.336785877934737
PEOE_VSA6,30.33183534230805
PEOE_VSA7,42.67056301139546
PEOE_VSA8,30.761172201131718
PEOE_VSA9,22.18558084991544
RingCount,4
SMR_VSA10,28.838531611321308
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,450.17256169200004
NumHDonors,3
PEOE_VSA10,6.041840829147961
PEOE_VSA11,0.0
PEOE_VSA12,5.907179729351506
PEOE_VSA13,5.907179729351506
PEOE_VSA14,0.0
SlogP_VSA1,11.050456081168516
SlogP_VSA2,45.49533872815024
SlogP_VSA3,11.339293589984397
SlogP_VSA4,13.847474399381248
SlogP_VSA5,33.59964127693728
SlogP_VSA6,47.97510875284865
SlogP_VSA7,0.0
