DLiP-ID,C0017P
DLiP-Mol-ID,31959
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C20H15N3O2/c24-17-11-5-2-8-14(17)20-21-15-9-3-1-7-13(15)19(23-20)22-16-10-4-6-12-18(16)25/h1-12,24-25H,(H,21,22,23)"
Standard Inchi Key(RDKit),UHLXCPWNMJJHHB-UHFFFAOYSA-N
Canonical SMILES(RDKit),Oc1ccccc1Nc1nc(-c2ccccc2O)nc2ccccc12
SMILES(SDF),
MW(SDF),
MW(RDKit),329.359
MW Monoisotopic(RDKit),329.11642672
MolLogP(RDKit),4.4516
XLogP(SDF),
XLogP(CDK),4.67
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),5
HBA Lipinski(RDKit),5
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),3
HBD Lipinski(RDKit),3
PSA(SDF),
PSA(RDKit),78.27
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),3
nRings(SDF),
nRings(RDKit),4
Aromatic Rings(RDKit),4
nAtoms(SDF),
Heavy Atoms(RDKit),25
QED Weighted(RDKit),0.483960155943731
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,795653.9643743119
qed,0.4839601559437314
Chi0,17.225403871315226
Chi1,12.220346690612278
TPSA,78.27
Chi0n,13.217057612275346
Chi0v,13.217057612275346
