DLiP-ID,C001OC
SRW08,7.682021510826875
SRW09,0.0
SRW10,9.265112607823163
SaaCH,6.110885849710254
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,0.11430697278911617
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-1.4912578472747113
SdssS,0
SsCH3,1.9707096140925506
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.4127233491777353
VE1_D,3.932290124516357
VE2_A,0.21329520932360846
VE2_D,0.2457681327822723
VE3_A,1.6975142379235295
VE3_D,1.8392256142909291
VR1_A,121.09789214586266
VR1_D,70.29221857021987
VR2_A,7.568618259116416
VR2_D,4.393263660638742
VR3_A,5.26660287375621
VR3_D,4.722664733034319
WPath,475
Xc-3d,0.9247578980827671
Xc-4d,0.0
Xc-5d,0.2041241452319315
Xc-6d,0.0
Xp-0d,11.966255326250886
Xp-1d,7.647065707741407
Xp-2d,6.435510753245358
Xp-3d,4.579771169124571
Xp-4d,3.5939151035997323
Xp-5d,2.6561756532603704
Xp-6d,1.487215665194059
Xp-7d,0.8419956079341184
ZMIC0,57.657895407885015
ZMIC1,31.503901158564847
ZMIC2,22.95505379940299
ZMIC3,20.5814965371278
ZMIC4,20.3877038307539
ZMIC5,20.3877038307539
nAcid,1
nAtom,30
nBase,0
nRing,1
piPC1,3.091042453358316
piPC2,3.5409593240373143
piPC3,3.9464244321454784
piPC4,4.417333448506026
piPC5,4.814721783782834
piPC6,4.75035219583259
piPC7,4.787231292201072
piPC8,4.647391201422054
piPC9,4.420345498976018
AATS0Z,23.4
AATS0d,2.8666666666666667
AATS0i,161.73948482098288
AATS0m,92.30887839999998
AATS0p,1.4088065555962004
AATS0s,6.603703703703704
AATS0v,212.7646116960802
AATS1Z,24.066666666666666
AATS1d,3.433333333333333
AATS1i,144.57439853429503
AATS1m,90.70814706666661
AATS1p,1.746181467199999
AATS1s,3.6074074074074076
AATS1v,258.1974357687982
AATS2Z,19.96
AATS2d,3.0
AATS2i,151.93883744860187
AATS2m,73.85511767999999
AATS2p,1.4436397773818797
AATS2s,4.031111111111112
AATS2v,205.4308529370726
AATS3Z,16.109375
AATS3d,2.5625
AATS3i,160.49462643140674
AATS3m,58.321327937499994
AATS3p,1.178654028256766
AATS3s,3.292100694444445
AATS3v,167.06935032985967
AATS4Z,18.105263157894736
AATS4d,2.473684210526316
AATS4i,161.7901626798664
AATS4m,65.87124840350874
AATS4p,1.14577130396821
AATS4s,4.459551656920079
AATS4v,169.12026946403466
AATS5Z,17.4
AATS5d,2.38
AATS5i,161.6171384782028
AATS5m,62.12912983999997
AATS5p,1.15437751469584
AATS5s,4.466666666666668
AATS5v,171.22105937626114
AATS6Z,16.272727272727273
AATS6d,2.272727272727273
AATS6i,160.59573371297031
AATS6m,56.398604
AATS6p,1.181742205895363
AATS6s,5.435606060606062
AATS6v,166.25724434202755
AATS7Z,11.878048780487806
AATS7d,2.1219512195121952
AATS7i,159.40080419450345
AATS7m,38.92509424390245
AATS7p,1.1708259621937311
AATS7s,2.939024390243902
AATS7v,150.02343260554412
AATS8Z,10.153846153846153
AATS8d,1.8205128205128205
AATS8i,161.87451576313305
AATS8m,32.46378825641025
AATS8p,1.0660723816023079
AATS8s,2.6709401709401703
AATS8v,131.24139202564066
AMID_C,1.5028128701940138
AMID_N,0.0
AMID_O,0.4501063729363147
AMID_X,0.0
AMID_h,0.4501063729363147
ATS0dv,246.0
ATS0pe,193.1244
ATS0se,237.95155200000005
ATS1dv,217.0
ATS1pe,195.88550000000006
ATS1se,235.11548000000008
ATS2dv,300.0
ATS2pe,318.0092
ATS2se,388.52687999999995
ATS3dv,288.0
ATS3pe,398.243
ATS3se,496.2551680000001
ATS4dv,294.0
ATS4pe,374.23919999999987
ATS4se,461.8408040000001
ATS5dv,203.0
ATS5pe,330.5835
ATS5se,407.783608
ATS6dv,150.0
ATS6pe,291.5207000000001
ATS6se,359.291608
ATS7dv,55.0
ATS7pe,248.04700000000008
ATS7se,311.5197600000001
ATS8dv,38.0
ATS8pe,228.8160000000001
ATS8se,290.5341520000001
ATSC0Z,237.86666666666673
ATSC0c,0.9084839125131573
ATSC0d,15.466666666666667
ATSC0i,39.50980476628584
ATSC0m,1122.9124319999999
ATSC0p,6.875578803139197
ATSC0s,83.38518518518518
ATSC0v,1471.5996134950442
ATSC1Z,-1.7333333333333174
ATSC1c,-0.6089167753199807
ATSC1d,4.866666666666665
ATSC1i,-1.114878906116836
ATSC1m,-7.1664360000003775
ATSC1p,-0.14286082159999441
ATSC1s,-5.851851851851849
ATSC1v,-3.3153522879809483
ATSC2Z,40.888888888888864
ATSC2c,0.24348476196158822
ATSC2d,2.288888888888888
ATSC2i,-8.75257482168245
ATSC2m,177.86730799999972
ATSC2p,-1.563756434591195
ATSC2s,33.920987654320996
ATSC2v,-212.12194578788154
ATSC3Z,74.1511111111111
ATSC3c,-0.26041391102557426
ATSC3d,1.6711111111111097
ATSC3i,-1.0413495531482506
ATSC3m,355.10222
ATSC3p,0.3126957049246402
ATSC3s,-5.090246913580245
ATSC3v,377.9850419761686
ATSC4Z,41.58666666666665
ATSC4c,0.44993026521846446
ATSC4d,-2.520000000000001
ATSC4i,-0.4806699604717186
ATSC4m,194.40599099999974
ATSC4p,0.051792432596919485
ATSC4s,1.5366666666666633
ATSC4v,129.544861959183
ATSC5Z,-47.777777777777764
ATSC5c,-0.4120471358866231
ATSC5d,-5.71111111111111
ATSC5i,-1.1521350051248238
ATSC5m,-214.8017800000002
ATSC5p,-0.061972855270400265
ATSC5s,-30.019753086419747
ATSC5v,-19.763034675280664
ATSC6Z,-105.80444444444443
ATSC6c,0.18442829938663122
ATSC6d,-5.084444444444443
ATSC6i,0.39185928423633415
ATSC6m,-501.69265600000017
ATSC6p,-0.4621354228385602
ATSC6s,11.75728395061728
ATSC6v,-465.1575897197442
ATSC7Z,-90.15111111111106
ATSC7c,-0.06921609394037093
ATSC7d,-5.204444444444443
ATSC7i,-5.6233712504714894
ATSC7m,-426.14399999999995
ATSC7p,-1.23732737715104
ATSC7s,-20.930123456790128
ATSC7v,-448.7248194046375
ATSC8Z,-42.96000000000001
ATSC8c,0.014963975110125184
ATSC8d,-4.439999999999998
ATSC8i,-7.430152239186395
ATSC8m,-206.2152179999997
ATSC8p,-1.3851553251757602
ATSC8s,-9.711851851851854
ATSC8v,-329.69437664055573
AXp-0d,0.7478909578906804
AXp-1d,0.47794160673383795
AXp-2d,0.3217755376622679
AXp-3d,0.1991204856141118
AXp-4d,0.1331079667999901
AXp-5d,0.09159226390553002
AXp-6d,0.061967319383085785
AXp-7d,0.04209978039670592
GATS1Z,0.8005885650224213
GATS1c,1.6354890202781625
GATS1d,0.875
GATS1i,1.209442433832404
GATS1m,0.8083913026799584
GATS1p,1.185836122425406
GATS1s,0.6746357821799769
GATS1v,1.0452125516564674
GATS2Z,0.7607623318385648
GATS2c,0.6619352599876405
GATS2d,1.03125
GATS2i,1.2078608487854894
GATS2m,0.7750316127945409
GATS2p,1.209450290752589
GATS2s,0.39695633827840454
GATS2v,1.1054824127136296
GATS3Z,0.818177638032511
GATS3c,1.0403764379055938
GATS3d,1.025390625
GATS3i,0.9771155255431565
GATS3m,0.8171025851236525
GATS3p,0.9483136071210179
GATS3s,0.8088534842209293
GATS3v,0.8579765227842765
GATS4Z,0.9389751003068206
GATS4c,1.012195386168724
GATS4d,1.167763157894737
GATS4i,0.9557282821534453
GATS4m,0.9333875025382962
GATS4p,0.92654185720433
GATS4s,1.0963996671077179
GATS4v,0.8694881364385928
GATS5Z,1.1582118834080715
GATS5c,1.6021982217656392
GATS5d,1.3125
GATS5i,0.9691581059505711
GATS5m,1.1443776707425395
GATS5p,0.9312231941779459
GATS5s,1.594781025139913
GATS5v,0.9074561019735815
GATS6Z,1.318920709335507
GATS6c,0.9637257240116142
GATS6d,1.1505681818181819
GATS6i,0.9599089130419605
GATS6m,1.3130611910520653
GATS6p,0.9853762733816852
GATS6s,1.3781803443513936
GATS6v,1.11747022375089
GATS7Z,1.1924081264355242
GATS7c,0.7671702585567387
GATS7d,1.1204268292682926
GATS7i,1.0782434352205164
GATS7m,1.1972759898055927
GATS7p,1.1184966272296342
GATS7s,1.093185649254556
GATS7v,1.2189468971639015
GATS8Z,1.061303466712659
GATS8c,0.6594402973103677
GATS8d,0.9855769230769231
GATS8i,1.0820860339190872
GATS8m,1.0697742721018546
GATS8p,1.1194562638096175
GATS8s,0.8297016898886846
GATS8v,1.1824139237341955
MATS1Z,-0.007286995515694998
MATS1c,-0.670255980246829
MATS1d,0.31465517241379304
MATS1i,-0.028217778161945633
MATS1m,-0.006382007889285154
MATS1p,-0.020778006578117927
MATS1s,-0.07017855556542593
MATS1v,-0.002252890159509486
MATS2Z,0.10313901345291471
MATS2c,0.16080731333240547
MATS2d,0.08879310344827582
MATS2i,-0.13291751057931503
MATS2m,0.09503892000725471
MATS2p,-0.1364618001798389
MATS2s,0.24407923958425876
MATS2v,-0.08648627405551947
MATS3Z,0.14612528026905824
MATS3c,-0.13436563830344112
MATS3d,0.050646551724137887
MATS3i,-0.012354720706055514
MATS3m,0.1482343243172857
MATS3p,0.021318366915742796
MATS3s,-0.02861483410322465
MATS3v,0.12039992862292614
MATS4Z,0.09201675713948543
MATS4c,0.26065998471176083
MATS4d,-0.0857531760435572
MATS4i,-0.006403073647628637
MATS4m,0.09111925357290801
MATS4p,0.0039646371355040655
MATS4s,0.009699228082643294
MATS4v,0.04633156034362907
MATS5Z,-0.1205156950672645
MATS5c,-0.2721328117391329
MATS5d,-0.221551724137931
MATS5i,-0.01749644188737607
MATS5m,-0.11477392566618243
MATS5p,-0.005408084792114246
MATS5s,-0.21600781735808827
MATS5v,-0.008057776515044138
MATS6Z,-0.30327660008153273
MATS6c,0.13841364280822202
MATS6d,-0.2241379310344827
MATS6i,0.006762290684224702
MATS6m,-0.3046214155241045
MATS6p,-0.045827753964466436
MATS6s,0.09613614155232703
MATS6v,-0.2155157552185045
MATS7Z,-0.27731597943782105
MATS7c,-0.05574773718919307
MATS7d,-0.24621530698065594
MATS7i,-0.10414280492977736
MATS7m,-0.2776821006171114
MATS7p,-0.13167785889720413
MATS7s,-0.18366241493098065
MATS7v,-0.22311451477682526
MATS8Z,-0.1389272162814764
MATS8c,0.012670284994776912
MATS8d,-0.22082228116710867
MATS8i,-0.14466033826945596
MATS8m,-0.14126399018194372
MATS8p,-0.1549693672047751
MATS8s,-0.08959211704170399
MATS8v,-0.17233699752879672
MAXsOH,8.863315145502645
MAXssO,4.989120370370371
MINsOH,8.863315145502645
MINssO,4.989120370370371
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,3
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,5
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,19.51679613242971
SpAD_D,123.52800491979674
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,1.9525817271352983
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,212
TMWC10,99.93798672541637
TSRW10,47.32588759284528
VE1_Dt,3.9598464070134103
VE2_Dt,0.24749040043833814
VE3_Dt,1.8462088676521995
VR1_Dt,68.01580082738303
VR2_Dt,4.2509875517114395
VR3_Dt,4.689743672537825
Xc-3dv,0.23566346030522498
Xc-4dv,0.0
Xc-5dv,0.030186502353362538
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.08333333333333333
Xch-7d,0.10703808753134778
Xp-0dv,9.102679887209694
Xp-1dv,5.178113819647153
Xp-2dv,3.3789359130448955
Xp-3dv,2.0757156070990823
Xp-4dv,1.2271109752235965
Xp-5dv,0.7307711859029302
Xp-6dv,0.3006465477130338
Xp-7dv,0.16395668163538402
Xpc-4d,1.787936173720102
Xpc-5d,2.6865646350478016
Xpc-6d,3.723169845267871
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,1
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,30
nFRing,0
nHBAcc,3
nHBDon,1
nHRing,0
nSpiro,0
naRing,1
piPC10,4.627420794922911
AATS0dv,8.2
AATS0pe,6.43748
AATS0se,7.931718400000002
AATS1dv,7.233333333333333
AATS1pe,6.529516666666669
AATS1se,7.837182666666669
AATS2dv,6.0
AATS2pe,6.360184
AATS2se,7.770537599999999
AATS3dv,4.5
AATS3pe,6.222546875
AATS3se,7.753987000000001
AATS4dv,5.157894736842105
AATS4pe,6.565599999999998
AATS4se,8.102470245614036
AATS5dv,4.06
AATS5pe,6.61167
AATS5se,8.15567216
AATS6dv,3.409090909090909
AATS6pe,6.625470454545456
AATS6se,8.165718363636364
AATS7dv,1.3414634146341464
AATS7pe,6.049926829268295
AATS7se,7.59804292682927
AATS8dv,0.9743589743589743
AATS8pe,5.867076923076925
AATS8se,7.449593641025644
AATSC0Z,7.928888888888891
AATSC0c,0.03028279708377191
AATSC0d,0.5155555555555555
AATSC0i,1.3169934922095279
AATSC0m,37.4304144
AATSC0p,0.2291859601046399
AATSC0s,2.779506172839506
AATSC0v,49.05332044983481
AATSC1Z,-0.05777777777777725
AATSC1c,-0.020297225843999355
AATSC1d,0.16222222222222218
AATSC1i,-0.037162630203894535
AATSC1m,-0.2388812000000126
AATSC1p,-0.00476202738666648
AATSC1s,-0.19506172839506164
AATSC1v,-0.11051174293269828
AATSC2Z,0.8177777777777773
AATSC2c,0.004869695239231764
AATSC2d,0.04577777777777776
AATSC2i,-0.17505149643364898
AATSC2m,3.5573461599999945
AATSC2p,-0.031275128691823896
AATSC2s,0.6784197530864199
AATSC2v,-4.2424389157576305
AATSC3Z,1.158611111111111
AATSC3c,-0.004068967359774598
AATSC3d,0.02611111111111109
AATSC3i,-0.016271086767941416
AATSC3m,5.5484721875
AATSC3p,0.004885870389447503
AATSC3s,-0.07953510802469133
AATSC3v,5.906016280877634
AATSC4Z,0.7295906432748536
AATSC4c,0.007893513424885342
AATSC4d,-0.04421052631578949
AATSC4i,-0.00843280632406524
AATSC4m,3.410631421052627
AATSC4p,0.0009086391683670085
AATSC4s,0.02695906432748532
AATSC4v,2.272716876476895
AATSC5Z,-0.9555555555555553
AATSC5c,-0.008240942717732463
AATSC5d,-0.11422222222222221
AATSC5i,-0.023042700102496476
AATSC5m,-4.296035600000004
AATSC5p,-0.0012394571054080053
AATSC5s,-0.600395061728395
AATSC5v,-0.39526069350561327
AATSC6Z,-2.4046464646464645
AATSC6c,0.004191552258787073
AATSC6d,-0.11555555555555554
AATSC6i,0.008905892823553049
