DLiP-ID,C001L0
SZ,28.666666666666668
Si,48.23589691216042
Sm,27.012405295146113
Sp,30.356802395209588
Sv,27.637187054752697
nB,0
nC,18
nF,0
nH,20
nI,0
nN,4
nO,0
nP,0
nS,1
nX,0
ABC,18.44179545225307
AMW,7.538159712558153
IC0,1.4844691285693337
IC1,3.186206175226276
IC2,4.08267318468309
IC3,4.629412138272088
IC4,4.739990917392169
IC5,4.739990917392169
MID,47.876446988030736
Mpe,0.9543091655266757
Mse,0.9908789105506532
NdO,0
NdS,0
NsF,0
NsI,0
NtN,0
SMR,97.29800000000004
SdO,0
SdS,0
Spe,41.035294117647055
SsF,0
SsI,0
Sse,42.60779315367809
StN,0
fMF,0.4883720930232558
nBr,0
nCl,0
AMID,2.08158465165351
BIC0,0.2591637122660665
BIC1,0.5562588029112654
BIC2,0.7127670883471491
BIC3,0.8082186502055952
BIC4,0.8275238727549041
BIC5,0.8275238727549041
CIC0,3.9417956261327642
CIC1,2.240058579475822
CIC2,1.343591570019008
CIC3,0.7968526164300096
CIC4,0.6862738373099289
CIC5,0.6862738373099289
GGI1,4.5
GGI2,2.4444444444444455
GGI3,1.3819444444444446
GGI4,1.3027777777777778
GGI5,0.9138888888888889
GGI6,0.5406349206349206
GGI7,0.32727465986394555
GGI8,0.1133865583270345
GGI9,0.078125
JGI1,0.17307692307692307
JGI2,0.06606606606606609
JGI3,0.03838734567901235
JGI4,0.03947811447811448
JGI5,0.028559027777777777
JGI6,0.01930839002267573
JGI7,0.01422933303756285
JGI8,0.006299253240390805
JGI9,0.0078125
MIC0,15.345403781455943
MIC1,31.553319186417447
MIC2,37.34886554093375
MIC3,39.116676712809706
MIC4,39.22814012216275
MIC5,39.22814012216275
MPC2,37
MPC3,50
MPC4,69
MPC5,92
MPC6,103
MPC7,122
MPC8,141
MPC9,145
Mare,0.9648372093023257
NaaN,2
NaaO,0
NaaS,1
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.22688233882239922
RPCG,0.09033331417992946
SIC0,0.2735710835493192
SIC1,0.5871822182036525
SIC2,0.7523910773327589
SIC3,0.85314896112662
SIC4,0.8735273953016682
SIC5,0.8735273953016682
SaaN,9.42258629377677
SaaO,0
SaaS,1.7550547734525908
Sare,41.48800000000001
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,63.83217252848135
TIC1,137.00686553472988
TIC2,175.55494694137286
TIC3,199.0647219456998
TIC4,203.81960944786326
TIC5,203.81960944786326
Vabc,281.79921141720723
WPol,36
apol,50.69585999999998
bpol,28.224139999999995
nRot,2
ABCGG,14.211537093123916
ATS0Z,1120.0
ATS0d,146.0
ATS0i,6932.941508545081
ATS0m,4429.703254000001
ATS0p,72.34245809698
ATS0s,104.08676268861456
ATS0v,9815.013049759918
ATS1Z,1236.0
ATS1d,184.0
ATS1i,6707.468843023996
ATS1m,4714.365544000003
ATS1p,89.37148620000005
ATS1s,122.99382716049384
ATS1v,12439.548265359577
ATS2Z,1893.0
ATS2d,302.0
ATS2i,12730.472330928487
ATS2m,7128.5611329999965
ATS2p,136.15364347849004
ATS2s,198.12345679012347
ATS2v,18488.77131165012
ATS3Z,1957.0
ATS3d,330.0
ATS3i,15769.534006232914
ATS3m,7138.552287999999
ATS3p,156.25770622818794
ATS3s,229.6790123456791
ATS3v,20330.208758814304
ATS4Z,1944.0
ATS4d,321.0
ATS4i,17268.257866860637
ATS4m,7044.922455999999
ATS4p,157.35892054637608
ATS4s,223.3148148148149
ATS4v,19689.390292019132
ATS5Z,1747.0
ATS5d,306.0
ATS5i,16235.13424518603
ATS5m,6261.105332999998
ATS5p,149.358704826376
ATS5s,211.5925925925926
ATS5v,18745.95498277862
ATS6Z,1604.0
ATS6d,279.0
ATS6i,14015.724457924849
ATS6m,5618.019106000001
ATS6p,138.73464798909404
ATS6s,209.51851851851856
ATS6v,17454.013798101438
ATS7Z,1321.0
ATS7d,241.0
ATS7i,14905.068072438906
ATS7m,4553.091326000001
ATS7p,116.60559839698001
ATS7s,198.22222222222229
ATS7v,14626.774775651393
ATS8Z,1022.0
ATS8d,186.0
ATS8i,11885.29188761169
ATS8m,3506.566013
ATS8p,100.850972728188
ATS8s,161.962962962963
ATS8v,12606.488136423874
C1SP1,0
C1SP2,3
C1SP3,5
C2SP1,0
C2SP2,7
C2SP3,0
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.3333333333333333
GGI10,0.04938271604938271
JGI10,0.008230452674897118
JGT10,0.4014474060534202
Kier1,16.467455621301774
Kier2,7.086924762600439
Kier3,3.52
MID_C,37.32360238906034
MID_N,8.46078474899888
MID_O,0.0
MID_X,0.0
MID_h,10.552844598970397
MPC10,154
MWC01,26.0
MWC02,4.844187086458591
MWC03,5.707110264748875
MWC04,6.5998704992128365
MWC05,7.48605261786314
MWC06,8.387312270561717
MWC07,9.284426915328881
MWC08,10.190506905437811
MWC09,11.093569321622624
MWC10,12.002664317279745
NaaCH,6
NaaNH,0
NaaSe,0
NaaaC,2
NaasC,4
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,0
NdssS,0
NsCH3,2
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,2
NsssP,0
SLogP,3.4185200000000027
SRW02,3.970291913552122
SRW03,0.0
SRW04,5.303304908059076
SRW05,2.3978952727983707
SRW06,6.834108738813838
SRW07,4.727387818712341
SRW08,8.454679286026995
SRW09,6.86171134048073
SRW10,10.123947506221135
SaaCH,12.773785584838976
SaaNH,0
SaaSe,0
SaaaC,2.272488189720333
SaasC,4.458591584782061
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0
SdssS,0
SsCH3,4.163867787855883
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,4.767130390736542
SsssP,0
VE1_A,4.120437015431345
VE1_D,4.716574087352178
VE2_A,0.17914943545353673
VE2_D,0.2050684385805295
VE3_A,2.2488683523779707
VE3_D,2.383991830040394
VR1_A,192.71271249770092
VR1_D,134.521850291048
VR2_A,8.378813586856563
VR2_D,5.848776099610783
VR3_A,6.094109666587885
VR3_D,5.734635764478025
WPath,1168
Xc-3d,1.5161824628322014
Xc-4d,0.0
Xc-5d,0.27497165237684323
Xc-6d,0.0
Xp-0d,15.81119030894213
Xp-1d,11.203509938206668
Xp-2d,10.313891294561033
Xp-3d,8.698017751778584
Xp-4d,7.496296747009315
Xp-5d,6.4376661413600464
Xp-6d,4.489718935450752
Xp-7d,3.354968825685649
ZMIC0,78.01444262476247
ZMIC1,45.36128262111085
ZMIC2,31.243986487762953
ZMIC3,26.43388428138669
ZMIC4,26.008467397160594
ZMIC5,26.008467397160594
nAcid,0
nAtom,43
nBase,1
nRing,4
piPC1,3.5553480614894135
piPC2,4.185859671057874
piPC3,4.819272992650152
piPC4,5.481940159699963
piPC5,6.0681361945219345
piPC6,6.472563620188445
piPC7,6.954079607857989
piPC8,7.404390854795093
piPC9,7.682206990973377
AATS0Z,26.046511627906977
AATS0d,3.395348837209302
AATS0i,161.2311978731414
AATS0m,103.01635474418607
AATS0p,1.6823827464413952
AATS0s,2.4206223881073154
AATS0v,228.25611743627718
AATS1Z,26.869565217391305
AATS1d,4.0
AATS1i,145.81454006573904
AATS1m,102.48620747826094
AATS1p,1.942858395652175
AATS1s,2.6737788513150833
AATS1v,270.4249622904256
AATS2Z,23.37037037037037
AATS2d,3.728395061728395
AATS2i,157.1663250731912
AATS2m,88.00692756790119
AATS2p,1.6809091787467907
AATS2s,2.4459686023472034
AATS2v,228.2564359462978
AATS3Z,19.57
AATS3d,3.3
AATS3i,157.69534006232914
AATS3m,71.38552288
AATS3p,1.5625770622818793
AATS3s,2.296790123456791
AATS3v,203.30208758814305
AATS4Z,17.834862385321102
AATS4d,2.944954128440367
AATS4i,158.42438409963887
AATS4m,64.63231611009174
AATS4p,1.443659821526386
AATS4s,2.0487597689432557
AATS4v,180.63660818366176
AATS5Z,17.127450980392158
AATS5d,3.0
AATS5i,159.16798279594147
AATS5m,61.383385617647036
AATS5p,1.4643010277095687
AATS5s,2.07443718228032
AATS5v,183.78387238018257
AATS6Z,17.626373626373628
AATS6d,3.065934065934066
AATS6i,154.01895008708627
AATS6m,61.7364736923077
AATS6p,1.5245565713087257
AATS6s,2.302401302401303
AATS6v,191.80234942968613
AATS7Z,14.516483516483516
AATS7d,2.6483516483516483
AATS7i,163.791956839988
AATS7m,50.033970615384625
AATS7p,1.2813802021646155
AATS7s,2.178266178266179
AATS7v,160.7337887434219
AATS8Z,13.626666666666667
AATS8d,2.48
AATS8i,158.4705585014892
AATS8m,46.754213506666666
AATS8p,1.34467963637584
AATS8s,2.1595061728395066
AATS8v,168.08650848565165
AMID_C,1.6227653212634932
AMID_N,0.36786020647821216
AMID_O,0.0
AMID_X,0.0
AMID_h,0.45881933039001727
ATS0dv,268.44444444444446
ATS0pe,257.4678
ATS0se,319.64896099999993
ATS1dv,294.33333333333337
ATS1pe,293.91300000000007
ATS1se,351.86694799999975
ATS2dv,398.66666666666663
ATS2pe,509.8844000000002
ATS2se,620.9930679999995
ATS3dv,387.33333333333337
ATS3pe,614.5881000000002
ATS3se,756.2817679999997
ATS4dv,332.33333333333337
ATS4pe,645.7865000000002
ATS4se,807.4686499999999
ATS5dv,311.6666666666667
ATS5pe,605.1251
ATS5se,757.3082340000001
ATS6dv,288.6666666666667
ATS6pe,552.8249999999999
ATS6se,682.7734200000002
ATS7dv,221.33333333333334
ATS7pe,543.8198
ATS7se,681.0688740000004
ATS8dv,126.66666666666666
ATS8pe,441.27350000000007
ATS8se,551.4342620000001
ATSC0Z,432.0
ATSC0c,0.45376357630312114
ATSC0d,25.441860465116278
ATSC0i,72.1821987439427
ATSC0m,1981.6751861860464
ATSC0p,12.57338318675674
ATSC0s,12.812565795769933
ATSC0v,2292.032011169574
ATSC1Z,44.0
ATSC1c,-0.19806163688295617
ATSC1d,11.573823688480257
ATSC1i,-20.05822477198344
ATSC1m,202.84407096376447
ATSC1p,-0.35202695510070353
ATSC1s,0.20732186826972576
ATSC1v,-29.254592733597708
ATSC2Z,121.0
ATSC2c,-0.0009185792885998429
ATSC2d,3.3304488912925865
ATSC2i,29.236519143456796
ATSC2m,560.0365785100058
ATSC2p,4.650976612703105
ATSC2s,2.53356149952408
ATSC2v,723.0626987019957
ATSC3Z,-27.0
ATSC3c,-0.14550347268779246
ATSC3d,0.879394267171443
ATSC3i,15.194616031700802
ATSC3m,-131.96128447917783
ATSC3p,1.5894485670681286
ATSC3s,-3.256573085514657
ATSC3v,-74.07670055048702
ATSC4Z,100.0
ATSC4c,0.09399684575695608
ATSC4d,2.0427257977284996
ATSC4i,-6.9154450065487465
ATSC4m,450.8810746446728
ATSC4p,0.5422541537326251
ATSC4s,-2.6040224167440074
ATSC4v,160.03419105950974
ATSC5Z,-33.0
ATSC5c,0.0399659778355127
ATSC5d,-7.466738777717688
ATSC5i,22.938012894078426
ATSC5m,-112.08483144131962
ATSC5p,1.8299250590888378
ATSC5s,2.8946863354751518
ATSC5v,561.11520615659
ATSC6Z,-280.0
ATSC6c,-0.0061036312017036755
ATSC6d,-15.07463493780422
ATSC6i,-54.081348066953744
ATSC6m,-1296.8133885332609
ATSC6p,-9.55914807093632
ATSC6s,-0.701575982568714
ATSC6v,-1643.2877497948316
ATSC7Z,-127.0
ATSC7c,0.03556476651993133
ATSC7d,-11.21416982152515
ATSC7i,3.2552660476838593
ATSC7m,-572.1649398355869
ATSC7p,-2.2834988807856678
ATSC7s,-0.39636336254127696
ATSC7v,-202.63407965867634
ATSC8Z,-86.0
ATSC8c,-0.04787072260363464
ATSC8d,-12.282314764737698
ATSC8i,-5.998662926063134
ATSC8m,-421.11549718496474
ATSC8p,-2.009400879832368
ATSC8s,-4.192730879628702
ATSC8v,-669.2992866740055
AXp-0d,0.6874430569105274
AXp-1d,0.43090422839256415
AXp-2d,0.2787538187719198
AXp-3d,0.1739603550355717
AXp-4d,0.1086419818407147
AXp-5d,0.06997463197130485
AXp-6d,0.043589504227677205
AXp-7d,0.02749974447283319
GATS1Z,0.7503019323671497
GATS1c,1.5611549059117011
GATS1d,0.645974087910341
GATS1i,1.379623607311578
GATS1m,0.7521829802509529
GATS1p,0.9586659156175965
GATS1s,0.8855153545289521
GATS1v,0.9521270583936878
GATS2Z,0.8167866941015088
GATS2c,1.5699024297042514
GATS2d,1.1209289728485343
GATS2i,0.90398011018169
GATS2m,0.8125599048175661
GATS2p,0.7405542963254269
GATS2s,0.8608796155091241
GATS2v,0.749802834119591
GATS3Z,1.0033333333333332
GATS3c,1.4321333473113498
GATS3d,1.0565265082266913
GATS3i,0.975895163286429
GATS3m,1.0021667148046685
GATS3p,0.9044584243267999
GATS3s,1.1713174818958978
GATS3v,0.9527813954313255
GATS4Z,1.0021024464831805
GATS4c,0.862637997395694
GATS4d,0.9920081176727102
GATS4i,1.0281324114370647
GATS4m,0.992305233550483
GATS4p,1.0447490149859222
GATS4s,1.08064680925773
GATS4v,0.9661101364603814
GATS5Z,1.2233796296296295
GATS5c,1.0248228015172736
GATS5d,1.230024733842349
GATS5i,0.878843880733892
GATS5m,1.1945310422366937
GATS5p,1.0614727510939617
GATS5s,0.888389948539087
GATS5v,0.8963708641119605
GATS6Z,1.4439102564102564
GATS6c,0.976481722052346
GATS6d,1.3424272254253975
GATS6i,1.4047854916617646
GATS6m,1.4272012447735283
GATS6p,1.4551287236413055
GATS6s,1.1519795072512646
GATS6v,1.315258905819611
GATS7Z,1.1976495726495726
GATS7c,1.0816337486410572
GATS7d,1.2426522289410773
GATS7i,0.9931947678742227
GATS7m,1.1887753536262937
GATS7p,1.069718308302263
GATS7s,1.250583838790683
GATS7v,0.9901034606534541
GATS8Z,0.853611111111111
GATS8c,0.9287678844323923
GATS8d,1.1665813528336382
GATS8i,0.9812540805030144
GATS8m,0.8829687114605302
GATS8p,0.9253223592319755
GATS8s,1.0913358256429027
GATS8v,1.1296961085258561
MATS1Z,0.09520933977455716
MATS1c,-0.40801991009587185
MATS1d,0.4252444161831332
MATS1i,-0.25976043961575607
MATS1m,0.09568425296725293
MATS1p,-0.026171848144008164
MATS1s,0.015125844421014716
MATS1v,-0.011931196588256598
MATS2Z,0.14869112940100596
MATS2c,-0.0010746584397185641
MATS2d,0.0694924052632766
MATS2i,0.21502006788050887
MATS2m,0.15002628630115633
MATS2p,0.1963701360695053
MATS2s,0.10497328277400829
MATS2v,0.16747065374321132
MATS3Z,-0.026875000000000003
MATS3c,-0.13788346293787881
MATS3d,0.014862888482632524
MATS3i,0.0905165678979768
MATS3m,-0.028634032823136542
MATS3p,0.054357914149882225
MATS3s,-0.10929320864316032
MATS3v,-0.01389726717667243
MATS4Z,0.09131838260278628
MATS4c,0.08171948214758587
MATS4d,0.031674018415712026
MATS4i,-0.037794794011973956
MATS4m,0.08975765399164362
MATS4p,0.017013461935086766
MATS4s,-0.08017714130979979
MATS4v,0.027544447007512546
MATS5Z,-0.032203159041394334
MATS5c,0.03713035444166721
MATS5d,-0.12372298096569528
MATS5i,0.13396580847464143
MATS5m,-0.023844194486651597
MATS5p,0.06135492604017468
MATS5s,0.09524313590258812
MATS5v,0.10320473978921524
MATS6Z,-0.3062678062678063
MATS6c,-0.006356026740793782
MATS6d,-0.27997870502440886
MATS6i,-0.3540335866410643
MATS6m,-0.3092232052432225
MATS6p,-0.35924778640589083
MATS6s,-0.025874124754826377
MATS6v,-0.33878174618062123
MATS7Z,-0.1389143264143264
MATS7c,0.03703543014978929
MATS7d,-0.2082789240010447
MATS7i,0.021309999760095
MATS7m,-0.13643187075965163
MATS7p,-0.08581747160887192
MATS7s,-0.014617882232921254
MATS7v,-0.04177523221422445
MATS8Z,-0.11413580246913581
MATS8c,-0.06048498026885022
MATS8d,-0.27678244972577704
MATS8i,-0.04764655927347285
MATS8m,-0.12183608767088464
MATS8p,-0.09162661213178164
MATS8s,-0.18761522159603253
MATS8v,-0.16741982186829055
MAXaaN,4.760005353993449
MAXaaS,1.7550547734525908
MINaaN,4.662580939783321
MINaaS,1.7550547734525908
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,4
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,6
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,30.619854300966814
SpAD_D,211.01738466916942
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,4.219828728170178
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,962
TMWC10,124.59570019851424
TSRW10,71.6733267846646
VE1_Dt,4.75956375367549
VE2_Dt,0.20693755450763
VE3_Dt,2.3930651385909605
VR1_Dt,130.34294755083795
VR2_Dt,5.667084676123389
VR3_Dt,5.703078157906471
Xc-3dv,0.9546196482799335
Xc-4dv,0.0
Xc-5dv,0.13788779258072437
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.09622504486493763
Xch-6d,0.420103454359943
Xch-7d,0.6564217018125288
Xp-0dv,14.30612799327537
Xp-1dv,8.792937391421377
Xp-2dv,7.110903670288907
Xp-3dv,5.423561794746195
Xp-4dv,4.0910378587641745
Xp-5dv,2.987839245436318
Xp-6dv,1.8880464132377557
Xp-7dv,1.2254308772208338
Xpc-4d,3.389063144681381
Xpc-5d,5.56136757610125
Xpc-6d,8.928943667738414
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,46
nFRing,1
nHBAcc,5
nHBDon,0
nHRing,3
nSpiro,0
naRing,3
piPC10,8.006896073799599
AATS0dv,6.242894056847546
AATS0pe,5.987623255813954
AATS0se,7.433696767441859
AATS1dv,6.398550724637682
AATS1pe,6.389413043478262
AATS1se,7.649281478260864
AATS2dv,4.921810699588477
AATS2pe,6.294869135802472
AATS2se,7.666581086419748
AATS3dv,3.8733333333333335
AATS3pe,6.145881000000002
AATS3se,7.5628176799999975
AATS4dv,3.048929663608563
AATS4pe,5.924646788990827
AATS4se,7.407969266055045
AATS5dv,3.055555555555556
AATS5pe,5.932599019607843
AATS5se,7.424590529411765
AATS6dv,3.1721611721611724
AATS6pe,6.074999999999999
AATS6se,7.503004615384618
AATS7dv,2.4322344322344325
AATS7pe,5.976041758241758
AATS7se,7.484273340659345
AATS8dv,1.6888888888888887
AATS8pe,5.883646666666667
AATS8se,7.352456826666668
AATSC0Z,10.046511627906977
AATSC0c,0.01055264130937491
AATSC0d,0.5916711736073553
AATSC0i,1.6786557847428536
AATSC0m,46.085469446187126
AATSC0p,0.2924042601571335
AATSC0s,0.29796664641325427
AATSC0v,53.3030700271994
AATSC1Z,0.9565217391304348
AATSC1c,-0.004305687758325134
AATSC1d,0.25160486279304906
AATSC1i,-0.4360483646083356
AATSC1m,4.409653716603575
AATSC1p,-0.007652759893493555
AATSC1s,0.004506997136298386
AATSC1v,-0.635969407252124
AATSC2Z,1.4938271604938271
AATSC2c,-1.1340485044442506e-05
AATSC2d,0.04111665297892082
AATSC2i,0.36094468078341724
AATSC2m,6.914031833456862
AATSC2p,0.05741946435435932
AATSC2s,0.031278537031161485
AATSC2v,8.926699983975256
AATSC3Z,-0.27
AATSC3c,-0.0014550347268779246
AATSC3d,0.00879394267171443
AATSC3i,0.15194616031700803
AATSC3m,-1.3196128447917783
AATSC3p,0.015894485670681288
AATSC3s,-0.03256573085514657
AATSC3v,-0.7407670055048702
AATSC4Z,0.9174311926605505
AATSC4c,0.0008623563830913401
AATSC4d,0.01874060364888532
AATSC4i,-0.06344444960136465
AATSC4m,4.136523620593328
AATSC4p,0.0049748087498405974
AATSC4s,-0.023890113915082636
AATSC4v,1.4682035877019242
AATSC5Z,-0.3235294117647059
AATSC5c,0.0003918233121128696
AATSC5d,-0.0732033213501734
AATSC5i,0.22488247935371006
AATSC5m,-1.0988708964835256
AATSC5p,0.01794044175577292
AATSC5s,0.028379277798775998
