DLiP-ID,C000M8
DLiP-Mol-ID,31037
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C15H12N2OS2/c1-9-2-4-10(5-3-9)19-13-7-17-8-14-11(13)6-12(20-14)15(16)18/h2-8H,1H3,(H2,16,18)"
Standard Inchi Key(RDKit),QQGWEXFLMJGCAL-UHFFFAOYSA-N
Canonical SMILES(RDKit),Cc1ccc(Sc2cncc3sc(C(N)=O)cc23)cc1
SMILES(SDF),
MW(SDF),
MW(RDKit),300.408
MW Monoisotopic(RDKit),300.039105004
MolLogP(RDKit),3.85482
XLogP(SDF),
XLogP(CDK),2.689
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),4
HBA Lipinski(RDKit),3
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),2
PSA(SDF),
PSA(RDKit),55.98
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),3
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),20
QED Weighted(RDKit),0.798903849891961
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,55502.25854601313
qed,0.7989038498919613
Chi0,14.11251969619286
Chi1,9.631030293135236
TPSA,55.98
Chi0n,10.790760620408555
Chi0v,12.423753782264008
Chi1n,6.051761383673964
Chi1v,7.684754545529416
Chi2n,4.4394625454009615
Chi2v,6.6385945735381995
Chi3n,2.901484259099106
Chi3v,5.038772164945888
Chi4n,1.8718145234734425
Chi4v,3.7616139285518484
MolMR,83.43990000000001
MolWt,300.408
fr_SH,0
Kappa1,13.14785110431072
Kappa2,5.26419610519905
Kappa3,2.5468813179678063
fr_ArN,0
fr_COO,0
fr_C_O,1
fr_C_S,0
fr_NH0,1
fr_NH1,0
fr_NH2,1
fr_N_O,0
fr_azo,0
BertzCT,778.1727792424293
MolLogP,3.854820000000002
NOCount,3
fr_Ar_N,1
fr_COO2,0
fr_urea,0
BalabanJ,2.022195356027534
SMR_VSA1,4.794537184071822
SMR_VSA2,0.0
SMR_VSA3,4.9839785209472085
SMR_VSA4,5.733667477162185
SMR_VSA5,16.714704150726174
SMR_VSA6,0.0
SMR_VSA7,53.1661211709325
SMR_VSA8,0.0
SMR_VSA9,0.0
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,1
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,124.38458015986917
NHOHCount,2
PEOE_VSA1,5.733667477162185
PEOE_VSA2,9.77851570501903
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,11.336785877934737
PEOE_VSA6,29.45807057801133
PEOE_VSA7,25.122838405075452
PEOE_VSA8,27.5708783087265
PEOE_VSA9,9.5770671101704
RingCount,3
SMR_VSA10,39.091994687611255
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,300.039105004
NumHDonors,1
PEOE_VSA10,0.0
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,5.907179729351506
PEOE_VSA14,0.0
SlogP_VSA1,5.733667477162185
SlogP_VSA2,10.891158250298714
SlogP_VSA3,0.0
SlogP_VSA4,6.923737199690624
SlogP_VSA5,15.235135869470117
SlogP_VSA6,52.51648943656975
SlogP_VSA7,0.0
SlogP_VSA8,10.086144130933896
SlogP_VSA9,0.0
fr_amidine,0
fr_aniline,0
fr_benzene,1
fr_epoxide,0
fr_guanido,0
fr_halogen,0
fr_hdrzine,0
fr_hdrzone,0
