DLiP-ID,T0021A
NsI,0
NtN,1
SMR,115.60980000000006
SdO,0
SdS,0
Spe,57.69019607843137
SsF,0
SsI,0
Sse,60.19300801165332
StN,8.83876450183477
fMF,0.3770491803278688
nBr,0
nCl,0
AMID,2.0232289891878037
BIC0,0.21773139146559314
BIC1,0.5147460942959124
BIC2,0.7176266092527359
BIC3,0.8210401311679502
BIC4,0.8484027450403816
BIC5,0.8484027450403816
CIC0,4.5917443400716085
CIC1,2.7651790268903134
CIC2,1.5175151644309617
CIC3,0.8815481559150387
CIC4,0.7132750000709347
CIC5,0.7132750000709347
GGI1,6.0
GGI2,3.777777777777779
GGI3,2.0625
GGI4,1.3333333333333335
GGI5,0.7291666666666667
GGI6,0.6040816326530613
GGI7,0.32291666666666663
GGI8,0.12723607961703196
GGI9,0.148125
JGI1,0.19354838709677416
JGI2,0.08994708994708997
JGI3,0.04483695652173913
JGI4,0.03252032520325204
JGI5,0.02025462962962963
JGI6,0.021574344023323616
JGI7,0.01345486111111111
JGI8,0.005532003461610085
JGI9,0.007053571428571429
MIC0,11.677762447776107
MIC1,27.794883298411136
MIC2,34.19856393271816
MIC3,36.194209732590885
MIC4,36.363829073681735
MIC5,36.363829073681735
MPC2,42
MPC3,55
MPC4,64
MPC5,75
MPC6,72
MPC7,78
MPC8,72
MPC9,64
Mare,0.9576393442622951
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,1
NsSH,0
NssO,1
NssS,0
NtCH,0
NtsC,1
RNCG,0.24397370388234477
RPCG,0.10449108574476455
SIC0,0.22577175843054773
SIC1,0.533754595844805
SIC2,0.7441270658169877
SIC3,0.8513594337871498
SIC4,0.8797324920202856
SIC5,0.8797324920202856
SaaN,0
SaaO,0
SaaS,0
Sare,58.416000000000004
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,11.589815435921517
SsSH,0
SssO,5.785151150291322
SssS,0
StCH,0
StsC,2.115726811686316
TIC0,81.67857284696794
TIC1,193.09905695102697
TIC2,269.20655256104743
TIC3,308.0005400805187
TIC4,318.26520258700907
TIC5,318.26520258700907
Vabc,400.56901621743566
WPol,46
apol,66.89137599999998
bpol,36.118624000000004
nRot,8
ABCGG,16.46076600113682
ATS0Z,1158.0
ATS0d,178.0
ATS0i,9880.606464250968
ATS0m,4543.445173000003
ATS0p,87.65652095516798
ATS0s,199.70138888888889
ATS0v,12502.012265895095
ATS1Z,1370.0
ATS1d,229.0
ATS1i,9089.711092121055
ATS1m,5103.229899000004
ATS1p,113.35426159600004
ATS1s,174.16666666666669
ATS1v,15995.484410851144
ATS2Z,1985.0
ATS2d,373.0
ATS2i,17401.507415793236
ATS2m,7190.026753999999
ATS2p,172.669937345037
ATS2s,274.05555555555554
ATS2v,23594.43981611492
ATS3Z,2348.0
ATS3d,453.0
ATS3i,25611.200302057365
ATS3m,8260.951962000001
ATS3p,214.56154930116793
ATS3s,397.44444444444434
ATS3v,28368.996450932664
ATS4Z,2301.0
ATS4d,456.0
ATS4i,30552.394231360653
ATS4m,7730.702536999996
ATS4p,230.11044624965803
ATS4s,460.99999999999994
ATS4v,29293.329297540306
ATS5Z,2132.0
ATS5d,431.0
ATS5i,33045.737034052545
ATS5m,7003.906451999998
ATS5p,235.15956923724204
ATS5s,426.875
ATS5v,28560.853226087056
ATS6Z,1790.0
ATS6d,407.0
ATS6i,34863.76525666707
ATS6m,5714.847144
ATS6p,210.05676505731606
ATS6s,386.79166666666663
ATS6v,24437.81669866387
ATS7Z,1415.0
ATS7d,341.0
ATS7i,27676.237836877975
ATS7m,4607.595091999998
ATS7p,159.065812779977
ATS7s,295.95833333333337
ATS7v,18892.722550663922
ATS8Z,1264.0
ATS8d,260.0
ATS8i,17655.181299990225
ATS8m,4252.695891
ATS8p,132.52139459377202
ATS8s,233.1805555555556
ATS8v,16566.80798290787
C1SP1,1
C1SP2,0
C1SP3,6
C2SP1,0
C2SP2,10
C2SP3,3
C3SP2,2
C3SP3,3
C4SP3,0
FCSP3,0.48
GGI10,0.1361085603509846
JGI10,0.007163608439525504
JGT10,0.43588577686262675
Kier1,23.658688865764827
Kier2,11.571428571428571
Kier3,6.2571900826446285
MAXtN,8.83876450183477
MID_C,50.89583979631396
MID_N,3.958819423920154
MID_O,3.818981466212184
MID_X,0.0
MID_h,7.7778008901323386
MINtN,8.83876450183477
MPC10,68
MWC01,31.0
MWC02,4.990432586778736
MWC03,5.831882477283517
MWC04,6.693323668269949
MWC05,7.556427969440253
MWC06,8.427487278331744
MWC07,9.30008966411979
MWC08,10.177362240256695
MWC09,11.05600389126808
MWC10,11.937925190606954
NaaCH,9
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,3
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,0
NdssS,0
NsCH3,2
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,4.5829800000000045
SRW02,4.143134726391533
SRW03,0.0
SRW04,5.442417710521793
SRW05,0.0
SRW06,6.959398512133975
SRW07,0.0
SRW08,8.57300625623545
SRW09,0.0
SRW10,10.23899503822049
SaaCH,17.426655835004006
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,2.5082535769624057
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0
SdssS,0
SsCH3,4.249737527831088
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,2.4765666343570385
SsssP,0
VE1_A,3.8252360299330133
VE1_D,5.302076828611591
VE2_A,0.13190469068734528
VE2_D,0.18283023546936522
VE3_A,2.406330909539148
VE3_D,2.7328093352506153
VR1_A,2964.271572983685
VR1_D,177.8960911774692
VR2_A,102.21626113736845
VR2_D,6.134347971636869
VR3_A,9.05909734302486
VR3_D,6.245910359401858
WPath,2744
Xc-3d,1.785947749750358
Xc-4d,0.09622504486493763
Xc-5d,0.859116756396542
Xc-6d,0.19245008972987526
Xp-0d,20.69202367649561
Xp-1d,14.035060499380458
Xp-2d,12.15276586220235
Xp-3d,10.473669248978355
Xp-4d,7.868304709850129
Xp-5d,6.064958787526978
Xp-6d,3.78568897747054
Xp-7d,2.7535340400042325
ZMIC0,99.58563242825858
ZMIC1,55.42411538916376
ZMIC2,33.57465037265919
ZMIC3,26.963300964546537
ZMIC4,25.993581146613234
ZMIC5,25.993581146613234
nAcid,0
nAtom,61
nBase,1
nRing,3
piPC1,3.6888794541139363
piPC2,4.143134726391533
piPC3,4.634728988229636
piPC4,5.0401940963378005
piPC5,5.4680601411351315
piPC6,5.441063980790218
piPC7,5.586077560948219
piPC8,5.400704716726446
piPC9,5.295500904038462
AATS0Z,18.983606557377048
AATS0d,2.918032786885246
AATS0i,161.9771551516552
AATS0m,74.48270775409841
AATS0p,1.4369921468060325
AATS0s,3.2737932604735884
AATS0v,204.9510207523786
AATS1Z,21.746031746031747
AATS1d,3.634920634920635
AATS1i,144.28112844636595
AATS1m,81.00364919047625
AATS1p,1.7992739935873023
AATS1s,2.7645502645502646
AATS1v,253.89657795001816
AATS2Z,17.412280701754387
AATS2d,3.2719298245614037
AATS2i,152.6448018929231
AATS2m,63.070410122807004
AATS2p,1.514648573202079
AATS2s,2.4039961013645224
AATS2v,206.96877031679753
AATS3Z,14.404907975460123
AATS3d,2.7791411042944785
AATS3i,157.12392823348077
AATS3m,50.68068688343559
AATS3p,1.3163285233200486
AATS3s,2.4383094751192904
AATS3v,174.04292301185683
AATS4Z,12.047120418848168
AATS4d,2.387434554973822
AATS4i,159.96017922178353
AATS4m,40.47488239267013
AATS4p,1.2047667342914032
AATS4s,2.413612565445026
AATS4v,153.3682162174885
AATS5Z,10.349514563106796
AATS5d,2.092233009708738
AATS5i,160.41619919442982
AATS5m,33.99954588349514
AATS5p,1.141551306976903
AATS5s,2.0722087378640777
AATS5v,138.64491857323813
AATS6Z,8.483412322274882
AATS6d,1.9289099526066351
AATS6i,165.23111496050745
AATS6m,27.08458362085308
AATS6p,0.9955296922147681
AATS6s,1.8331358609794628
AATS6v,115.81903648655863
AATS7Z,8.628048780487806
AATS7d,2.0792682926829267
AATS7i,168.75754778584133
AATS7m,28.09509202439023
AATS7p,0.9699134925608354
AATS7s,1.8046239837398377
AATS7v,115.19952774795075
AATS8Z,11.49090909090909
AATS8d,2.3636363636363638
AATS8i,160.5016481817293
AATS8m,38.66087173636364
AATS8p,1.2047399508524728
AATS8s,2.119823232323233
AATS8v,150.60734529916246
AMID_C,1.7550289584935848
AMID_N,0.13651101461793635
AMID_O,0.1316890160762822
AMID_X,0.0
AMID_h,0.26820003069421855
ATS0dv,320.0
ATS0pe,359.59289999999993
ATS0se,450.61045199999984
ATS1dv,322.0
ATS1pe,394.862
ATS1se,476.27469199999973
ATS2dv,420.0
ATS2pe,696.0139999999999
ATS2se,855.5373999999996
ATS3dv,413.0
ATS3pe,974.4845
ATS3se,1215.3029599999998
ATS4dv,344.0
ATS4pe,1131.5316000000003
ATS4se,1423.79138
ATS5dv,303.0
ATS5pe,1175.0650999999998
ATS5se,1493.7725839999998
ATS6dv,248.0
ATS6pe,1174.2265999999997
ATS6se,1513.212816
ATS7dv,204.0
ATS7pe,918.5644999999998
ATS7se,1185.1727520000004
ATS8dv,189.0
ATS8pe,636.6969999999999
ATS8se,804.1944119999996
ATSC0Z,421.2131147540985
ATSC0c,0.7089039667791205
ATSC0d,33.14754098360656
ATSC0i,86.01275372925359
ATSC0m,2017.3794869508197
ATSC0p,14.30478024740774
ATSC0s,56.64116575591984
ATSC0v,3194.0730728485582
ATSC1Z,17.894651975275515
ATSC1c,-0.25353412002993814
ATSC1d,13.388605213652237
ATSC1i,-6.398803022788921
ATSC1m,85.0326613458747
ATSC1p,-0.12075128938491708
ATSC1s,-0.7019189136731415
ATSC1v,44.89879336606599
ATSC2Z,-5.726148884708368
ATSC2c,-0.10029930832555402
ATSC2d,-8.128191346412251
ATSC2i,1.7701018610854318
ATSC2m,-27.050366022843242
ATSC2p,-0.40688416792382925
ATSC2s,1.4605672758219126
ATSC2v,-21.4377315994098
ATSC3Z,-30.946519752754618
ATSC3c,0.06244487009523607
ATSC3d,-18.263101316850303
ATSC3i,-9.189352468959743
ATSC3m,-149.71697555710824
ATSC3p,-1.990647880030516
ATSC3s,10.436425020155873
ATSC3v,-313.3956281856569
ATSC4Z,-205.45417898414405
ATSC4c,-0.12676658549231754
ATSC4d,-15.035743079817257
ATSC4i,-4.12021770488975
ATSC4m,-970.9844463214188
ATSC4p,-1.9823291578509497
ATSC4s,-21.395448878736296
ATSC4v,-936.7473023625646
ATSC5Z,-109.86723998925018
ATSC5c,-0.005259001659881045
ATSC5d,0.20666487503359043
ATSC5i,-37.81415886328658
ATSC5m,-538.3953391126043
ATSC5p,-5.95131394944144
ATSC5s,-5.5379714234524835
ATSC5v,-1254.9968051973472
ATSC6Z,84.65627519484008
ATSC6c,0.1236847740516257
ATSC6d,8.112604138672397
ATSC6i,-22.499742342552402
ATSC6m,393.7380503176564
ATSC6p,-1.1043569275108864
ATSC6s,15.238025918958442
ATSC6v,49.214269639342206
ATSC7Z,149.83687180865357
ATSC7c,-0.04003885189607937
ATSC7d,1.5541521096479423
ATSC7i,36.58012989646507
ATSC7m,730.7407322141897
ATSC7p,6.922145943581912
ATSC7s,2.5427173848129083
ATSC7v,1516.5741225863417
ATSC8Z,-62.58102660575116
ATSC8c,-0.14949295600786583
ATSC8d,-2.725073904864284
ATSC8i,-3.0658127125966903
ATSC8m,-297.67912755065834
ATSC8p,-1.1927139291901498
ATSC8s,-10.25467504255129
ATSC8v,-344.470385897078
AXp-0d,0.7135180578101934
AXp-1d,0.452743887076789
AXp-2d,0.289351568147675
AXp-3d,0.19043034998142463
AXp-4d,0.12294226109140827
AXp-5d,0.08086611716702637
AXp-6d,0.05257901357597972
AXp-7d,0.035301718461592725
GATS1Z,0.9496380477932588
GATS1c,1.316082645771669
GATS1d,0.9337760821440347
GATS1i,1.267933221938632
GATS1m,0.9539543943591127
GATS1p,1.1576984410498592
GATS1s,0.7494035368199249
GATS1v,1.083104950590325
GATS2Z,1.010239949527434
GATS2c,1.2188378183643132
GATS2d,1.659248269040554
GATS2i,1.102318216970461
GATS2m,1.010825599969467
GATS2p,1.072706451483289
GATS2s,0.6280238488957796
GATS2v,1.0345740396271859
GATS3Z,1.0377563022280627
GATS3c,1.1624306419920851
GATS3d,1.6490688318071762
GATS3i,1.0639917079427905
GATS3m,1.0363121831216058
GATS3p,1.065134752481754
GATS3s,0.8663227353724309
GATS3v,1.0341464758289327
GATS4Z,1.1794653711400827
GATS4c,1.2817492388088414
GATS4d,1.2319977628287788
GATS4i,0.9875417205221164
GATS4m,1.1732135762371754
GATS4p,1.0279620106242744
GATS4s,1.4879655739294764
GATS4v,1.0656697563152635
GATS5Z,1.032731376975169
GATS5c,0.8072326608168024
GATS5d,0.7600616519259024
GATS5i,1.077270171491476
GATS5m,1.036674630962288
GATS5p,1.1153367941659011
GATS5s,0.8370057351365394
GATS5v,1.1103403953214288
GATS6Z,0.8897793462024989
GATS6c,0.7480856789283999
GATS6d,0.6519751923158057
GATS6i,0.9695434747187011
GATS6m,0.8933218001799005
GATS6p,0.9676570226252008
GATS6s,0.37762672649870704
GATS6v,0.960734702133712
GATS7Z,0.843382815006635
GATS7c,1.0041822306475112
GATS7d,0.8995259462980386
GATS7i,0.7492001454948419
GATS7m,0.8400370607795495
GATS7p,0.7218125458843896
GATS7s,0.5466726614120239
GATS7v,0.7548157014136231
GATS8Z,1.05150831110199
GATS8c,0.9747499553898875
GATS8d,0.987321284057189
GATS8i,1.020580513339363
GATS8m,1.0524582759723196
GATS8p,1.0292226654895573
GATS8s,0.9292617656173261
GATS8v,1.0462133970660106
MATS1Z,0.04113492001714943
MATS1c,-0.34628867845403605
MATS1d,0.39108693262995914
MATS1i,-0.07203195049879756
MATS1m,0.04081196042286621
MATS1p,-0.008173345769496647
MATS1s,-0.011998972204866771
MATS1v,0.013610657569501871
MATS2Z,-0.007274208327700177
MATS2c,-0.07570690905138402
MATS2d,-0.13121019660922822
MATS2i,0.011011852623102886
MATS2m,-0.007174812054435649
MATS2p,-0.015219997627882495
MATS2s,0.013797943634652633
MATS2v,-0.0035913601996043014
MATS3Z,-0.027494901055890898
MATS3c,0.032964886938876954
MATS3d,-0.20618897647351517
MATS3i,-0.039981979152132426
MATS3m,-0.027773184254509715
MATS3p,-0.05207814252765592
MATS3s,0.06895437156022673
MATS3v,-0.03671895533508591
MATS4Z,-0.1557792334022203
MATS4c,-0.057110222719487326
MATS4d,-0.14486719385192207
MATS4i,-0.015298673627558155
MATS4m,-0.15371673115774948
MATS4p,-0.044257924774775456
MATS4s,-0.12063843289889643
MATS4v,-0.09366429558627774
MATS5Z,-0.07723763093797724
MATS5c,-0.002196739281376478
MATS5d,0.0018461966907704329
MATS5i,-0.1301829795131412
MATS5m,-0.07902714738557948
MATS5p,-0.12319534138380099
MATS5s,-0.028952171446519556
MATS5v,-0.1163483925015568
MATS6Z,0.05810381533741808
MATS6c,0.0504401318593409
MATS6d,0.07075487176602395
MATS6i,-0.07562442272598252
MATS6m,0.05642442806493074
MATS6p,-0.022319047117787445
MATS6s,0.07777569568997146
MATS6v,0.004454444749364071
MATS7Z,0.13231308628568492
MATS7c,-0.021007781714466097
MATS7d,0.01743926563894717
MATS7i,0.15818612165043588
MATS7m,0.13472919113751666
MATS7p,0.17998882756855103
MATS7s,0.016697517071445057
MATS7v,0.1766057261406219
MATS8Z,-0.08239065363685898
MATS8c,-0.11694198809097041
MATS8d,-0.04558942541138387
MATS8i,-0.019766051318502745
MATS8m,-0.0818272457730698
MATS8p,-0.04623727708961526
MATS8s,-0.10039841794910781
MATS8v,-0.059805922522111435
MAXsOH,11.589815435921517
MAXssO,5.785151150291322
MAXtsC,2.115726811686316
MINsOH,11.589815435921517
MINssO,5.785151150291322
MINtsC,2.115726811686316
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,7
NssNH2,0
NsssAs,0
NsssCH,2
NsssNH,0
NssssB,0
NssssC,1
NssssN,0
Radius,9
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,37.83594270753006
SpAD_D,392.61972086942916
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,6.713214962313728
SssNH2,0
SsssAs,0
SsssCH,0.47066713863968657
SsssNH,0
SssssB,0
SssssC,-0.7578869081752133
SssssN,0
TMPC10,650
TMWC10,135.9709349663557
TSRW10,64.35695224350324
VE1_Dt,5.301086036831394
VE2_Dt,0.1827960702355653
VE3_Dt,2.7326224491684803
VR1_Dt,178.91088285057268
VR2_Dt,6.169340787950782
VR3_Dt,6.251598557689176
Xc-3dv,1.112803010768189
Xc-4dv,0.037267799624996496
Xc-5dv,0.4044389085991462
Xc-6dv,0.06832429931249358
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.2687287392826324
Xch-7d,0.26947439827128644
Xp-0dv,17.550489506355454
Xp-1dv,10.669294369442698
Xp-2dv,8.30018040978343
Xp-3dv,6.197231319292788
Xp-4dv,4.446125095257656
Xp-5dv,3.0620889810304277
Xp-6dv,1.6805049972581867
Xp-7dv,1.1909628994439927
Xpc-4d,5.085181234885853
Xpc-5d,7.370508870405266
Xpc-6d,10.860704711268847
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,63
nFRing,0
nHBAcc,4
nHBDon,1
nHRing,1
nSpiro,0
naRing,2
piPC10,5.436175323579886
AATS0dv,5.245901639344262
AATS0pe,5.894965573770491
AATS0se,7.387056590163931
AATS1dv,5.111111111111111
AATS1pe,6.267650793650794
AATS1se,7.559915746031741
AATS2dv,3.6842105263157894
AATS2pe,6.10538596491228
AATS2se,7.504714035087716
AATS3dv,2.5337423312883436
AATS3pe,5.978432515337423
AATS3se,7.455846380368096
AATS4dv,1.801047120418848
AATS4pe,5.924249214659687
AATS4se,7.454405130890052
AATS5dv,1.470873786407767
AATS5pe,5.704199514563106
AATS5se,7.25132322330097
AATS6dv,1.1753554502369667
AATS6pe,5.565054976303316
AATS6se,7.171624720379147
AATS7dv,1.2439024390243902
AATS7pe,5.601003048780487
AATS7se,7.226663121951222
AATS8dv,1.7181818181818183
AATS8pe,5.788154545454544
AATS8se,7.310858290909088
AATSC0Z,6.9051330287557136
AATSC0c,0.011621376504575745
AATSC0d,0.5434023112066649
AATSC0i,1.4100451431025178
AATSC0m,33.071794868046226
AATSC0p,0.23450459421979902
AATSC0s,0.9285437009167188
AATSC0v,52.361853653255054
AATSC1Z,0.2840420948456431
AATSC1c,-0.00402435111158632
AATSC1d,0.21251754307384504
AATSC1i,-0.10156830194903049
AATSC1m,1.3497247832678523
AATSC1p,-0.001916687133093922
AATSC1s,-0.011141570058303834
AATSC1v,0.7126792597788252
AATSC2Z,-0.05022937618165235
AATSC2c,-0.0008798184940838072
AATSC2d,-0.07129992409133554
AATSC2i,0.015527209307766946
AATSC2m,-0.23728391248108108
AATSC2p,-0.003569159367752888
AATSC2s,0.012811993647560636
AATSC2v,-0.1880502771878053
AATSC3Z,-0.18985594940340256
AATSC3c,0.0003830973625474605
AATSC3d,-0.1120435663610448
AATSC3i,-0.05637639551509045
AATSC3m,-0.9185090524975966
AATSC3p,-0.01221256368116881
AATSC3s,0.06402714736291946
AATSC3v,-1.9226725655561774
AATSC4Z,-1.0756763297599166
AATSC4c,-0.0006636994004833379
AATSC4d,-0.07872116795715842
AATSC4i,-0.021571820444448955
AATSC4m,-5.0836882006357005
