DLiP-ID,P000L5
NumSaturatedHeterocycles,1
Mordred Descriptors
MW,260.1757387440901
MZ,0.573170731707317
Mi,1.1377996817222953
Mm,0.52870437870976
Mp,0.6400094347889588
Mv,0.5841169669319328
SZ,23.499999999999996
Si,46.64978695061411
Sm,21.67687952710016
Sp,26.24038682634731
Sv,23.948795644209245
nB,0
nC,15
nF,0
nH,22
nI,0
nN,3
nO,1
nP,0
nS,0
nX,0
ABC,14.946701660840215
AMW,6.345749725465613
IC0,1.419363174220235
IC1,3.241579138711658
IC2,4.424267553240268
IC3,4.8513352362726305
IC4,4.900115724077512
IC5,4.900115724077512
MID,39.040322325787386
Mpe,0.9489239598278336
Mse,0.9899099355159612
NdO,1
NdS,0
NsF,0
NsI,0
NtN,0
SMR,75.19340000000004
SdO,12.457002078609221
SdS,0
Spe,38.90588235294118
SsF,0
SsI,0
Sse,40.58630735615441
StN,0
fMF,0.4146341463414634
nBr,0
nCl,0
AMID,2.0547538066203885
BIC0,0.25552983526252326
BIC1,0.5835857928049188
BIC2,0.796506757094005
BIC3,0.8733923186425211
BIC4,0.8821743345769946
BIC5,0.8821743345769946
CIC0,3.9381888303978485
CIC1,2.115972865906426
CIC2,0.9332844513778156
CIC3,0.5062167683454533
CIC4,0.4574362805405716
CIC5,0.4574362805405716
GGI1,3.5
GGI2,2.000000000000001
GGI3,1.4444444444444444
GGI4,0.8894444444444447
GGI5,0.3472222222222222
GGI6,0.2931519274376416
GGI7,0.12241354875283446
GGI8,0.11716584782060971
GGI9,0.04125
JGI1,0.16666666666666669
JGI2,0.06896551724137935
JGI3,0.05349794238683127
JGI4,0.03867149758454107
JGI5,0.019290123456790122
JGI6,0.01628621819098009
JGI7,0.008160903250188964
JGI8,0.009763820651717475
JGI9,0.006875000000000002
MIC0,12.817526548752578
MIC1,28.466015699655692
MIC2,32.54441018702016
MIC3,33.51162611883386
MIC4,33.56079685054117
MIC5,33.56079685054117
MPC2,29
MPC3,38
MPC4,50
MPC5,57
MPC6,56
MPC7,57
MPC8,63
MPC9,55
Mare,0.9620487804878047
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.23312027889331158
RPCG,0.14030951028189703
SIC0,0.26492755889196734
SIC1,0.6050485624623883
SIC2,0.8258002067785163
SIC3,0.9055134195787355
SIC4,0.9146184152489285
SIC5,0.9146184152489285
SaaN,0
SaaO,0
SaaS,0
Sare,39.443999999999996
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,58.193890143029634
TIC1,132.90474468717798
TIC2,181.39496968285098
TIC3,198.90474468717784
TIC4,200.904744687178
TIC5,200.904744687178
Vabc,252.57976288992975
WPol,27
apol,43.82144599999997
bpol,26.358553999999994
nRot,2
ABCGG,12.462257946854344
ATS0Z,773.0
ATS0d,122.0
ATS0i,6789.275160115978
ATS0m,3030.871371
ATS0p,55.888187906678006
ATS0s,124.8611111111111
ATS0v,7982.929200349818
ATS1Z,950.0
ATS1d,159.0
ATS1i,6441.875426405598
ATS1m,3539.617928999998
ATS1p,73.23997080000001
ATS1s,106.52777777777779
ATS1v,10421.680049335839
ATS2Z,1409.0
ATS2d,269.0
ATS2i,12913.384678561686
ATS2m,5091.922792999999
ATS2p,115.03703795848999
ATS2s,183.52777777777777
ATS2v,15766.379051778928
ATS3Z,1473.0
ATS3d,297.0
ATS3i,18120.849128455775
ATS3m,5057.762790999999
ATS3p,136.443578328678
ATS3s,244.36111111111111
ATS3v,17646.907559084244
ATS4Z,1315.0
ATS4d,275.0
ATS4i,19400.808405912063
ATS4m,4452.255890999999
ATS4p,127.73475933626199
ATS4s,255.0555555555556
ATS4v,15983.242977878943
ATS5Z,1092.0
ATS5d,224.0
ATS5i,16776.474612992966
ATS5m,3627.4038979999996
ATS5p,101.79223750231898
ATS5s,245.1666666666667
ATS5v,12861.284147901126
ATS6Z,977.0
ATS6d,192.0
ATS6i,13565.969283532126
ATS6m,3380.610781999999
ATS6p,87.20867850577201
ATS6s,195.63888888888894
ATS6v,11255.837012443397
ATS7Z,853.0
ATS7d,182.0
ATS7i,11472.911628181884
ATS7m,2818.9915230000006
ATS7p,87.17594248418798
ATS7s,160.0555555555556
ATS7v,11075.919013102532
ATS8Z,725.0
ATS8d,163.0
ATS8i,11895.179976006979
ATS8m,2337.9462000000003
ATS8p,85.13200308697996
ATS8s,126.24999999999999
ATS8v,10131.984710910838
C1SP1,0
C1SP2,1
C1SP3,6
C2SP1,0
C2SP2,5
C2SP3,2
C3SP2,1
C3SP3,0
C4SP3,0
FCSP3,0.5333333333333333
GGI10,0.012345679012345678
JGI10,0.006172839506172839
JGT10,0.3943505289352678
Kier1,13.959183673469388
Kier2,6.185493460166469
Kier3,3.1911357340720223
MAXdO,12.457002078609221
MID_C,30.818401775841892
MID_N,6.433587620445622
MID_O,1.7883329294998738
MID_X,0.0
MID_h,8.221920549945496
MINdO,12.457002078609221
MPC10,57
MWC01,21.0
MWC02,4.61512051684126
MWC03,5.459585514144159
MWC04,6.333279628139691
MWC05,7.193685818395112
MWC06,8.073091199693154
MWC07,8.939974177289633
MWC08,9.822006310668245
MWC09,10.692830883948481
MWC10,11.576454101345798
NaaCH,4
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,2
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,1
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,2
NsssP,0
SLogP,-0.1567999999999986
SRW02,3.7612001156935624
SRW03,0.0
SRW04,5.0689042022202315
SRW05,2.3978952727983707
SRW06,6.5722825426940075
SRW07,4.727387818712341
SRW08,8.163656176168432
SRW09,6.842683282238422
SRW10,9.798848998423558
SaaCH,8.254665821575543
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,2.416959220416562
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0.2491203703703706
SdssS,0
SsCH3,2.2239995643319057
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,4.242314814814815
SsssP,0
VE1_A,3.6905903614384505
VE1_D,4.303707608158985
VE2_A,0.19424159797044477
VE2_D,0.22651092674520973
VE3_A,1.9476403209775832
VE3_D,2.1013307718168988
VR1_A,160.45433739935518
VR1_D,97.35174755216057
VR2_A,8.444965126281852
VR2_D,5.12377618695582
VR3_A,5.719863286079338
VR3_D,5.220184569058661
WPath,725
Xc-3d,1.1673337338648357
Xc-4d,0.0
Xc-5d,0.21982198216447035
Xc-6d,0.0
Xp-0d,13.242276208189782
Xp-1d,9.237183443017884
Xp-2d,8.300385380067079
Xp-3d,6.869623671304125
Xp-4d,5.959903846244545
Xp-5d,4.4156942028709425
Xp-6d,2.8972830494425286
Xp-7d,1.8190318244875645
ZMIC0,65.21016399414792
ZMIC1,33.10391910448667
ZMIC2,22.93670869348116
ZMIC3,20.171129615762375
ZMIC4,20.007346591146856
ZMIC5,20.007346591146856
nAcid,0
nAtom,41
nBase,2
nRing,3
piPC1,3.258096538021482
piPC2,3.7256934272366524
piPC3,4.1705337005796475
piPC4,4.643188253175612
piPC5,5.020998081131802
piPC6,5.045036720813588
piPC7,5.229938146024527
piPC8,5.44471485361693
piPC9,5.223728509556964
AATS0Z,18.853658536585368
AATS0d,2.975609756097561
AATS0i,165.59207707599947
AATS0m,73.92369197560976
AATS0p,1.3631265343092196
AATS0s,3.045392953929539
AATS0v,194.70559025243458
AATS1Z,22.093023255813954
AATS1d,3.697674418604651
AATS1i,149.81105642803715
AATS1m,82.31669602325577
AATS1p,1.703255134883721
AATS1s,2.4773901808785532
AATS1v,242.3646523101358
AATS2Z,17.395061728395063
AATS2d,3.3209876543209877
AATS2i,159.42450220446526
AATS2m,62.86324435802468
AATS2p,1.420210345166543
AATS2s,2.2657750342935525
AATS2v,194.64665496023366
AATS3Z,13.27027027027027
AATS3d,2.675675675675676
AATS3i,163.25089304915113
AATS3m,45.56543054954954
AATS3p,1.2292214263844865
AATS3s,2.2014514514514514
AATS3v,158.98114918093913
AATS4Z,11.14406779661017
AATS4d,2.330508474576271
AATS4i,164.4136305585768
AATS4m,37.73098212711864
AATS4p,1.0824979604767966
AATS4s,2.1614877589453863
AATS4v,135.4512116769402
AATS5Z,10.92
AATS5d,2.24
AATS5i,167.76474612992968
AATS5m,36.27403897999999
AATS5p,1.0179223750231898
AATS5s,2.451666666666667
AATS5v,128.61284147901125
AATS6Z,12.061728395061728
AATS6d,2.3703703703703702
AATS6i,167.48110226582872
AATS6m,41.7359355802469
AATS6p,1.0766503519231112
AATS6s,2.4152949245541846
AATS6v,138.96095077090612
AATS7Z,12.014084507042254
AATS7d,2.563380281690141
AATS7i,161.59030462228006
AATS7m,39.704105957746485
AATS7p,1.2278301758336336
AATS7s,2.2543035993740226
AATS7v,155.9988593394723
AATS8Z,9.797297297297296
AATS8d,2.2027027027027026
AATS8i,160.74567535144567
AATS8m,31.59386756756757
AATS8p,1.1504324741483778
AATS8s,1.706081081081081
AATS8v,136.91871230960592
AMID_C,1.6220211460969416
AMID_N,0.3386098747602959
AMID_O,0.09412278576315125
AMID_X,0.0
AMID_h,0.43273266052344717
ATS0dv,208.0
ATS0pe,243.5759
ATS0se,304.870572
ATS1dv,214.0
ATS1pe,274.394
ATS1se,329.5962039999999
ATS2dv,292.0
ATS2pe,503.17010000000005
ATS2se,616.4993319999996
ATS3dv,279.0
ATS3pe,667.6742999999999
ATS3se,832.9485960000001
ATS4dv,231.0
ATS4pe,683.554
ATS4se,867.1221959999998
ATS5dv,196.0
ATS5pe,593.1779999999998
ATS5se,751.28132
ATS6dv,153.0
ATS6pe,480.1547
ATS6se,607.167216
ATS7dv,102.0
ATS7pe,425.5
ATS7se,532.845468
ATS8dv,69.0
ATS8pe,417.43250000000006
ATS8se,530.970288
ATSC0Z,288.0975609756097
ATSC0c,0.7533334007950566
ATSC0d,22.097560975609753
ATSC0i,59.270032163899515
ATSC0m,1377.5091680487803
ATSC0p,9.051135966899562
ATSC0s,37.54336043360435
ATSC0v,2058.394514133137
ATSC1Z,21.044021415823938
ATSC1c,-0.42213777681786435
ATSC1d,7.77572873289709
ATSC1i,-15.43434512209368
ATSC1m,99.25553433908439
ATSC1p,-0.5322241629376347
ATSC1s,0.6062859409081889
ATSC1v,-2.4410374978883027
ATSC2Z,0.9292088042831512
ATSC2c,0.0859109271986302
ATSC2d,-1.924449732302204
ATSC2i,-2.4007890010168604
ATSC2m,4.644956781678063
ATSC2p,0.14886758707579603
ATSC2s,2.8709762707383173
ATSC2v,35.766792244002396
ATSC3Z,-85.80071386079712
ATSC3c,0.38383907537816925
ATSC3d,-6.971445568114218
ATSC3i,22.823772326010655
ATSC3m,-410.403827644259
ATSC3p,-0.6977842573820308
ATSC3s,-0.09774274572014055
ATSC3v,-384.1387346801401
ATSC4Z,35.0118976799524
ATSC4c,-0.10502831566336505
ATSC4d,-4.110053539559785
ATSC4i,-17.718083436139665
ATSC4m,161.1932794693633
ATSC4p,-1.6851583390140537
ATSC4s,2.641466719545244
ATSC4v,-87.49244613906149
ATSC5Z,-36.33551457465792
ATSC5c,-0.12311093440593686
ATSC5d,2.493753718024985
ATSC5i,-8.684580924053467
ATSC5m,-167.7842291677573
ATSC5p,-0.44857578248027113
ATSC5s,-10.800879106352042
ATSC5v,-109.97241370579947
ATSC6Z,60.70969660916122
ATSC6c,0.34575900271559806
ATSC6d,0.6853063652587743
ATSC6i,19.64744390698552
ATSC6m,294.4231399036287
ATSC6p,2.8897107809514027
ATSC6s,-3.259782536849762
ATSC6v,580.3408995882851
ATSC7Z,-143.7299226650803
ATSC7c,-0.45456797451016595
ATSC7d,-7.144556811421775
ATSC7i,3.7519199015579
ATSC7m,-676.049779352766
ATSC7p,-0.6037636155640685
ATSC7s,-16.359640425672556
ATSC7v,-506.14441893855644
ATSC8Z,-64.29803688280785
ATSC8c,0.00034780210025456455
ATSC8d,-7.9077929803688285
ATSC8i,-17.506985833558776
ATSC8m,-312.8980248685306
ATSC8p,-2.9220196338978415
ATSC8s,0.24762046400952026
ATSC8v,-638.6103881660362
AXp-0d,0.696961905694199
AXp-1d,0.43986587823894685
AXp-2d,0.2862201855195544
AXp-3d,0.18077957029747696
AXp-4d,0.1191980769248909
AXp-5d,0.07746831934861302
AXp-6d,0.05173719731147373
AXp-7d,0.03191283902609762
GATS1Z,0.9428330668850756
GATS1c,1.6116163727757529
GATS1d,0.8419323373889831
GATS1i,1.5882396173931834
GATS1m,0.947799188499973
GATS1p,1.2259258482657256
GATS1s,0.5086280773643801
GATS1v,1.1154348233505744
GATS2Z,1.0164595117750101
GATS2c,1.1773648513783583
GATS2d,1.3855503774561906
GATS2i,1.2192786966411924
GATS2m,1.016591142723828
GATS2p,1.019031279207603
GATS2s,0.5257752308437452
GATS2v,1.0037082918370461
GATS3Z,1.11010943215481
GATS3c,1.0137277946086425
GATS3d,1.2067696835908757
GATS3i,0.9218886927750605
GATS3m,1.1091659776227039
GATS3p,1.0095001094181637
GATS3s,0.9034598535446694
GATS3v,1.0459239625598704
GATS4Z,0.9271812061276382
GATS4c,1.0579677915149326
GATS4d,1.0508100422793432
GATS4i,1.0313105618636174
GATS4m,0.928582385013042
GATS4p,1.0369543176755072
GATS4s,1.1219920560979204
GATS4v,0.9878831809317652
GATS5Z,1.0857433118862176
GATS5c,1.0060583812695227
GATS5d,0.9050772626931568
GATS5i,0.9642858280605245
GATS5m,1.077119156093673
GATS5p,0.9281691800214477
GATS5s,2.092691377630201
GATS5v,0.938055062841147
GATS6Z,0.9196130321539511
GATS6c,0.7905861468168314
GATS6d,1.0168151963589787
GATS6i,0.752242280596984
GATS6m,0.9125089099502844
GATS6p,0.7622520281773087
GATS6s,1.8310789224276784
GATS6v,0.7877654590048686
GATS7Z,1.2945536408426856
GATS7c,1.1931028021350631
GATS7d,1.2237664396977894
GATS7i,0.9874029075663378
GATS7m,1.2875243302564199
GATS7p,1.0456151249722712
GATS7s,1.7901054139468486
GATS7v,1.1300100854093744
GATS8Z,1.018799022524048
GATS8c,0.5334046226950111
GATS8d,1.0396157747151127
GATS8i,1.1308265047211095
GATS8m,1.028187280925444
GATS8p,1.2179523032910677
GATS8s,0.17757245461435736
GATS8v,1.2021697733078944
MATS1Z,0.06964734326148427
MATS1c,-0.5342965826183167
MATS1d,0.33551517018327454
MATS1i,-0.2482952694220162
MATS1m,0.06870298946340327
MATS1p,-0.05606694591306746
MATS1s,0.015397838343261399
MATS1v,-0.0011307360440861542
MATS2Z,0.0016325728595736261
MATS2c,0.05772447885470698
MATS2d,-0.04408197748889441
MATS2i,-0.020503012084411538
MATS2m,0.0017068132961291338
MATS2p,0.00832522343451216
MATS2s,0.03870751563873638
MATS2v,0.008795291022138371
MATS3Z,-0.11000494229413971
MATS3c,0.1882013953743793
MATS3d,-0.1165304377224907
MATS3i,0.14223718265203594
MATS3m,-0.11004689226022428
MATS3p,-0.028475998156214034
MATS3s,-0.0009616394464988722
MATS3v,-0.06893191815510905
MATS4Z,0.04222580311891957
MATS4c,-0.04844188416728463
MATS4d,-0.06462565944550454
MATS4i,-0.10386839694615418
MATS4m,0.040658774323245786
MATS4p,-0.06469034604433051
MATS4s,0.0244463401220887
MATS4v,-0.014768751819709625
MATS5Z,-0.05171012529630881
MATS5c,-0.0670028476809379
MATS5d,0.046269315673289194
MATS5i,-0.060075522972816556
MATS5m,-0.049939075219530185
MATS5p,-0.020319667220722464
MATS5s,-0.11795322481683328
MATS5v,-0.021904785166203297
MATS6Z,0.10666386558135064
MATS6c,0.2323192042257384
MATS6d,0.015697817022320332
MATS6i,0.16779141344037377
MATS6m,0.10818729936472228
MATS6p,0.16160326357872762
MATS6s,-0.04394953898087886
MATS6v,0.14270966960377793
MATS7Z,-0.28809327349126934
MATS7c,-0.3484473130860653
MATS7d,-0.18670522028417755
MATS7i,0.03655475717142673
MATS7m,-0.2834064208512783
MATS7p,-0.0385202730332468
MATS7s,-0.2516321446199847
MATS7v,-0.1419944417572079
MATS8Z,-0.12365459770640944
MATS8c,0.0002557979819442257
MATS8d,-0.19827277608734567
MATS8i,-0.1636546517897479
MATS8m,-0.12585209826913943
MATS8p,-0.17886780511388234
MATS8s,0.003654311184899153
MATS8v,-0.17189351802826466
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,6
NssNH2,1
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,5
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,24.681081581952906
SpAD_D,157.10627143381842
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,5.531879015495086
SssNH2,2.353305119887461
SsssAs,0
SsssCH,0.6040873278323673
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,502
TMWC10,112.70602815046553
TSRW10,66.33285840894894
VE1_Dt,4.307307322226112
VE2_Dt,0.2267003853803217
VE3_Dt,2.1021668438260446
VR1_Dt,96.40762267886481
VR2_Dt,5.07408540415078
VR3_Dt,5.210439158094963
Xc-3dv,0.7570074765969876
Xc-4dv,0.0
Xc-5dv,0.07199586029350033
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.09622504486493763
Xch-6d,0.35830498571017655
Xch-7d,0.5670412390142799
Xp-0dv,11.639174295717744
Xp-1dv,7.344552705292767
Xp-2dv,5.906604338084211
Xp-3dv,4.288218289184008
Xp-4dv,3.3042587125742835
Xp-5dv,2.130931800386487
Xp-6dv,1.2111649887061797
Xp-7dv,0.6445275343407644
Xpc-4d,2.6062341864985017
Xpc-5d,4.415690401730243
Xpc-6d,6.127489326058426
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,2
nBonds,43
nFRing,1
nHBAcc,2
nHBDon,1
nHRing,2
nSpiro,0
naRing,1
piPC10,5.393343415081804
AATS0dv,5.073170731707317
AATS0pe,5.940875609756097
AATS0se,7.435867609756097
AATS1dv,4.976744186046512
AATS1pe,6.381255813953488
AATS1se,7.665027999999998
AATS2dv,3.6049382716049383
AATS2pe,6.211976543209877
AATS2se,7.611102864197527
AATS3dv,2.5135135135135136
AATS3pe,6.0150837837837825
AATS3se,7.504041405405406
AATS4dv,1.9576271186440677
AATS4pe,5.792830508474576
AATS4se,7.348493186440677
AATS5dv,1.96
AATS5pe,5.931779999999998
AATS5se,7.5128132
AATS6dv,1.8888888888888888
AATS6pe,5.9278358024691356
AATS6se,7.4958915555555565
AATS7dv,1.4366197183098592
AATS7pe,5.992957746478873
AATS7se,7.504865746478873
AATS8dv,0.9324324324324325
AATS8pe,5.640979729729731
AATS8se,7.175274162162162
AATSC0Z,7.02676977989292
AATSC0c,0.018373985385245283
AATSC0d,0.5389649018441403
AATSC0i,1.445610540582915
AATSC0m,33.59778458655562
AATSC0p,0.22075941382681857
AATSC0s,0.915691717892789
AATSC0v,50.204744247149684
AATSC1Z,0.48939584687962645
AATSC1c,-0.00981715760041545
AATSC1d,0.1808309007650486
AATSC1i,-0.3589382586533414
AATSC1m,2.308268240443823
AATSC1p,-0.012377306114828715
AATSC1s,0.014099673044376485
AATSC1v,-0.056768313904379135
AATSC2Z,0.011471713633125324
AATSC2c,0.0010606287308472864
AATSC2d,-0.02375863867039758
AATSC2i,-0.029639370382924204
AATSC2m,0.0573451454528156
AATSC2p,0.0018378714453801978
AATSC2s,0.03544415149059651
AATSC2v,0.4415653363457086
AATSC3Z,-0.7729794041513254
AATSC3c,0.0034580096880916147
AATSC3d,-0.06280581592895691
AATSC3i,0.2056195705046005
AATSC3m,-3.69733178057891
AATSC3p,-0.006286344661099376
AATSC3s,-0.000880565276758023
AATSC3v,-3.4607093214427036
AATSC4Z,0.2967109972877322
AATSC4c,-0.0008900704717234326
AATSC4d,-0.03483096219965919
AATSC4i,-0.15015324945881073
AATSC4m,1.3660447412657906
AATSC4p,-0.014281002873000454
AATSC4s,0.022385311182586815
AATSC4v,-0.7414614079581482
AATSC5Z,-0.36335514574657923
AATSC5c,-0.0012311093440593686
AATSC5d,0.024937537180249852
AATSC5i,-0.08684580924053467
AATSC5m,-1.677842291677573
AATSC5p,-0.004485757824802711
