DLiP-ID,C00534
DLiP-Mol-ID,36094
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C23H22N6O2S/c1-13-12-16(14-8-4-2-5-9-14)29-23(25-13)26-20(28-29)21(31)27-22-18(19(24)30)15-10-6-3-7-11-17(15)32-22/h2,4-5,8-9,12H,3,6-7,10-11H2,1H3,(H2,24,30)(H,27,31)"
Standard Inchi Key(RDKit),RZQVZONKHSOLHN-UHFFFAOYSA-N
Canonical SMILES(RDKit),Cc1cc(-c2ccccc2)n2nc(C(=O)Nc3sc4c(c3C(N)=O)CCCCC4)nc2n1
SMILES(SDF),
MW(SDF),
MW(RDKit),446.536
MW Monoisotopic(RDKit),446.152494944
MolLogP(RDKit),3.78132
XLogP(SDF),
XLogP(CDK),3.158
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),7
HBA Lipinski(RDKit),8
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),2
HBD Lipinski(RDKit),3
PSA(SDF),
PSA(RDKit),115.27
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),4
nRings(SDF),
nRings(RDKit),5
Aromatic Rings(RDKit),4
nAtoms(SDF),
Heavy Atoms(RDKit),32
QED Weighted(RDKit),0.463001299609301
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,PA/PB1
Common Target Pref Name,PA/PB1
RDKit Descriptors
Ipc,27742923.28735128
qed,0.46300129960930103
Chi0,22.241911729260266
Chi1,15.508040390846983
TPSA,115.27000000000001
Chi0n,17.59058504365154
Chi0v,18.407081624579263
Chi1n,10.56555995267152
Chi1v,11.382056533599247
Chi2n,7.882952784495207
Chi2v,8.988124500017744
Chi3n,5.607622819522438
Chi3v,6.814856607660941
Chi4n,4.147964893769348
Chi4v,5.437671002405541
MolMR,123.00410000000005
MolWt,446.5360000000004
fr_SH,0
Kappa1,20.32035274766065
Kappa2,8.157849193700729
Kappa3,3.64366591892726
fr_ArN,0
fr_COO,0
fr_C_O,2
fr_C_S,0
fr_NH0,4
fr_NH1,1
fr_NH2,1
fr_N_O,0
fr_azo,0
BertzCT,1341.7825647395293
MolLogP,3.781320000000001
NOCount,8
fr_Ar_N,4
fr_COO2,0
fr_urea,0
BalabanJ,1.5218078893712486
SMR_VSA1,9.589074368143644
SMR_VSA2,0.0
SMR_VSA3,19.582036743811077
SMR_VSA4,5.733667477162185
SMR_VSA5,39.02784531432067
SMR_VSA6,5.316788604006331
SMR_VSA7,63.92058508071334
SMR_VSA8,0.0
SMR_VSA9,11.257379486545457
fr_Al_OH,0
fr_Ar_NH,0
