DLiP-ID,C001P7
Xp-3dv,3.585848003527651
Xp-4dv,2.6794308624582888
Xp-5dv,2.0067176498881287
Xp-6dv,0.8774436840355206
Xp-7dv,0.5552539074520286
Xpc-4d,1.8681206993925104
Xpc-5d,3.3615989079070765
Xpc-6d,5.325143153829513
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,36
nFRing,0
nHBAcc,1
nHBDon,0
nHRing,0
nSpiro,0
naRing,1
piPC10,4.176308500073531
AATS0dv,4.90299823633157
AATS0pe,5.977594285714286
AATS0se,7.489387228571429
AATS1dv,4.90432098765432
AATS1pe,6.266625
AATS1se,7.556458055555554
AATS2dv,3.531986531986532
AATS2pe,6.120562121212121
AATS2se,7.527454393939393
AATS3dv,2.5277777777777777
AATS3pe,5.963139130434782
AATS3se,7.4783854782608685
AATS4dv,2.3160493827160495
AATS4pe,5.8994888888888894
AATS4se,7.410160577777779
AATS5dv,1.919753086419753
AATS5pe,6.062488888888889
AATS5se,7.575829422222222
AATS6dv,1.0081871345029239
AATS6pe,5.903694736842104
AATS6se,7.501180884210527
AATS7dv,0.3718518518518518
AATS7pe,5.610826666666666
AATS7se,7.2958068800000015
AATS8dv,0.15789473684210525
AATS8pe,5.293644736842104
AATS8se,7.046839684210528
AATSC0Z,11.742040816326533
AATSC0c,0.009018241254859841
AATSC0d,0.47673469387755085
AATSC0i,1.3657060765026552
AATSC0m,55.31411619918368
AATSC0p,0.2615790593533013
AATSC0s,1.038581537782008
AATSC0v,54.00319132819879
AATSC1Z,0.25160997732426266
AATSC1c,-0.004248723728048128
AATSC1d,0.14786848072562353
AATSC1i,-0.20144576163850197
AATSC1m,1.1790824825623547
AATSC1p,-0.009003915547685318
AATSC1s,0.030169838193876326
AATSC1v,-0.44049679183519647
AATSC2Z,-1.3372789115646264
AATSC2c,0.00047405189239561435
AATSC2d,0.015040197897340716
AATSC2i,-0.30709343251765064
AATSC2m,-6.430460746369823
AATSC2p,-0.05210500319222588
AATSC2s,0.057285124134036546
AATSC2v,-9.007561260018193
AATSC3Z,1.1483318544809227
AATSC3c,-0.0004653073181321424
AATSC3d,-0.02207630878438332
AATSC3i,0.12185251120446791
AATSC3m,5.3021157095119795
AATSC3p,0.010024406789916165
AATSC3s,-0.03646279262783622
AATSC3v,3.03061279785384
AATSC4Z,1.0452607709750565
AATSC4c,-8.291501514805137e-06
AATSC4d,-0.11800453514739231
AATSC4i,0.07227100138641343
AATSC4m,4.9650491360544216
AATSC4p,0.018744907730241633
AATSC4s,0.05999610838594442
AATSC4v,4.136181019713925
AATSC5Z,-0.29505668934240364
AATSC5c,0.0001143691725538054
AATSC5d,-0.0983219954648526
AATSC5i,-0.03321585820307994
AATSC5m,-1.3578644017233554
AATSC5p,0.0015295091488244977
AATSC5s,-0.12821032065724738
AATSC5v,-3.048391457485135
