DLiP-ID,T007YZ
IC2,4.768843945008262
IC3,5.370864648336088
IC4,5.476409765557392
IC5,5.476409765557392
MID,74.34041113130502
Mpe,0.9792279411764708
Mse,1.0114939912600145
NdO,2
NdS,0
NsF,0
NsI,0
NtN,0
SMR,134.94949999999997
SdO,26.551492877582206
SdS,0
Spe,62.67058823529413
SsF,0
SsI,0
Sse,64.73561544064093
StN,0
fMF,0.453125
nBr,0
nCl,0
AMID,2.065011420314028
BIC0,0.25134335845511163
BIC1,0.5662223434724051
BIC2,0.7565053632912746
BIC3,0.8520068928300225
BIC4,0.8687500381641658
BIC5,0.8687500381641658
CIC0,4.41558657578849
CIC1,2.43065849203093
CIC2,1.2311560549917377
CIC3,0.629135351663912
CIC4,0.523590234442608
CIC5,0.523590234442608
GGI1,5.5
GGI2,4.000000000000002
GGI3,3.0277777777777777
GGI4,2.5333333333333337
GGI5,1.548888888888889
GGI6,1.1821315192743764
GGI7,0.5199475623582767
GGI8,0.4114465230536658
GGI9,0.3328086419753087
JGI1,0.1375
JGI2,0.07142857142857145
JGI3,0.04883512544802866
JGI4,0.03897435897435898
JGI5,0.02420138888888889
JGI6,0.01970219198790627
JGI7,0.009121887058917134
JGI8,0.008228930461073317
JGI9,0.008117283950617286
MIC0,14.93416913187852
MIC1,34.97245576653074
MIC2,42.24252552178232
MIC3,44.47914406552278
MIC4,44.585533543681855
MIC5,44.585533543681855
MPC2,56
MPC3,79
MPC4,108
MPC5,137
MPC6,157
MPC7,188
MPC8,221
MPC9,254
Mare,0.993
NaaN,1
NaaO,1
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,2
NssS,0
NtCH,0
NtsC,0
RNCG,0.14403333137080235
RPCG,0.08398852261199358
SIC0,0.2640689040352516
SIC1,0.5948902513281783
SIC2,0.7948073241680437
SIC3,0.8951441080560146
SIC4,0.912734960926232
SIC5,0.912734960926232
SaaN,4.901308834496966
SaaO,5.2647416400133125
SaaS,0
Sare,63.552
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,11.34190490785885
SssS,0
StCH,0
StsC,0
TIC0,101.40245914953661
TIC1,228.43785651002048
TIC2,305.2060124805288
TIC3,343.73533749350963
TIC4,350.4902249956731
TIC5,350.4902249956731
Vabc,429.1028939763525
WPol,62
apol,72.17020399999998
bpol,41.30379600000003
nRot,7
ABCGG,21.335879077903304
ATS0Z,1516.0
ATS0d,220.0
ATS0i,10373.358551361474
ATS0m,5988.205260000001
ATS0p,95.80548133577201
ATS0s,270.25
ATS0v,14360.511769006467
ATS1Z,1770.0
ATS1d,281.0
ATS1i,9977.1010297012
ATS1m,6756.475764
ATS1p,120.66786067999999
ATS1s,216.97222222222223
ATS1v,18059.430404169623
ATS2Z,2601.0
ATS2d,449.0
ATS2i,18584.60988242949
ATS2m,9742.836828
ATS2p,177.65499231418798
ATS2s,362.7777777777778
ATS2v,26243.96048958775
ATS3Z,2976.0
ATS3d,520.0
ATS3i,23649.799569880583
ATS3m,11026.711873999999
ATS3p,208.598992743829
ATS3s,459.1111111111111
ATS3v,30242.979795177067
ATS4Z,3206.0
ATS4d,529.0
ATS4i,25192.583637794585
ATS4m,11846.962572999999
ATS4p,220.79268671498
ATS4s,548.4444444444446
ATS4v,31936.422680852524
ATS5Z,3223.0
ATS5d,547.0
ATS5i,28482.32430079183
ATS5m,11665.248304
ATS5p,233.83771010867798
ATS5s,580.8055555555557
ATS5v,33394.009059371034
ATS6Z,3082.0
ATS6d,560.0
ATS6i,29212.888595244785
ATS6m,10948.230768
ATS6p,248.822184729282
ATS6s,517.9444444444445
ATS6v,34340.297646616134
ATS7Z,2988.0
ATS7d,548.0
ATS7i,30191.459583583026
ATS7m,10568.237433
ATS7p,248.70895083262099
ATS7s,525.2777777777778
ATS7v,33644.749571092136
ATS8Z,2736.0
ATS8d,494.0
ATS8i,29932.529248442268
ATS8m,9499.075566
ATS8p,232.96037412262098
ATS8s,508.0833333333333
ATS8v,31173.287844661892
C1SP1,0
C1SP2,4
C1SP3,7
C2SP1,0
C2SP2,14
C2SP3,0
C3SP2,1
C3SP3,0
C4SP3,0
FCSP3,0.2962962962962963
GGI10,0.2766044281195796
JGI10,0.007902983660559419
JGT10,0.3740127218589214
Kier1,27.5625
Kier2,12.901785714285714
Kier3,6.1124819740426215
MAXdO,13.905928563811099
MID_C,55.980984655259036
MID_N,8.873945195292604
MID_O,9.485481280753389
MID_X,0.0
MID_h,18.359426476045996
MINdO,12.645564313771107
MPC10,280
MWC01,40.0
MWC02,5.262690188904886
MWC03,6.137727054086234
MWC04,7.0326242610280065
MWC05,7.926241523170962
MWC06,8.830689198760998
MWC07,9.732046586838385
MWC08,10.641584197879567
MWC09,11.54745248766479
MWC10,12.460292294013518
NaaCH,10
NaaNH,0
NaaSe,0
NaaaC,2
NaasC,5
NaasN,1
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,2
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,2
NsssP,0
SLogP,3.344000000000002
SRW02,4.394449154672439
SRW03,0.0
SRW04,5.720311776607412
SRW05,2.3978952727983707
SRW06,7.257707677160043
SRW07,4.442651256490317
SRW08,8.89740886527095
SRW09,6.293419278846481
SRW10,10.593404521575788
SaaCH,17.764668888247776
SaaNH,0
SaaSe,0
SaaaC,0.9954069209890126
SaasC,2.650439775786687
SaasN,1.6212525720164608
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.11284686224808538
SdssS,0
SsCH3,3.4541061733901532
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,3.9771576628304626
SsssP,0
VE1_A,4.590724385534655
VE1_D,5.8980449989806685
VE2_A,0.12752012182040706
VE2_D,0.16383458330501857
VE3_A,2.8049716752818075
VE3_D,3.0555547853582024
VR1_A,811.5641529032328
VR1_D,259.1440865629005
VR2_A,22.543448691756467
VR2_D,7.198446848969458
VR3_A,7.979897284009528
VR3_D,6.838318071249358
WPath,4022
Xc-3d,1.9473293104018587
Xc-4d,0.0
Xc-5d,0.6008191191230875
Xc-6d,0.0
Xp-0d,25.070338854006458
Xp-1d,17.600886748174155
Xp-2d,15.286138242556962
Xp-3d,13.663133437817754
Xp-4d,11.964877959182122
Xp-5d,9.477046319063794
Xp-6d,6.807247580862304
Xp-7d,5.139796012145199
ZMIC0,118.1995341822868
ZMIC1,59.97781194225075
ZMIC2,35.392480856738274
ZMIC3,28.331343945008264
ZMIC4,27.866729296672176
ZMIC5,27.866729296672176
nAcid,0
nAtom,64
nBase,1
nRing,5
piPC1,3.9889840465642745
piPC2,4.6076670661866785
piPC3,5.265923298737032
piPC4,5.908931762598132
piPC5,6.431934764414836
piPC6,6.832560177656037
piPC7,7.275193960492841
piPC8,7.729364383471501
piPC9,8.126156691617105
AATS0Z,23.6875
AATS0d,3.4375
AATS0i,162.08372736502304
AATS0m,93.56570718750001
AATS0p,1.4969606458714377
AATS0s,4.22265625
AATS0v,224.38299639072605
AATS1Z,26.029411764705884
AATS1d,4.132352941176471
AATS1i,146.7220739661941
AATS1m,99.35993770588234
AATS1p,1.7745273629411764
AATS1s,3.190767973856209
AATS1v,265.5798588848474
AATS2Z,22.04237288135593
AATS2d,3.805084745762712
AATS2i,157.49669391889398
AATS2m,82.56641379661016
AATS2p,1.505550782323627
AATS2s,3.0743879472693036
AATS2v,222.40644482701484
AATS3Z,20.10810810810811
AATS3d,3.5135135135135136
AATS3i,159.79594303973366
AATS3m,74.50480995945945
AATS3p,1.4094526536745202
AATS3s,3.102102102102102
AATS3v,204.34445807552072
AATS4Z,20.0375
AATS4d,3.30625
AATS4i,157.45364773621617
AATS4m,74.04351608124999
AATS4p,1.379954291968625
AATS4s,3.4277777777777785
AATS4v,199.60264175532828
AATS5Z,18.3125
AATS5d,3.1079545454545454
AATS5i,161.83138807268085
AATS5m,66.27981990909092
AATS5p,1.3286233528902158
AATS5s,3.300031565656566
AATS5v,189.73868783733542
AATS6Z,16.84153005464481
AATS6d,3.060109289617486
AATS6i,159.6332710122666
AATS6m,59.82639763934426
AATS6p,1.3596840695589179
AATS6s,2.8302975106253796
AATS6v,187.6518997082849
AATS7Z,15.643979057591624
AATS7d,2.869109947643979
AATS7i,158.0704690239949
AATS7m,55.33108603664922
AATS7p,1.302141103835712
AATS7s,2.750145433391507
AATS7v,176.15052131461852
AATS8Z,14.631016042780749
AATS8d,2.641711229946524
AATS8i,160.06700132856827
AATS8m,50.79719554010695
AATS8p,1.2457774017252459
AATS8s,2.7170231729055256
AATS8v,166.7020740356251
AMID_C,1.5550273515349733
AMID_N,0.2464984776470168
AMID_O,0.26348559113203857
AMID_X,0.0
AMID_h,0.5099840687790554
ATS0dv,540.0
ATS0pe,407.22190000000006
ATS0se,499.2760479999999
ATS1dv,547.0
ATS1pe,449.0805
ATS1se,534.393568
ATS2dv,797.0
ATS2pe,774.8358
ATS2se,936.353664
ATS3dv,901.0
ATS3pe,958.1811
ATS3se,1167.0251600000001
ATS4dv,899.0
ATS4pe,1033.9184
ATS4se,1259.544916
ATS5dv,793.0
ATS5pe,1141.1914
ATS5se,1395.878616
ATS6dv,692.0
ATS6pe,1158.3619
ATS6se,1421.631952
ATS7dv,645.0
ATS7pe,1179.0897
ATS7se,1459.2680679999999
ATS8dv,554.0
ATS8pe,1156.6398
ATS8se,1435.6996239999999
ATSC0Z,475.9375
ATSC0c,1.573580600224727
ATSC0d,37.75
ATSC0i,96.18524023003886
ATSC0m,2258.904636
ATSC0p,14.422069688871748
ATSC0s,82.90234375
ATSC0v,3132.4523609982643
ATSC1Z,41.09765625
ATSC1c,-0.6660562295769068
ATSC1d,19.015625
ATSC1i,-34.36600504985559
ATSC1m,190.18486499999997
ATSC1p,-2.399660526193734
ATSC1s,-1.4396430121527763
ATSC1v,-169.6991331415326
ATSC2Z,47.958984375
ATSC2c,-0.4015916325949579
ATSC2d,10.4609375
ATSC2i,7.592611073907944
ATSC2m,236.86217849999997
ATSC2p,1.9601620826739605
ATSC2s,0.442206488715279
ATSC2v,503.3782937405143
ATSC3Z,67.95703125
ATSC3c,0.3076316857655606
ATSC3d,-3.546875
ATSC3i,35.652966460013985
ATSC3m,326.2471445
ATSC3p,2.858369323979515
ATSC3s,9.50881618923611
ATSC3v,621.5004774289789
ATSC4Z,57.59375
ATSC4c,0.15817819324517102
ATSC4d,-11.0
ATSC4i,-56.6844042321424
ATSC4m,256.4164765000001
ATSC4p,-4.797483863047185
ATSC4s,11.352647569444445
ATSC4v,-539.029458481648
ATSC5Z,-141.078125
ATSC5c,-0.2446789087998599
ATSC5d,-9.875
ATSC5i,14.458023773379063
ATSC5m,-650.9306690000002
ATSC5p,2.0967030862560616
ATSC5s,-28.35948350694445
ATSC5v,-52.443341799440866
ATSC6Z,-289.2587890625
ATSC6c,0.06971325446828897
ATSC6d,-22.50390625
ATSC6i,27.4870929236406
ATSC6m,-1366.4711227500002
ATSC6p,-2.222023175922786
ATSC6s,-37.65131971571181
ATSC6v,-1122.9371102959694
ATSC7Z,-148.4384765625
ATSC7c,0.1891001600863594
ATSC7d,-20.16015625
ATSC7i,-40.174841685089376
ATSC7m,-716.56790475
ATSC7p,-5.7319595642678784
ATSC7s,-24.864373101128475
ATSC7v,-1304.219627193219
ATSC8Z,-239.6923828125
ATSC8c,-0.2112168852745978
ATSC8d,-12.98828125
ATSC8i,-19.90541408166598
ATSC8m,-1139.9127712499999
ATSC8p,-4.5284508386259565
ATSC8s,-23.82663981119792
ATSC8v,-1401.371167319563
AXp-0d,0.6963983015001793
AXp-1d,0.44002216870435384
AXp-2d,0.27296675433137435
AXp-3d,0.17295105617490827
AXp-4d,0.11078590702946409
AXp-5d,0.06917552057710798
AXp-6d,0.04335826484625672
AXp-7d,0.027339340490134038
GATS1Z,0.7231702135877331
GATS1c,1.4251328393858762
GATS1d,0.589014413712505
GATS1i,1.5191867512560255
GATS1m,0.7302376193257194
GATS1p,1.2135270935357203
GATS1s,0.5618765434836236
GATS1v,1.0133021949200183
GATS2Z,0.8744293711118778
GATS2c,1.4067657741246518
GATS2d,1.025367605791896
GATS2i,1.0858088037886924
GATS2m,0.8713302880564656
GATS2p,0.8910665296624769
GATS2s,0.6656545465145345
GATS2v,0.8375700948336462
GATS3Z,0.8970772479636564
GATS3c,1.1345147181328337
GATS3d,1.240379452299982
GATS3i,0.924170451217847
GATS3m,0.8951337669708846
GATS3p,0.873377475552589
GATS3s,0.8389470373167307
GATS3v,0.8516707383901351
GATS4Z,0.906736703873933
GATS4c,1.0351435758122802
GATS4d,1.2829470198675499
GATS4i,1.2828362314976223
GATS4m,0.9084237702147179
GATS4p,1.1155234513418928
GATS4s,1.2860764265184
GATS4v,1.0193126636548395
GATS5Z,1.100328299409061
GATS5c,1.127558392328719
GATS5d,1.1900210716435882
GATS5i,1.0074970943229793
GATS5m,1.0936513206486163
GATS5p,0.8838674206994405
GATS5s,1.5139235734816003
GATS5v,0.9272191344774718
GATS6Z,1.1587828164860121
GATS6c,0.9182561363677839
GATS6d,1.2493757463901858
GATS6i,0.9658502932674576
GATS6m,1.1586188848170973
GATS6p,1.0239300630930896
GATS6s,1.0905829818098678
GATS6v,1.0833790406289305
GATS7Z,1.0554973821989528
GATS7c,0.7922017708601761
GATS7d,1.2014146527512917
GATS7i,1.1250856468917056
GATS7m,1.0596592081089902
GATS7p,1.1439459518704505
GATS7s,1.10309249103203
GATS7v,1.1434494546698233
GATS8Z,1.1516925853490683
GATS8c,0.9675147545364068
GATS8d,0.9995396111484931
GATS8i,1.0410827976058386
GATS8m,1.1525352447592687
GATS8p,1.0999369944872013
GATS8s,0.9955741185843934
GATS8v,1.1451024883195864
MATS1Z,0.08127148429956356
MATS1c,-0.3983758132738639
MATS1d,0.4740942734709778
MATS1i,-0.33627275103419974
MATS1m,0.07924084848352135
MATS1p,-0.15660054856035097
MATS1s,-0.01634402681269148
MATS1v,-0.05098779256171397
MATS2Z,0.05465350501352149
MATS2c,-0.13841833768658174
MATS2d,0.15029745201481648
MATS2i,0.042813495452333886
MATS2m,0.056871644862695345
MATS2p,0.07371610175513521
MATS2s,0.0028930521935792122
MATS2v,0.08715814452197086
MATS3Z,0.06174513318308459
MATS3c,0.08453962774445282
MATS3d,-0.040630034007517454
MATS3i,0.1602896553864494
MATS3m,0.06245498106555315
MATS3p,0.08570556280923135
MATS3s,0.049599568941792
MATS3v,0.0857976218756868
MATS4Z,0.04840446487196323
MATS4c,0.040208475682168725
MATS4d,-0.11655629139072848
MATS4i,-0.23573015608870826
MATS4m,0.045405454026435504
MATS4p,-0.13305951133349425
MATS4s,0.05477600297371301
MATS4v,-0.06883162409018953
MATS5Z,-0.10778964961499433
MATS5c,-0.056542479388591776
MATS5d,-0.09512341962673088
MATS5i,0.054659770852012096
MATS5m,-0.10478621261041385
MATS5p,0.05286602425029201
MATS5s,-0.12439382278707542
MATS5v,-0.006087979611862374
MATS6Z,-0.21255216013835218
MATS6c,0.015493703800830327
MATS6d,-0.20848261137046284
MATS6i,0.09994228184703818
MATS6m,-0.21155897091917844
MATS6p,-0.05388276566263164
MATS6s,-0.15883356319072905
MATS6v,-0.12537179497929266
MATS7Z,-0.10450646801401203
MATS7c,0.040267021859442004
MATS7d,-0.17894663846607262
MATS7i,-0.13995626589473079
MATS7m,-0.1062933420167595
MATS7p,-0.13317482506718326
MATS7s,-0.1004979752256551
MATS7v,-0.13951241722815227
MATS8Z,-0.1723624565924979
MATS8c,-0.045938626752491885
MATS8d,-0.11775330240464639
MATS8i,-0.0708273755787133
MATS8m,-0.1727078549046136
MATS8p,-0.10746336487887237
MATS8s,-0.09836358714518094
MATS8v,-0.15311123882173863
MAXaaN,4.901308834496966
MAXaaO,5.2647416400133125
MAXssO,5.850431418313745
MINaaN,4.901308834496966
MINaaO,5.2647416400133125
MINssO,5.491473489545106
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,6
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,47.714629884390696
SpAD_D,464.6298751011657
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,3.306814611791024
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,1556
TMWC10,155.57134779234735
TSRW10,85.9972478034218
VE1_Dt,5.9449010438732355
VE2_Dt,0.16513614010758987
VE3_Dt,3.063467730196845
VR1_Dt,251.47564511104767
VR2_Dt,6.985434586417991
VR3_Dt,6.808279991788044
Xc-3dv,0.8561928925273028
Xc-4dv,0.0
Xc-5dv,0.13630027104059542
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.14433756729740643
Xch-6d,0.36340230290662856
Xch-7d,0.6429200169198569
Xp-0dv,20.346239213334695
Xp-1dv,11.963395206285133
Xp-2dv,8.469380086846892
Xp-3dv,6.31121788680959
Xp-4dv,4.554948789563259
Xp-5dv,3.141624707219958
Xp-6dv,1.8596032676339262
Xp-7dv,1.2149996726364793
Xpc-4d,5.521116701081363
Xpc-5d,9.856107668159202
Xpc-6d,15.989003648623529
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,4
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,68
nFRing,1
nHBAcc,8
nHBDon,0
nHRing,3
nSpiro,0
naRing,4
piPC10,8.403406213609268
AATS0dv,8.4375
AATS0pe,6.362842187500001
AATS0se,7.801188249999998
AATS1dv,8.044117647058824
AATS1pe,6.604125
AATS1se,7.85872894117647
AATS2dv,6.754237288135593
AATS2pe,6.566405084745762
AATS2se,7.935200542372881
AATS3dv,6.087837837837838
AATS3pe,6.474196621621622
AATS3se,7.885305135135136
AATS4dv,5.61875
AATS4pe,6.46199
AATS4se,7.872155725000001
AATS5dv,4.505681818181818
AATS5pe,6.484042045454545
AATS5se,7.9311285
AATS6dv,3.7814207650273226
AATS6pe,6.329846448087432
AATS6se,7.7684806120218575
AATS7dv,3.3769633507853403
AATS7pe,6.173244502617801
AATS7se,7.64014695287958
AATS8dv,2.962566844919786
AATS8pe,6.185239572192513
AATS8se,7.677538096256684
AATSC0Z,7.4365234375
AATSC0c,0.02458719687851136
AATSC0d,0.58984375
AATSC0i,1.5028943785943571
AATSC0m,35.2953849375
AATSC0p,0.22534483888862106
AATSC0s,1.29534912109375
AATSC0v,48.94456814059788
AATSC1Z,0.6043772977941176
AATSC1c,-0.00979494455260157
AATSC1d,0.2796415441176471
AATSC1i,-0.5053824272037586
AATSC1m,2.7968362499999997
AATSC1p,-0.035289125385201965
AATSC1s,-0.021171220766952593
AATSC1v,-2.495575487375479
AATSC2Z,0.4064320709745763
AATSC2c,-0.0034033189202962535
AATSC2d,0.0886520127118644
AATSC2i,0.06434416164328767
AATSC2m,2.0073065974576267
AATSC2p,0.01661154307350814
AATSC2s,0.003747512616231178
AATSC2v,4.265917743563681
AATSC3Z,0.45916913006756754
AATSC3c,0.002078592471388923
AATSC3d,-0.02396537162162162
AATSC3i,0.24089842202712153
AATSC3m,2.2043725979729727
AATSC3p,0.01931330624310483
AATSC3s,0.06424875803537913
AATSC3v,4.199327550195804
AATSC4Z,0.3599609375
AATSC4c,0.0009886137077823188
AATSC4d,-0.06875
AATSC4i,-0.35427752645089
AATSC4m,1.6026029781250006
AATSC4p,-0.02998427414404491
AATSC4s,0.07095404730902778
AATSC4v,-3.3689341155103003
AATSC5Z,-0.8015802556818182
AATSC5c,-0.0013902210727264766
AATSC5d,-0.056107954545454544
AATSC5i,0.08214786234874467
AATSC5m,-3.6984697102272737
