DLiP-ID,C0019Q
DLiP-Mol-ID,32041
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C20H18FNO2/c21-19-7-3-1-6-16(19)14-24-20-8-4-2-5-15(20)13-22-17-9-11-18(23)12-10-17/h1-12,22-23H,13-14H2"
Standard Inchi Key(RDKit),VFNQQDMMYMYSLD-UHFFFAOYSA-N
Canonical SMILES(RDKit),Oc1ccc(NCc2ccccc2OCc2ccccc2F)cc1
SMILES(SDF),
MW(SDF),
MW(RDKit),323.367
MW Monoisotopic(RDKit),323.132157036
MolLogP(RDKit),4.7224
XLogP(SDF),
XLogP(CDK),4.758
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),3
HBA Lipinski(RDKit),3
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),2
HBD Lipinski(RDKit),2
PSA(SDF),
PSA(RDKit),41.49
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),6
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),24
QED Weighted(RDKit),0.64485489950159
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,382474.9701570429
qed,0.6448548995015901
Chi0,16.77781011412252
Chi1,11.720346690612278
TPSA,41.489999999999995
Chi0n,13.075843151621656
Chi0v,13.075843151621656
Chi1n,7.692116229286328
Chi1v,7.692116229286328
Chi2n,5.388234791547019
Chi2v,5.388234791547019
Chi3n,3.6638890417233365
Chi3v,3.6638890417233365
Chi4n,2.338205691464877
Chi4v,2.338205691464877
MolMR,92.60750000000003
MolWt,323.367
fr_SH,0
Kappa1,15.86938455379261
Kappa2,7.50619030839977
Kappa3,4.042786632672467
fr_ArN,0
fr_COO,0
fr_C_O,0
fr_C_S,0
fr_NH0,0
fr_NH1,1
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,802.7440436661108
MolLogP,4.722400000000003
NOCount,3
fr_Ar_N,0
fr_COO2,0
fr_urea,0
BalabanJ,1.66251190863268
SMR_VSA1,14.233805396315574
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,13.151638370425493
SMR_VSA6,5.316788604006331
SMR_VSA7,89.74052864597923
SMR_VSA8,0.0
SMR_VSA9,11.49902366656781
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,1
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,1
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,139.89865232865543
NHOHCount,2
PEOE_VSA1,15.160178952647087
PEOE_VSA2,0.0
PEOE_VSA3,4.39041504767482
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,36.39820241076966
PEOE_VSA7,36.39820241076966
PEOE_VSA8,23.359045663990127
PEOE_VSA9,0.0
RingCount,3
SMR_VSA10,5.687386274683562
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,1
ExactMolWt,323.132157036
NumHDonors,2
PEOE_VSA10,23.923126472126622
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
PEOE_VSA14,0.0
SlogP_VSA1,10.05365155780638
SlogP_VSA2,5.106527394840706
SlogP_VSA3,13.151638370425493
SlogP_VSA4,5.817220841045895
SlogP_VSA5,11.126902983393991
SlogP_VSA6,72.79640482153933
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
fr_amidine,0
fr_aniline,1
fr_benzene,3
fr_epoxide,0
fr_guanido,0
fr_halogen,1
fr_hdrzine,0
fr_hdrzone,0
fr_isocyan,0
fr_lactone,0
fr_methoxy,0
fr_nitrile,0
fr_nitroso,0
fr_oxazole,0
fr_sulfide,0
fr_sulfone,0
EState_VSA1,0.0
EState_VSA2,18.173614638842718
EState_VSA3,17.857719730893475
EState_VSA4,11.250837766380558
EState_VSA5,6.06636706846161
EState_VSA6,42.46456947923127
EState_VSA7,24.26546827384644
EState_VSA8,5.316788604006331
EState_VSA9,4.736862953800049
SlogP_VSA10,10.077801322358383
SlogP_VSA11,11.49902366656781
SlogP_VSA12,0.0
VSA_EState1,0.0
