DLiP-ID,C000B3
NaaSe,0
NaaaC,2
NaasC,3
NaasN,0
NdCH2,0
NddsN,0
NdsCH,1
NdssC,1
NdssS,0
NsCH3,1
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,3.9970000000000017
SRW02,3.7612001156935624
SRW03,0.0
SRW04,5.0689042022202315
SRW05,3.044522437723423
SRW06,6.555356891810665
SRW07,5.351858133476067
SRW08,8.121777419161074
SRW09,7.390798521735676
SRW10,9.731690419198387
SaaCH,11.827272455278408
SaaNH,3.176365976946334
SaaSe,0
SaaaC,1.8213150877635007
SaasC,2.914263878390863
SaasN,0
SdCH2,0
SddsN,0
SdsCH,1.8704166666666666
SdssC,0.55375
SdssS,0
SsCH3,2.0508360365751237
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.8254689373991124
VE1_D,4.297528073165747
VE2_A,0.20134047038942696
VE2_D,0.2261856880613551
VE3_A,1.9835349439492116
VE3_D,2.099893876867054
VR1_A,129.39296993601025
VR1_D,97.92654266101846
VR2_A,6.810156312421592
VR2_D,5.154028561106235
VR3_A,5.504707938602705
VR3_D,5.226071519095415
WPath,726
Xc-3d,1.159465946493411
Xc-4d,0.0
Xc-5d,0.16666666666666666
Xc-6d,0.0
Xp-0d,13.242276208189782
Xp-1d,9.25835149307306
Xp-2d,8.22438039246208
Xp-3d,6.908037624043953
Xp-4d,5.8235585209773415
Xp-5d,4.303993676806189
Xp-6d,2.825573586956173
Xp-7d,2.1033225614323645
ZMIC0,60.431141857371934
ZMIC1,39.067689336809416
ZMIC2,26.524642808105785
ZMIC3,23.271378815078442
ZMIC4,23.077586108704537
ZMIC5,23.077586108704537
nAcid,0
nAtom,30
nBase,0
nRing,3
piPC1,3.481240089335692
piPC2,4.102643365036796
piPC3,4.760034896549007
piPC4,5.381623972674447
piPC5,5.8344451731762454
piPC6,6.224279925150151
piPC7,6.678568111127784
piPC8,7.078825626595419
piPC9,7.17413191579924
AATS0Z,31.8
AATS0d,3.7
AATS0i,155.90198364156132
AATS0m,126.38567553333333
AATS0p,1.9588080651113005
AATS0s,3.9195587562871514
AATS0v,267.37981571372904
AATS1Z,30.40625
AATS1d,4.25
AATS1i,142.3622770359781
AATS1m,117.69447921874993
AATS1p,2.180766106250001
AATS1s,3.345293209876544
AATS1v,305.44051159046063
AATS2Z,28.54901960784314
AATS2d,4.0588235294117645
AATS2i,145.9423734309774
AATS2m,109.7985519411764
AATS2p,2.0263427569519012
AATS2s,2.9208424110384907
AATS2v,274.0072964606549
AATS3Z,21.47457627118644
AATS3d,3.3389830508474576
AATS3i,151.21709495315895
AATS3m,77.65627586440678
AATS3p,1.7156457157524745
AATS3s,2.941567273488179
AATS3v,224.6436018256372
AATS4Z,20.17543859649123
AATS4d,3.192982456140351
AATS4i,158.17363168650425
AATS4m,74.37466778947366
AATS4p,1.5645215253323332
AATS4s,3.186755468919213
AATS4v,207.6963834400831
AATS5Z,24.106382978723403
AATS5d,3.2127659574468086
AATS5i,155.051943562753
AATS5m,91.40232378723404
AATS5p,1.6483230806125952
AATS5s,3.112490149724193
AATS5v,223.07574574196227
AATS6Z,24.11904761904762
AATS6d,3.119047619047619
AATS6i,153.0407972549268
AATS6m,90.64114957142858
AATS6p,1.756504489509428
AATS6s,3.610523221634334
AATS6v,236.58267490646708
AATS7Z,20.390243902439025
AATS7d,2.951219512195122
AATS7i,155.2469411710353
AATS7m,74.56145680487806
AATS7p,1.6152975071840734
AATS7s,3.3857271906052393
AATS7v,209.56106888434624
AATS8Z,18.457142857142856
AATS8d,2.4857142857142858
AATS8i,161.03819488037163
AATS8m,64.46322422857145
AATS8p,1.5796723487013427
AATS8s,2.83968253968254
AATS8v,192.81476320597068
AMID_C,1.6355835829969485
AMID_N,0.31051447268148963
AMID_O,0.0
AMID_X,0.0
AMID_h,0.41606149188547364
ATS0dv,242.44444444444446
ATS0pe,185.1587
ATS0se,226.35960100000005
ATS1dv,257.33333333333337
ATS1pe,205.74100000000007
ATS1se,245.11585600000006
ATS2dv,351.66666666666663
ATS2pe,321.4741
ATS2se,387.6555640000002
ATS3dv,315.6666666666667
ATS3pe,366.42400000000004
ATS3se,448.5623220000001
ATS4dv,292.3333333333333
ATS4pe,353.4397
ATS4se,432.9748999999999
ATS5dv,249.33333333333334
ATS5pe,289.7561
ATS5se,355.56303800000006
ATS6dv,231.33333333333331
ATS6pe,263.839
ATS6se,320.832588
ATS7dv,146.0
ATS7pe,252.87800000000004
ATS7se,310.08460000000014
ATS8dv,72.0
ATS8pe,215.10800000000003
ATS8se,267.17446800000005
ATSC0Z,319.19999999999993
ATSC0c,0.35224364523900076
ATSC0d,17.366666666666667
ATSC0i,53.10063035348932
ATSC0m,1444.8325474666667
ATSC0p,9.138213653781365
ATSC0s,28.669055784179236
ATSC0v,1531.472133289864
ATSC1Z,17.120000000000015
ATSC1c,-0.1991827248748076
ATSC1d,6.208888888888891
ATSC1i,0.02011647769882119
ATSC1m,80.5389071022225
ATSC1p,0.6822537899705131
ATSC1s,0.8178562719097695
ATSC1v,78.54771000643349
ATSC2Z,69.55999999999997
ATSC2c,0.058779857241875524
ATSC2d,-1.2899999999999983
ATSC2i,-2.242307829553625
ATSC2m,318.34839924000016
ATSC2p,1.150818086345815
ATSC2s,0.6913317329675356
ATSC2v,83.12183731094126
ATSC3Z,-249.15999999999997
ATSC3c,-0.08588458538764564
ATSC3d,-3.9877777777777763
ATSC3i,-33.592903212080834
ATSC3m,-1111.0336658844444
ATSC3p,-7.141898519036715
ATSC3s,6.334681832037798
ATSC3v,-757.5354243573042
ATSC4Z,10.11999999999999
ATSC4c,-0.01409260139421507
ATSC4d,-2.2633333333333328
ATSC4i,17.48748352767545
ATSC4m,37.9920589466666
ATSC4p,1.3661869504279014
ATSC4s,2.0274679926840413
ATSC4v,-9.104627912911525
ATSC5Z,126.51999999999997
ATSC5c,0.11578721376016848
ATSC5d,-0.8744444444444438
ATSC5i,-9.735473148044761
ATSC5m,569.3368207022222
ATSC5p,0.5055141856480926
ATSC5s,-6.411881953970433
ATSC5v,338.79606776958394
ATSC6Z,-7.279999999999996
ATSC6c,-0.020886924139729236
ATSC6d,-4.680000000000001
ATSC6i,-9.933928768790658
ATSC6m,-26.98351091999988
ATSC6p,-0.3069147454504455
ATSC6s,0.47868541380886964
ATSC6v,-29.55231772707289
ATSC7Z,-30.640000000000008
ATSC7c,0.024484263624555795
ATSC7d,-1.9011111111111105
ATSC7i,-4.6787374066771745
ATSC7m,-155.73160840444436
ATSC7p,-0.4916302996186015
ATSC7s,-9.031728776101206
ATSC7v,-339.56307917066476
ATSC8Z,-135.99999999999997
ATSC8c,-0.06993244362849377
ATSC8d,-1.6277777777777787
ATSC8i,30.03779571481992
ATSC8m,-620.730010111111
ATSC8p,0.6979737252478373
ATSC8s,-17.972494665447336
ATSC8v,-109.44670042864871
AXp-0d,0.696961905694199
AXp-1d,0.4408738806225267
AXp-2d,0.2835993238780028
AXp-3d,0.18179046379063032
AXp-4d,0.11647117041954683
AXp-5d,0.07685702994296766
AXp-6d,0.04871678598200298
AXp-7d,0.032864415022380696
GATS1Z,0.6970061873433585
GATS1c,1.5193910049878623
GATS1d,0.6783829174664108
GATS1i,0.9451039115421171
GATS1m,0.6910499153630536
GATS1p,0.7389370269387981
GATS1s,0.5214416650484915
GATS1v,0.7412947854848986
GATS2Z,0.7856037151702787
GATS2c,0.8799050968669161
GATS2d,1.1459862255842836
GATS2i,0.9752101728597903
GATS2m,0.7745233306477508
GATS2p,0.853977862835906
GATS2s,0.4675250113913362
GATS2v,0.8373377385803636
GATS3Z,1.6114704133214395
GATS3c,1.2633983068759147
GATS3d,1.0472038778099482
GATS3i,1.3345284678877523
GATS3m,1.5779064970790881
GATS3p,1.5163644759192696
GATS3s,0.5960407385080336
GATS3v,1.1914896233852676
GATS4Z,0.7826034384206131
GATS4c,1.2928341938771637
GATS4d,1.0692999292857863
GATS4i,0.8438386311564855
GATS4m,0.800933119321946
GATS4p,0.7543680923380529
GATS4s,0.9915302403112473
GATS4v,0.9276367523627618
GATS5Z,0.7065202900869195
GATS5c,0.931724787847603
GATS5d,1.083636215134561
GATS5i,1.1067206503050155
GATS5m,0.709029928717004
GATS5p,0.9116640554834566
GATS5s,1.4720899914750891
GATS5v,0.8130994282930827
GATS6Z,0.9636815252416758
GATS6c,1.1389306691394152
GATS6d,1.0933644091033725
GATS6i,1.1508694755482027
GATS6m,0.9562339226033544
GATS6p,0.9545076855156963
GATS6s,1.4410977852710987
GATS6v,0.9100033025230538
GATS7Z,0.9251405953909165
GATS7c,0.9202097357067127
GATS7d,1.058939188240251
GATS7i,1.0522486981578525
GATS7m,0.9418695361049119
GATS7p,0.9173806628215369
GATS7s,1.9047243543067487
GATS7v,1.0872767644498937
GATS8Z,1.6496151092015758
GATS8c,1.2906126293473317
GATS8d,0.9064984919111597
GATS8i,0.6352941335529224
GATS8m,1.6288580890453939
GATS8p,1.0936015308546665
GATS8s,2.2380377451692137
GATS8v,1.04738761316598
MATS1Z,0.0502819548872181
MATS1c,-0.5301268229933045
MATS1d,0.3351727447216892
MATS1i,0.00035515958505764894
MATS1m,0.052258807112784494
MATS1p,0.06999321227652476
MATS1s,0.026744524154804137
MATS1v,0.048083459392005624
MATS2Z,0.128188117352204
MATS2c,0.09816042696641847
MATS2d,-0.04369425313311499
MATS2i,-0.024839716531408478
MATS2m,0.12960932018535107
MATS2p,0.07407922829834665
MATS2s,0.014184831489966118
MATS2v,0.03192692661874656
MATS3Z,-0.396903275136995
MATS3c,-0.1239770504123049
MATS3d,-0.11675721396271832
MATS3i,-0.3216748485427227
MATS3m,-0.3910019700720019
MATS3p,-0.39739427866586535
MATS3s,0.11235196180181478
MATS3v,-0.25151453659365325
MATS4Z,0.016686452974541605
MATS4c,-0.021056898339504842
MATS4d,-0.06859278715021717
MATS4i,0.17333012127174774
MATS4m,0.01383954184400521
MATS4p,0.07868559333645772
MATS4s,0.03722091251400719
MATS4v,-0.003128956331418405
MATS5Z,0.2529995200767877
MATS5c,0.20981707743001338
MATS5d,-0.0321395025932127
MATS5i,-0.11702557493681383
MATS5m,0.25152152194832444
MATS5p,0.03530981451758475
MATS5s,-0.14275637955177486
MATS5v,0.1412058401285305
MATS6Z,-0.0162907268170426
MATS6c,-0.04235486354411073
MATS6d,-0.19248697559638062
MATS6i,-0.13362672644455292
MATS6m,-0.01333991015444864
MATS6p,-0.02398989851678233
MATS6s,0.01192638346008262
MATS6v,-0.013783338212713886
MATS7Z,-0.07023656702732445
MATS7c,0.05086057644866873
MATS7d,-0.08009924628996767
MATS7i,-0.0644712948290769
MATS7m,-0.0788672414453167
MATS7p,-0.039365405664043646
MATS7s,-0.23051272009245777
MATS7v,-0.16223657240392325
MATS8Z,-0.3651987110633727
MATS8c,-0.17017225249879991
MATS8d,-0.08034000548395946
MATS8i,0.48486584565718555
MATS8m,-0.36824633782914357
MATS8p,0.06546828688143173
MATS8s,-0.5373387789083518
MATS8v,-0.06125573914867603
MAXaaN,4.445142195767196
MAXaaS,1.6638217540102458
MAXtsC,2.211075207860922
MINaaN,4.445142195767196
MINaaS,1.6638217540102458
MINtsC,2.211075207860922
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,5
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,25.016289117352215
SpAD_D,157.80656962190557
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,515
TMWC10,112.7291533337761
TSRW10,68.02610814101908
VE1_Dt,4.303991573386053
VE2_Dt,0.22652587228347648
VE3_Dt,2.1013967511735614
VR1_Dt,96.82992884918495
VR2_Dt,5.096312044693945
VR3_Dt,5.214810014994211
Xc-3dv,0.8224665249968968
Xc-4dv,0.0
Xc-5dv,0.03477133042169582
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.21407617506269555
Xch-6d,0.47615611590793444
Xch-7d,0.5507693935246437
Xp-0dv,11.160623946718887
Xp-1dv,6.7109494055437375
Xp-2dv,5.540269315744378
Xp-3dv,3.760384505174032
Xp-4dv,2.727926778489754
Xp-5dv,1.6028163033425527
Xp-6dv,0.7903679701586108
Xp-7dv,0.49526730686226444
Xpc-4d,2.577133832560454
Xpc-5d,4.101179741157543
Xpc-6d,5.307584161331636
n3Ring,0
n4Ring,0
n5Ring,2
n6Ring,1
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,32
nFRing,1
nHBAcc,3
nHBDon,1
nHRing,2
nSpiro,0
naRing,3
piPC10,7.577885688039039
AATS0dv,8.081481481481482
AATS0pe,6.171956666666667
AATS0se,7.5453200333333355
AATS1dv,8.041666666666668
AATS1pe,6.429406250000002
AATS1se,7.659870500000002
AATS2dv,6.895424836601307
AATS2pe,6.303413725490197
AATS2se,7.601089490196082
AATS3dv,5.350282485875707
AATS3pe,6.210576271186441
AATS3se,7.602751220338985
AATS4dv,5.128654970760234
AATS4pe,6.20069649122807
AATS4se,7.59605087719298
AATS5dv,5.304964539007092
AATS5pe,6.16502340425532
AATS5se,7.565171021276597
AATS6dv,5.507936507936508
AATS6pe,6.281880952380952
AATS6se,7.638871142857143
AATS7dv,3.5609756097560976
AATS7pe,6.167756097560977
AATS7se,7.563039024390247
AATS8dv,2.057142857142857
AATS8pe,6.145942857142858
AATS8se,7.63355622857143
AATSC0Z,10.639999999999997
AATSC0c,0.011741454841300025
AATSC0d,0.5788888888888889
AATSC0i,1.7700210117829773
AATSC0m,48.161084915555556
AATSC0p,0.30460712179271215
AATSC0s,0.9556351928059745
AATSC0v,51.04907110966213
AATSC1Z,0.5350000000000005
AATSC1c,-0.006224460152337737
AATSC1d,0.19402777777777785
AATSC1i,0.0006286399280881622
AATSC1m,2.516840846944453
AATSC1p,0.021320430936578535
AATSC1s,0.025558008497180297
AATSC1v,2.4546159377010466
AATSC2Z,1.3639215686274504
AATSC2c,0.0011525462204289318
AATSC2d,-0.02529411764705879
AATSC2i,-0.043966820187325985
AATSC2m,6.242125475294121
AATSC2p,0.02256506051658461
AATSC2s,0.01355552417583403
AATSC2v,1.629839947273358
AATSC3Z,-4.2230508474576265
AATSC3c,-0.0014556709387736548
AATSC3d,-0.06758945386064028
AATSC3i,-0.5693712408827261
AATSC3m,-18.831079082787195
AATSC3p,-0.12104912744130025
AATSC3s,0.10736748867860675
AATSC3v,-12.839583463683123
AATSC4Z,0.17754385964912264
AATSC4c,-0.0002472386209511416
AATSC4d,-0.039707602339181275
AATSC4i,0.3067979566258851
AATSC4m,0.6665273499415193
AATSC4p,0.0239681921127702
AATSC4s,0.03556961390673757
AATSC4v,-0.1597303142616057
