DLiP-ID,C0025S
C1SP3,0
C2SP1,0
C2SP2,9
C2SP3,0
C3SP2,1
C3SP3,0
C4SP3,0
FCSP3,0.125
GGI10,0.06601367207427813
JGI10,0.006001242915843467
JGT10,0.3742829553010614
Kier1,16.84375
Kier2,8.203125
Kier3,4.308390022675737
MID_C,33.05381018714302
MID_N,6.141090508890671
MID_O,3.798095010733021
MID_X,0.0
MID_h,11.990102420901092
MPC10,78
MWC01,24.0
MWC02,4.727387818712341
MWC03,5.564520407322694
MWC04,6.421622267806518
MWC05,7.274479558773871
MWC06,8.137688184977605
MWC07,8.996528148090857
MWC08,9.862717639992917
MWC09,10.725049935309642
MWC10,11.593131236271246
NaaCH,8
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,6
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,0
NdssS,0
NsCH3,2
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,3.965900000000003
SRW02,3.8918202981106265
SRW03,0.0
SRW04,5.176149732573829
SRW05,2.3978952727983707
SRW06,6.660575149839686
SRW07,4.59511985013459
SRW08,8.23031079913502
SRW09,6.580639137284949
SRW10,9.843153513496429
SaaCH,15.086236934977986
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,4.989752744583193
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0
SdssS,0
SsCH3,3.2444012004779363
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,3.2341746189216427
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.085976532448337
VE1_D,4.61651697846632
VE2_A,0.18572620602037893
VE2_D,0.20984168083937818
VE3_A,2.1960181133384924
VE3_D,2.318097880366959
VR1_A,178.6903558465349
VR1_D,120.88785120810105
VR2_A,8.122288902115223
VR2_D,5.494902327640957
VR3_A,5.974111812671151
VR3_D,5.583320626650581
WPath,1166
Xc-3d,1.0749149571305299
Xc-4d,0.0
Xc-5d,0.16666666666666666
Xc-6d,0.0
Xp-0d,15.363596551749426
Xp-1d,10.796356295533846
Xp-2d,9.08868377057523
Xp-3d,7.869035344662436
Xp-4d,6.478742317930904
Xp-5d,4.9065476389711264
Xp-6d,3.198733496115635
Xp-7d,2.329662751106733
ZMIC0,70.19442375405526
ZMIC1,39.66109088561105
ZMIC2,29.51606222896237
ZMIC3,27.228108030909873
ZMIC4,25.840236305232487
ZMIC5,24.799332510974455
nAcid,0
nAtom,37
nBase,0
nRing,3
piPC1,3.5115454388310208
piPC2,4.098502572370764
piPC3,4.680973149403592
piPC4,5.242077648225161
piPC5,5.694573535570891
piPC6,5.915022121467587
piPC7,6.310429511161051
piPC8,6.66655913067505
piPC9,7.002667652399265
AATS0Z,30.324324324324323
AATS0d,3.4324324324324325
AATS0i,159.84937959564422
AATS0m,120.31985527027032
AATS0p,1.746432474938784
AATS0s,3.265858451043637
AATS0v,243.29805148144973
AATS1Z,29.71794871794872
AATS1d,3.948717948717949
AATS1i,145.93656368494612
AATS1m,114.43634558974362
AATS1p,1.945006477948718
AATS1s,3.3273187717632164
AATS1v,279.94711339265376
AATS2Z,26.370967741935484
AATS2d,3.7419354838709675
AATS2i,154.19802356528908
AATS2m,99.98799020967742
AATS2p,1.6934299079853872
AATS2s,3.0880625248904816
AATS2v,241.5841087019091
AATS3Z,23.686567164179106
AATS3d,3.537313432835821
AATS3i,153.73085290017877
AATS3m,88.32461100000002
AATS3p,1.6450896662171197
AATS3s,3.1526165468951546
AATS3v,229.79350717346003
AATS4Z,21.945205479452056
AATS4d,3.0821917808219177
AATS4i,155.41186900322936
AATS4m,80.99110838356162
AATS4p,1.5681321162615611
AATS4s,2.8229325215626595
AATS4v,208.90839592538097
AATS5Z,20.276315789473685
AATS5d,2.8289473684210527
AATS5i,158.73268535712577
AATS5m,73.1405824868421
AATS5p,1.4811323973708947
AATS5s,2.6241065627030546
AATS5v,188.82501226983922
AATS6Z,19.723076923076924
AATS6d,2.8153846153846156
AATS6i,157.39045129646846
AATS6m,71.69984587692306
AATS6p,1.434673886297523
AATS6s,2.5392687559354234
AATS6v,184.50127097849096
AATS7Z,17.724137931034484
AATS7d,2.6551724137931036
AATS7i,162.33235413407357
AATS7m,64.63811006896552
AATS7p,1.334121671096276
AATS7s,2.4150702426564497
AATS7v,173.95058347533433
AATS8Z,17.875
AATS8d,2.8125
AATS8i,155.0199974879893
AATS8m,62.89976520833332
AATS8p,1.4962378962551037
AATS8s,2.5854552469135803
AATS8v,190.12508757921933
AMID_C,1.50244591759741
AMID_N,0.2791404776768487
AMID_O,0.17264068230604643
AMID_X,0.0
AMID_h,0.5450046554955041
ATS0dv,308.44444444444446
ATS0pe,234.68840000000003
ATS0se,287.4774049999999
ATS1dv,309.66666666666663
ATS1pe,258.016
ATS1se,307.4116119999999
ATS2dv,406.6666666666667
ATS2pe,407.802
ATS2se,493.824554
ATS3dv,402.33333333333337
ATS3pe,436.64720000000005
ATS3se,528.0693679999998
ATS4dv,313.0
ATS4pe,462.64200000000005
ATS4se,566.456704
ATS5dv,288.0
ATS5pe,475.51590000000004
ATS5se,590.3707880000001
ATS6dv,255.66666666666666
ATS6pe,398.76329999999996
ATS6se,494.9883220000001
ATS7dv,197.66666666666666
ATS7pe,350.0393
ATS7se,438.0737440000001
ATS8dv,174.66666666666669
ATS8pe,294.2571
ATS8se,364.365434
ATSC0Z,395.08108108108104
ATSC0c,0.9385427580987808
ATSC0d,19.729729729729737
ATSC0i,61.96270310853699
ATSC0m,1797.6754389189193
ATSC0p,11.035425206491084
ATSC0s,19.780113446780113
ATSC0v,1874.1846243428677
ATSC1Z,28.130752373995612
ATSC1c,-0.4176084727014713
ATSC1d,9.960555149744343
ATSC1i,-11.14104853159885
ATSC1m,130.64358373411304
ATSC1p,-0.2926861288516751
ATSC1s,-1.3607275944613297
ATSC1v,-21.83144848230794
ATSC2Z,34.05332359386415
ATSC2c,-0.15982149831547615
ATSC2d,1.3988312636961306
ATSC2i,2.5287140219843263
ATSC2m,167.47153562235263
ATSC2p,1.7965653420308407
ATSC2s,-4.866656195735277
ATSC2v,430.9118040450512
ATSC3Z,-61.98466033601169
ATSC3c,0.31341649762322993
ATSC3d,-8.051132213294373
ATSC3i,-5.67147631084794
ATSC3m,-289.52514928560936
ATSC3p,-1.446272630110359
ATSC3s,2.632916950985016
ATSC3v,-390.74850250128816
ATSC4Z,-22.186997808619413
ATSC4c,-0.2464880978889467
ATSC4d,-6.061358655953249
ATSC4i,-11.318492554930703
ATSC4m,-119.86878613732614
ATSC4p,-0.29973886224867113
ATSC4s,-7.033748463177895
ATSC4v,-431.8927010419246
ATSC5Z,-108.46384222059899
ATSC5c,-0.03241405667091833
ATSC5d,-0.5529583637691748
ATSC5i,6.39926866058641
ATSC5m,-480.2875272929145
ATSC5p,0.048687659275374585
ATSC5s,-2.8805437068700313
ATSC5v,-88.27292941455136
ATSC6Z,10.371073776479182
ATSC6c,0.012297262136267372
ATSC6d,0.2585829072315555
ATSC6i,-19.33755569216469
ATSC6m,37.05389133162895
ATSC6p,-2.792702367811547
ATSC6s,2.015555345134927
ATSC6v,-332.80558703142077
ATSC7Z,110.84587289992695
ATSC7c,0.06785567047425645
ATSC7d,0.34258582907231516
ATSC7i,18.58994869202869
ATSC7m,514.2137712352078
ATSC7p,2.453938565935006
ATSC7s,0.275210145080017
ATSC7v,647.7937228659608
ATSC8Z,-144.80788897005115
ATSC8c,0.10954346857021248
ATSC8d,-5.081811541271
ATSC8i,-11.304308376561428
ATSC8m,-661.1335094083271
ATSC8p,-3.7071017870582925
ATSC8s,-0.010046332618904197
ATSC8v,-619.9120868624831
AXp-0d,0.6983452978067921
AXp-1d,0.4498481789805769
AXp-2d,0.28402136783047593
AXp-3d,0.18735798439672466
AXp-4d,0.12224042109303593
AXp-5d,0.07913786514469559
AXp-6d,0.0499802108768068
AXp-7d,0.032812151424038496
GATS1Z,0.7102728985339466
GATS1c,1.404039867519006
GATS1d,0.584826132771338
GATS1i,1.2333162202288837
GATS1m,0.7074119271386131
GATS1p,0.931259823958897
GATS1s,0.8880557570441344
GATS1v,0.8787927926455765
GATS2Z,0.9185537935995834
GATS2c,1.366745081414061
GATS2d,1.0741935483870964
GATS2i,1.0141330720433255
GATS2m,0.9056615303571525
GATS2p,0.8819730131962191
GATS2s,1.2383660978249573
GATS2v,0.7577106684319962
GATS3Z,0.9186854072774724
GATS3c,0.9595996287455977
GATS3d,1.334451032508689
GATS3i,1.0857648002780487
GATS3m,0.9236759287125448
GATS3p,0.960079541676416
GATS3s,0.8825191782018702
GATS3v,1.0025578484946212
GATS4Z,0.96113442425083
GATS4c,1.156631727681843
GATS4d,1.149784199662225
GATS4i,1.0956231741934797
GATS4m,0.9649822212970779
GATS4p,0.9712169553537378
GATS4s,1.1410244174887518
GATS4v,1.0541106979843748
GATS5Z,1.4273552433553442
GATS5c,1.0673066702455785
GATS5d,0.9603460706560918
GATS5i,0.9607166567948192
GATS5m,1.3958826788283691
GATS5p,1.1944801402691263
GATS5s,1.1690624447879367
GATS5v,1.0238895058528155
GATS6Z,1.0941473631034448
GATS6c,0.8079437297716882
GATS6d,1.0386512118018962
GATS6i,1.1606837515230932
GATS6m,1.086087013864969
GATS6p,1.22211908183261
GATS6s,0.82788648068586
GATS6v,1.1106642264759807
GATS7Z,0.8342242204933927
GATS7c,0.722529415672669
GATS7d,0.9909777987718466
GATS7i,0.7672532346659423
GATS7m,0.8341115550092638
GATS7p,0.8427140350375047
GATS7s,0.9078419031741868
GATS7v,0.8052084201985427
GATS8Z,1.390537351210836
GATS8c,0.651507067138175
GATS8d,1.102397260273972
GATS8i,1.1393318226205738
GATS8m,1.3768833556732145
GATS8p,1.359519352284654
GATS8s,0.8458413811620363
GATS8v,1.2612280761418493
MATS1Z,0.06755106980856057
MATS1c,-0.4221359657509353
MATS1d,0.4789603090972955
MATS1i,-0.1705818529406494
MATS1m,0.06894676874927229
MATS1p,-0.025162291310626427
MATS1s,-0.06526487806324524
MATS1v,-0.011051145523584065
MATS2Z,0.05143790907365646
MATS2c,-0.1016228029526544
MATS2d,0.04231109147149806
MATS2i,0.02435450997902447
MATS2m,0.05559551432345469
MATS2p,0.09715473695719469
MATS2s,-0.1468290277657611
MATS2v,0.13721009179638918
MATS3Z,-0.08664129074153111
MATS3c,0.18441434971957027
MATS3d,-0.22535268861173569
MATS3i,-0.05054668613318027
MATS3m,-0.08894098416117123
MATS3p,-0.07237490675843287
MATS3s,0.07350811799652336
MATS3v,-0.11513619504353524
MATS4Z,-0.028463688040827856
MATS4c,-0.13311308676082642
MATS4d,-0.15571401763933188
MATS4i,-0.09258424683354519
MATS4m,-0.03379665251939602
MATS4p,-0.013766795043002688
MATS4s,-0.18023408210058148
MATS4v,-0.11679986958751941
MATS5Z,-0.13365551483031018
MATS5c,-0.016813861119930246
MATS5d,-0.013644556596971882
MATS5i,0.05027917231769709
MATS5m,-0.1300703040475067
MATS5p,0.002147919278000847
MATS5s,-0.07089797368090577
MATS5v,-0.022929960173477752
MATS6Z,0.014942589220876268
MATS6c,0.0074583495795544205
MATS6d,0.007460484720758681
MATS6i,-0.17764770014007297
MATS6m,0.011733049586737886
MATS6p,-0.14405354459082317
MATS6s,0.058003515633279025
MATS6v,-0.10108031932906103
MATS7Z,0.1789810389647152
MATS7c,0.046121753844066894
MATS7d,0.011076995748700975
MATS7i,0.1913910240377064
MATS7m,0.18247616668035926
MATS7p,0.1418562074983078
MATS7s,0.008875838504334994
MATS7v,0.2204946697309578
MATS8Z,-0.2825312400237151
MATS8c,0.08996900385649227
MATS8d,-0.19854452054794508
MATS8i,-0.14062875358535193
MATS8m,-0.28349040978279233
MATS8p,-0.25894404375494956
MATS8s,-0.00039150675658363956
MATS8v,-0.2549636220910603
MAXaaN,4.589940948601663
MAXaaS,1.5405607258335432
MAXssO,5.3275588344969655
MINaaN,4.071503506637539
MINaaS,1.5405607258335432
MINssO,5.249203818802865
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,7
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,29.254938556826712
SpAD_D,219.87802754507806
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,602
TMWC10,119.30312519725771
TSRW10,69.3756637533735
VE1_Dt,4.632540199154738
VE2_Dt,0.21057000905248807
VE3_Dt,2.3215627171412856
VR1_Dt,120.1559307432772
VR2_Dt,5.461633215603509
VR3_Dt,5.57724768248772
Xc-3dv,0.4859981586775064
Xc-4dv,0.0
Xc-5dv,0.03540546303448565
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.11785113019775792
Xch-6d,0.3214781694372534
Xch-7d,0.40012762830943543
Xp-0dv,13.05447079683624
Xp-1dv,7.528561405431902
Xp-2dv,5.3324644186929016
Xp-3dv,3.854017465122415
Xp-4dv,2.759341838194783
Xp-5dv,1.7310476018678678
Xp-6dv,0.9894645520522252
Xp-7dv,0.6254282683461245
Xpc-4d,2.704936992588976
Xpc-5d,4.282641253421131
Xpc-6d,5.817011929841923
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,39
nFRing,0
nHBAcc,6
nHBDon,1
nHRing,2
nSpiro,0
naRing,3
piPC10,7.240257592303936
AATS0dv,8.336336336336336
AATS0pe,6.342929729729731
AATS0se,7.769659594594592
AATS1dv,7.9401709401709395
AATS1pe,6.615794871794872
AATS1se,7.882349025641022
AATS2dv,6.559139784946237
AATS2pe,6.577451612903226
AATS2se,7.964912161290322
AATS3dv,6.00497512437811
AATS3pe,6.517122388059702
AATS3se,7.881632358208953
AATS4dv,4.287671232876712
AATS4pe,6.337561643835617
AATS4se,7.759680876712328
AATS5dv,3.789473684210526
AATS5pe,6.2567881578947375
AATS5se,7.768036684210527
AATS6dv,3.933333333333333
AATS6pe,6.1348199999999995
AATS6se,7.615204953846155
AATS7dv,3.408045977011494
AATS7pe,6.035160344827586
AATS7se,7.552995586206898
AATS8dv,3.6388888888888893
AATS8pe,6.130356249999999
AATS8se,7.590946541666667
AATSC0Z,10.677867056245434
AATSC0c,0.02536602048915624
AATSC0d,0.5332359386413442
AATSC0i,1.6746676515820809
AATSC0m,48.58582267348431
AATSC0p,0.29825473531056984
AATSC0s,0.5345976607237869
AATSC0v,50.65363849575318
AATSC1Z,0.7213013429229644
AATSC1c,-0.010707909556447981
AATSC1d,0.2553988499934447
AATSC1i,-0.2856679110666372
AATSC1m,3.3498354803618726
AATSC1p,-0.0075047725346583365
AATSC1s,-0.0348904511400341
AATSC1v,-0.5597807303155883
AATSC2Z,0.5492471547397444
AATSC2c,-0.0025777661018625184
AATSC2d,0.022561794575744042
AATSC2i,0.04078571003200526
AATSC2m,2.7011538003605264
AATSC2p,0.02897686035533614
AATSC2s,-0.07849445476992382
AATSC2v,6.950190387823406
AATSC3Z,-0.9251441841195776
AATSC3c,0.004677858173481044
AATSC3d,-0.12016615243722945
AATSC3i,-0.08464890016190954
AATSC3m,-4.321270884859842
AATSC3p,-0.021586158658363566
AATSC3s,0.03929726792514949
AATSC3v,-5.832067201511763
AATSC4Z,-0.3039314768304029
AATSC4c,-0.003376549286149955
AATSC4d,-0.08303231035552397
AATSC4i,-0.15504784321822881
AATSC4m,-1.6420381662647416
AATSC4p,-0.004106011811625632
AATSC4s,-0.0963527186736698
AATSC4v,-5.916338370437324
AATSC5Z,-1.427155818692092
AATSC5c,-0.00042650074566997803
AATSC5d,-0.007275767944331248
