DLiP-ID,T001O9
AATSC4v,-3.0632019880248094
AATSC5Z,0.5983379501385043
AATSC5c,6.876622934027863e-05
AATSC5d,0.022468451831332694
AATSC5i,0.03574004760553521
AATSC5m,2.862067895967992
AATSC5p,0.008454014310670189
AATSC5s,-0.01344217024041584
AATSC5v,3.468405615391982
AATSC6Z,0.24643985798447188
AATSC6c,0.001310945750297688
AATSC6d,-0.004798876360657024
AATSC6i,-0.005822414033748648
AATSC6m,1.1358718482111516
AATSC6p,-0.00539161233752372
AATSC6s,-0.01407976560501824
AATSC6v,-0.020428227381925897
AATSC7Z,-0.5833223409400692
AATSC7c,4.5234769002938857e-05
AATSC7d,-0.0013630567647188298
AATSC7i,-0.19501457086869362
AATSC7m,-2.7827829195356806
AATSC7p,-0.018389218242534467
AATSC7s,-0.20845577638052248
AATSC7v,-4.616526510020888
AATSC8Z,-0.4016620498614957
AATSC8c,-0.004344147346498009
AATSC8d,-0.007848568790397048
AATSC8i,-0.09088069291730097
AATSC8m,-1.8886296592797773
AATSC8p,-0.01016305416777806
AATSC8s,-0.1043622396634862
AATSC8v,-1.9792309236981567
ATS0are,350.2896
ATS1are,387.125
ATS2are,690.792
ATS3are,933.2279999999998
ATS4are,1057.4939
ATS5are,999.1609
ATS6are,837.7229
ATS7are,749.297
ATS8are,677.5129999999999
ATSC0dv,217.36842105263156
ATSC0pe,6.171157894736839
ATSC0se,3.8882249824561392
ATSC1dv,58.623268698060976
ATSC1pe,0.05187839335180386
ATSC1se,-0.1758343145583256
ATSC2dv,-19.202216066481977
ATSC2pe,0.27249002770083613
ATSC2se,0.46804806894429063
ATSC3dv,-80.55678670360112
ATSC3pe,-1.439931855955675
ATSC3se,-0.34191493505694026
ATSC4dv,7.20498614958449
ATSC4pe,-0.5660617728531897
ATSC4se,-0.3866273831948294
ATSC5dv,48.526315789473664
ATSC5pe,0.5221631578947299
ATSC5se,-0.14936477192982495
ATSC6dv,-7.900277008310247
ATSC6pe,0.7200750692520739
ATSC6se,0.29417193844259726
ATSC7dv,-57.656509695290865
ATSC7pe,-0.7774595567867044
ATSC7se,-0.4283766278855033
ATSC8dv,-21.89473684210527
ATSC8pe,-1.126710526315791
ATSC8se,-0.7562440701754388
AXp-0dv,0.5614700396976302
AXp-1dv,0.3080067774072241
AXp-2dv,0.17215963083848526
AXp-3dv,0.1000154174523089
AXp-4dv,0.05545637681593651
AXp-5dv,0.03168165778864961
AXp-6dv,0.017710852234392296
AXp-7dv,0.0095848489170279
BertzCT,1116.3146528512832
ECIndex,945
ETA_eta,28.177454678490186
GATS1dv,0.56171158655182
GATS1pe,0.715358485268943
GATS1se,0.7557607602727259
GATS2dv,1.0106009244992298
GATS2pe,0.8037259918807355
GATS2se,0.7140087019793713
GATS3dv,1.0413823464670924
GATS3pe,0.9057413248233019
GATS3se,0.8136453980700303
GATS4dv,0.8974011299435029
GATS4pe,0.8711417573545297
GATS4se,0.8243005636005781
GATS5dv,0.8836158192090395
GATS5pe,0.889486651732072
GATS5se,0.8969433566697685
GATS6dv,0.9661016949152543
GATS6pe,0.8511279665850319
GATS6se,0.83868681904142
GATS7dv,1.087758945386064
GATS7pe,1.0105937070014441
GATS7se,1.0105149138904423
GATS8dv,1.0384180790960453
GATS8pe,1.0084166297092303
GATS8se,0.9480304782016981
LogEE_A,4.389435626463558
LogEE_D,206.07162030314927
MATS1dv,0.25201047910133784
MATS1pe,0.00785533806127584
MATS1se,-0.042256864330701784
MATS2dv,-0.04577591899625794
MATS2pe,0.02288053237316407
MATS2se,0.06237653439715211
MATS3dv,-0.13717021477312039
MATS3pe,-0.08636333730745749
MATS3se,-0.03254773864143697
MATS4dv,0.010496368038740923
MATS4pe,-0.029046881929519548
MATS4se,-0.03148789106360404
MATS5dv,0.0744148506860371
MATS5pe,0.028204494024266457
MATS5se,-0.012804880770682944
MATS6dv,-0.014589230297036451
MATS6pe,0.04683792294242354
MATS6se,0.03036941087094971
MATS7dv,-0.11999308197855414
MATS7pe,-0.0569922048237984
MATS7se,-0.04984007555503402
MATS8dv,-0.05036319612590801
MATS8pe,-0.09128842151946252
MATS8se,-0.09724798250971188
MAXaaCH,2.0670263613821187
MAXaaaC,0.8929308698285733
MAXaasC,1.2301097276103348
MAXaasN,1.6857326843057256
MAXdssC,0.06177907016290862
MAXsssN,2.439355691067729
MDEC-22,26.719677210264795
MDEC-23,20.930335196128258
MDEC-24,5.187121145132699
MDEC-33,3.4918839915510023
MDEC-34,1.0395911888904763
MDEN-23,0.36840314986403866
MDEN-33,0.43412681107162016
MDEO-11,0.5503212081491045
MINaaCH,1.7562882398612814
MINaaaC,0.8321352468592038
MINaasC,0.6679250236596017
MINaasN,1.6857326843057256
MINdssC,-0.8802702154643935
MINsssN,1.9680128548332914
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.3214285714285716
SM1_Dzi,1.4204008994654949
SM1_Dzm,1.3177974512248314
SM1_Dzp,-5.319610065744728
SM1_Dzv,-2.474281947147792
SddssSe,0
SpAD_Dt,696.3429556998191
SpAbs_A,41.22135536382224
SpAbs_D,412.1432406062984
SpMAD_A,1.3297211407684595
SpMAD_D,13.294943245364468
SpMax_A,2.4826333693027394
SpMax_D,206.07162030314927
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,78.67
TpiPC10,8.742608535254565
VAdjMat,6.129283016944966
VE1_DzZ,5.4850544233172585
VE1_Dzi,5.485279316003981
VE1_Dzm,5.485044986906185
VE1_Dzp,5.469298397406934
VE1_Dzv,5.475954000252809
VE2_DzZ,0.17693723946184706
VE2_Dzi,0.17694449406464458
VE2_Dzm,0.17693693506148983
VE2_Dzp,0.17642898056151401
VE2_Dzv,0.17664367742750997
VE3_DzZ,2.833429127378232
VE3_Dzi,2.833470127532302
VE3_Dzm,2.8334274069907095
VE3_Dzp,2.8305524559703295
VE3_Dzv,2.831768618636003
VR1_DzZ,206.59207223354585
VR1_Dzi,206.63755635995025
VR1_Dzm,206.5934497669965
VR1_Dzp,208.65848241055517
VR1_Dzv,207.7595436317693
VR2_DzZ,6.664260394630511
VR2_Dzi,6.665727624514524
VR2_Dzm,6.664304831193436
VR2_Dzp,6.730918787437264
VR2_Dzv,6.7019207623151384
VR3_DzZ,6.462148294901894
VR3_Dzi,6.462368434618123
VR3_Dzm,6.462154962770816
VR3_Dzp,6.472100971479244
VR3_Dzv,6.467783482230596
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.11632474112920599
Xch-6dv,0.32552049215675105
Xch-7dv,0.45413354176911885
Xpc-4dv,2.951123738687613
Xpc-5dv,4.226889916238883
Xpc-6dv,5.232963818946378
Zagreb1,172.0
Zagreb2,206.0
fragCpx,295.07
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,2
n5aRing,1
n6ARing,1
n6FRing,0
n6HRing,2
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,2
nBondsA,16
nBondsD,2
nBondsM,18
nBondsO,35
nBondsS,43
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,7
naHRing,2
AATS0are,6.145431578947369
AATS1are,6.346311475409836
AATS2are,6.279927272727273
AATS3are,6.059922077922077
AATS4are,5.874966111111111
AATS5are,5.843046198830409
AATS6are,5.899457042253521
AATS7are,5.946801587301588
AATS8are,5.9430964912280695
AATSC0dv,3.813481071098799
AATSC0pe,0.10826592797783928
AATSC0se,0.0682144733764235
AATSC1dv,0.9610371917714914
AATSC1pe,0.0008504654647836698
AATSC1se,-0.0028825297468577965
AATSC2dv,-0.17456560060438162
AATSC2pe,0.0024771820700076014
AATSC2se,0.004254982444948097
AATSC3dv,-0.5230960175558514
AATSC3pe,-0.009350206856855033
AATSC3se,-0.0022202268510190925
AATSC4dv,0.04002770083102494
AATSC4pe,-0.003144787626962165
AATSC4se,-0.002147929906637941
AATSC5dv,0.283779624499846
AATSC5pe,0.003053585718682631
AATSC5se,-0.0008734781984200289
AATSC6dv,-0.05563575357964962
AATSC6pe,0.005070951191916013
AATSC6se,0.0020716333693140652
AATSC7dv,-0.4575913467880227
AATSC7pe,-0.006170313942751623
AATSC7se,-0.003399814507027804
AATSC8dv,-0.19205909510618657
AATSC8pe,-0.009883425669436764
AATSC8se,-0.006633719913819639
AETA_eta,0.9089501509190383
ATSC0are,6.528189473684207
ATSC1are,-0.07157119113572848
ATSC2are,0.33903434903047946
ATSC3are,-1.1714592797783903
ATSC4are,-0.6023825484764623
ATSC5are,0.26853157894735813
ATSC6are,0.721343767313013
ATSC7are,-0.7269556786703628
ATSC8are,-1.2917684210526341
BCUTZ-1h,8.029059433587197
BCUTZ-1l,5.6755680255638286
BCUTc-1h,0.45795209486224897
BCUTc-1l,-0.451069438882972
BCUTd-1h,4.019960047253482
BCUTd-1l,0.9727329972807813
BCUTi-1h,14.5520344538613
BCUTi-1l,10.936759645359015
BCUTm-1h,16.0144379083124
BCUTm-1l,11.687292017905577
BCUTp-1h,2.0105000078275195
BCUTp-1l,0.7415075864723866
BCUTs-1h,7.009375727152073
BCUTs-1l,1.134318033132406
BCUTv-1h,20.911196457506424
BCUTv-1l,14.700681775051201
BalabanJ,1.0979250754914858
Diameter,18
ETA_beta,38.0
GATS1are,0.7392635398330115
GATS2are,0.805892941586565
GATS3are,0.8784727200020873
GATS4are,0.8521042166747108
GATS5are,0.8867006282425727
GATS6are,0.8390217501844882
GATS7are,0.9975472991445825
GATS8are,1.005562381552823
HybRatio,0.375
Lipinski,True
LogEE_Dt,348.17147784990954
MATS1are,-0.010244494058262435
MATS2are,0.02691120349905478
MATS3are,-0.06641842624737845
MATS4are,-0.02922011906259211
MATS5are,0.013711386085929651
MATS6are,0.0443543321206416
MATS7are,-0.05037551431086857
MATS8are,-0.0989377243307569
MAXssCH2,1.1670686833603778
MAXssssC,0.2897382358412647
MINssCH2,-0.0818333188707272
MINssssC,0.2897382358412647
NsssssAs,0
RotRatio,0.11428571428571428
SM1_Dzpe,1.420899632802938
SM1_Dzse,1.306536373105155
SMR_VSA1,14.69560176298435
SMR_VSA2,0.0
SMR_VSA3,14.450987899589041
SMR_VSA4,5.41499046939678
SMR_VSA5,25.807221274690605
SMR_VSA6,31.07893535450078
SMR_VSA7,60.552184617305876
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,337.67461311248104
SpAD_Dzi,326.9299436460964
SpAD_Dzm,337.7309035751525
SpAD_Dzp,442.42217393699434
SpAD_Dzv,408.0511066217752
SpAbs_Dt,696.3429556998192
SpDiam_A,4.884247872478776
SpDiam_D,319.2437955933794
SpMAD_Dt,22.462675990316743
SpMax_Dt,348.17147784990954
SsssssAs,0
VE1_Dzpe,5.485313910487282
VE1_Dzse,5.485015742630197
VE2_Dzpe,0.17694561001571876
VE2_Dzse,0.1769359916977483
VE3_Dzpe,2.833476434298506
VE3_Dzse,2.833422075338186
VMcGowan,313.5500000000011
VR1_Dzpe,206.56349537554337
VR1_Dzse,206.5964908731097
VR2_Dzpe,6.663338560501399
VR2_Dzse,6.664402931390636
VR3_Dzpe,6.462009960287582
VR3_Dzse,6.462169682907073
mZagreb1,8.5625
mZagreb2,6.638888888888889
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,1
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,9
nBondsKS,52
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.11452963988919661
AATSC1are,-0.001173298215339811
AATSC2are,0.0030821304457316315
AATSC3are,-0.0076068784401194176
AATSC4are,-0.003346569713758124
AATSC5are,0.001570360110803264
AATSC6are,0.005079885685302908
AATSC7are,-0.005769489513256848
AATSC8are,-0.011331301939058194
AETA_beta,1.2258064516129032
BCUTdv-1h,6.023275365547732
BCUTdv-1l,1.890014687946297
BCUTpe-1h,3.501243531591503
BCUTpe-1l,2.2242425238156294
BCUTse-1h,3.7141418822009213
BCUTse-1l,2.420084140382571
ETA_alpha,14.600000000000001
ETA_dBeta,-4.0
ETA_eta_B,0.3858064592703734
ETA_eta_F,28.607019454877182
ETA_eta_L,7.7240506818908035
ETA_eta_R,56.78447413336737
ETA_psi_1,0.5703125000000002
LabuteASA,180.44858798984686
LogEE_DzZ,168.8799332843511
LogEE_Dzi,163.50486890694432
LogEE_Dzm,168.9079613827771
LogEE_Dzp,220.69628599439287
LogEE_Dzv,203.78610667084098
PEOE_VSA1,19.473446504333015
PEOE_VSA2,14.573052889090853
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,0.0
PEOE_VSA7,61.075657748944465
PEOE_VSA8,66.92331903695114
PEOE_VSA9,0.0
SM1_Dzare,1.599813866914844
SpAD_Dzpe,335.04708025124637
SpAD_Dzse,338.0490136511339
SpAbs_DzZ,336.52054331039074
SpAbs_Dzi,325.77185887287544
SpAbs_Dzm,336.5798875326409
SpAbs_Dzp,446.71218205453044
SpAbs_Dzv,410.0464952888297
SpDiam_Dt,496.3942455698551
SpMAD_DzZ,10.892729455241325
SpMAD_Dzi,10.546127214390205
SpMAD_Dzm,10.894545276617823
SpMAD_Dzp,14.271683030225624
SpMAD_Dzv,13.162938923283072
SpMax_DzZ,168.8799332843511
SpMax_Dzi,163.50486890694432
SpMax_Dzm,168.9079613827771
SpMax_Dzp,220.69628599439287
SpMax_Dzv,203.78610667084098
VE1_Dzare,5.485784432002261
VE2_Dzare,0.1769607881291052
VE3_Dzare,2.83356220903146
VR1_Dzare,206.50215651754075
VR2_Dzare,6.661359887662605
VR3_Dzare,6.461712967021875
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,15
nAromBond,16
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4709677419354839
AETA_dBeta,-0.12903225806451613
AETA_eta_B,0.012445369653883012
AETA_eta_F,0.9228070791895865
AETA_eta_L,0.24916292522228398
AETA_eta_R,1.8317572301086247
BCUTare-1h,3.555178060560852
BCUTare-1l,2.174558271863103
ETA_beta_s,21.0
ETA_dPsi_A,0.14368749999999975
ETA_dPsi_B,0.0
ETA_eta_BR,0.8158064592703733
ETA_eta_FL,7.304356421211919
ETA_eta_RL,15.028407103102722
LogEE_Dzpe,167.56937559764907
LogEE_Dzse,169.06665316018325
PEOE_VSA10,6.544756405912575
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,5.907179729351506
SlogP_VSA1,4.899909730850478
SlogP_VSA2,57.6130259353834
SlogP_VSA3,11.339293589984397
SlogP_VSA4,5.41499046939678
SlogP_VSA5,29.620453544546848
SlogP_VSA6,54.98873312560888
SlogP_VSA7,0.0
SlogP_VSA8,10.902924932081056
SlogP_VSA9,0.0
SpAD_Dzare,331.3988225647894
SpAbs_Dzpe,333.8185988049053
SpAbs_Dzse,336.90639917891383
SpDiam_DzZ,266.23978886102685
SpDiam_Dzi,257.70546865166546
SpDiam_Dzm,266.281750279695
SpDiam_Dzp,344.3855557063432
SpDiam_Dzv,319.41207989033364
SpMAD_Dzpe,10.807970330685366
SpMAD_Dzse,10.904806891972061
SpMax_Dzpe,167.56937559764907
SpMax_Dzse,169.06665316018325
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,31
AETA_beta_s,0.6774193548387096
AETA_eta_BR,0.026316337395818495
AETA_eta_FL,0.23562440068425544
AETA_eta_RL,0.48478732590653945
DetourIndex,5261
EState_VSA1,5.969305287951849
EState_VSA2,17.86692660466086
EState_VSA3,5.563451491696996
EState_VSA4,49.92359380158337
EState_VSA5,12.10820789760957
EState_VSA6,10.763943219404432
EState_VSA7,41.55906514792307
EState_VSA8,22.016622388720904
EState_VSA9,5.106527394840706
ETA_beta_ns,17.0
ETA_shape_p,0.0684931506849315
ETA_shape_x,0.03424657534246575
ETA_shape_y,0.28767123287671226
GhoseFilter,True
LogEE_Dzare,165.75101818132742
SlogP_VSA10,5.687386274683562
SlogP_VSA11,0.0
SpAbs_Dzare,330.0311026134279
SpDiam_Dzpe,264.2200095942964
SpDiam_Dzse,266.5270048289301
SpMAD_Dzare,10.690284598864174
SpMax_Dzare,165.75101818132742
TopoPSA(NO),78.67
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.6857326843057256
VSA_EState9,68.56426731569427
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.5483870967741935
EState_VSA10,9.589074368143644
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.029032258064516082
FilterItLogS,-3.7526069873073906
SpDiam_Dzare,261.4521572123484
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.5859649122807016
ETA_epsilon_2,0.8258064516129029
ETA_epsilon_3,0.44588235294117595
ETA_epsilon_4,0.5362318840579704
ETA_epsilon_5,0.8093749999999997
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.14008255933952563
ETA_dEpsilon_B,0.04973302822273118
ETA_dEpsilon_C,-0.09034953111679445
ETA_dEpsilon_D,0.01643145161290316
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.8387096774193549
MDEDescriptor,"0.0,0.0,0.0,0.0,26.719677210264795,20.930335196128258,5.187121145132699,3.4918839915510023,1.0395911888904763,0.0,0.5503212081491045,0.0,0.0,0.0,0.0,0.0,0.0,0.36840314986403866,0.43412681107162016"
APolDescriptor,66.38261799999997
BCUTDescriptor,"11.988248622314035,15.99693895930328,-0.33064422319879067,0.2739953610107812,3.9905334138009088,11.18156905193719"
BPolDescriptor,37.59938199999999
TPSADescriptor,78.67
ALOGPDescriptor,"2.0846000000000036,4.3455571600000145,117.3652"
XLogPDescriptor,3.155000000000001
VAdjMaDescriptor,6.129283016944966
WeightDescriptor,418.2004909000001
ChiPathDescriptor,"21.424074484064484,15.028407103102724,14.061561198505974,12.004903105342569,10.17132417095719,8.198955850494045,5.930325614829984,4.503102426271327,17.405571230626535,10.780237209252846,8.780141172762749,6.901063804209315,5.101986667066156,3.6750723034833577,2.337832494939784,1.4952364310563537"
ChiChainDescriptor,"0.0,0.0,0.19828711748090339,0.6496595156368632,0.9201115323981479,0.0,0.0,0.11632474112920599,0.32552049215675105,0.4541335417691188"
AtomCountDescriptor,57
BondCountDescriptor,35
SmallRingDescriptor,"5,3,3,2,0,0,2,3,0,0,0"
ChiClusterDescriptor,"2.4438879248682404,0.125,0.4118661865511629,0.0,1.4379459291030583,0.125,0.1231729763209663,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,5,8,2,5,3,0,1"
ZagrebIndexDescriptor,172.0
LargestChainDescriptor,19
MannholdLogPDescriptor,3.3299999999999996
WeightedPathDescriptor,"64.36531991675801,2.076300642476065,20.854712139328342,7.41112303193198,13.443589107396377"
FractionalPSADescriptor,0.18811551328095294
WienerNumbersDescriptor,"3070.0,50.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"5.432502560009761,8.736331762637118,11.444231849238411,2.9511237386876124,4.226889916238887,4.7914345251597545"
FractionalCSP3Descriptor,0.375
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,8,0,0,9,0,0,0,2,2,2,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,12
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"22.775510204081634,9.700115340253749,4.940138626339005"
AromaticAtomsCountDescriptor,15
AromaticBondsCountDescriptor,16
FragmentComplexityDescriptor,2791.07
HBondAcceptorCountDescriptor,6
HybridizationRatioDescriptor,0.375
AutocorrelationDescriptorMass,"34.763328311728756,37.824277196382596,55.484571695351015,54.097110434467915,49.179989650600106"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,5
AutocorrelationDescriptorCharge,"0.6310046793955177,-0.35048767378057977,-0.019846630375208424,0.0666325484882648,0.013552738148716142"
EccentricConnectivityIndexDescriptor,945
AutocorrelationDescriptorPolarizability,"2245.028362483143,2701.86580598408,3942.244479792837,3764.1885354776996,3255.8303605360134"
