DLiP-ID,C000JF
DLiP-Mol-ID,30847
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C18H13N3O/c19-11-16-15(12-4-2-1-3-5-12)10-17(21-18(16)20)13-6-8-14(22)9-7-13/h1-10,22H,(H2,20,21)"
Standard Inchi Key(RDKit),VVFRJCXNTHXSOG-UHFFFAOYSA-N
Canonical SMILES(RDKit),N#Cc1c(-c2ccccc2)cc(-c2ccc(O)cc2)nc1N
SMILES(SDF),
MW(SDF),
MW(RDKit),287.322
MW Monoisotopic(RDKit),287.105862036
MolLogP(RDKit),3.57508
XLogP(SDF),
XLogP(CDK),3.967
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),4
HBA Lipinski(RDKit),4
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),2
HBD Lipinski(RDKit),3
PSA(SDF),
PSA(RDKit),82.93
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),2
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),22
QED Weighted(RDKit),0.754334090743172
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,135691.99225583384
qed,0.7543340907431723
Chi0,15.526733258565956
Chi1,10.685871848001627
TPSA,82.92999999999999
Chi0n,11.692493747585761
Chi0v,11.692493747585761
Chi1n,6.742503402353234
Chi1v,6.742503402353234
Chi2n,4.839999749860566
Chi2v,4.839999749860566
Chi3n,3.4071049746222934
Chi3v,3.4071049746222934
Chi4n,2.307765528445372
Chi4v,2.307765528445372
MolMR,85.90120000000003
MolWt,287.322
fr_SH,0
Kappa1,13.653384613657876
Kappa2,5.584014792104097
Kappa3,2.4781424920887685
fr_ArN,1
fr_COO,0
fr_C_O,0
fr_C_S,0
fr_NH0,2
fr_NH1,0
fr_NH2,1
fr_N_O,0
fr_azo,0
BertzCT,849.9959005630565
MolLogP,3.5750800000000016
NOCount,4
fr_Ar_N,1
fr_COO2,0
fr_urea,0
BalabanJ,2.21087668452062
SMR_VSA1,5.106527394840706
SMR_VSA2,5.261891554738487
SMR_VSA3,4.9839785209472085
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,5.733667477162185
SMR_VSA7,66.2271221763131
SMR_VSA8,0.0
SMR_VSA9,34.20301561601563
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,1
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,127.6568857576456
NHOHCount,3
PEOE_VSA1,10.84019487200289
PEOE_VSA2,0.0
PEOE_VSA3,4.9839785209472085
PEOE_VSA4,5.261891554738487
PEOE_VSA5,0.0
PEOE_VSA6,30.33183534230805
PEOE_VSA7,35.89528683400505
PEOE_VSA8,11.126902983393991
PEOE_VSA9,5.693927994848461
RingCount,3
SMR_VSA10,5.817862777835028
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,1
ExactMolWt,287.105862036
NumHDonors,2
PEOE_VSA10,23.200047415608203
PEOE_VSA11,0.0
PEOE_VSA12,0.0
