DLiP-ID,C0015P
DLiP-Mol-ID,31868
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C20H13BrN4O/c21-14-5-6-18-16(9-14)17(20(26)24-15-4-2-8-23-12-15)10-19(25-18)13-3-1-7-22-11-13/h1-12H,(H,24,26)"
Standard Inchi Key(RDKit),FTNSRSTZEPZAOA-UHFFFAOYSA-N
Canonical SMILES(RDKit),O=C(Nc1cccnc1)c1cc(-c2cccnc2)nc2ccc(Br)cc12
SMILES(SDF),
MW(SDF),
MW(RDKit),405.255
MW Monoisotopic(RDKit),404.027273136
MolLogP(RDKit),4.7066
XLogP(SDF),
XLogP(CDK),3.419
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),4
HBA Lipinski(RDKit),5
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),67.77
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),3
nRings(SDF),
nRings(RDKit),4
Aromatic Rings(RDKit),4
nAtoms(SDF),
Heavy Atoms(RDKit),26
QED Weighted(RDKit),0.53636838486502
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,1321037.3200523707
qed,0.5363683848650204
Chi0,17.932510652501772
Chi1,12.703509938206668
TPSA,67.77000000000001
Chi0n,13.556056780248477
Chi0v,15.142053319363182
Chi1n,7.926533548839946
Chi1v,8.719531818397298
Chi2n,5.654052459282456
Chi2v,6.5697279880741455
Chi3n,3.8920640939554594
Chi3v,4.385315732672499
Chi4n,2.683145776333541
Chi4v,3.044231036791022
MolMR,104.86420000000003
MolWt,405.25500000000005
fr_SH,0
Kappa1,16.353929131958466
Kappa2,7.013365643865784
Kappa3,3.3167318774360797
fr_ArN,0
fr_COO,0
fr_C_O,1
fr_C_S,0
fr_NH0,3
fr_NH1,1
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,1084.9229301036314
MolLogP,4.706600000000002
NOCount,5
fr_Ar_N,3
fr_COO2,0
fr_urea,0
BalabanJ,1.8531791884161593
SMR_VSA1,4.794537184071822
SMR_VSA2,0.0
SMR_VSA3,14.951935562841626
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,5.316788604006331
