DLiP-ID,T001S0
DLiP-Mol-ID,17649
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C22H17N3O/c26-22-19-10-4-5-11-20(19)24-21(13-12-17-9-6-14-23-15-17)25(22)16-18-7-2-1-3-8-18/h1-15H,16H2/b13-12+"
Standard Inchi Key(RDKit),GEKDQXSPTHHANP-OUKQBFOZSA-N
Canonical SMILES(RDKit),O=c1c2ccccc2nc(/C=C/c2cccnc2)n1Cc1ccccc1
SMILES(SDF),
MW(SDF),
MW(RDKit),339.398
MW Monoisotopic(RDKit),339.137162164
MolLogP(RDKit),4.0102
XLogP(SDF),
XLogP(CDK),4.326
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),4
HBA Lipinski(RDKit),4
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),0
HBD Lipinski(RDKit),0
PSA(SDF),
PSA(RDKit),47.78
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),4
nRings(SDF),
nRings(RDKit),4
Aromatic Rings(RDKit),4
nAtoms(SDF),
Heavy Atoms(RDKit),26
QED Weighted(RDKit),0.564296014155754
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Rad51/BRCA2
Common Target Pref Name,Rad51/BRCA2
RDKit Descriptors
Ipc,1507460.788145635
qed,0.5642960141557544
Chi0,17.76937394568524
Chi1,12.809663088089318
TPSA,47.78
Chi0n,14.117249895994677
Chi0v,14.117249895994677
Chi1n,8.42746468242812
Chi1v,8.42746468242812
Chi2n,5.983739450621671
Chi2v,5.983739450621671
Chi3n,4.18394078784348
Chi3v,4.18394078784348
Chi4n,2.876538643785694
Chi4v,2.876538643785694
MolMR,104.71200000000002
MolWt,339.3980000000001
fr_SH,0
Kappa1,15.966483310465259
Kappa2,7.150647225556784
Kappa3,3.3029629812344403
fr_ArN,0
fr_COO,0
fr_C_O,0
fr_C_S,0
fr_NH0,3
fr_NH1,0
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,1116.4110194691752
MolLogP,4.010200000000002
NOCount,4
fr_Ar_N,3
fr_COO2,0
fr_urea,0
BalabanJ,1.8485855169833814
SMR_VSA1,0.0
SMR_VSA2,0.0
SMR_VSA3,14.53505668968577
SMR_VSA4,0.0
SMR_VSA5,6.544756405912575
SMR_VSA6,0.0
SMR_VSA7,106.42883645682164
SMR_VSA8,0.0
SMR_VSA9,0.0
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,150.6629169038444
NHOHCount,0
PEOE_VSA1,0.0
PEOE_VSA2,14.345615352810384
PEOE_VSA3,4.9839785209472085
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,48.53093654769288
PEOE_VSA7,41.478044402446585
PEOE_VSA8,12.393687143226153
PEOE_VSA9,17.447681337993632
RingCount,4
SMR_VSA10,23.054965145748817
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,339.137162164
NumHDonors,0
PEOE_VSA10,5.824404497999927
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,5.559266895052007
PEOE_VSA14,0.0
SlogP_VSA1,5.559266895052007
SlogP_VSA2,14.53505668968577
SlogP_VSA3,6.544756405912575
SlogP_VSA4,0.0
SlogP_VSA5,16.95130748139392
SlogP_VSA6,83.9182620803757
SlogP_VSA7,0.0
SlogP_VSA8,23.054965145748817
SlogP_VSA9,0.0
fr_amidine,0
fr_aniline,0
fr_benzene,2
fr_epoxide,0
fr_guanido,0
fr_halogen,0
fr_hdrzine,0
fr_hdrzone,0
fr_isocyan,0
fr_lactone,0
fr_methoxy,0
fr_nitrile,0
fr_nitroso,0
fr_oxazole,0
fr_sulfide,0
fr_sulfone,0
EState_VSA1,0.0
EState_VSA2,5.559266895052007
EState_VSA3,23.27208583599356
EState_VSA4,11.126902983393991
EState_VSA5,0.0
EState_VSA6,16.960786791017508
EState_VSA7,78.88207796674548
EState_VSA8,4.9839785209472085
EState_VSA9,4.9839785209472085
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SlogP_VSA12,0.0
VSA_EState1,0.0
