DLiP-ID,J10056
DLiP-Mol-ID,36888
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C21H22N4O4/c1-4-24(5-2)17-12-8-16(9-13-17)22-21(26)19-14(3)29-23-20(19)15-6-10-18(11-7-15)25(27)28/h6-13H,4-5H2,1-3H3,(H,22,26)"
Standard Inchi Key(RDKit),ZITFNHXKOHAVKE-UHFFFAOYSA-N
Canonical SMILES(RDKit),CCN(CC)c1ccc(NC(=O)c2c(-c3ccc([N+](=O)[O-])cc3)noc2C)cc1
SMILES(SDF),
MW(SDF),
MW(RDKit),394.431
MW Monoisotopic(RDKit),394.164105184
MolLogP(RDKit),4.65672
XLogP(SDF),
XLogP(CDK),4.674
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),6
HBA Lipinski(RDKit),8
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),101.51
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),7
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),29
QED Weighted(RDKit),0.461978461881089
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,GATA4/NKX2-5
Common Target Pref Name,GATA4/NKX2-5
RDKit Descriptors
Ipc,3834609.5450399905
qed,0.46197846188108865
Chi0,20.965890847321376
Chi1,13.939090705625683
TPSA,101.51
Chi0n,16.50764966424543
Chi0v,16.50764966424543
Chi1n,9.316194745717576
Chi1v,9.316194745717576
Chi2n,6.439639276234353
Chi2v,6.439639276234353
Chi3n,4.69511210508682
Chi3v,4.69511210508682
Chi4n,3.1155418592504986
Chi4v,3.1155418592504986
MolMR,111.2866
MolWt,394.4310000000001
fr_SH,0
Kappa1,20.064551318466247
Kappa2,8.554480574652098
Kappa3,4.26159004867496
fr_ArN,0
fr_COO,0
fr_C_O,1
fr_C_S,0
fr_NH0,3
fr_NH1,1
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,1006.16528972522
MolLogP,4.6567200000000035
NOCount,8
fr_Ar_N,1
fr_COO2,0
fr_urea,0
BalabanJ,1.829530406550081
SMR_VSA1,14.240943169862842
