DLiP-ID,C1029O
DLiP-Mol-ID,41026
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C12H9NO/c1-2-12-5-3-4-10(12)6-11(14)9(7-12)8-13/h1,6-7H,3-5H2"
Standard Inchi Key(RDKit),WRPUUSQAMFPAII-UHFFFAOYSA-N
Canonical SMILES(RDKit),C#CC12C=C(C#N)C(=O)C=C1CCC2
SMILES(SDF),
MW(SDF),
MW(RDKit),183.21
MW Monoisotopic(RDKit),183.068413908
MolLogP(RDKit),1.74898
XLogP(SDF),
XLogP(CDK),1.817
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),2
HBA Lipinski(RDKit),2
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),0
HBD Lipinski(RDKit),0
PSA(SDF),
PSA(RDKit),40.86
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),0
nRings(SDF),
nRings(RDKit),2
Aromatic Rings(RDKit),0
nAtoms(SDF),
Heavy Atoms(RDKit),14
QED Weighted(RDKit),0.536649574284853
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,KEAP1/NRF2
Common Target Pref Name,KEAP1/NRF2
RDKit Descriptors
Ipc,2267.0381723765013
qed,0.5366495742848533
Chi0,10.181798275874712
Chi1,6.715473923590004
TPSA,40.86
Chi0n,7.708833037092342
Chi0v,7.708833037092342
Chi1n,4.578213397142523
Chi1v,4.578213397142523
Chi2n,3.672886474312419
Chi2v,3.672886474312419
Chi3n,2.929779877134589
Chi3v,2.929779877134589
Chi4n,2.154538837415435
Chi4v,2.154538837415435
MolMR,51.90300000000001
MolWt,183.20999999999995
fr_SH,0
Kappa1,8.783103764921947
Kappa2,2.8557200274482892
Kappa3,1.0125351848376805
fr_ArN,0
fr_COO,0
fr_C_O,1
fr_C_S,0
fr_NH0,1
fr_NH1,0
fr_NH2,0
fr_N_O,0
