DLiP-ID,C000UI
GGI6,0.38707482993197273
GGI7,0.15890731292517002
GGI8,0.07357016880826403
GGI9,0.015625
JGI1,0.11363636363636365
JGI2,0.0666666666666667
JGI3,0.05241935483870967
JGI4,0.043440860215053764
JGI5,0.020089285714285712
JGI6,0.016128117913832195
JGI7,0.009931707057823126
JGI8,0.01051002411546629
JGI9,0.015625
MIC0,22.574728341438963
MIC1,42.97481884187183
MIC2,47.57315666649812
MIC3,49.916324955831435
MIC4,50.08159828694112
MIC5,50.08159828694112
MPC2,30
MPC3,42
MPC4,58
MPC5,71
MPC6,79
MPC7,88
MPC8,91
MPC9,77
Mare,0.9984827586206895
NaaN,1
NaaO,0
NaaS,1
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,0
NssS,1
NtCH,0
NtsC,1
RNCG,0.1875640569365916
RPCG,0.18679884059273222
SIC0,0.37119342438903113
SIC1,0.7362231879372426
SIC2,0.8419617154220121
SIC3,0.9520526828983816
SIC4,0.9858036667268663
SIC5,0.9858036667268663
SaaN,4.50323223733938
SaaO,0
SaaS,1.4323143161585619
Sare,28.955999999999996
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,0
SssS,1.2716912320483744
StCH,0
StsC,2.0672083648274127
TIC0,52.29426743474886
TIC1,103.72018939996943
TIC2,118.61678635220917
TIC3,134.1265613565361
TIC4,138.88144885869954
TIC5,138.88144885869954
Vabc,236.00130240212118
WPol,31
apol,39.283137
bpol,18.236863
nRot,3
ABCGG,13.32841912853751
ATS0Z,1236.0
ATS0d,113.0
ATS0i,4473.210942110942
ATS0m,4929.085618000002
ATS0p,64.13932014364102
ATS0s,158.22908093278463
ATS0v,8348.878094531687
ATS1Z,1134.0
ATS1d,142.0
ATS1i,4374.761414613099
ATS1m,4437.752214000002
ATS1p,72.43313879000004
ATS1s,107.40123456790126
ATS1v,9931.058259721525
ATS2Z,1702.0
ATS2d,212.0
ATS2i,7115.597430263041
ATS2m,6543.857415999997
ATS2p,104.28681665484896
ATS2s,151.51543209876547
ATS2v,13968.936818161072
ATS3Z,1745.0
ATS3d,223.0
ATS3i,8684.545567923276
ATS3m,6699.956209000002
ATS3p,106.717622384245
ATS3s,191.8271604938272
ATS3v,14449.721322255842
ATS4Z,2009.0
ATS4d,204.0
ATS4i,8576.781492819946
ATS4m,7780.005583999999
ATS4p,104.845433405396
ATS4s,211.2410836762689
ATS4v,14231.609552997747
ATS5Z,1618.0
ATS5d,191.0
ATS5i,8106.233910677508
ATS5m,6132.886602000002
ATS5p,107.00150301769798
ATS5s,199.3672839506173
ATS5v,14055.537265029516
ATS6Z,1408.0
ATS6d,164.0
ATS6i,8093.69603635088
ATS6m,5133.948251999998
ATS6p,104.808836634
ATS6s,197.06481481481487
ATS6v,13328.862615415452
ATS7Z,1029.0
ATS7d,124.0
ATS7i,7956.972375015733
ATS7m,3682.3681249999995
ATS7p,81.94492456509398
ATS7s,186.7592592592593
ATS7v,10023.167211495338
ATS8Z,478.0
ATS8d,67.0
ATS8i,6064.648601716048
ATS8m,1621.116282
ATS8p,44.028119198187994
ATS8s,112.75925925925925
ATS8v,5059.460282797545
C1SP1,1
C1SP2,3
C1SP3,1
C2SP1,0
C2SP2,7
C2SP3,0
C3SP2,1
C3SP3,0
C4SP3,0
FCSP3,0.07142857142857142
GGI10,0.0
JGI10,0.0
JGT10,0.3484473801582011
Kier1,14.917355371900827
Kier2,6.84
Kier3,3.122448979591837
MAXdO,12.607372921390779
MAXtN,8.748218931090955
MID_C,29.143588501867324
MID_N,6.071296601409582
MID_O,1.8037370062536984
MID_X,0.0
MID_h,11.93710672698769
MINdO,12.607372921390779
MINtN,8.748218931090955
MPC10,65
MWC01,22.0
MWC02,4.653960350157523
MWC03,5.517452896464707
MWC04,6.405228458030842
MWC05,7.29505641646263
MWC06,8.197814032221203
MWC07,9.097731427593528
MWC08,10.006450195593953
MWC09,10.91062396770986
MWC10,11.821887014814502
NaaCH,7
NaaNH,0
NaaSe,0
NaaaC,2
NaasC,2
NaasN,1
NdCH2,0
NddsN,0
NdsCH,0
NdssC,0
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,3.0628800000000007
SRW02,3.8066624897703196
SRW03,0.0
SRW04,5.10594547390058
SRW05,2.3978952727983707
SRW06,6.6240652277998935
SRW07,4.59511985013459
SRW08,8.254528881939745
SRW09,6.6052979209482015
SRW10,9.949177678453244
SaaCH,12.999923023221633
SaaNH,0
SaaSe,0
SaaaC,1.322020030234316
SaasC,1.315962773998489
SaasN,1.5665277777777777
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.850070579350745
VE1_D,4.3942062794923995
VE2_A,0.19250352896753725
VE2_D,0.21971031397462
VE3_A,2.041238660990498
VE3_D,2.1734340991401564
VR1_A,169.40697367922502
VR1_D,107.37233783088422
VR2_A,8.470348683961252
VR2_D,5.368616891544211
VR3_A,5.8254511288681385
VR3_D,5.369449767363847
WPath,760
Xc-3d,0.9396439643289406
Xc-4d,0.0
Xc-5d,0.3218699428968853
Xc-6d,0.0
Xp-0d,13.94938298937633
Xp-1d,9.808861750289882
Xp-2d,8.327405488600556
Xp-3d,7.272799152609205
Xp-4d,6.420976526151706
Xp-5d,4.972481066917735
Xp-6d,3.4962668963716133
Xp-7d,2.618831226652334
ZMIC0,64.28426186950267
ZMIC1,39.18636292488379
ZMIC2,30.890522615635067
ZMIC3,26.50787098979918
ZMIC4,25.994656387582804
ZMIC5,25.994656387582804
nAcid,0
nAtom,29
nBase,0
nRing,3
piPC1,3.5263605246161616
piPC2,4.154969184038536
piPC3,4.837273478673773
piPC4,5.516197088187147
piPC5,6.051942099286679
piPC6,6.470872063069618
piPC7,6.923866973255595
piPC8,7.338509874361064
piPC9,7.513704985692051
AATS0Z,42.62068965517241
AATS0d,3.896551724137931
AATS0i,154.24865317623937
AATS0m,169.96846958620696
AATS0p,2.211700694608311
AATS0s,5.456175204578781
AATS0v,287.8923480872995
AATS1Z,36.58064516129032
AATS1d,4.580645161290323
AATS1i,141.12133595526126
AATS1m,143.1532972258065
AATS1p,2.33655286419355
AATS1s,3.4645559538032664
AATS1v,320.35671805553307
AATS2Z,34.734693877551024
AATS2d,4.326530612244898
AATS2i,145.21627408700084
AATS2m,133.54811053061218
AATS2p,2.128302380711203
AATS2s,3.0921516754850096
AATS2v,285.08034322777695
AATS3Z,30.614035087719298
AATS3d,3.912280701754386
AATS3i,152.36044856005748
AATS3m,117.54309138596494
AATS3p,1.8722389891972808
AATS3s,3.3653887805934595
AATS3v,253.5038828465937
AATS4Z,36.527272727272724
AATS4d,3.709090909090909
AATS4i,155.9414816876354
AATS4m,141.45464698181814
AATS4p,1.9062806073708363
AATS4s,3.8407469759321615
AATS4v,258.75653732723174
AATS5Z,29.962962962962962
AATS5d,3.537037037037037
AATS5i,150.1154427903242
AATS5m,113.57197411111116
AATS5p,1.9815093151425553
AATS5s,3.691986739826246
AATS5v,260.2877271301762
AATS6Z,25.6
AATS6d,2.981818181818182
AATS6i,147.1581097518342
AATS6m,93.34451367272725
AATS6p,1.9056152115272729
AATS6s,3.582996632996634
AATS6v,242.3429566439173
AATS7Z,19.78846153846154
AATS7d,2.3846153846153846
AATS7i,153.01869951953333
AATS7m,70.81477163461537
AATS7p,1.5758639339441152
AATS7s,3.5915242165242174
AATS7v,192.75321560567957
AATS8Z,12.91891891891892
AATS8d,1.8108108108108107
AATS8i,163.9094216680013
AATS8m,43.813953567567566
AATS8p,1.1899491675185945
AATS8s,3.0475475475475475
AATS8v,136.74216980533905
AMID_C,1.4571794250933663
AMID_N,0.3035648300704791
AMID_O,0.09018685031268492
AMID_X,0.0
AMID_h,0.5968553363493845
ATS0dv,274.8888888888889
ATS0pe,187.46620000000001
ATS0se,227.47772200000006
ATS1dv,273.6666666666667
ATS1pe,203.61750000000006
ATS1se,242.14228000000006
ATS2dv,372.33333333333337
ATS2pe,320.5558000000001
ATS2se,385.578588
ATS3dv,399.6666666666667
ATS3pe,371.2617
ATS3se,449.08708799999994
ATS4dv,370.44444444444446
ATS4pe,370.77709999999996
ATS4se,447.38330899999994
ATS5dv,310.0
ATS5pe,351.9527
ATS5se,426.9330360000001
ATS6dv,261.6666666666667
ATS6pe,350.197
ATS6se,428.862216
ATS7dv,180.33333333333334
ATS7pe,313.8113000000001
ATS7se,390.527426
ATS8dv,83.0
ATS8pe,211.94
ATS8se,270.43904999999995
ATSC0Z,418.2068965517241
ATSC0c,0.4341500801855394
ATSC0d,16.137931034482758
ATSC0i,54.48957387334616
ATSC0m,1838.7407229655173
ATSC0p,10.926739020855859
ATSC0s,55.31885908897402
ATSC0v,1407.8060536873265
ATSC1Z,16.813317479191408
ATSC1c,-0.27928400426124633
ATSC1d,6.128418549346017
ATSC1i,-6.342659355722503
ATSC1m,83.4936780023784
ATSC1p,0.4355225632955278
ATSC1s,1.5414409653410845
ATSC1v,15.189903771319369
ATSC2Z,-65.24613555291324
ATSC2c,0.22394812353988225
ATSC2d,4.663495838287753
ATSC2i,-19.745087718306067
ATSC2m,-285.46238570035626
ATSC2p,-4.466386716335419
ATSC2s,-3.007483823718902
ATSC2v,-368.71940992360766
ATSC3Z,49.35196195005945
ATSC3c,-0.2568298401006311
ATSC3d,-1.4780023781212859
ATSC3i,-15.315348664551465
ATSC3m,237.91434972294888
ATSC3p,0.169699074378858
ATSC3s,-9.099784859946924
ATSC3v,95.08886231221106
ATSC4Z,203.84898929845426
ATSC4c,0.051896137742220246
ATSC4d,-5.227110582639717
ATSC4i,17.31470773493484
ATSC4m,867.7592645136741
ATSC4p,3.7770974528178813
ATSC4s,-8.678842305113943
ATSC4v,419.46324909551214
ATSC5Z,-98.5231866825208
ATSC5c,0.13399048256640178
ATSC5d,-12.429250891795483
ATSC5i,24.78048816339868
ATSC5m,-431.9399570392388
ATSC5p,1.2698646106790152
ATSC5s,-4.949503660969291
ATSC5v,-66.47571922013658
ATSC6Z,-349.35790725327
ATSC6c,-0.16548357128945973
ATSC6d,-10.50297265160523
ATSC6i,-16.091825830612024
ATSC6m,-1563.0539134863257
ATSC6p,-5.956174592885806
ATSC6s,-12.110586309654881
ATSC6v,-921.5342636029484
ATSC7Z,-74.81926278240189
ATSC7c,0.05878575045769309
ATSC7d,-2.0404280618311503
ATSC7i,-21.469546730636065
ATSC7m,-348.4380847312727
ATSC7p,-3.8421014903575466
ATSC7s,17.660502798125563
ATSC7v,-606.5532449548863
ATSC8Z,87.59809750297269
ATSC8c,0.05129909067569531
ATSC8d,5.996432818073725
ATSC8i,-4.619747985563792
ATSC8m,414.7613609750288
ATSC8p,1.229220610192415
ATSC8s,3.6672065556550533
ATSC8v,388.0742360827894
AXp-0d,0.6974691494688166
AXp-1d,0.44585735228590373
AXp-2d,0.27758018295335185
AXp-3d,0.17316188458593346
AXp-4d,0.11070649183020183
AXp-5d,0.07003494460447514
AXp-6d,0.04425654299204574
AXp-7d,0.029759445757412885
GATS1Z,0.6857232530428121
GATS1c,1.5656533530879089
GATS1d,0.58767576509512
GATS1i,1.0137117780397817
GATS1m,0.6722961390206075
GATS1p,0.7361975573658491
GATS1s,0.473865196300717
GATS1v,0.7277909907786322
GATS2Z,1.0951517150395778
GATS2c,0.7201218853459088
GATS2d,0.8675213675213675
GATS2i,1.1963161395405661
GATS2m,1.0771474626892559
GATS2p,1.2233013945485078
GATS2s,0.5819078108371959
GATS2v,0.9905951234732935
GATS3Z,0.8081285006712031
GATS3c,1.547965477117789
GATS3d,1.2327935222672066
GATS3i,1.137474175368351
GATS3m,0.8036489566978687
GATS3p,0.874581084435482
GATS3s,0.9651147220833112
GATS3v,0.8544172432805196
GATS4Z,0.7011753418085872
GATS4c,1.3812346646246654
GATS4d,1.246076146076146
GATS4i,0.9164142856683423
GATS4m,0.7037235123040696
GATS4p,0.7682164150771794
GATS4s,1.2158786115790676
GATS4v,0.6921520721085234
GATS5Z,1.072479966774162
GATS5c,0.9892194787115886
GATS5d,1.4779993668882558
GATS5i,0.7111113964460538
GATS5m,1.0662267480102186
GATS5p,0.8983957020877632
GATS5s,1.1464735268044557
GATS5v,0.9174624378965205
GATS6Z,1.5246911729431518
GATS6c,0.9792824909142244
GATS6d,1.1356643356643357
GATS6i,1.0547186744487216
GATS6m,1.5197463584071738
GATS6p,1.3593441147082983
GATS6s,1.2850198795813832
GATS6v,1.2968303429853931
GATS7Z,1.0751027501522223
GATS7c,0.44250034898135104
GATS7d,0.767422748191979
GATS7i,1.0921868045412333
GATS7m,1.0921255957298979
GATS7p,1.1742630253445352
GATS7s,0.7234190477712688
GATS7v,1.3504173570445124
GATS8Z,0.8830492761891179
GATS8c,0.3812184396129144
GATS8d,0.5392700392700392
GATS8i,0.9926116033335781
GATS8m,0.9011622222526524
GATS8p,0.9437074124749323
GATS8s,0.916687361652116
GATS8v,1.1228479775315363
MATS1Z,0.03760958379436541
MATS1c,-0.601786555686059
MATS1d,0.35525227460711334
MATS1i,-0.1088915751132976
MATS1m,0.042478522460213074
MATS1p,0.03728690990311412
MATS1s,0.026066936030011947
MATS1v,0.010093655970865261
MATS2Z,-0.09233482311130263
MATS2c,0.3052878076632442
MATS2d,0.17102738531309963
MATS2i,-0.21446062816730244
MATS2m,-0.09188197341838686
MATS2p,-0.24191771442794258
MATS2s,-0.032175996309172325
MATS2v,-0.15500834863998122
MATS3Z,0.0600394042494098
MATS3c,-0.3009738322026546
MATS3d,-0.04659619133303349
MATS3i,-0.14300019145151313
MATS3m,0.06582991355425064
MATS3p,0.00790154550194526
MATS3s,-0.08369144231151186
MATS3v,0.03436449492221781
MATS4Z,0.25701157351882953
MATS4c,0.06302755505784426
MATS4d,-0.17078477078477083
MATS4i,0.16754715664596256
MATS4m,0.24883649353149254
MATS4p,0.18226485242494267
MATS4s,-0.08272254574931116
MATS4v,0.15710369390867257
MATS5Z,-0.12651776116485877
MATS5c,0.16574418624515996
MATS5d,-0.4136198163975942
MATS5i,0.24423094169419973
MATS5m,-0.12615577161533723
MATS5p,0.06241242942250054
MATS5s,-0.04804992049123285
MATS5v,-0.025358552189332403
MATS6Z,-0.44046833773087085
MATS6c,-0.20097882721876897
MATS6d,-0.3431623931623931
MATS6i,-0.1557138419218744
MATS6m,-0.4482174618447824
MATS6p,-0.2874168052983695
MATS6s,-0.11543227712077375
MATS6v,-0.3451468923382746
MATS7Z,-0.09977388623909071
MATS7c,0.07551388869527373
MATS7d,-0.07051282051282041
MATS7i,-0.21973746921102486
MATS7m,-0.10568169679098117
MATS7p,-0.1960978881673448
MATS7s,0.17804283607244892
MATS7v,-0.24028173343277712
MATS8Z,0.16417225272766178
MATS8c,0.09261174241239518
MATS8d,0.2912335412335414
MATS8i,-0.06645094279263349
MATS8m,0.17679666568107888
MATS8p,0.08817298364339986
MATS8s,0.051958718553559435
MATS8v,0.21605695780984713
MAXaaN,4.50323223733938
MAXaaS,1.4323143161585619
MAXssS,1.2716912320483744
MAXtsC,2.0672083648274127
MINaaN,4.50323223733938
MINaaS,1.4323143161585619
MINssS,1.2716912320483744
MINtsC,2.0672083648274127
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,1
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,5
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,26.48642981697245
SpAD_D,158.10232288904731
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.26007487717309163
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,643
TMWC10,115.90620475904876
TSRW10,67.33869279574493
VE1_Dt,4.442372782845061
VE2_Dt,0.22211863914225308
VE3_Dt,2.1843358248083042
VR1_Dt,102.53278081767812
VR2_Dt,5.126639040883906
VR3_Dt,5.323329740864574
Xc-3dv,0.5076547553104053
Xc-4dv,0.0
Xc-5dv,0.11336803588145192
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.11785113019775792
Xch-6d,0.2987977088559277
Xch-7d,0.4302508078452484
Xp-0dv,11.947937485260846
Xp-1dv,7.729887449138761
Xp-2dv,5.793771540937338
Xp-3dv,4.359095876353123
Xp-4dv,3.372428493570694
Xp-5dv,2.235222339995314
Xp-6dv,1.4460734960562696
Xp-7dv,0.9562488732755586
Xpc-4d,2.7251032016276704
Xpc-5d,5.144325345563222
Xpc-6d,8.211362911500554
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,31
nFRing,1
nHBAcc,6
nHBDon,0
nHRing,2
nSpiro,0
naRing,3
piPC10,7.69204380557146
AATS0dv,9.478927203065135
AATS0pe,6.464351724137932
AATS0se,7.844059379310346
AATS1dv,8.827956989247312
AATS1pe,6.568306451612905
AATS1se,7.811041290322582
AATS2dv,7.598639455782314
AATS2pe,6.541955102040818
AATS2se,7.868950775510204
AATS3dv,7.011695906432749
AATS3pe,6.513363157894737
AATS3se,7.878720842105262
AATS4dv,6.735353535353536
AATS4pe,6.741401818181817
AATS4se,8.13424198181818
AATS5dv,5.7407407407407405
AATS5pe,6.517642592592592
AATS5se,7.906167333333335
AATS6dv,4.757575757575758
AATS6pe,6.367218181818182
AATS6se,7.7974948363636365
AATS7dv,3.467948717948718
AATS7pe,6.034832692307694
AATS7se,7.510142807692308
AATS8dv,2.2432432432432434
AATS8pe,5.728108108108108
AATS8se,7.3091635135135125
AATSC0Z,14.420927467300832
AATSC0c,0.014970692420191015
AATSC0d,0.5564803804994054
AATSC0i,1.878950823218833
AATSC0m,63.40485251605232
AATSC0p,0.3767841041674434
AATSC0s,1.9075468651370353
AATSC0v,48.54503633404574
AATSC1Z,0.5423650799739164
AATSC1c,-0.00900916142778214
AATSC1d,0.1976909209466457
AATSC1i,-0.20460191470072592
AATSC1m,2.693344451689626
AATSC1p,0.014049114945017026
AATSC1s,0.04972390210777692
AATSC1v,0.4899968958490119
AATSC2Z,-1.3315537867941478
AATSC2c,0.004570369868160862
AATSC2d,0.0951733844548521
AATSC2i,-0.40296097384298096
AATSC2m,-5.8257629734766585
AATSC2p,-0.09115074931296774
AATSC2s,-0.061377220892222493
AATSC2v,-7.524885916808319
AATSC3Z,0.865823893860692
AATSC3c,-0.004505786668432124
AATSC3d,-0.025929866282829575
AATSC3i,-0.2686903274482713
AATSC3m,4.173935960051735
AATSC3p,0.002977176743488737
AATSC3s,-0.15964534842012149
AATSC3v,1.6682256546001941
AATSC4Z,3.706345259971896
AATSC4c,0.0009435661407676408
AATSC4d,-0.09503837422981302
AATSC4i,0.31481286790790614
AATSC4m,15.777441172975893
AATSC4p,0.0686744991421433
AATSC4s,-0.1577971328202535
