DLiP-ID,T003I7
ATS7Z,614.0
ATS7d,95.0
ATS7i,5947.457026942842
ATS7m,2221.707512
ATS7p,44.194899533943
ATS7s,117.16666666666666
ATS7v,6265.249259472162
ATS8Z,558.0
ATS8d,81.0
ATS8i,5504.948295597546
ATS8m,1957.5419380000005
ATS8p,38.816075548547
ATS8s,127.3333333333333
ATS8v,5609.704904998406
C1SP1,0
C1SP2,3
C1SP3,2
C2SP1,0
C2SP2,6
C2SP3,0
C3SP2,1
C3SP3,0
C4SP3,0
FCSP3,0.16666666666666666
GGI10,0.020610141822263034
JGI10,0.006870047274087678
JGT10,0.33272142999224674
Kier1,14.409972299168976
Kier2,7.555555555555555
Kier3,4.266666666666667
MAXdO,11.19510267069791
MID_C,24.227041167505273
MID_N,8.336519521409492
MID_O,3.666487000845152
MID_X,0.0
MID_h,12.003006522254644
MINdO,11.19510267069791
MPC10,27
MWC01,19.0
MWC02,4.465908118654584
MWC03,5.272999558563747
MWC04,6.1070228877422545
MWC05,6.93828448401696
MWC06,7.784473235736469
MWC07,8.627123250788433
MWC08,9.479221814964246
MWC09,10.3283957461889
MWC10,11.183907377023155
NaaCH,5
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,2
NaasN,1
NdCH2,0
NddsN,0
NdsCH,2
NdssC,1
NdssS,0
NsCH3,1
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,1.3739000000000001
SRW02,3.6635616461296463
SRW03,0.0
SRW04,4.90527477843843
SRW05,2.3978952727983707
SRW06,6.340359303727752
SRW07,4.59511985013459
SRW08,7.865955413933502
SRW09,6.580639137284949
SRW10,9.442166123673227
SaaCH,9.471939351166444
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,1.437182723398002
SaasN,1.4228703703703702
SdCH2,0
SddsN,0
SdsCH,2.756574074074074
SdssC,-0.4240632611069113
SdssS,0
SsCH3,1.7481738683127572
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.547571430685863
VE1_D,4.173520518534622
VE2_A,0.19708730170477018
VE2_D,0.23186225102970123
VE3_A,1.8540499302513542
VE3_D,2.0165465935841254
VR1_A,178.03799522913593
VR1_D,87.2625157085547
VR2_A,9.890999734951997
VR2_D,4.8479175393641505
VR3_A,5.769783648759101
VR3_D,5.056707662213574
WPath,667
Xc-3d,0.7580912314161005
Xc-4d,0.0
Xc-5d,0.13608276348795434
Xc-6d,0.0
Xp-0d,12.794682450997078
Xp-1d,8.808861750289882
Xp-2d,7.224125141351921
Xp-3d,5.784931243388905
Xp-4d,4.7425866671178625
Xp-5d,3.247649817309765
Xp-6d,2.0401724842338216
Xp-7d,1.4793003257285173
ZMIC0,59.43652551380292
ZMIC1,35.38630088887918
ZMIC2,26.47602042471754
ZMIC3,22.14163798544763
ZMIC4,21.635748616542273
ZMIC5,21.635748616542273
nAcid,2
nAtom,30
nBase,0
nRing,2
piPC1,3.3141860046725258
piPC2,3.82319179172153
piPC3,4.383587915240834
piPC4,4.92316926831498
piPC5,5.302993914431939
piPC6,5.533883437860804
piPC7,5.895091302450393
piPC8,6.170590900505369
piPC9,6.290555894917821
AATS0Z,25.6
AATS0d,3.2666666666666666
AATS0i,165.2135640071996
AATS0m,101.33608059999999
AATS0p,1.4976187619396006
AATS0s,4.894444444444444
AATS0v,228.7082000326189
AATS1Z,27.387096774193548
AATS1d,3.806451612903226
AATS1i,151.29481567160636
AATS1m,105.08776164516124
AATS1p,1.7551790877419347
AATS1s,3.801971326164875
AATS1v,264.94098655574845
AATS2Z,23.224489795918366
AATS2d,3.4489795918367347
AATS2i,157.54643846072034
AATS2m,87.46422016326524
AATS2p,1.5023751320693055
AATS2s,3.8129251700680276
AATS2v,222.0379085191111
AATS3Z,18.732142857142858
AATS3d,3.0535714285714284
AATS3i,161.48251843431225
AATS3m,69.12523232142857
AATS3p,1.3274349186310537
AATS3s,3.2172619047619055
AATS3v,190.92235690873375
AATS4Z,20.568627450980394
AATS4d,3.0980392156862746
AATS4i,164.6614010589058
AATS4m,75.48705107843134
AATS4p,1.3448634179097254
AATS4s,3.819172113289762
AATS4v,196.8545067204879
AATS5Z,19.959183673469386
AATS5d,2.8979591836734695
AATS5i,167.3154651625744
AATS5m,72.71998610204083
AATS5p,1.283735400150939
AATS5s,4.012471655328799
AATS5v,188.2894559620945
AATS6Z,19.511627906976745
AATS6d,2.6744186046511627
AATS6i,168.06543442523122
AATS6m,71.7350450232558
AATS6p,1.2239879175335584
AATS6s,4.050387596899225
AATS6v,177.64159715372992
AATS7Z,17.055555555555557
AATS7d,2.638888888888889
AATS7i,165.20713963730117
AATS7m,61.714097555555554
AATS7p,1.2276360981650833
AATS7s,3.2546296296296293
AATS7v,174.0347016520045
AATS8Z,16.90909090909091
AATS8d,2.4545454545454546
AATS8i,166.81661501810746
AATS8m,59.319452666666685
AATS8p,1.1762447135923333
AATS8s,3.8585858585858577
AATS8v,169.99105772722442
AMID_C,1.3459467315280707
AMID_N,0.4631399734116385
AMID_O,0.20369372226917512
AMID_X,0.0
AMID_h,0.6668336956808135
ATS0dv,288.0
ATS0pe,196.74360000000001
ATS0se,238.61773600000006
ATS1dv,289.0
ATS1pe,209.6418000000001
ATS1se,247.83547600000009
ATS2dv,379.0
ATS2pe,326.0779000000001
ATS2se,391.84071200000017
ATS3dv,301.0
ATS3pe,356.57449999999994
ATS3se,437.372288
ATS4dv,303.0
ATS4pe,341.0746999999999
ATS4se,412.1121559999999
ATS5dv,303.0
ATS5pe,329.1162
ATS5se,398.1941879999999
ATS6dv,272.0
ATS6pe,284.1014
ATS6se,345.74888000000004
ATS7dv,142.0
ATS7pe,227.65249999999997
ATS7se,280.307792
ATS8dv,110.0
ATS8pe,218.7
ATS8se,267.88973599999997
ATSC0Z,221.8666666666667
ATSC0c,0.5466523071014734
ATSC0d,14.666666666666668
ATSC0i,49.461601934752764
ATSC0m,1051.4152007999996
ATSC0p,6.291990867979468
ATSC0s,42.29999999999997
ATSC0v,1375.5801636473193
ATSC1Z,18.137777777777757
ATSC1c,-0.30334984986708713
ATSC1d,5.77777777777778
ATSC1i,5.85876688278773
ATSC1m,80.96774224000004
ATSC1p,-0.7286007653930446
ATSC1s,0.012222222222222794
ATSC1v,-92.94383662714331
ATSC2Z,24.68444444444443
ATSC2c,0.07343759638874384
ATSC2d,3.444444444444441
ATSC2i,-1.1708624025183163
ATSC2m,109.76220375999985
ATSC2p,-0.6860516332451256
ATSC2s,10.682222222222217
ATSC2v,-117.0299194333351
ATSC3Z,41.782222222222224
ATSC3c,-0.09334389844004364
ATSC3d,-0.11111111111111183
ATSC3i,-15.855881661243991
ATSC3m,207.10368004
ATSC3p,1.0703424432462632
ATSC3s,-3.326666666666666
ATSC3v,337.0754186550848
ATSC4Z,-53.50666666666666
ATSC4c,0.1563893264405461
ATSC4d,-3.6666666666666683
ATSC4i,-14.729752536110533
ATSC4m,-250.56790656
ATSC4p,-0.4989252649292255
ATSC4s,-13.293333333333337
ATSC4v,-218.78247502100692
ATSC5Z,-62.782222222222224
ATSC5c,-0.17479039008513395
ATSC5d,-0.22222222222222252
ATSC5i,-6.959497958296185
ATSC5m,-294.79240064
ATSC5p,-0.5320300702764622
ATSC5s,-12.206666666666667
ATSC5v,-217.3959481310766
ATSC6Z,26.05777777777778
ATSC6c,0.025628714580678356
ATSC6d,-2.222222222222222
ATSC6i,7.637483660773769
ATSC6m,116.02035292000008
ATSC6p,-0.007868216704503307
ATSC6s,12.57555555555555
ATSC6v,21.151003558124486
ATSC7Z,10.693333333333328
ATSC7c,0.07734134483413851
ATSC7d,-4.999999999999999
ATSC7i,0.711152685567653
ATSC7m,51.867332840000024
ATSC7p,-0.19360314526769407
ATSC7s,2.117777777777777
ATSC7v,92.26443180801807
ATSC8Z,-82.85333333333332
ATSC8c,0.021272790787271022
ATSC8d,-7.333333333333332
ATSC8i,2.3419422090161484
ATSC8m,-385.96609188
ATSC8p,-0.46399573291988094
ATSC8s,-13.413333333333336
ATSC8v,-206.4925012140451
AXp-0d,0.7108156917220598
AXp-1d,0.4636243026468359
AXp-2d,0.3010052142229967
AXp-3d,0.19283104144629684
AXp-4d,0.1281780180302125
AXp-5d,0.08327307223871193
AXp-6d,0.053688749585100566
AXp-7d,0.03698250814321293
GATS1Z,0.6640867323200992
GATS1c,1.555446055607078
GATS1d,0.6697214076246333
GATS1i,1.0821568150646106
GATS1m,0.6728449153751781
GATS1p,1.1382874402955032
GATS1s,0.5504291754577734
GATS1v,0.9790575357960346
GATS2Z,0.8029275412087911
GATS2c,1.0860679463156269
GATS2d,0.9482838589981446
GATS2i,1.078482846909226
GATS2m,0.807540614081032
GATS2p,1.0605264682435913
GATS2s,0.548968602413385
GATS2v,0.9835106712407522
GATS3Z,0.8624468792925822
GATS3c,1.2624203473233666
GATS3d,1.1298701298701297
GATS3i,1.1154510501254138
GATS3m,0.8585367936037469
GATS3p,0.9085888293616747
GATS3s,0.8853697605913923
GATS3v,0.8605330186158516
GATS4Z,1.076428167420814
GATS4c,0.8795305307649496
GATS4d,1.2406417112299464
GATS4i,1.2258900230744745
GATS4m,1.0722839384041032
GATS4p,0.9483809652295156
GATS4s,1.401777942592851
GATS4v,0.9761591417688897
GATS5Z,1.1350354444662478
GATS5c,1.0621083827562143
GATS5d,0.9079313543599257
GATS5i,1.131236195545807
GATS5m,1.129558997045345
GATS5p,0.9229166205633841
GATS5s,1.4690982776089168
GATS5v,0.962764406957547
GATS6Z,0.918003689624329
GATS6c,0.8953885167492601
GATS6d,0.965644820295983
GATS6i,0.8859618896613001
GATS6m,0.9198877516074119
GATS6p,0.8971592913109445
GATS6s,0.8275224341940495
GATS6v,0.9012679650387078
GATS7Z,0.9458258213141023
GATS7c,0.9394818936901971
GATS7d,1.318181818181818
GATS7i,0.9379918694813038
GATS7m,0.9458462753412848
GATS7p,0.9836649697492039
GATS7s,0.8297306861629168
GATS7v,0.9272451610364584
GATS8Z,1.3684850305944052
GATS8c,1.3493444603819509
GATS8d,1.4380165289256197
GATS8i,0.8795003325932987
GATS8m,1.3552382383869517
GATS8p,0.985224070604628
GATS8s,1.8160923657377572
GATS8v,1.038324335803623
MATS1Z,0.07911367866004952
MATS1c,-0.5370221016640164
MATS1d,0.38123167155425236
MATS1i,0.11462981749311481
MATS1m,0.07452420273882047
MATS1p,-0.11206270474498019
MATS1s,0.0002796207326063327
MATS1v,-0.06538742759299432
MATS2Z,0.06811715070643638
MATS2c,0.08224934409551128
MATS2d,0.14378478664192934
MATS2i,-0.014493152346737764
MATS2m,0.06391513950881075
MATS2p,-0.06675655146425491
MATS2s,0.1546131454946045
MATS2v,-0.05208781936172503
MATS3Z,0.10088641826923077
MATS3c,-0.09147617092067337
MATS3d,-0.004058441558441584
MATS3i,-0.17173366786075211
MATS3m,0.10552291800328764
MATS3p,0.09113136835137986
MATS3s,-0.0421310368118879
MATS3v,0.13127269635661154
MATS4Z,-0.14186227375565605
MATS4c,0.1682856181900991
MATS4d,-0.14705882352941183
MATS4i,-0.17517751096676945
MATS4m,-0.14018523424391865
MATS4p,-0.04664429051414282
MATS4s,-0.1848607055115192
MATS4v,-0.09355730545033115
MATS5Z,-0.17324862637362637
MATS5c,-0.195763418816147
MATS5d,-0.00927643784786643
MATS5i,-0.08614595869630305
MATS5m,-0.17165924851728628
MATS5p,-0.051769416536396155
MATS5s,-0.17667776330390325
MATS5v,-0.09675885389866379
MATS6Z,0.08194040697674419
MATS6c,0.032709088230995456
MATS6d,-0.10570824524312893
MATS6i,0.1077295672643583
MATS6m,0.07698617273954057
MATS6p,-0.0008724509666258565
MATS6s,0.20741473784521788
MATS6v,0.010727483937535745
MATS7Z,0.04016426282051279
MATS7c,0.11790148849248624
MATS7d,-0.284090909090909
MATS7i,0.011981561752787707
MATS7m,0.04110914254785302
MATS7p,-0.02564147942597928
MATS7s,0.04172139042115403
MATS7v,0.05589425359465605
MATS8Z,-0.3394886363636363
MATS8c,0.035376967158964365
MATS8d,-0.4545454545454544
MATS8i,0.043044266431996714
MATS8m,-0.33371998529075736
MATS8p,-0.06703987839542008
MATS8s,-0.28827279891109703
MATS8v,-0.13646638749965354
MAXaaN,3.9088538517258757
MAXssO,4.77807775888133
MINaaN,3.5820397927689593
MINssO,4.77807775888133
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,1
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,6
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,23.24263654598517
SpAD_D,154.00313950993825
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.3376219100664448
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,342
TMWC10,107.18733647367876
TSRW10,63.790971526120465
VE1_Dt,4.1884390031660805
VE2_Dt,0.2326910557314489
VE3_Dt,2.02011477647742
VR1_Dt,85.80544039946265
VR2_Dt,4.766968911081259
VR3_Dt,5.039869077304984
Xc-3dv,0.23918088268476473
Xc-4dv,0.0
Xc-5dv,0.029576611154024723
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.11785113019775792
Xch-6d,0.25343678769327627
Xch-7d,0.2621886974951644
Xp-0dv,9.853909628441489
Xp-1dv,5.492134761943449
Xp-2dv,3.3808732992336274
Xp-3dv,2.1632150179851943
Xp-4dv,1.3931109518592313
Xp-5dv,0.7872615135945499
Xp-6dv,0.3604894890599621
Xp-7dv,0.20320744059385842
Xpc-4d,1.7889303857049734
Xpc-5d,2.879889907761261
Xpc-6d,3.7454254079252074
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,1
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,31
nFRing,0
nHBAcc,6
nHBDon,0
nHRing,1
nSpiro,0
naRing,2
piPC10,6.416528013284775
AATS0dv,9.6
AATS0pe,6.558120000000001
AATS0se,7.9539245333333355
AATS1dv,9.32258064516129
AATS1pe,6.7626387096774225
AATS1se,7.994692774193551
AATS2dv,7.73469387755102
AATS2pe,6.654651020408165
AATS2se,7.9967492244897995
AATS3dv,5.375
AATS3pe,6.367401785714285
AATS3se,7.810219428571429
AATS4dv,5.9411764705882355
AATS4pe,6.687739215686272
AATS4se,8.08063050980392
AATS5dv,6.183673469387755
AATS5pe,6.716657142857143
AATS5se,8.126411999999998
AATS6dv,6.325581395348837
AATS6pe,6.607009302325582
AATS6se,8.040671627906978
AATS7dv,3.9444444444444446
AATS7pe,6.323680555555555
AATS7se,7.786327555555555
AATS8dv,3.3333333333333335
AATS8pe,6.627272727272727
AATS8se,8.117870787878786
AATSC0Z,7.395555555555557
AATSC0c,0.018221743570049114
AATSC0d,0.48888888888888893
AATSC0i,1.6487200644917588
AATSC0m,35.04717335999999
AATSC0p,0.20973302893264895
AATSC0s,1.409999999999999
AATSC0v,45.85267212157731
AATSC1Z,0.5850896057347663
AATSC1c,-0.009785479027970553
AATSC1d,0.18637992831541228
AATSC1i,0.18899248008992678
AATSC1m,2.611862652903227
AATSC1p,-0.023503250496549825
AATSC1s,0.0003942652329749288
AATSC1v,-2.9981882782949456
AATSC2Z,0.5037641723356007
AATSC2c,0.0014987264569131396
AATSC2d,0.0702947845804988
AATSC2i,-0.023895151071802373
AATSC2m,2.2400449746938746
AATSC2p,-0.014001053739696442
AATSC2s,0.21800453514739218
AATSC2v,-2.3883657027211243
AATSC3Z,0.7461111111111112
AATSC3c,-0.0016668553292864935
AATSC3d,-0.001984126984126997
AATSC3i,-0.28314074395078553
AATSC3m,3.6982800007142855
AATSC3p,0.019113257915111842
AATSC3s,-0.0594047619047619
AATSC3v,6.019203904555085
AATSC4Z,-1.0491503267973854
AATSC4c,0.0030664573811871785
AATSC4d,-0.07189542483660134
AATSC4i,-0.2888186771786379
AATSC4m,-4.913096207058824
AATSC4p,-0.009782848331945598
AATSC4s,-0.2606535947712419
AATSC4v,-4.289852451392292
AATSC5Z,-1.2812698412698413
AATSC5c,-0.003567150818063958
AATSC5d,-0.004535147392290256
AATSC5i,-0.14203057057747318
