DLiP-ID,T003YI
StN,0
fMF,0.3111111111111111
nBr,0
nCl,0
AMID,1.9849631024151713
BIC0,0.27107735171424696
BIC1,0.5388220890959463
BIC2,0.7761906562148192
BIC3,0.8454918528946597
BIC4,0.8613232834327942
BIC5,0.8613232834327942
CIC0,3.969832421143012
CIC1,2.466523408455943
CIC2,1.1337677779700863
CIC3,0.7446616667628216
CIC4,0.6557727778739313
CIC5,0.6557727778739313
GGI1,6.0
GGI2,2.222222222222223
GGI3,2.3125
GGI4,1.5777777777777782
GGI5,0.611111111111111
GGI6,0.36816326530612253
GGI7,0.2586805555555556
GGI8,0.29680020156210624
GGI9,0.078125
JGI1,0.2727272727272727
JGI2,0.07168458781362011
JGI3,0.072265625
JGI4,0.05089605734767025
JGI5,0.025462962962962965
JGI6,0.017531584062196303
JGI7,0.01293402777777778
JGI8,0.01745883538600625
JGI9,0.006510416666666666
MIC0,14.595414880548482
MIC1,29.40872216902379
MIC2,32.8928071153603
MIC3,33.77404829767945
MIC4,33.86364829767945
MIC5,33.86364829767945
MPC2,31
MPC3,38
MPC4,50
MPC5,55
MPC6,53
MPC7,46
MPC8,46
MPC9,49
Mare,0.981688888888889
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,1
NsBr,0
NsCl,0
NsLi,0
NsOH,2
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.2016519676643235
RPCG,0.1617384897717795
SIC0,0.2771415492165773
SIC1,0.5508759310943014
SIC2,0.7935546056889599
SIC3,0.864406120538713
SIC4,0.8805917116915967
SIC5,0.8805917116915967
SaaN,0
SaaO,0
SaaS,0
Sare,44.17600000000001
SdNH,0
SdSe,0
SddC,0
SdsN,3.3989096749811036
SsBr,0
SsCl,0
SsLi,0
SsOH,19.716446470563536
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,68.49093038339983
TIC1,136.13983595431793
TIC2,196.11383932618148
TIC3,213.6236143305084
TIC4,217.62361433050845
TIC5,217.62361433050845
Vabc,292.52837156829406
WPol,32
apol,46.461031999999975
bpol,26.382967999999995
nRot,3
ABCGG,13.857508840565247
ATS0Z,918.0
ATS0d,130.0
ATS0i,7504.224258761977
ATS0m,3604.611453
ATS0p,57.497025716376015
ATS0s,245.72222222222223
ATS0v,8450.954846883069
ATS1Z,1015.0
ATS1d,167.0
ATS1i,6834.429591559497
ATS1m,3769.8878939999986
ATS1p,77.43215878200004
ATS1s,143.38888888888889
ATS1v,11113.893488737733
ATS2Z,1524.0
ATS2d,288.0
ATS2i,13354.27840082889
ATS2m,5529.2781950000035
ATS2p,125.62848756933899
ATS2s,228.05555555555557
ATS2v,17171.51843397596
ATS3Z,1788.0
ATS3d,337.0
ATS3i,20958.56178056413
ATS3m,6148.088544
ATS3p,158.13637399037603
ATS3s,340.97222222222223
ATS3v,20843.048229436994
ATS4Z,1824.0
ATS4d,340.0
ATS4i,25047.35847516495
ATS4m,6266.083211000001
ATS4p,155.52867998960096
ATS4s,428.58333333333337
ATS4v,20161.2788686807
ATS5Z,1581.0
ATS5d,287.0
ATS5i,22775.810004841616
ATS5m,5179.670311999998
ATS5p,137.628423472017
ATS5s,434.75000000000006
ATS5v,17880.83789893722
ATS6Z,1342.0
ATS6d,256.0
ATS6i,22019.751541627946
ATS6m,4442.880329
ATS6p,121.731554027601
ATS6s,394.7222222222222
ATS6v,15272.478023633943
ATS7Z,1149.0
ATS7d,227.0
ATS7i,17500.60696934586
ATS7m,3901.2738519999994
ATS7p,103.233018263111
ATS7s,263.8055555555556
ATS7v,13249.871803431231
ATS8Z,1065.0
ATS8d,165.0
ATS8i,14072.59155988967
ATS8m,3614.8994730000013
ATS8p,87.03200755467802
ATS8s,269.66666666666663
ATS8v,11346.13118594423
C1SP1,0
C1SP2,2
C1SP3,2
C2SP1,0
C2SP2,1
C2SP3,6
C3SP2,0
C3SP3,4
C4SP3,0
FCSP3,0.8
GGI10,0.0
JGI10,0.0
JGT10,0.5474713697441731
Kier1,17.355371900826448
Kier2,7.513007284079085
Kier3,4.487534626038781
MAXdO,11.388977518476526
MID_C,30.768368725122254
MID_N,3.8747471632527457
MID_O,7.0411092623436025
MID_X,0.0
MID_h,10.915856425596347
MINdO,11.388977518476526
MPC10,41
MWC01,22.0
MWC02,4.672828834461906
MWC03,5.501258210544727
MWC04,6.385194398997726
MWC05,7.229113877793302
MWC06,8.114025442356757
MWC07,8.96405612822033
MWC08,9.84802769533176
MWC09,10.701827734724208
MWC10,11.584715753368721
NaaCH,0
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,0
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,3
NdssS,0
NsCH3,2
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,1.3026
SRW02,3.8066624897703196
SRW03,0.0
SRW04,5.1298987149230735
SRW05,0.0
SRW06,6.639875833826536
SRW07,0.0
SRW08,8.245121966478605
SRW09,0.0
SRW10,9.899228495615745
SaaCH,0
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,0
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0.0990236573024279
SdssS,0
SsCH3,4.12893728479046
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.2728734935332158
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.00898225751604
VE1_D,4.523005641622071
VE2_A,0.19090391702457335
VE2_D,0.21538122102962245
VE3_A,2.1304747527167063
VE3_D,2.251114082542915
VR1_A,131.82863895786255
VR1_D,109.04390390082513
VR2_A,6.277554236088693
VR2_D,5.192566852420244
VR3_A,5.623440234224331
VR3_D,5.433687933942142
WPath,934
Xc-3d,1.8137195967833106
Xc-4d,0.0
Xc-5d,0.24800564528543081
Xc-6d,0.0
Xp-0d,15.568549621822843
Xp-1d,9.901085903164898
Xp-2d,9.286279392616253
Xp-3d,6.913100523220688
Xp-4d,6.33316019550971
Xp-5d,4.204834802847953
Xp-6d,2.8345418863674507
Xp-7d,1.4151621926867144
ZMIC0,71.88438760158881
ZMIC1,36.28324645263152
ZMIC2,27.81191981535607
ZMIC3,25.122926931410714
ZMIC4,24.679930825396546
ZMIC5,24.679930825396546
nAcid,0
nAtom,45
nBase,0
nRing,2
piPC1,3.258096538021482
piPC2,3.6635616461296463
piPC3,3.8918202981106265
piPC4,4.219507705176107
piPC5,4.2626798770413155
piPC6,4.330733340286331
piPC7,4.110873864173311
piPC8,4.23410650459726
piPC9,4.31748811353631
AATS0Z,20.4
AATS0d,2.888888888888889
AATS0i,166.76053908359947
AATS0m,80.10247673333333
AATS0p,1.2777116825861337
AATS0s,5.460493827160494
AATS0v,187.79899659740153
AATS1Z,22.065217391304348
AATS1d,3.630434782608696
AATS1i,148.57455633824992
AATS1m,81.95408465217388
AATS1p,1.6833077996086967
AATS1s,3.117149758454106
AATS1v,241.6063801899507
AATS2Z,17.517241379310345
AATS2d,3.310344827586207
AATS2i,153.4974528830907
AATS2m,63.55492178160924
AATS2p,1.4440056042452758
AATS2s,2.6213282247765006
AATS2v,197.37377510317197
AATS3Z,13.648854961832061
AATS3d,2.572519083969466
AATS3i,159.98902122568037
AATS3m,46.93197361832061
AATS3p,1.2071478930563055
AATS3s,2.60284139100933
AATS3v,159.1072383926488
AATS4Z,12.079470198675496
AATS4d,2.251655629139073
AATS4i,165.87654619314537
AATS4m,41.497239807947025
AATS4p,1.0299912582092778
AATS4s,2.8383002207505523
AATS4v,133.51840310384569
AATS5Z,11.540145985401459
AATS5d,2.0948905109489053
AATS5i,166.24678835650815
AATS5m,37.80781249635035
AATS5p,1.00458703264246
AATS5s,3.1733576642335772
AATS5v,130.51706495574615
AATS6Z,10.323076923076924
AATS6d,1.9692307692307693
AATS6i,169.38270416636882
AATS6m,34.176002530769225
AATS6p,0.9363965694430847
AATS6s,3.0363247863247858
AATS6v,117.48060018179956
AATS7Z,11.048076923076923
AATS7d,2.1826923076923075
AATS7i,168.27506701294095
AATS7m,37.51224857692307
AATS7p,0.9926251756068366
AATS7s,2.5365918803418808
AATS7v,127.40261349453107
AATS8Z,12.529411764705882
AATS8d,1.9411764705882353
AATS8i,165.55990070458435
AATS8m,42.52822909411766
AATS8p,1.0239059712315062
AATS8s,3.1725490196078425
AATS8v,133.48389630522624
AMID_C,1.4651604154820121
AMID_N,0.18451176967870217
AMID_O,0.33529091725445725
AMID_X,0.0
AMID_h,0.5198026869331593
ATS0dv,278.0
ATS0pe,279.5150999999999
ATS0se,348.1610119999999
ATS1dv,243.0
ATS1pe,297.20110000000005
ATS1se,357.8838959999998
ATS2dv,305.0
ATS2pe,534.5591999999999
ATS2se,657.1156839999998
ATS3dv,330.0
ATS3pe,795.753
ATS3se,993.1025199999997
ATS4dv,317.0
ATS4pe,900.7242000000002
ATS4se,1138.7909000000002
ATS5dv,252.0
ATS5pe,843.6290999999998
ATS5se,1062.7794800000001
ATS6dv,252.0
ATS6pe,772.5163000000003
ATS6se,985.1394680000001
ATS7dv,220.0
ATS7pe,613.9649999999998
ATS7se,781.1540159999997
ATS8dv,248.0
ATS8pe,519.6677999999999
ATS8se,652.899236
ATSC0Z,349.11111111111126
ATSC0c,0.9024598161988515
ATSC0d,27.244444444444436
ATSC0i,59.37627876350874
ATSC0m,1652.7581488000003
ATSC0p,9.527525838486575
ATSC0s,108.20123456790124
ATSC0v,2148.8154577376545
ATSC1Z,0.08641975308644678
ATSC1c,-0.5051320125590092
ATSC1d,7.594567901234569
ATSC1i,5.6762026000880486
ATSC1m,3.4251112711116676
ATSC1p,1.0176657702197704
ATSC1s,-1.2736076817558286
ATSC1v,123.24114126123007
ATSC2Z,21.185185185185233
ATSC2c,0.20590760576742234
ATSC2d,-4.4503703703703685
ATSC2i,-5.866200460778809
ATSC2m,91.84733505333368
ATSC2p,-0.9586921153457095
ATSC2s,13.188724279835391
ATSC2v,-155.58626395965072
ATSC3Z,-125.67901234567898
ATSC3c,-0.254589598001905
ATSC3d,-9.111604938271602
ATSC3i,-23.44858353133952
ATSC3m,-599.1720560177774
ATSC3p,-3.959262043506966
ATSC3s,-27.000013717421115
ATSC3v,-879.7414457807494
ATSC4Z,92.04938271604938
ATSC4c,0.21395421593366468
ATSC4d,-14.84246913580247
ATSC4i,-8.137052964100025
ATSC4m,424.20842880444434
ATSC4p,-1.8084485797376944
ATSC4s,25.292030178326467
ATSC4v,61.389705480465295
ATSC5Z,-203.49382716049385
ATSC5c,-0.17930069295853096
ATSC5d,-0.07753086419753152
ATSC5i,-13.947496071113846
ATSC5m,-957.5708473911111
ATSC5p,-2.67330753233956
ATSC5s,-43.6663511659808
ATSC5v,-916.2392598746316
ATSC6Z,45.012345679012334
ATSC6c,0.184931010020984
ATSC6d,8.849382716049385
ATSC6i,11.635112976669454
ATSC6m,215.4311910444441
ATSC6p,2.470694965161371
ATSC6s,21.071742112482855
ATSC6v,410.2790592541856
ATSC7Z,70.87654320987652
ATSC7c,-0.29319529218825496
ATSC7d,2.0795061728395057
ATSC7i,5.831348657515264
ATSC7m,346.4377431955552
ATSC7p,2.186538973427707
ATSC7s,-14.486680384087776
ATSC7v,629.7230368920981
ATSC8Z,-29.320987654320987
ATSC8c,-0.11178352153344745
ATSC8d,-5.083950617283952
ATSC8i,-15.521437850320373
ATSC8m,-149.4334188888888
ATSC8p,-3.2094024270384245
ATSC8s,-10.166529492455417
ATSC8v,-588.346185273452
AXp-0d,0.7413595058010878
AXp-1d,0.4500493592347681
AXp-2d,0.2995573997618146
AXp-3d,0.1819236979794918
AXp-4d,0.1266632039101942
AXp-5d,0.0764515418699628
AXp-6d,0.05348192238429152
AXp-7d,0.030764395493189444
GATS1Z,0.924708715025046
GATS1c,1.427691825035454
GATS1d,1.1410383715157109
GATS1i,1.3318586976620983
GATS1m,0.9330643125448937
GATS1p,1.239028174004498
GATS1s,0.678608971474693
GATS1v,1.1514861802677696
GATS2Z,0.8590618758093896
GATS2c,0.5127804558829118
GATS2d,1.5500365640996798
GATS2i,1.3129865358936144
GATS2m,0.872554518424106
GATS2p,1.29326850646583
GATS2s,0.4907841254115933
GATS2v,1.192980163274164
GATS3Z,1.057341801060247
GATS3c,0.7663550491152628
GATS3d,1.1896815810119177
GATS3i,1.235694611142415
GATS3m,1.0632031664102501
GATS3p,1.2353029239505167
GATS3s,0.877064771701785
GATS3v,1.1954115682561988
GATS4Z,0.8738939638564879
GATS4c,0.6744104450076877
GATS4d,1.2139299720190577
GATS4i,1.0017791179292441
GATS4m,0.8779387826058302
GATS4p,1.0287710081631039
GATS4s,0.7355751542625548
GATS4v,0.9735735728673359
GATS5Z,1.2111259275090944
GATS5c,1.2174921525656281
GATS5d,0.9253878853550211
GATS5i,1.0053347202382594
GATS5m,1.2056175397383015
GATS5p,1.0385512894996034
GATS5s,1.3059870205031343
GATS5v,1.0858265777157339
GATS6Z,0.9379865837536108
GATS6c,1.0766096744156102
GATS6d,0.6832726816413606
GATS6i,0.7931598555563129
GATS6m,0.9356665264339349
GATS6p,0.8090146132111183
GATS6s,0.8659553310238477
GATS6v,0.8641156407408148
GATS7Z,0.8695159868775396
GATS7c,1.1066730679253303
GATS7d,0.9162065503827334
GATS7i,0.8745962080075264
GATS7m,0.8677489448255788
GATS7p,0.8282429518679664
GATS7s,0.9034487812884261
GATS7v,0.8282677736414042
GATS8Z,1.0319991013591936
GATS8c,1.1609201755054726
GATS8d,0.8645043661836679
GATS8i,1.1116883017590777
GATS8m,1.0344267679526495
GATS8p,1.1437051449313413
GATS8s,1.1145657080764142
GATS8v,1.1118668249034023
MATS1Z,0.0002421609055434847
MATS1c,-0.5475599832605971
MATS1d,0.27269664515213854
MATS1i,0.09351894404677827
MATS1m,0.002027309520674938
MATS1p,0.10449119930805549
MATS1s,-0.011514846047875038
MATS1v,0.05610625406769572
MATS2Z,0.03138787067319306
MATS2c,0.11801515381175126
MATS2d,-0.08449119648984643
MATS2i,-0.05110191613269278
MATS2m,0.028744219051927682
MATS2p,-0.05204659010970844
MATS2s,0.06304691406792524
MATS2v,-0.0374511703564161
MATS3Z,-0.12366315032482827
MATS3c,-0.09690674364879759
MATS3d,-0.11488362825797294
MATS3i,-0.135657826761564
MATS3m,-0.12453271650197507
MATS3p,-0.14274974112505273
MATS3s,-0.08571818897848336
MATS3v,-0.14063620908572042
MATS4Z,0.07857651725606077
MATS4c,0.07065266401275123
MATS4d,-0.16235428843058244
MATS4i,-0.04084037614576939
MATS4m,0.0764901570929774
MATS4p,-0.05656679801865156
MATS4s,0.06966057288550108
MATS4v,0.008513967672739127
MATS5Z,-0.19146064387832373
MATS5c,-0.06525984552544398
MATS5d,-0.0009347352377323524
MATS5i,-0.07715697961091258
MATS5m,-0.19030647075575857
MATS5p,-0.0921638765286758
MATS5s,-0.13255821081059516
MATS5v,-0.14005600170781055
MATS6Z,0.0446310532243059
MATS6c,0.07093344129327289
MATS6d,0.11243568829213209
MATS6i,0.0678307767206167
MATS6m,0.04511993204552175
MATS6p,0.08976523174660887
MATS6s,0.06741202728902831
MATS6v,0.06609207591364835
MATS7Z,0.08784519904029763
MATS7c,-0.14057506528745312
MATS7d,0.0330264148575731
MATS7i,0.0424947430206658
MATS7m,0.09069744819218513
MATS7p,0.09930160361778557
MATS7s,-0.057931641826676164
MATS7v,0.12680303143701432
MATS8Z,-0.04446399820271837
MATS8c,-0.06557578557826953
MATS8d,-0.09879090298435854
MATS8i,-0.13839250243080073
MATS8m,-0.0478665375556852
MATS8p,-0.1783354284578515
MATS8s,-0.049743243143474426
MATS8v,-0.14495306755263485
MAXdsN,3.3989096749811036
MAXsOH,10.500843726379442
MINdsN,3.3989096749811036
MINsOH,9.215602744184094
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,5
NssNH2,0
NsssAs,0
NsssCH,5
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,5
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,25.126241285917914
SpAD_D,183.09151484426712
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,2.658174550684471
SssNH2,0
SsssAs,0
SsssCH,-0.38565350214159877
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,452
TMWC10,116.00104807579945
TSRW10,54.72078750061428
VE1_Dt,4.528964457939732
VE2_Dt,0.21566497418760627
VE3_Dt,2.2524306616108665
VR1_Dt,107.72038454869792
VR2_Dt,5.129542121366567
VR3_Dt,5.421476182557769
Xc-3dv,1.1390569771427794
Xc-4dv,0.0
Xc-5dv,0.1204014582669787
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.12359693729953272
Xch-7d,0.3666651220524328
Xp-0dv,12.58042261930847
Xp-1dv,7.628531223760667
Xp-2dv,6.657658705106512
Xp-3dv,4.678766246741447
Xp-4dv,3.7936919822445807
Xp-5dv,2.4761787936554986
Xp-6dv,1.4608944254673457
Xp-7dv,0.796951143869445
Xpc-4d,3.2600685081975525
Xpc-5d,5.867841273155175
Xpc-6d,8.144892786639007
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,2
nBonds,46
nFRing,0
nHBAcc,5
nHBDon,3
nHRing,1
nSpiro,0
naRing,0
piPC10,4.143134726391533
AATS0dv,6.177777777777778
AATS0pe,6.211446666666665
AATS0se,7.736911377777776
AATS1dv,5.282608695652174
AATS1pe,6.4608934782608705
AATS1se,7.78008469565217
AATS2dv,3.5057471264367814
AATS2pe,6.144358620689654
AATS2se,7.553053839080457
AATS3dv,2.519083969465649
AATS3pe,6.07445038167939
AATS3se,7.58093526717557
AATS4dv,2.0993377483443707
AATS4pe,5.96506092715232
AATS4se,7.541661589403975
AATS5dv,1.8394160583941606
AATS5pe,6.157876642335765
AATS5se,7.757514452554745
AATS6dv,1.9384615384615385
AATS6pe,5.94243307692308
AATS6se,7.5779959076923085
AATS7dv,2.1153846153846154
AATS7pe,5.903509615384613
AATS7se,7.511096307692305
AATS8dv,2.9176470588235293
AATS8pe,6.1137388235294114
AATS8se,7.681167482352941
AATSC0Z,7.7580246913580275
AATSC0c,0.0200546625821967
AATSC0d,0.6054320987654319
AATSC0i,1.3194728614113054
AATSC0m,36.72795886222223
AATSC0p,0.2117227964108128
AATSC0s,2.404471879286694
AATSC0v,47.75145461639232
AATSC1Z,0.0018786902844879735
AATSC1c,-0.010981130707804548
AATSC1d,0.1650993022007515
AATSC1i,0.12339570869756628
AATSC1m,0.0744589406763406
AATSC1p,0.022123168917821096
AATSC1s,-0.027687123516431055
AATSC1v,2.6791552448093494
AATSC2Z,0.24350787569178428
AATSC2c,0.0023667540892807165
AATSC2d,-0.05115368241805021
AATSC2i,-0.0674275915032047
AATSC2m,1.0557164948659044
AATSC2p,-0.011019449601674822
AATSC2s,0.15159453195213093
AATSC2v,-1.7883478616051807
AATSC3Z,-0.9593817736311373
AATSC3c,-0.0019434320458160687
AATSC3d,-0.06955423617001223
AATSC3i,-0.17899682084992
AATSC3m,-4.573832488685324
AATSC3p,-0.03022337437791577
AATSC3s,-0.20610697494214592
AATSC3v,-6.715583555578239
AATSC4Z,0.6095985610334396
AATSC4c,0.0014169153373090376
AATSC4d,-0.09829449758809582
AATSC4i,-0.05388776797417235
AATSC4m,2.80932734307579
AATSC4p,-0.011976480660514531
AATSC4s,0.1674968885981885
AATSC4v,0.40655434093023374
AATSC5Z,-1.485356402631342
AATSC5c,-0.001308764182179058
AATSC5d,-0.000565918716770303
