DLiP-ID,T002VV
Sare,49.22
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,9.02003562202922
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,82.5618532534263
TIC1,194.12706390195424
TIC2,240.85611985515482
TIC3,262.3658948594818
TIC4,262.3658948594818
TIC5,262.3658948594818
Vabc,344.7273816226905
WPol,46
apol,54.44065299999998
bpol,27.091346999999995
nRot,5
ABCGG,16.696343258548737
ATS0Z,1206.0
ATS0d,165.0
ATS0i,8090.36891547923
ATS0m,4767.207892
ATS0p,70.94878700182899
ATS0s,304.25
ATS0v,10781.713740252644
ATS1Z,1320.0
ATS1d,203.0
ATS1i,7704.375835127751
ATS1m,5025.579285999999
ATS1p,89.63512614599999
ATS1s,184.02777777777777
ATS1v,13462.95643976937
ATS2Z,1950.0
ATS2d,318.0
ATS2i,13475.399103116744
ATS2m,7332.854026
ATS2p,133.647617723943
ATS2s,322.4166666666667
ATS2v,19539.712721409192
ATS3Z,2287.0
ATS3d,380.0
ATS3i,18604.385163031846
ATS3m,8335.853698
ATS3p,164.731688390792
ATS3s,412.30555555555554
ATS3v,23570.970119599522
ATS4Z,2183.0
ATS4d,368.0
ATS4i,21759.097243775534
ATS4m,7732.951969
ATS4p,163.824723146131
ATS4s,468.4166666666667
ATS4v,22899.15374753819
ATS5Z,2056.0
ATS5d,334.0
ATS5i,20207.96078350938
ATS5m,7352.579213999999
ATS5p,154.87133438982897
ATS5s,481.47222222222223
ATS5v,21203.454881488247
ATS6Z,1839.0
ATS6d,296.0
ATS6i,20071.613942016014
ATS6m,6630.552966999999
ATS6p,134.890994645413
ATS6s,416.55555555555554
ATS6v,18671.291108492438
ATS7Z,1575.0
ATS7d,240.0
ATS7i,15383.636492983138
ATS7m,5588.428625
ATS7p,110.743495567886
ATS7s,393.63888888888886
ATS7v,15837.835283327386
ATS8Z,1289.0
ATS8d,212.0
ATS8i,13653.723627628635
ATS8m,4552.4753279999995
ATS8p,95.96470384358399
ATS8s,325.6388888888889
ATS8v,13389.70368708191
C1SP1,0
C1SP2,4
C1SP3,2
C2SP1,0
C2SP2,8
C2SP3,2
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.2631578947368421
GGI10,0.16386491174369966
JGI10,0.007803091035414269
JGT10,0.4933424701632946
Kier1,22.68
Kier2,10.346938775510203
Kier3,6.25
MAXdO,12.481529453991575
MID_C,39.59328273047311
MID_N,9.988944390519556
MID_O,6.960234355371014
MID_X,0.0
MID_h,16.94917874589057
MINdO,11.020726621118591
MPC10,124
MWC01,30.0
MWC02,4.976733742420574
MWC03,5.808142489980444
MWC04,6.678342114654332
MWC05,7.529943370601589
MWC06,8.403128235128264
MWC07,9.26321741157695
MWC08,10.138520148242751
MWC09,11.003715202472089
MWC10,11.880681783059757
NaaCH,6
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,5
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,3
NdssS,0
NsCH3,1
NsNH2,1
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,2
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,0.8209999999999993
SRW02,4.110873864173311
SRW03,0.0
SRW04,5.43372200355424
SRW05,0.0
SRW06,6.928537818164665
SRW07,2.70805020110221
SRW08,8.502079553606189
SRW09,5.37989735354046
SRW10,10.118235963061956
SaaCH,10.196887580865425
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,2.830137280039011
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-1.6541339237695645
SdssS,0
SsCH3,1.6033584014629012
SsNH2,5.633043774443989
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,5.757675506395294
SssPH,0
SssSe,0
SsssB,0
SsssN,1.4491969085741632
SsssP,0
VE1_A,4.249995464854834
VE1_D,5.206049817380835
VE2_A,0.15178555231624408
VE2_D,0.18593035062074412
VE3_A,2.476537333023934
VE3_D,2.67944079293188
VR1_A,438.5259092798615
VR1_D,170.97094839733614
VR2_A,15.66163961713791
VR2_D,6.106105299904862
VR3_A,7.113038313404917
VR3_D,6.171113066837228
WPath,2239
Xc-3d,2.231568847478181
Xc-4d,0.0
Xc-5d,0.4334922718839832
Xc-6d,0.0
Xp-0d,20.258784066134833
Xp-1d,13.329407595892901
Xp-2d,12.483162615889412
Xp-3d,9.75573231111274
Xp-4d,7.711737799462065
Xp-5d,6.325417821690949
Xp-6d,4.553636532785952
Xp-7d,3.1289720367288734
ZMIC0,92.62133167766791
ZMIC1,43.25976997178269
ZMIC2,26.245763419613084
ZMIC3,24.13291150657948
ZMIC4,24.13291150657948
ZMIC5,24.13291150657948
nAcid,1
nAtom,49
nBase,0
nRing,3
piPC1,3.6888794541139363
piPC2,4.23410650459726
piPC3,4.686750172980514
piPC4,5.14166355650266
piPC5,5.65861075600948
piPC6,5.814317081587756
piPC7,6.037945499479916
piPC8,6.260298224339308
piPC9,6.594456208494041
AATS0Z,24.612244897959183
AATS0d,3.36734693877551
AATS0i,165.10956970365777
AATS0m,97.28995697959185
AATS0p,1.447934428608755
AATS0s,6.209183673469388
AATS0v,220.03497429087028
AATS1Z,25.88235294117647
AATS1d,3.980392156862745
AATS1i,151.06619284564218
AATS1m,98.54077031372547
AATS1p,1.7575514930588234
AATS1s,3.60838779956427
AATS1v,263.9795380346935
AATS2Z,22.674418604651162
AATS2d,3.697674418604651
AATS2i,156.69068724554353
AATS2m,85.26574448837209
AATS2p,1.5540420665574768
AATS2s,3.749031007751938
AATS2v,227.20596187685106
AATS3Z,19.54700854700855
AATS3d,3.247863247863248
AATS3i,159.01183900027218
AATS3m,71.24661280341881
AATS3p,1.4079631486392477
AATS3s,3.5239791073124405
AATS3v,201.4612830735002
AATS4Z,16.413533834586467
AATS4d,2.7669172932330826
AATS4i,163.60223491560552
AATS4m,58.142496007518794
AATS4p,1.2317648356851953
AATS4s,3.5219298245614037
AATS4v,172.1740883273548
AATS5Z,16.448
AATS5d,2.672
AATS5i,161.66368626807505
AATS5m,58.820633711999996
AATS5p,1.2389706751186318
AATS5s,3.851777777777778
AATS5v,169.627639051906
AATS6Z,15.198347107438016
AATS6d,2.446280991735537
AATS6i,165.88110695881002
AATS6m,54.79795840495867
AATS6p,1.114801608639777
AATS6s,3.442607897153352
AATS6v,154.30819097927636
AATS7Z,16.75531914893617
AATS7d,2.5531914893617023
AATS7i,163.65570737216103
AATS7m,59.45136835106383
AATS7p,1.178122293275383
AATS7s,4.1876477541371155
AATS7v,168.48760939709985
AATS8Z,15.71951219512195
AATS8d,2.5853658536585367
AATS8i,166.50882472717848
AATS8m,55.517991804878044
AATS8p,1.1703012663851706
AATS8s,3.9712059620596207
AATS8v,163.28906935465744
AMID_C,1.4140458118026111
AMID_N,0.356748013947127
AMID_O,0.24857979840610764
AMID_X,0.0
AMID_h,0.6053278123532346
ATS0dv,428.0
ATS0pe,318.7299
ATS0se,388.772592
ATS1dv,404.0
ATS1pe,340.72799999999995
ATS1se,404.959704
ATS2dv,551.0
ATS2pe,563.2313999999999
ATS2se,677.84204
ATS3dv,571.0
ATS3pe,760.6618
ATS3se,923.66264
ATS4dv,553.0
ATS4pe,851.6567
ATS4se,1048.575796
ATS5dv,581.0
ATS5pe,785.5485999999999
ATS5se,968.803464
ATS6dv,491.0
ATS6pe,746.3004
ATS6se,931.87014
ATS7dv,394.0
ATS7pe,611.5791
ATS7se,753.2541480000001
ATS8dv,325.0
ATS8pe,525.2012
ATS8se,649.781312
ATSC0Z,373.265306122449
ATSC0c,1.5336553894196638
ATSC0d,31.102040816326532
ATSC0i,76.13687257261243
ATSC0m,1767.1733111020408
ATSC0p,10.46338498006555
ATSC0s,119.41950113378688
ATSC0v,2293.3704714018927
ATSC1Z,-2.296543107038694
ATSC1c,-1.0181859961886641
ATSC1d,8.444814660558098
ATSC1i,-7.838381694399328
ATSC1m,-4.778226616409981
ATSC1p,0.4303025481944285
ATSC1s,-12.680387801379055
ATSC1v,120.98708792589805
ATSC2Z,43.49354435651815
ATSC2c,0.35126878977424225
ATSC2d,-7.383173677634322
ATSC2i,0.9536701705928115
ATSC2m,199.69030724947925
ATSC2p,0.4307378567262184
ATSC2s,28.229719098523766
ATSC2v,112.27211715838996
ATSC3Z,-135.65389421074548
ATSC3c,0.10207744767951861
ATSC3d,-4.488546438983759
ATSC3i,-16.079596186767354
ATSC3m,-643.2846054069138
ATSC3p,-3.165174263905294
ATSC3s,-32.64452311536861
ATSC3v,-804.4740607635886
ATSC4Z,-161.49562682215742
ATSC4c,-0.5485737466322828
ATSC4d,-10.78717201166181
ATSC4i,-8.919784725781714
ATSC4m,-752.9949388483967
ATSC4p,-0.946619675429822
ATSC4s,-52.13297700032394
ATSC4v,-500.3162778324624
ATSC5Z,-8.08496459808412
ATSC5c,0.34920191700181064
ATSC5d,-2.178675551853394
ATSC5i,-12.406652708949922
ATSC5m,-65.60164436234888
ATSC5p,-3.9825215220302006
ATSC5s,53.10331343421722
ATSC5v,-774.6170411834061
ATSC6Z,209.8754685547688
ATSC6c,0.3130341159923437
ATSC6d,0.1357767596834661
ATSC6i,19.42602822156259
ATSC6m,995.2223426867971
ATSC6p,2.3886035900336178
ATSC6s,1.9073996945717084
ATSC6v,1033.3812167363017
ATSC7Z,-113.10079133694292
ATSC7c,-0.3412364591907899
ATSC7d,-0.7059558517284454
ATSC7i,-17.652693965759685
ATSC7m,-522.293746338609
ATSC7p,-1.0148055552716897
ATSC7s,-45.81496135869314
ATSC7v,-350.3874451196047
ATSC8Z,-58.872553102873795
ATSC8c,-0.025496119797207603
ATSC8d,2.9720949604331537
ATSC8i,11.058141911200474
ATSC8m,-265.0731790687214
ATSC8p,2.535748624630057
ATSC8s,-14.063700310056
ATSC8v,214.6655965378924
AXp-0d,0.7235280023619584
AXp-1d,0.4443135865297634
AXp-2d,0.2972181575211765
AXp-3d,0.18761023675216806
AXp-4d,0.11864211999172407
AXp-5d,0.07620985327338492
AXp-6d,0.048963833685870456
AXp-7d,0.0316057781487765
GATS1Z,0.7803943009680635
GATS1c,1.6794560366782336
GATS1d,0.8775667747413926
GATS1i,1.362168518443625
GATS1m,0.7832086341497483
GATS1p,1.040465844248249
GATS1s,0.6944268213133649
GATS1v,0.9178878660034443
GATS2Z,0.7797932533980952
GATS2c,0.8308052167063565
GATS2d,1.3728254898370262
GATS2i,1.1658496824143705
GATS2m,0.7867617264145051
GATS2p,1.0075734801430185
GATS2s,0.46692281740494346
GATS2v,0.9454368985211665
GATS3Z,1.0496418107134344
GATS3c,0.937446070773291
GATS3d,1.134396661955717
GATS3i,1.1862192679565704
GATS3m,1.0519814370811706
GATS3p,1.1335510338614323
GATS3s,0.949798821361938
GATS3v,1.1107958059639187
GATS4Z,1.1414002474748928
GATS4c,1.0554247519267583
GATS4d,1.1545793617903026
GATS4i,1.0263340855944507
GATS4m,1.137823733078369
GATS4p,1.0050287563053162
GATS4s,1.2389088321593895
GATS4v,1.0449528335639837
GATS5Z,0.9618895571350465
GATS5c,0.7848496883061964
GATS5d,0.9506771653543307
GATS5i,1.0464272699917117
GATS5m,0.9703958277836281
GATS5p,1.1576220380241276
GATS5s,0.6735694971897309
GATS5v,1.1389152757018115
GATS6Z,0.8023894193186901
GATS6c,0.7797783093687221
GATS6d,0.9629726036311578
GATS6i,0.7786428445901366
GATS6m,0.8023145737006873
GATS6p,0.8915012947608137
GATS6s,0.9957720424383866
GATS6v,0.8366128884293356
GATS7Z,1.1867663994974582
GATS7c,1.2007545871067224
GATS7d,0.9604623890098845
GATS7i,1.0411355150316068
GATS7m,1.1771911870077802
GATS7p,1.021935145748842
GATS7s,1.599522545176001
GATS7v,1.0289376414623446
GATS8Z,1.1236368000640093
GATS8c,1.0324620992650588
GATS8d,0.8657576339542924
GATS8i,0.8483919636262643
GATS8m,1.1156001668851885
GATS8p,0.8015355659224094
GATS8s,1.2749344208845397
GATS8v,0.9000773596037976
MATS1Z,-0.005911298362975488
MATS1c,-0.6378598088865343
MATS1d,0.2608718027893571
MATS1i,-0.09891388919067468
MATS1m,-0.0025978466014798525
MATS1p,0.03951187299797925
MATS1s,-0.10201949912579339
MATS1v,0.05068631417909237
MATS2Z,0.06639032639515816
MATS2c,0.13049966839736088
MATS2d,-0.1352545321369713
MATS2i,0.007136755097985965
MATS2m,0.0643836316512231
MATS2p,0.023455163621229916
MATS2s,0.13468800893068472
MATS2v,0.027893006290645783
MATS3Z,-0.15220357675251056
MATS3c,0.0278748305296187
MATS3d,-0.06044036162146402
MATS3i,-0.08844846955821735
MATS3m,-0.15245238840779854
MATS3p,-0.12668804649332774
MATS3s,-0.11448413162107528
MATS3v,-0.14690887982895748
MATS4Z,-0.1593997295041869
MATS4c,-0.13178065853293924
MATS4d,-0.12778008012156375
MATS4i,-0.043162220444311845
MATS4m,-0.15698470900048517
MATS4p,-0.033330955319722334
MATS4s,-0.16083542537796713
MATS4v,-0.08037386546407994
MATS5Z,-0.008490759978130114
MATS5c,0.08925548230004131
MATS5d,-0.02745931758530183
MATS5i,-0.06387716880897744
MATS5m,-0.014551965236507505
MATS5p,-0.1492010892851673
MATS5s,0.17431406653501436
MATS5v,-0.13240332686340026
MATS6Z,0.22769566533670113
MATS6c,0.08265604030565056
MATS6d,0.0017678575302054298
MATS6i,0.10332363854046354
MATS6m,0.22806134597326294
MATS6p,0.0924448209808551
MATS6s,0.006468106555452756
MATS6v,0.18247234639732
MATS7Z,-0.15794876865628235
MATS7c,-0.11598340867060952
MATS7d,-0.01183196515329199
MATS7i,-0.12086044389882061
MATS7m,-0.15406497164691793
MATS7p,-0.05055671622545069
MATS7s,-0.19998632438162767
MATS7v,-0.07964207129255227
MATS8Z,-0.09424915654295962
MATS8c,-0.009934100141002152
MATS8d,0.057102618270277204
MATS8i,0.08678993299319013
MATS8m,-0.08963319358501702
MATS8p,0.14481589131259712
MATS8s,-0.07037308310763496
MATS8v,0.05593330205329661
MAXaaN,4.132579788201319
MAXsOH,9.02003562202922
MINaaN,4.132579788201319
MINsOH,9.02003562202922
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,3
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,35.250639979662814
SpAD_D,332.17327320627743
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.18603181904536825
SssNH2,0
SsssAs,0
SsssCH,-0.8490369281728276
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,845
TMWC10,133.68242449813675
TSRW10,71.18139675720303
VE1_Dt,5.245508453011266
VE2_Dt,0.1873395876075452
VE3_Dt,2.6869915948479144
VR1_Dt,165.9851119450077
VR2_Dt,5.928039712321704
VR3_Dt,6.141517514437308
Xc-3dv,0.8518482238041538
Xc-4dv,0.0
Xc-5dv,0.10237482742292851
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.15137471507731048
Xch-7d,0.3098426683180484
Xp-0dv,15.306508154968116
Xp-1dv,8.690779052402782
Xp-2dv,6.597479742890651
Xp-3dv,4.416112121954934
Xp-4dv,3.0379419235914553
Xp-5dv,2.0274650800408986
Xp-6dv,1.2461362410741448
Xp-7dv,0.7218775470034102
Xpc-4d,4.453452063424049
Xpc-5d,6.285042456633772
Xpc-6d,9.326206314090442
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,2
n7Ring,1
n8Ring,0
n9Ring,0
nARing,1
nBonds,51
nFRing,1
nHBAcc,6
nHBDon,4
nHRing,2
nSpiro,0
naRing,2
piPC10,6.773402120228871
AATS0dv,8.73469387755102
AATS0pe,6.504691836734693
AATS0se,7.934134530612244
AATS1dv,7.921568627450981
AATS1pe,6.680941176470587
AATS1se,7.940386352941176
AATS2dv,6.406976744186046
AATS2pe,6.549202325581394
AATS2se,7.881884186046512
AATS3dv,4.880341880341881
AATS3pe,6.501382905982906
AATS3se,7.8945524786324786
AATS4dv,4.157894736842105
AATS4pe,6.403433834586466
AATS4se,7.884028541353384
AATS5dv,4.648
AATS5pe,6.2843887999999986
AATS5se,7.750427712
AATS6dv,4.0578512396694215
AATS6pe,6.167771900826446
AATS6se,7.701406115702479
AATS7dv,4.191489361702128
AATS7pe,6.506160638297873
AATS7se,8.013342000000002
AATS8dv,3.9634146341463414
AATS8pe,6.404892682926829
AATS8se,7.924162341463414
AATSC0Z,7.617659308621407
AATSC0c,0.03129908957999314
AATSC0d,0.6347355268638067
AATSC0i,1.5538137259716822
AATSC0m,36.064761451062054
AATSC0p,0.2135384689809296
AATSC0s,2.4371326761997323
AATSC0v,46.80347900820189
AATSC1Z,-0.04503025700075871
AATSC1c,-0.019964431297816942
AATSC1d,0.1655846011874137
AATSC1i,-0.15369375871371233
AATSC1m,-0.09369071796882315
AATSC1p,0.008437304866557421
AATSC1s,-0.2486350549290011
AATSC1v,2.3722958416842754
AATSC2Z,0.5057388878664901
AATSC2c,0.004084520811328398
AATSC2d,-0.08585085671667816
AATSC2i,0.01108918803014897
AATSC2m,2.3219803168544098
AATSC2p,0.005008579729374633
AATSC2s,0.3282525476572531
AATSC2v,1.3054897343998833
AATSC3Z,-1.159434993254235
AATSC3c,0.0008724568177736633
AATSC3d,-0.03836364477763897
AATSC3i,-0.13743244604074661
AATSC3m,-5.498159020571912
AATSC3p,-0.027052771486370034
AATSC3s,-0.27901301808007356
AATSC3v,-6.875846673193065
AATSC4Z,-1.2142528332493039
AATSC4c,-0.004124614636332953
AATSC4d,-0.08110655647866022
AATSC4i,-0.06706605056978732
AATSC4m,-5.661616081566892
AATSC4p,-0.007117441168645278
AATSC4s,-0.39197727067912735
AATSC4v,-3.761776525056108
AATSC5Z,-0.06467971678467296
AATSC5c,0.002793615336014485
