DLiP-ID,C0010M
DLiP-Mol-ID,31647
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C12H15NO3/c1-13-5-4-8-6-10(15-2)11(16-3)7-9(8)12(13)14/h6-7H,4-5H2,1-3H3"
Standard Inchi Key(RDKit),BDIZBBGNYDRCCA-UHFFFAOYSA-N
Canonical SMILES(RDKit),COc1cc2c(cc1OC)C(=O)N(C)CC2
SMILES(SDF),
MW(SDF),
MW(RDKit),221.256
MW Monoisotopic(RDKit),221.10519334
MolLogP(RDKit),1.3319
XLogP(SDF),
XLogP(CDK),0.977
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),3
HBA Lipinski(RDKit),4
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),0
HBD Lipinski(RDKit),0
PSA(SDF),
PSA(RDKit),38.77
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),2
nRings(SDF),
nRings(RDKit),2
Aromatic Rings(RDKit),1
nAtoms(SDF),
Heavy Atoms(RDKit),16
QED Weighted(RDKit),0.755938809849414
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,4953.570747396795
qed,0.7559388098494142
Chi0,11.706742302257043
Chi1,7.6682337577965844
TPSA,38.77
Chi0n,9.740872567643894
Chi0v,9.740872567643894
Chi1n,5.174171104862821
Chi1v,5.174171104862821
Chi2n,3.8410463166354223
Chi2v,3.8410463166354223
Chi3n,2.9030435359407942
Chi3v,2.9030435359407942
Chi4n,1.922333402300466
Chi4v,1.922333402300466
MolMR,60.21050000000003
MolWt,221.25599999999994
fr_SH,0
Kappa1,10.796107985957985
Kappa2,4.040253449723967
Kappa3,1.600031896787963
fr_ArN,0
fr_COO,0
fr_C_O,1
fr_C_S,0
fr_NH0,1
fr_NH1,0
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,428.5172039042678
MolLogP,1.3319
NOCount,4
fr_Ar_N,0
fr_COO2,0
fr_urea,0
BalabanJ,2.5207810804164947
SMR_VSA1,14.268263091671919
SMR_VSA2,0.0
SMR_VSA3,4.899909730850478
SMR_VSA4,0.0
SMR_VSA5,6.4208216229260096
SMR_VSA6,27.812023471144833
SMR_VSA7,23.259637120317212
SMR_VSA8,0.0
SMR_VSA9,11.49902366656781
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,1
fr_azide,0
fr_diazo,0
