DLiP-ID,C001AF
ATS2p,128.94375532394298
ATS2s,266.18518518518516
ATS2v,17678.586880197712
ATS3Z,2206.0
ATS3d,329.0
ATS3i,15828.28264943937
ATS3m,8154.958071
ATS3p,150.13537582733898
ATS3s,345.64197530864203
ATS3v,20339.210765255495
ATS4Z,2197.0
ATS4d,314.0
ATS4i,18494.969539498354
ATS4m,7935.8610100000005
ATS4p,145.28588757698003
ATS4s,387.62345679012344
ATS4v,19855.42296730126
ATS5Z,2102.0
ATS5d,263.0
ATS5i,18152.531550016436
ATS5m,7577.073567
ATS5p,122.48048220813098
ATS5s,512.5216049382716
ATS5v,17121.31204004605
ATS6Z,1441.0
ATS6d,225.0
ATS6i,15247.323366931034
ATS6m,5076.465352999998
ATS6p,102.72818218837598
ATS6s,322.41358024691357
ATS6v,13502.64735858252
ATS7Z,1273.0
ATS7d,197.0
ATS7i,11535.663873046595
ATS7m,4559.337636000001
ATS7p,93.08604395988598
ATS7s,227.28703703703698
ATS7v,12411.48711991197
ATS8Z,1304.0
ATS8d,186.0
ATS8i,10905.739389128275
ATS8m,4709.721128
ATS8p,91.46791514103698
ATS8s,280.18518518518516
ATS8v,12065.360148164036
C1SP1,0
C1SP2,3
C1SP3,3
C2SP1,0
C2SP2,4
C2SP3,4
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.4375
GGI10,0.09907152331394756
JGI10,0.008255960276162296
JGT10,0.49482629776300746
Kier1,18.781065088757398
Kier2,7.7091412742382275
Kier3,3.618369526521894
MAXdO,12.335907029478458
MID_C,33.24693636522568
MID_N,6.041882440349019
MID_O,6.9868011934920915
MID_X,0.0
MID_h,15.072680817873465
MINdO,11.361537870380833
MPC10,86
MWC01,26.0
MWC02,4.859812404361672
MWC03,5.739792912179234
MWC04,6.650279048587422
MWC05,7.555381944240273
MWC06,8.474494436883122
MWC07,9.390743422947507
MWC08,10.315630315397533
MWC09,11.238896430838867
MWC10,12.168168265630008
NaaCH,0
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,0
NaasN,0
NdCH2,0
NddsN,0
NdsCH,3
NdssC,6
NdssS,0
NsCH3,1
NsNH2,1
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,0.34860000000000113
SRW02,3.970291913552122
SRW03,0.0
SRW04,5.3612921657094255
SRW05,0.0
SRW06,6.9726062513017535
SRW07,0.0
SRW08,8.684231891345675
SRW09,0.0
SRW10,10.451695662489449
SaaCH,0
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,0
SaasN,0
SdCH2,0
SddsN,0
SdsCH,5.882699780020272
SdssC,-0.41630859417024535
SdssS,0
SsCH3,1.6992496518299187
SsNH2,5.980739822163434
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.6802910052910054
SssPH,0
SssSe,0
SsssB,0
SsssN,1.2548791414714033
SsssP,0
VE1_A,3.7195134387193187
VE1_D,4.829343245493023
VE2_A,0.15497972661330495
VE2_D,0.20122263522887596
VE3_A,2.189061601041213
VE3_D,2.450179221755069
VR1_A,440.4647298832907
VR1_D,137.74340611336424
VR2_A,18.352697078470445
VR2_D,5.7393085880568435
VR3_A,6.963299111155117
VR3_D,5.800861315735668
WPath,1383
Xc-3d,1.8506924494489136
Xc-4d,0.0
Xc-5d,0.7026573033928828
Xc-6d,0.0
Xp-0d,17.430356941388638
Xp-1d,11.413591357920932
Xp-2d,10.610370602396298
Xp-3d,9.088370951253388
Xp-4d,7.4231939125088715
Xp-5d,5.821717530103581
Xp-6d,3.669567213052479
Xp-7d,2.601407388372497
ZMIC0,78.68619939522435
ZMIC1,37.54645139299644
ZMIC2,27.3900980491982
ZMIC3,24.441588103114633
ZMIC4,24.282226951733136
ZMIC5,24.282226951733136
nAcid,1
nAtom,43
nBase,1
nRing,3
piPC1,3.4965075614664802
piPC2,3.9889840465642745
piPC3,4.406719247264253
piPC4,4.77912349311153
piPC5,5.056245805348308
piPC6,5.062595033026967
piPC7,5.298317366548036
piPC8,5.3230099791384085
piPC9,5.327876168789581
AATS0Z,29.162790697674417
AATS0d,3.4186046511627906
AATS0i,163.37209824978677
AATS0m,115.531044255814
AATS0p,1.5740200277239766
AATS0s,6.358606884231346
AATS0v,222.30568456897845
AATS1Z,27.977777777777778
AATS1d,4.222222222222222
AATS1i,148.41563958032327
AATS1m,106.84484248888896
AATS1p,1.878851323022223
AATS1s,3.3148834019204387
AATS1v,269.6811960579864
AATS2Z,24.435897435897434
AATS2d,3.7564102564102564
AATS2i,152.82909920430166
AATS2m,91.43862929487179
AATS2p,1.6531250682556793
AATS2s,3.412630579297246
AATS2v,226.6485497461245
AATS3Z,21.84158415841584
AATS3d,3.257425742574257
AATS3i,156.7156697964294
AATS3m,80.74215911881188
AATS3p,1.4864888695776137
AATS3s,3.4221977753330894
AATS3v,201.37832440847023
AATS4Z,19.271929824561404
AATS4d,2.754385964912281
AATS4i,162.23657490788028
AATS4m,69.61281587719299
AATS4p,1.2744376103243862
AATS4s,3.4002057613168724
AATS4v,174.1703769061514
AATS5Z,19.28440366972477
AATS5d,2.4128440366972477
AATS5i,166.5369866973985
AATS5m,69.51443639449542
AATS5p,1.1236741486984494
AATS5s,4.70203307282818
AATS5v,157.0762572481289
AATS6Z,15.835164835164836
AATS6d,2.4725274725274726
AATS6i,167.55300403220917
AATS6m,55.78533354945053
AATS6p,1.1288811229491866
AATS6s,3.5430063763397097
AATS6v,148.38074020420353
AATS7Z,17.929577464788732
AATS7d,2.7746478873239435
AATS7i,162.4741390569943
AATS7m,64.21602304225354
AATS7p,1.311071041688535
AATS7s,3.2012258737610844
AATS7v,174.80967774523901
AATS8Z,19.176470588235293
AATS8d,2.735294117647059
AATS8i,160.37852042835698
AATS8m,69.26060482352942
AATS8p,1.3451163991328967
AATS8s,4.12037037037037
AATS8v,177.43176688476524
AMID_C,1.3852890152177366
AMID_N,0.2517451016812091
AMID_O,0.2911167163955038
AMID_X,0.0
AMID_h,0.6280283674113943
ATS0dv,346.44444444444446
ATS0pe,277.71559999999994
ATS0se,341.05469299999993
ATS1dv,323.33333333333337
ATS1pe,297.57500000000005
ATS1se,355.6391399999998
ATS2dv,457.0
ATS2pe,501.561
ATS2se,609.6793379999998
ATS3dv,494.66666666666663
ATS3pe,646.8128
ATS3se,791.024452
ATS4dv,452.3333333333333
ATS4pe,727.7947
ATS4se,899.78989
ATS5dv,423.33333333333337
ATS5pe,718.5829999999999
ATS5se,888.686312
ATS6dv,295.66666666666663
ATS6pe,571.5016000000002
ATS6se,715.3542080000002
ATS7dv,264.3333333333333
ATS7pe,447.31700000000006
ATS7se,555.803908
ATS8dv,273.3333333333333
ATS8pe,429.72770000000014
ATS8se,532.7895479999999
ATSC0Z,466.6511627906977
ATSC0c,1.2611724544023022
ATSC0d,29.767441860465112
ATSC0i,67.42156766049305
ATSC0m,2128.6755070697677
ATSC0p,12.307192638584747
ATSC0s,118.38707053306535
ATSC0v,2128.255889364091
ATSC1Z,11.899945916711754
ATSC1c,-0.8504138010032695
ATSC1d,12.17360735532721
ATSC1i,1.9345407945722695
ATSC1m,60.34661297349936
ATSC1p,1.52251835374634
ATSC1s,-9.095801794022048
ATSC1v,185.6143906201898
ATSC2Z,-7.739318550567834
ATSC2c,0.02280846745424986
ATSC2d,-1.2525689561925377
ATSC2i,-14.611952776414705
ATSC2m,-25.76747482422904
ATSC2p,-1.9041580182851603
ATSC2s,28.6151272960359
ATSC2v,-150.1889892422999
ATSC3Z,24.470524607896177
ATSC3c,0.816224379634949
ATSC3d,-8.221200648999464
ATSC3i,-4.377378089230401
ATSC3m,91.69391120822092
ATSC3p,-1.7001279251119548
ATSC3s,5.82896716498964
ATSC3v,-515.65935519768
ATSC4Z,-63.14494321254727
ATSC4c,-0.9406236386453161
ATSC4d,-14.19740400216333
ATSC4i,-25.718021860057863
ATSC4m,-278.36179427798805
ATSC4p,-5.068035483820786
ATSC4s,-28.986861062332274
ATSC4v,-352.1575669981799
ATSC5Z,45.55868036776634
ATSC5c,0.14202285226125672
ATSC5d,-1.2244456462952928
ATSC5i,-14.159761384683403
ATSC5m,157.22312470686876
ATSC5p,-1.2938799535007477
ATSC5s,-10.515225113341222
ATSC5v,-363.7328374282651
ATSC6Z,4.924283396430476
ATSC6c,0.5533040600267375
ATSC6d,5.8177393185505695
ATSC6i,18.080099361261656
ATSC6m,36.94412648025943
ATSC6p,2.5753292209959353
ATSC6s,-20.259885223243796
ATSC6v,383.37452228310997
ATSC7Z,-54.30773391022173
ATSC7c,-0.6129960750362218
ATSC7d,-2.406706327744727
ATSC7i,8.710151091821956
ATSC7m,-230.30988339426713
ATSC7p,1.4700526253169577
ATSC7s,-21.3503248706712
ATSC7v,212.45333371413244
ATSC8Z,-35.44835045970792
ATSC8c,0.20039322089808229
ATSC8d,-8.376419686316929
ATSC8i,-3.5286277605502665
ATSC8m,-148.1180021568414
ATSC8p,-0.8689955898602927
ATSC8s,41.969929803007744
ATSC8v,-76.59385855985236
AXp-0d,0.7262648725578599
AXp-1d,0.4389842829969589
AXp-2d,0.2792202790104289
AXp-3d,0.17147869719346015
AXp-4d,0.10916461636042459
AXp-5d,0.07014117506148893
AXp-6d,0.042178933483361825
AXp-7d,0.027097993628880174
GATS1Z,0.7540250506661351
GATS1c,1.6706318829083717
GATS1d,0.8152083333333333
GATS1i,1.1960150449988027
GATS1m,0.75394656664975
GATS1p,0.8973929728514028
GATS1s,0.6684784800038193
GATS1v,0.8942014673575512
GATS2Z,1.047150173657699
GATS2c,0.8530608420340287
GATS2d,1.2390925480769233
GATS2i,1.2831475444866995
GATS2m,1.0300091724366403
GATS2p,1.2418340905857228
GATS2s,0.4680598534531737
GATS2v,1.0552821390974767
GATS3Z,0.8991387826114418
GATS3c,0.6354639154662063
GATS3d,1.2363165222772279
GATS3i,1.1051017488635022
GATS3m,0.9024222361784141
GATS3p,1.0673541721100266
GATS3s,0.7585369008058863
GATS3v,1.0871017241207648
GATS4Z,1.1131948779553789
GATS4c,1.35293150069671
GATS4d,1.2190995065789474
GATS4i,1.164027550621563
GATS4m,1.1030816583469496
GATS4p,1.1829396725043637
GATS4s,1.0901944912879338
GATS4v,1.0268768508677137
GATS5Z,0.9442056808861035
GATS5c,1.1976088633615696
GATS5d,0.9578841743119267
GATS5i,1.005599077646889
GATS5m,0.9553664292021246
GATS5p,0.9217195349648221
GATS5s,1.5050509141711186
GATS5v,0.9624875651206216
GATS6Z,1.017231597267479
GATS6c,0.8683780265936308
GATS6d,0.8450120192307693
GATS6i,0.7960647231709308
GATS6m,1.014714252368909
GATS6p,0.8340657152962433
GATS6s,1.225701028915835
GATS6v,0.870217975479473
GATS7Z,1.1079241320543616
GATS7c,1.249365724677155
GATS7d,1.0333626760563381
GATS7i,0.9160953838938726
GATS7m,1.0976762806361862
GATS7p,0.9465043633000384
GATS7s,1.0922612768329516
GATS7v,0.9188075003009589
GATS8Z,1.1753331652605226
GATS8c,0.8000799027027874
GATS8d,1.2034466911764707
GATS8i,1.0461824062455616
GATS8m,1.1569335601065693
GATS8p,1.1590093141997204
GATS8s,0.7527442021131271
GATS8v,1.0263354196799173
MATS1Z,0.024367365471721133
MATS1c,-0.6443350623725036
MATS1d,0.39078125000000025
MATS1i,0.027417950484494448
MATS1m,0.02708939953237237
MATS1p,0.11821143245913414
MATS1s,-0.07341632745344788
MATS1v,0.08333812819903758
MATS2Z,-0.009142905335469824
MATS2c,0.009970007417215451
MATS2d,-0.02319711538461541
MATS2i,-0.11947671315478063
MATS2m,-0.006673232406856468
MATS2p,-0.08529387400619426
MATS2s,0.1332493996381957
MATS2v,-0.03890344882081453
MATS3Z,0.022325336291229056
MATS3c,0.27553842247699756
MATS3d,-0.1175819925742575
MATS3i,-0.027641543809712323
MATS3m,0.01833910413863766
MATS3p,-0.05881250587845955
MATS3s,0.020962082049251988
MATS3v,-0.10315401565146431
MATS4Z,-0.05103990165786235
MATS4c,-0.28132285508687205
MATS4d,-0.1798999451754386
MATS4i,-0.14388062610937663
MATS4m,-0.0493246223000374
MATS4p,-0.1553260337652224
MATS4s,-0.09235502261278714
MATS4v,-0.062413248169246545
MATS5Z,0.0385141875846404
MATS5c,0.04442482353663894
MATS5d,-0.01622706422018346
MATS5i,-0.08285124637493305
MATS5m,0.02913727399214765
MATS5p,-0.04147409741736169
MATS5s,-0.03503936750489099
MATS5v,-0.06742184367175437
MATS6Z,0.004986292487538349
MATS6c,0.20730818224818495
MATS6d,0.09235061813186816
MATS6i,0.12671529231184986
MATS6m,0.008200928066524749
MATS6p,0.09887826114853855
MATS6s,-0.08086484710813292
MATS6v,0.08511899107207124
MATS7Z,-0.07048219748070801
MATS7c,-0.2943698482631115
MATS7d,-0.04896566901408452
MATS7i,0.0782414605874108
MATS7m,-0.0655259338697392
MATS7p,0.07234091380193584
MATS7s,-0.10922204920333256
MATS7v,0.06045744830846616
MATS8Z,-0.0480356001665093
MATS8c,0.10047733137874756
MATS8d,-0.17794117647058827
MATS8i,-0.03309531682705739
MATS8m,-0.0440005317832558
MATS8p,-0.04464965595766677
MATS8s,0.2241782690660415
MATS8v,-0.022757767042218355
MAXsOH,9.292811708152133
MAXssS,1.4459287866381119
MINsOH,9.292811708152133
MINssS,1.4459287866381119
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,3
NssNH2,0
NsssAs,0
NsssCH,3
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,6
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,30.50413131890166
SpAD_D,238.08174357709467
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,1.8928769359748792
SssNH2,0
SsssAs,0
SsssCH,-1.901826997774419
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,743
TMWC10,126.39319918106563
TSRW10,59.440117884398425
VE1_Dt,4.843588118942535
VE2_Dt,0.20181617162260565
VE3_Dt,2.4531245303095273
VR1_Dt,134.63160210637213
VR2_Dt,5.609650087765505
VR3_Dt,5.778010912343852
Xc-3dv,0.9215938390975177
Xc-4dv,0.0
Xc-5dv,0.23861926882091863
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.1111111111111111
Xch-5d,0.33239598128474673
Xch-6d,0.7001704470182964
Xch-7d,1.0607372399630532
Xp-0dv,14.00668916167012
Xp-1dv,8.739751229216079
Xp-2dv,7.1030895289832525
Xp-3dv,5.801677325680742
Xp-4dv,4.277302103292018
Xp-5dv,3.1285606586847394
Xp-6dv,1.8441708573789415
Xp-7dv,1.1475574130986221
Xpc-4d,4.782950492457569
Xpc-5d,7.461426231894434
Xpc-6d,11.639104327750314
n3Ring,0
n4Ring,1
n5Ring,0
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,3
nBonds,45
nFRing,1
nHBAcc,5
nHBDon,3
nHRing,2
nSpiro,0
naRing,0
piPC10,5.389071729816501
AATS0dv,8.056847545219638
AATS0pe,6.458502325581394
AATS0se,7.9315044883720915
AATS1dv,7.185185185185186
AATS1pe,6.6127777777777785
AATS1se,7.9030919999999965
AATS2dv,5.858974358974359
AATS2pe,6.43026923076923
AATS2se,7.816401769230767
AATS3dv,4.897689768976897
AATS3pe,6.404087128712872
AATS3se,7.831925267326732
AATS4dv,3.9678362573099415
AATS4pe,6.38416403508772
AATS4se,7.892893771929825
AATS5dv,3.883792048929664
AATS5pe,6.592504587155962
AATS5se,8.153085431192661
AATS6dv,3.2490842490842486
AATS6pe,6.280237362637364
AATS6se,7.861035252747255
AATS7dv,3.7230046948356805
AATS7pe,6.300239436619719
AATS7se,7.828224056338028
AATS8dv,4.019607843137255
AATS8pe,6.319525000000002
AATS8se,7.835140411764704
AATSC0Z,10.852352623039481
AATSC0c,0.029329591962844237
AATSC0d,0.6922660897782584
AATSC0i,1.5679434339649547
AATSC0m,49.50408155976204
AATSC0p,0.28621378229266853
AATSC0s,2.7531876868154734
AATSC0v,49.49432300846724
AATSC1Z,0.26444324259359453
AATSC1c,-0.01889808446673932
AATSC1d,0.27052460789616023
AATSC1i,0.04298979543493932
AATSC1m,1.3410358438555414
AATSC1p,0.03383374119436311
AATSC1s,-0.20212892875604552
AATSC1v,4.124764236004218
AATSC2Z,-0.09922203269958761
AATSC2c,0.0002924162494134597
AATSC2d,-0.01605857636144279
AATSC2i,-0.18733272790275263
AATSC2m,-0.3303522413362697
AATSC2p,-0.024412282285707184
AATSC2s,0.3668606063594346
AATSC2v,-1.925499862080768
AATSC3Z,0.2422824218603582
AATSC3c,0.008081429501336128
AATSC3d,-0.08139802622771745
AATSC3i,-0.04334037712109308
AATSC3m,0.9078605070120883
AATSC3p,-0.01683294975358371
AATSC3s,0.05771254618801624
AATSC3v,-5.10553817027406
AATSC4Z,-0.5539030106363796
AATSC4c,-0.008251084549520317
AATSC4d,-0.12453863159792394
AATSC4i,-0.2255966829829637
