DLiP-ID,C0016O
SMR,86.2252
SdO,10.921551363632894
SdS,0
Spe,37.93333333333332
SsF,39.67917091836735
SsI,0
Sse,38.290604515659155
StN,0
fMF,0.5
nBr,0
nCl,0
AMID,2.017010390331623
BIC0,0.34391202908392615
BIC1,0.5983515879981486
BIC2,0.736492560829862
BIC3,0.8783880973277793
BIC4,0.9020373534107654
BIC5,0.9020373534107654
CIC0,3.249189215461661
CIC1,1.8281538202256975
CIC2,1.0566416671474377
CIC3,0.26416041678685964
CIC4,0.1320802083934307
CIC5,0.1320802083934307
GGI1,7.0
GGI2,3.555555555555557
GGI3,1.6875
GGI4,1.5555555555555558
GGI5,1.7291666666666665
GGI6,0.8375510204081632
GGI7,0.5173611111111112
GGI8,0.4633408919123205
GGI9,0.09687500000000002
JGI1,0.24999999999999994
JGI2,0.08672086720867213
JGI3,0.040178571428571425
JGI4,0.03988603988603989
JGI5,0.04117063492063492
JGI6,0.019477930707166583
JGI7,0.013614766081871342
JGI8,0.01716077377453038
JGI9,0.005698529411764707
MIC0,21.296806029922525
MIC1,37.61090831905494
MIC2,46.98842967856681
MIC3,49.24052931188318
MIC4,49.37366616194376
MIC5,49.37366616194376
MPC2,41
MPC3,51
MPC4,64
MPC5,88
MPC6,98
MPC7,112
MPC8,117
MPC9,125
Mare,1.0723333333333336
NaaN,2
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,1
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.22308966498666594
RPCG,0.1904396770352326
SIC0,0.37152101538122934
SIC1,0.6463867812945687
SIC2,0.7956176024115138
SIC3,0.9489044006028784
SIC4,0.9744522003014391
SIC5,0.9744522003014391
SaaN,7.590984189972286
SaaO,0
SaaS,0
Sare,38.604000000000006
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,9.961075522801714
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,69.14648829530344
TIC1,120.30376252379813
TIC2,148.0782000346155
TIC3,176.60752504759628
TIC4,181.36241254975974
TIC5,181.36241254975974
Vabc,284.0178809417272
WPol,42
apol,42.434929999999994
bpol,16.817069999999998
nRot,3
ABCGG,16.592613347231243
ATS0Z,1204.0
ATS0d,148.0
ATS0i,6105.41649912999
ATS0m,4901.960819449312
ATS0p,58.34778804849001
ATS0s,428.7847222222222
ATS0v,9420.871641652475
ATS1Z,1206.0
ATS1d,180.0
ATS1i,5674.836284737248
ATS1m,4743.7006635056005
ATS1p,73.04727677600002
ATS1s,168.86111111111111
ATS1v,11502.60824903379
ATS2Z,1916.0
ATS2d,254.0
ATS2i,9390.5609005876
ATS2m,7593.693269954909
ATS2p,105.35212288999998
ATS2s,486.1388888888889
ATS2v,16665.16914008353
ATS3Z,1970.0
ATS3d,291.0
ATS3i,11889.466999714296
ATS3m,7607.594915372799
ATS3p,116.666390840245
ATS3s,387.19444444444446
ATS3v,18044.40342045813
ATS4Z,1895.0
ATS4d,280.0
ATS4i,12833.827831468598
ATS4m,7199.7789852880005
ATS4p,108.92690782809399
ATS4s,396.13888888888886
ATS4v,17163.360993386654
ATS5Z,1998.0
ATS5d,268.0
ATS5i,11651.679931027345
ATS5m,7799.886490878401
ATS5p,105.82101552709399
ATS5s,398.58333333333337
ATS5v,17088.29877588146
ATS6Z,2116.0
ATS6d,262.0
ATS6i,11487.350400144298
ATS6m,8289.7584970224
ATS6p,105.561793809698
ATS6s,510.8333333333333
ATS6v,17404.037853611415
ATS7Z,2057.0
ATS7d,231.0
ATS7i,13528.401731517346
ATS7m,7913.975717243199
ATS7p,96.29562538754699
ATS7s,611.5277777777777
ATS7v,16188.652527555514
ATS8Z,1540.0
ATS8d,163.0
ATS8i,11807.580232718396
ATS8m,5781.6236089856
ATS8p,73.514070503396
ATS8s,436.9166666666667
ATS8v,12131.324711413918
C1SP1,0
C1SP2,1
C1SP3,1
C2SP1,0
C2SP2,13
C2SP3,0
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.058823529411764705
GGI10,0.037241097847158455
JGI10,0.0062068496411930765
JGT10,0.5201149630604445
Kier1,20.727040816326532
Kier2,8.566329565734682
Kier3,5.093425605536332
MAXdO,10.921551363632894
MAXsF,13.226390306122449
MID_C,35.96689534635845
MID_N,6.186734525638623
MID_O,5.203963349977817
MID_X,5.084676926647301
MID_h,16.475374802263744
MINdO,10.921551363632894
MINsF,13.226390306122449
MPC10,122
MWC01,28.0
MWC02,4.9344739331306915
MWC03,5.777652323222656
MWC04,6.670766320845874
MWC05,7.541683099882111
MWC06,8.437067146936952
MWC07,9.318925682389624
MWC08,10.2159232113291
MWC09,11.103377031424428
MWC10,12.001303005304594
NaaCH,9
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,7
NaasN,0
NdCH2,0
NddsN,1
NdsCH,0
NdssC,0
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,4.443200000000002
SRW02,4.04305126783455
SRW03,0.0
SRW04,5.3981627015177525
SRW05,0.0
SRW06,6.942156705699469
SRW07,0.0
SRW08,8.566554620953962
SRW09,0.0
SRW10,10.234121350021288
SaaCH,11.66875277265023
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,-2.358621924078271
SaasN,0
SdCH2,0
SddsN,-0.7153702522675736
SdsCH,0
SdssC,0
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.494977175709277
VE1_D,5.021798152390778
VE2_A,0.17288373752727987
VE2_D,0.19314608278426068
VE3_A,2.458472035231627
VE3_D,2.569299512281004
VR1_A,187.4804371937013
VR1_D,155.3905058348665
VR2_A,7.210786045911589
VR2_D,5.976557916725635
VR3_A,6.189185950027705
VR3_D,6.001452786080878
WPath,1577
Xc-3d,2.8821479949653153
Xc-4d,0.28867513459481287
Xc-5d,0.8472791285011341
Xc-6d,0.14433756729740643
Xp-0d,18.896976746569027
Xp-1d,12.25303876106338
Xp-2d,12.146592632697544
Xp-3d,9.168198685795243
Xp-4d,7.108961255490468
Xp-5d,6.235668527218328
Xp-6d,4.467973367862983
Xp-7d,3.219184757143354
ZMIC0,78.78169379400406
ZMIC1,55.35480452031919
ZMIC2,36.61278299402379
ZMIC3,31.078196535750557
ZMIC4,30.61278299402379
ZMIC5,30.61278299402379
nAcid,0
nAtom,36
nBase,0
nRing,3
piPC1,3.6635616461296463
piPC2,4.297285406218791
piPC3,4.873287102945032
piPC4,5.454786784594254
piPC5,6.082361594260544
piPC6,6.397033816457842
piPC7,6.856692221245989
piPC8,7.2210137197386075
piPC9,7.620666789536302
AATS0Z,33.44444444444444
AATS0d,4.111111111111111
AATS0i,169.59490275361085
AATS0m,136.16557831803644
AATS0p,1.6207718902358337
AATS0s,11.91068672839506
AATS0v,261.690878934791
AATS1Z,31.736842105263158
AATS1d,4.7368421052631575
AATS1i,149.3377969667697
AATS1m,124.83422798698949
AATS1p,1.9222967572631584
AATS1s,4.443713450292398
AATS1v,302.7002170798366
AATS2Z,31.933333333333334
AATS2d,4.233333333333333
AATS2i,156.50934834312665
AATS2m,126.56155449924849
AATS2p,1.755868714833333
AATS2s,8.102314814814815
AATS2v,277.75281900139214
AATS3Z,26.266666666666666
AATS3d,3.88
AATS3i,158.52622666285728
AATS3m,101.43459887163732
AATS3p,1.5555518778699333
AATS3s,5.162592592592593
AATS3v,240.5920456061084
AATS4Z,24.294871794871796
AATS4d,3.58974358974359
AATS4i,164.53625424959742
AATS4m,92.30485878574359
AATS4p,1.3964988183088973
AATS4s,5.078703703703703
AATS4v,220.04308965880324
AATS5Z,28.140845070422536
AATS5d,3.7746478873239435
AATS5i,164.10816804263868
AATS5m,109.85755620955494
AATS5p,1.4904368384097746
AATS5s,5.613849765258217
AATS5v,240.68026444903464
AATS6Z,29.802816901408452
AATS6d,3.6901408450704225
AATS6i,161.79366760766618
AATS6m,116.75716192989296
AATS6p,1.4867858283056057
AATS6s,7.194835680751173
AATS6v,245.12729371283683
AATS7Z,26.371794871794872
AATS7d,2.9615384615384617
AATS7i,173.44104783996596
AATS7m,101.46122714414358
AATS7p,1.234559299840346
AATS7s,7.840099715099714
AATS7v,207.54682727635276
AATS8Z,23.333333333333332
AATS8d,2.4696969696969697
AATS8i,178.90273079876357
AATS8m,87.60035771190303
AATS8p,1.1138495530817576
AATS8s,6.619949494949495
AATS8v,183.80795017293815
AMID_C,1.383342128706094
AMID_N,0.2379513279091778
AMID_O,0.20015243653760836
AMID_X,0.19556449717874236
AMID_h,0.6336682616255286
ATS0dv,532.0
ATS0pe,269.68929999999995
ATS0se,314.03346799999997
ATS1dv,457.0
ATS1pe,267.4947
ATS1se,311.89988399999993
ATS2dv,776.0
ATS2pe,439.28990000000005
ATS2se,508.39252400000004
ATS3dv,707.0
ATS3pe,516.7660999999999
ATS3se,612.378648
ATS4dv,695.0
ATS4pe,547.3675999999999
ATS4se,652.1659319999999
ATS5dv,784.0
ATS5pe,509.99429999999995
ATS5se,600.246188
ATS6dv,786.0
ATS6pe,521.9769999999999
ATS6se,609.9344360000001
ATS7dv,720.0
ATS7pe,592.9157
ATS7se,694.897484
ATS8dv,514.0
ATS8pe,496.7188
ATS8se,586.506312
ATSC0Z,263.5555555555556
ATSC0c,1.052586236810181
ATSC0d,26.999999999999996
ATSC0i,121.50753529708996
ATSC0m,1276.3111014320905
ATSC0p,8.327696823353888
ATSC0s,185.51138117283955
ATSC0v,1427.0697385288258
ATSC1Z,0.9135802469135941
ATSC1c,-0.4791947895304529
ATSC1d,1.5555555555555576
ATSC1i,1.0551235062720417
ATSC1m,3.4947986855791093
ATSC1p,0.7964995007297857
ATSC1s,-21.470732596021957
ATSC1v,64.55887983932935
ATSC2Z,38.51851851851853
ATSC2c,-0.0012199095526397186
ATSC2d,-2.6666666666666643
ATSC2i,50.49575794769814
ATSC2m,198.448489007195
ATSC2p,-0.36882796144842345
ATSC2s,116.49916409465021
ATSC2v,-320.7602491134994
ATSC3Z,39.70370370370371
ATSC3c,0.19591258528778666
ATSC3d,2.250000000000001
ATSC3i,-3.195310946300152
ATSC3m,195.03508056685723
ATSC3p,-1.9864235979608775
ATSC3s,28.15144354423866
ATSC3v,-193.24770720914103
ATSC4Z,-59.14814814814817
ATSC4c,-0.3410209524940412
ATSC4d,5.000000000000001
ATSC4i,-32.57791383796436
ATSC4m,-271.39380131715046
ATSC4p,-0.03931676875137011
ATSC4s,-71.74167309670784
ATSC4v,79.43614399881778
ATSC5Z,60.320987654320994
ATSC5c,-0.15407576059420636
ATSC5d,-8.527777777777773
ATSC5i,4.6161625935661865
ATSC5m,307.0677044388791
ATSC5p,0.4649350691082752
ATSC5s,-30.599027992112497
ATSC5v,319.3077512184186
ATSC6Z,19.876543209876562
ATSC6c,0.4482180300303878
ATSC6d,-14.527777777777779
ATSC6i,-66.70000051707146
ATSC6m,94.59884410543685
ATSC6p,-4.107367039747446
ATSC6s,27.06069423010974
ATSC6v,-441.3621178235706
ATSC7Z,-127.14814814814812
ATSC7c,-0.06811811197868839
ATSC7d,-7.333333333333335
ATSC7i,-47.39749477524779
ATSC7m,-629.5675332140962
ATSC7p,-2.0753209396044823
ATSC7s,-74.71389531893004
ATSC7v,-458.8473740718407
ATSC8Z,-150.0740740740741
ATSC8c,-0.3530708842527132
ATSC8d,-7.500000000000002
ATSC8i,8.676805678084555
ATSC8m,-767.1764656053717
ATSC8p,-0.6194308013008538
ATSC8s,-132.63467721193416
ATSC8v,-334.19664937094336
AXp-0d,0.7268067979449626
AXp-1d,0.437608527180835
AXp-2d,0.2962583568950621
AXp-3d,0.17976860168225967
AXp-4d,0.11107751961703856
AXp-5d,0.070859869627481
AXp-6d,0.04559156497819371
AXp-7d,0.028742721045922803
GATS1Z,0.5451761782195792
GATS1c,1.4292671639408117
GATS1d,1.0404483430799223
GATS1i,0.8488240673515026
GATS1m,0.5428829977293557
GATS1p,0.8487496267792038
GATS1s,0.660819546534506
GATS1v,0.7836613673098102
GATS2Z,0.5821037099494097
GATS2c,0.7897872488785256
GATS2d,1.0154320987654322
GATS2i,0.7819989708278648
GATS2m,0.5809548829859238
GATS2p,0.9964682468106668
GATS2s,0.3945643663089286
GATS2v,0.9753943691060513
GATS3Z,0.7481028667790892
GATS3c,0.7324076743374262
GATS3d,0.8901234567901235
GATS3i,0.7955784061730141
GATS3m,0.7417912003116321
GATS3p,1.037836945101388
GATS3s,0.524731956522417
GATS3v,1.034493470323221
GATS4Z,1.0564356596186273
GATS4c,1.1250832607541115
GATS4d,0.9057454890788225
GATS4i,0.9541879914444883
GATS4m,1.0449753783181284
GATS4p,0.9342827252459173
GATS4s,1.0014823248439864
GATS4v,0.9602913208367165
GATS5Z,0.757517279053749
GATS5c,1.1346693124270975
GATS5d,1.2141366718831508
GATS5i,0.8787137132489463
GATS5m,0.7481283345656494
GATS5p,0.8922665178255176
GATS5s,0.878935945883235
GATS5v,0.8108146479177633
GATS6Z,0.7921199201957103
GATS6c,0.9822487945107856
GATS6d,1.3784559207094418
GATS6i,1.294050073072775
GATS6m,0.7941997891800009
GATS6p,1.204600772196727
GATS6s,0.844058999888708
GATS6v,1.0327827184599423
GATS7Z,1.3041574782721492
GATS7c,1.153632280294139
GATS7d,1.1716524216524218
GATS7i,1.5109747589638114
GATS7m,1.324285442722337
GATS7p,1.1649103270339067
GATS7s,1.52613029469005
GATS7v,1.0922301326697135
GATS8Z,1.505059021922428
GATS8c,1.1673481705608362
GATS8d,1.0606060606060608
GATS8i,1.2985789761962712
GATS8m,1.5378828192079095
GATS8p,1.0877238082593115
GATS8s,1.7349723276263085
GATS8v,1.12932711262329
MATS1Z,0.003283926511050018
MATS1c,-0.43129388857473827
MATS1d,0.054580896686159924
MATS1i,0.008226573666467913
MATS1m,0.0025940869032157806
MATS1p,0.09061070430175534
MATS1s,-0.10964660987233621
MATS1v,0.042857782214177756
MATS2Z,0.08768971332209109
MATS2c,-0.0006953783984502423
MATS2d,-0.05925925925925921
MATS2i,0.24934630345797568
MATS2m,0.0932915911102826
MATS2p,-0.02657358709895124
MATS2s,0.37679358546560165
MATS2v,-0.13486106829404412
MATS3Z,0.07231028667790894
MATS3c,0.08933998721388946
MATS3d,0.04000000000000002
MATS3i,-0.01262266780800059
MATS3m,0.07334954508117048
MATS3p,-0.1144954418065878
MATS3s,0.07284023662486175
MATS3v,-0.06499955605253978
MATS4Z,-0.1035802308989493
MATS4c,-0.1495310125310563
MATS4d,0.08547008547008549
MATS4i,-0.12374508458379314
MATS4m,-0.09814117999165367
MATS4p,-0.002179017962239244
MATS4s,-0.17848792467562946
MATS4v,0.02569099091790565
MATS5Z,0.11604873761964705
MATS5c,-0.07421997184897296
MATS5d,-0.1601460615545122
MATS5i,0.019262916314933962
MATS5m,0.1219893023476399
MATS5p,0.0283081541249863
MATS5s,-0.0836336833383907
MATS5v,0.1134510230112906
MATS6Z,0.03823955537610149
MATS6c,0.21591150640932427
MATS6d,-0.27282211789254046
MATS6i,-0.2783343311947354
MATS6m,0.037581441579482025
MATS6p,-0.25008218767421425
MATS6s,0.07396266092966729
MATS6v,-0.15681731368701426
MATS7Z,-0.22266182384226219
MATS7c,-0.029868458760038005
MATS7d,-0.1253561253561254
MATS7i,-0.1800362978794538
MATS7m,-0.22766363967857312
MATS7p,-0.11501864849083777
MATS7s,-0.18588259158567078
MATS7v,-0.148398992279383
MATS8Z,-0.3105932852981757
MATS8c,-0.18296279387702835
MATS8d,-0.15151515151515157
MATS8i,0.03895069623102115
MATS8m,-0.32786668537213853
MATS8p,-0.04057200368012775
MATS8s,-0.389982474998348
MATS8v,-0.12773663161197912
MAXaaN,4.054975434618292
MAXsOH,9.961075522801714
MINaaN,3.5360087553539934
MINsOH,9.961075522801714
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,1
NssssN,0
Radius,6
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,32.53225081110597
SpAD_D,250.90424396434838
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,-4.7524272880448475
SssssN,0
TMPC10,872
TMWC10,130.00117175446601
TSRW10,61.18404664602702
VE1_Dt,5.044431836176265
VE2_Dt,0.1940166090837025
VE3_Dt,2.573796473298972
VR1_Dt,152.20051998132985
VR2_Dt,5.853866153128071
VR3_Dt,5.980710306883679
Xc-3dv,0.6552007746169228
Xc-4dv,0.013498731178900972
Xc-5dv,0.09445724554712856
Xc-6dv,0.0034853574033876186
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.2381448361039201
Xch-7d,0.31812247797852194
Xp-0dv,12.95789939170728
Xp-1dv,7.304154823425451
Xp-2dv,5.3314495710987195
Xp-3dv,3.5480352501993897
Xp-4dv,2.3102210201445805
Xp-5dv,1.6123358860295112
Xp-6dv,0.8603698009280197
Xp-7dv,0.5063334619757166
Xpc-4d,5.122062819882426
Xpc-5d,6.5368144556156125
Xpc-6d,10.250150325257831
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,38
nFRing,0
nHBAcc,5
nHBDon,1
nHRing,1
nSpiro,0
naRing,3
piPC10,7.950596059259221
AATS0dv,14.777777777777779
AATS0pe,7.491369444444443
AATS0se,8.723151888888887
AATS1dv,12.026315789473685
AATS1pe,7.039334210526317
AATS1se,8.207891684210525
AATS2dv,12.933333333333334
AATS2pe,7.321498333333334
AATS2se,8.473208733333333
AATS3dv,9.426666666666666
AATS3pe,6.890214666666666
AATS3se,8.16504864
AATS4dv,8.91025641025641
AATS4pe,7.017533333333333
AATS4se,8.36110169230769
AATS5dv,11.04225352112676
AATS5pe,7.183018309859154
AATS5se,8.45417166197183
AATS6dv,11.070422535211268
AATS6pe,7.351788732394364
AATS6se,8.590625859154931
AATS7dv,9.23076923076923
AATS7pe,7.601483333333333
AATS7se,8.908942102564103
AATS8dv,7.787878787878788
AATS8pe,7.526042424242424
AATS8se,8.886459272727272
AATSC0Z,7.320987654320989
AATSC0c,0.029238506578060583
AATSC0d,0.7499999999999999
AATSC0i,3.3752093138080546
AATSC0m,35.4530861508914
AATSC0p,0.23132491175983022
AATSC0s,5.153093921467765
AATSC0v,39.64082607024516
AATSC1Z,0.02404158544509458
AATSC1c,-0.012610389198169814
AATSC1d,0.040935672514619936
AATSC1i,0.02776640805979057
AATSC1m,0.09196838646260815
AATSC1p,0.020960513177099623
AATSC1s,-0.5650192788426831
AATSC1v,1.698917890508667
AATSC2Z,0.6419753086419756
AATSC2c,-2.0331825877328645e-05
AATSC2d,-0.044444444444444405
AATSC2i,0.841595965794969
AATSC2m,3.3074748167865833
AATSC2p,-0.006147132690807058
AATSC2s,1.9416527349108368
AATSC2v,-5.346004151891657
AATSC3Z,0.5293827160493828
AATSC3c,0.0026121678038371556
AATSC3d,0.030000000000000013
AATSC3i,-0.04260414595066869
AATSC3m,2.6004677408914296
AATSC3p,-0.0264856479728117
AATSC3s,0.37535258058984877
AATSC3v,-2.5766360961218804
AATSC4Z,-0.7583095916429252
AATSC4c,-0.004372063493513349
AATSC4d,0.06410256410256411
AATSC4i,-0.4176655620251841
AATSC4m,-3.479407709194237
AATSC4p,-0.0005040611378380783
AATSC4s,-0.9197650397013826
AATSC4v,1.0184121025489459
