DLiP-ID,C004F8
DLiP-Mol-ID,35234
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C25H26Cl2N2O3/c1-2-21(7-4-12-28)29-24(16-8-10-19(26)11-9-16)22(17-5-3-6-20(27)13-17)14-18(25(29)32)15-23(30)31/h3,5-6,8-11,13,18,21-22,24H,2,4,7,14-15H2,1H3,(H,30,31)/t18-,21+,22-,24-/m0/s1"
Standard Inchi Key(RDKit),VAONVJODAXHCML-ASLXYRGWSA-N
Canonical SMILES(RDKit),CC[C@H](CCC#N)N1C(=O)[C@H](CC(=O)O)C[C@@H](c2cccc(Cl)c2)[C@@H]1c1ccc(Cl)cc1
SMILES(SDF),
MW(SDF),
MW(RDKit),473.4
MW Monoisotopic(RDKit),472.132048052
MolLogP(RDKit),6.22388000000001
XLogP(SDF),
XLogP(CDK),4.862
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),3
HBA Lipinski(RDKit),5
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),81.4
RO3 Pass,
Num RO5 Violations,1
Num Lipinski RO5 Violations,1
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),8
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),32
QED Weighted(RDKit),0.493336149256677
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Tumour suppressor p53/oncoprotein Mdm2
Common Target Pref Name,P53/HDM2
RDKit Descriptors
Ipc,11728933.88642706
qed,0.49333614925667707
Chi0,23.250347897697548
Chi1,15.349774308148643
TPSA,81.4
Chi0n,17.87780344965431
Chi0v,19.389661341691216
Chi1n,10.770979098119371
Chi1v,11.526908044137826
Chi2n,8.192744097644459
Chi2v,9.065615658588426
Chi3n,6.186368679514789
Chi3v,6.673442097642013
Chi4n,4.746042545588867
Chi4v,5.0707581576736835
MolMR,124.51780000000002
MolWt,473.4000000000001
fr_SH,0
Kappa1,24.099528233929245
Kappa2,10.84984259560356
Kappa3,5.433629018738493
fr_ArN,0
fr_COO,1
fr_C_O,2
fr_C_S,0
fr_NH0,2
fr_NH1,0
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,1002.991765587966
MolLogP,6.223880000000006
NOCount,5
fr_Ar_N,0
fr_COO2,1
fr_urea,0
BalabanJ,2.160320766866238
SMR_VSA1,14.69560176298435
SMR_VSA2,5.261891554738487
SMR_VSA3,4.899909730850478
SMR_VSA4,5.917906046161393
SMR_VSA5,57.02943301877799
SMR_VSA6,0.0
SMR_VSA7,69.70310615856953
SMR_VSA8,0.0
SMR_VSA9,6.069221312792274
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,1
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,198.10313741690666
NHOHCount,1
PEOE_VSA1,10.006437125691184
PEOE_VSA2,9.589074368143644
PEOE_VSA3,0.0
PEOE_VSA4,5.261891554738487
PEOE_VSA5,0.0
PEOE_VSA6,54.39108525400209
PEOE_VSA7,54.65483612601846
PEOE_VSA8,34.34374117187941
PEOE_VSA9,18.531883764866244
RingCount,3
SMR_VSA10,35.07836479776839
fr_Al_COO,1
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,472.132048052
NumHDonors,1
PEOE_VSA10,0.0
PEOE_VSA11,0.0
PEOE_VSA12,5.907179729351506
PEOE_VSA13,0.0
PEOE_VSA14,5.969305287951849
SlogP_VSA1,0.0
