DLiP-ID,C002I1
DLiP-Mol-ID,31362
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C19H15N3O3/c1-25-18-8-12(4-7-17(18)24)14-9-16(22-19(21)15(14)10-20)11-2-5-13(23)6-3-11/h2-9,23-24H,1H3,(H2,21,22)"
Standard Inchi Key(RDKit),WQBPXJSWOBGZJK-UHFFFAOYSA-N
Canonical SMILES(RDKit),COc1cc(-c2cc(-c3ccc(O)cc3)nc(N)c2C#N)ccc1O
SMILES(SDF),
MW(SDF),
MW(RDKit),333.347
MW Monoisotopic(RDKit),333.11134134
MolLogP(RDKit),3.28928
XLogP(SDF),
XLogP(CDK),3.208
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),6
HBA Lipinski(RDKit),6
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),3
HBD Lipinski(RDKit),4
PSA(SDF),
PSA(RDKit),112.39
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),3
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),25
QED Weighted(RDKit),0.677756971701433
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Importin subunit beta-1/Snurportin-1
Common Target Pref Name,Importin subunit beta-1/Snurportin-1
RDKit Descriptors
Ipc,483512.90977152286
qed,0.6777569717014331
Chi0,17.97432701575866
Chi1,12.028407103102724
TPSA,112.39
