DLiP-ID,C101KU
piPC5,5.552474971391416
piPC6,5.630987742389489
piPC7,5.899554829174279
piPC8,6.036826221670269
piPC9,6.383612203635753
AATS0Z,25.43859649122807
AATS0d,2.8771929824561404
AATS0i,161.6696329927346
AATS0m,102.16307242105265
AATS0p,1.4934925848381055
AATS0v,214.4575758560146
AATS1Z,23.46551724137931
AATS1d,3.5
AATS1i,145.0157545697136
AATS1m,87.8925784482759
AATS1p,1.7617876743103453
AATS1v,254.7504387754181
AATS2Z,18.525252525252526
AATS2d,3.1414141414141414
AATS2i,155.37183538762662
AATS2m,67.28212474747473
AATS2p,1.4527669685099995
AATS2v,206.0637521842631
AATS3Z,15.24
AATS3d,2.752
AATS3i,158.1924045818774
AATS3m,53.70865792799999
AATS3p,1.3122527051826316
AATS3v,177.76637692617263
AATS4Z,12.875968992248062
AATS4d,2.4031007751937983
AATS4i,158.3250873691963
AATS4m,44.01847914728681
AATS4p,1.2279284041776974
AATS4v,158.51867438271287
AATS5Z,11.8125
AATS5d,2.28125
AATS5i,161.2462284806731
AATS5m,40.74666800000001
AATS5p,1.1353708909348277
AATS5v,144.94977056324007
AATS6Z,13.09009009009009
AATS6d,2.4234234234234235
AATS6i,161.63750722256634
AATS6m,45.74101685585585
AATS6p,1.147368313099252
AATS6v,150.99215777395952
AATS7Z,15.03191489361702
AATS7d,2.6595744680851063
AATS7i,160.57421716609494
AATS7m,53.83325434042554
AATS7p,1.249745241693883
AATS7v,169.36200502709593
AATS8Z,15.91764705882353
AATS8d,2.8117647058823527
AATS8i,153.73815781897457
AATS8m,56.550797917647074
AATS8p,1.4094484142039883
AATS8v,190.06864424480221
ATS0dv,368.44444444444446
ATS0pe,351.63910000000004
ATS0se,437.2329849999999
ATS1dv,341.0
ATS1pe,373.132
ATS1se,448.54294399999986
ATS2dv,423.0
ATS2pe,629.869
ATS2se,771.0035359999998
ATS3dv,410.0
ATS3pe,769.4691000000001
ATS3se,955.1318839999999
ATS4dv,339.0
ATS4pe,767.3366
ATS4se,962.818168
ATS5dv,319.0
ATS5pe,741.8835
ATS5se,941.4309600000003
ATS6dv,345.0
ATS6pe,662.7361000000001
ATS6se,835.2094920000002
ATS7dv,346.0
ATS7pe,573.1392
ATS7se,716.1259680000001
ATS8dv,278.0
ATS8pe,517.332
ATS8se,639.9527319999999
ATSC0Z,585.3684210526314
ATSC0c,1.0429010018840537
ATSC0d,28.140350877192983
ATSC0i,76.9977498383148
ATSC0m,2758.988375368421
ATSC0p,14.235804357076981
ATSC0v,2968.836474504396
ATSC1Z,-33.72576177285321
ATSC1c,-0.30759214148262043
ATSC1d,9.313327177593104
ATSC1i,-13.132418931752724
ATSC1m,-161.35081662049873
ATSC1p,-2.2809203525492148
ATSC1v,-182.70080399694598
ATSC2Z,-83.8504155124654
ATSC2c,-0.29743521921082056
ATSC2d,-4.191135734072018
ATSC2i,11.230447217390115
ATSC2m,-384.00992332409993
ATSC2p,0.7727539072793779
ATSC2v,44.64780092556333
ATSC3Z,-105.29916897506922
ATSC3c,0.011896234857232076
ATSC3d,-8.027085257002152
ATSC3i,14.638675764796261
ATSC3m,-491.22185287811635
ATSC3p,0.28604976382424746
ATSC3v,-198.01307171078562
ATSC4Z,-93.88642659279778
ATSC4c,0.10620979882725896
ATSC4d,-3.159741458910434
ATSC4i,-11.408227695335597
ATSC4m,-454.29476878116327
ATSC4p,-3.298057688929891
ATSC4v,-784.537306996151
ATSC5Z,123.62880886426595
ATSC5c,-0.11096341412248563
ATSC5d,5.7900892582333015
ATSC5i,-2.064838601906799
ATSC5m,583.8200934182828
ATSC5p,0.8013092181376205
ATSC5v,464.78130803062044
ATSC6Z,79.38781163434903
ATSC6c,-0.0745193670350763
ATSC6d,5.568790397045243
ATSC6i,1.5558510772702494
ATSC6m,377.3490855983381
ATSC6p,1.5485246394174041
ATSC6v,409.83861591402706
ATSC7Z,77.51523545706372
ATSC7c,0.24417069498341104
ATSC7d,0.0843336411203463
ATSC7i,22.415404709800892
ATSC7m,372.4043261994459
ATSC7p,4.092248725893065
ATSC7v,731.7749230761292
ATSC8Z,-76.1634349030471
ATSC8c,-0.05184140268135059
ATSC8d,-6.121575869498304
ATSC8i,-8.465784021022712
ATSC8m,-364.5310692160664
ATSC8p,-2.3080888973134845
ATSC8v,-491.9733222768285
AXp-1d,0.45805049135558173
AXp-2d,0.30081151748087076
AXp-3d,0.20423168914360196
AXp-4d,0.1350446577525087
AXp-5d,0.08988084799003303
AXp-6d,0.05981245415092809
AXp-7d,0.04067914003116066
GATS1Z,0.793370083525042
GATS1c,1.2467840257393847
GATS1d,0.771992432711325
GATS1i,1.3735245420192257
GATS1m,0.8010982907812947
GATS1p,1.2110476079941388
GATS1v,1.0860218852599597
GATS2Z,0.7711279309912651
GATS2c,1.4994595779164166
GATS2d,1.2362276127862162
GATS2i,1.0441047292176322
GATS2m,0.7739502380666079
GATS2p,0.8995423611933946
GATS2v,0.9376883357597224
GATS3Z,0.7802539111670564
GATS3c,1.1418706799700369
GATS3d,1.1701346633416456
GATS3i,0.9735015594238547
GATS3m,0.7854533890185826
GATS3p,0.9140353146323749
GATS3v,0.9867613516644019
GATS4Z,0.7575431890700604
GATS4c,0.7831144782972723
GATS4d,0.8793133445456126
GATS4i,1.0724897295187459
GATS4m,0.7676136532339345
GATS4p,1.0411103219071043
GATS4v,1.1016595822295492
GATS5Z,0.6080038437331416
GATS5c,0.7470229520118039
GATS5d,0.7384858167082293
GATS5i,0.9644356078636268
GATS5m,0.6164534270501902
GATS5p,0.9034708202580657
GATS5v,0.921593801711689
GATS6Z,0.6554430711956338
GATS6c,1.0649688198845153
GATS6d,0.8067668666172406
GATS6i,0.94994494650594
GATS6m,0.6607263262042095
GATS6p,0.856884757638967
GATS6v,0.8919072299318813
GATS7Z,0.6396408115791207
GATS7c,1.0225797785580926
GATS7d,1.0691091420385206
GATS7i,0.8313579503432524
GATS7m,0.6435127212767511
GATS7p,0.7403855802276557
GATS7v,0.8061632394841028
GATS8Z,0.7416947861683787
GATS8c,0.8319185547075981
GATS8d,1.217427020683585
GATS8i,1.1549751113664215
GATS8m,0.7521918996058474
GATS8p,1.077320394043859
GATS8v,1.1091709181258755
MATS1Z,-0.05662123532731034
MATS1c,-0.28985380985571707
MATS1d,0.32525367615444145
MATS1i,-0.1676152607418909
MATS1m,-0.05747356799498525
MATS1p,-0.15746171297021758
MATS1v,-0.06047850451746523
MATS2Z,-0.08247372120776189
MATS2c,-0.164205979712717
MATS2d,-0.0857515302652459
MATS2i,0.08397667565786962
MATS2m,-0.08013684453832184
MATS2p,0.0312535143889631
MATS2v,0.008658715238972697
MATS3Z,-0.08202769286099622
MATS3c,0.005201532154152561
MATS3d,-0.130074812967581
MATS3i,0.08669391200085999
MATS3m,-0.08118815103108566
MATS3p,0.009162720211100152
MATS3v,-0.030413921910330717
MATS4Z,-0.07086938521179478
MATS4c,0.04499939210427241
MATS4d,-0.049614336252392276
MATS4i,-0.0654674299729345
MATS4m,-0.07275670300957036
MATS4p,-0.10236733154361105
MATS4v,-0.11676494220796094
MATS5Z,0.09404923799676321
MATS5c,-0.04738071519938285
MATS5d,0.09162640274314213
MATS5i,-0.01194188715699417
MATS5m,0.09423105500240188
MATS5p,0.025065883335529147
MATS5v,0.06971516552353622
MATS6Z,0.06964283110659662
MATS6c,-0.0366925546354394
MATS6d,0.10162094763092266
MATS6i,0.010376284435201319
MATS6m,0.070233661184179
MATS6p,0.055858334970315136
MATS6v,0.0708889389627498
MATS7Z,0.08029801007778338
MATS7c,0.14197028584067414
MATS7d,0.0018172653472701566
MATS7i,0.1765287934486629
MATS7m,0.08184871187800764
MATS7p,0.17431189062741587
MATS7v,0.14946456681621997
MATS8Z,-0.08725155230227322
MATS8c,-0.033334165636484454
MATS8d,-0.14587795217837748
MATS8i,-0.07373014378939427
MATS8m,-0.08860140499245024
MATS8p,-0.10872425763437497
MATS8v,-0.11112485474717046
MAXssO,5.785487446323867
MINssO,5.193201692685289
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,7
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,100000000
SddssS,0
SdssSe,0
SdsssP,0
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,6.310264067055701
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,564
TMWC10,132.55874661926515
TSRW10,63.4843384985407
Xc-3dv,0.5326805897935232
Xc-4dv,0.0
Xc-5dv,0.019641855032959652
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.2687287392826324
Xch-7d,0.2970580013778089
Xp-0dv,17.528201788949094
Xp-1dv,9.638747440609407
Xp-2dv,6.654603886407803
Xp-3dv,4.650899450917881
Xp-4dv,3.0317012680253748
Xp-5dv,1.9990393639274406
Xp-6dv,0.9615190014000252
Xp-7dv,0.5762823994629099
Xpc-4d,2.759084568564046
Xpc-5d,3.6950768977088257
Xpc-6d,4.744193467059067
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,58
nFRing,0
nHBAcc,5
nHBDon,0
nHRing,1
nSpiro,0
naRing,2
piPC10,6.679520665173776
AATS0dv,6.4639376218323585
AATS0pe,6.16910701754386
AATS0se,7.670754122807017
AATS1dv,5.879310344827586
AATS1pe,6.433310344827587
AATS1se,7.733499034482756
AATS2dv,4.2727272727272725
AATS2pe,6.362313131313131
AATS2se,7.787914505050503
AATS3dv,3.28
AATS3pe,6.155752800000001
AATS3se,7.6410550719999994
AATS4dv,2.627906976744186
AATS4pe,5.948345736434108
AATS4se,7.463706728682171
AATS5dv,2.4921875
AATS5pe,5.79596484375
AATS5se,7.354929375000002
AATS6dv,3.108108108108108
AATS6pe,5.9705954954954965
AATS6se,7.5244098378378395
AATS7dv,3.6808510638297873
AATS7pe,6.097225531914893
AATS7se,7.618361361702128
AATS8dv,3.2705882352941176
AATS8pe,6.086258823529412
AATS8se,7.528855670588234
AATSC0Z,10.269621421975991
AATSC0c,0.0182965088049834
AATSC0d,0.49369036626654356
AATSC0i,1.3508377164616632
AATSC0m,48.40330483102493
AATSC0p,0.24975095363292948
AATSC0v,52.084850429901685
AATSC1Z,-0.5814786512560899
AATSC1c,-0.005303312784183111
AATSC1d,0.16057460651022593
AATSC1i,-0.22642101606470214
AATSC1m,-2.7819106313879094
AATSC1p,-0.03932621297498646
AATSC1v,-3.15001386201631
AATSC2Z,-0.8469738940653071
AATSC2c,-0.003004396153644652
AATSC2d,-0.042334704384565845
AATSC2i,0.11343886078171833
AATSC2m,-3.8788881143848477
AATSC2p,0.007805595023024019
AATSC2v,0.45098788813700336
AATSC3Z,-0.8423933518005537
AATSC3c,9.51698788578566e-05
AATSC3d,-0.06421668205601722
AATSC3i,0.11710940611837009
AATSC3m,-3.929774823024931
AATSC3p,0.00228839811059398
AATSC3v,-1.584104573686285
AATSC4Z,-0.7278017565333161
AATSC4c,0.0008233317738547206
AATSC4d,-0.02449411983651499
AATSC4i,-0.08843587360725269
AATSC4m,-3.5216648742725836
AATSC4p,-0.025566338673875123
AATSC4v,-6.0816845503577595
AATSC5Z,0.9658500692520777
AATSC5c,-0.000866901672831919
AATSC5d,0.04523507232994767
AATSC5i,-0.016131551577396867
AATSC5m,4.561094479830334
AATSC5p,0.00626022826670016
AATSC5v,3.631103968989222
AATSC6Z,0.7152055102193606
AATSC6c,-0.0006713456489646514
AATSC6d,0.05016928285626345
AATSC6i,0.014016676371804048
AATSC6m,3.3995413116967397
AATSC6p,0.01395067242718382
AATSC6v,3.692239783009253
AATSC7Z,0.8246301644368481
AATSC7c,0.0025975605849299045
AATSC7d,0.0008971663948973011
AATSC7i,0.2384617522319244
AATSC7m,3.961748151057935
AATSC7p,0.043534560913756015
AATSC7v,7.784839607192864
AATSC8Z,-0.8960404106240836
AATSC8c,-0.0006098988550747129
AATSC8d,-0.07201853964115651
AATSC8i,-0.09959745907085543
AATSC8m,-4.288600814306664
AATSC8p,-0.027153987027217465
AATSC8v,-5.7879214385509234
ATS0are,345.70380000000006
ATS1are,364.00100000000003
ATS2are,620.499
ATS3are,759.034
ATS4are,756.283
ATS5are,731.9049999999999
ATS6are,655.1200000000002
ATS7are,566.4580000000002
ATS8are,508.223
ATSC0dv,211.2202729044834
ATSC0pe,6.747098245614031
ATSC0se,4.689715508771928
ATSC1dv,56.43668137204609
ATSC1pe,0.12377196060326578
ATSC1se,-0.14375383348722706
ATSC2dv,-41.32994767620804
ATSC2pe,-2.201046075715599
ATSC2se,-1.5100810240073868
ATSC3dv,-52.36804486850652
ATSC3pe,-1.912031240381652
ATSC3se,-1.0810110104647583
ATSC4dv,-4.381553298450813
ATSC4pe,-0.6025030470914137
ATSC4se,-0.16892006371191098
ATSC5dv,60.883519715468005
ATSC5pe,1.0028986765158436
ATSC5se,0.2427389978454912
ATSC6dv,41.652918846824676
ATSC6pe,0.7740069252077539
ATSC6se,0.36382651800554017
ATSC7dv,15.691323826134537
ATSC7pe,1.1648257002154507
ATSC7se,0.9722277574638349
ATSC8dv,-53.882083376081525
ATSC8pe,-0.7929307171437352
ATSC8se,-0.42821247799322854
AXp-0dv,0.6044207513430722
AXp-1dv,0.3212915813536469
AXp-2dv,0.1751211549054685
AXp-3dv,0.10110650980256262
AXp-4dv,0.0572019107174599
AXp-5dv,0.03173078355440382
AXp-6dv,0.016868754410526758
AXp-7dv,0.009767498295981523
BertzCT,785.7197731704091
ECIndex,6000000000
GATS1dv,0.6204051523649377
GATS1pe,0.750858673900673
GATS1se,0.8022494872091258
GATS2dv,1.2533232207638796
GATS2pe,1.271438609582675
GATS2se,1.2785991326344637
GATS3dv,1.1792807412602904
