DLiP-ID,C1009I
ATS5s,343.2273662551441
ATS5v,25604.742719664908
ATS6Z,3388.0
ATS6d,389.0
ATS6i,17598.91105528189
ATS6m,13087.176738
ATS6p,210.34981267200007
ATS6s,361.8640260631003
ATS6v,27251.547018419762
ATS7Z,3194.0
ATS7d,355.0
ATS7i,21454.692793643313
ATS7m,12187.495320000002
ATS7p,203.45788918098003
ATS7s,368.2302240512117
ATS7v,25754.12137378616
ATS8Z,2749.0
ATS8d,295.0
ATS8i,20103.93900507108
ATS8m,10747.142177000003
ATS8p,170.047730859168
ATS8s,281.3364197530864
ATS8v,21082.851175572145
C1SP1,0
C1SP2,2
C1SP3,4
C2SP1,0
C2SP2,11
C2SP3,0
C3SP2,4
C3SP3,0
C4SP3,0
FCSP3,0.19047619047619047
GGI10,0.11539638812366085
JGI10,0.010490580738514622
JGT10,0.4206168758291399
Kier1,21.240374609781476
Kier2,9.427685950413224
Kier3,4.694444444444445
MAXdO,13.343885144592814
MID_C,44.12080044657819
MID_N,3.9982310477164384
MID_O,3.796050575098495
MID_X,3.526853015249916
MID_h,13.38293658033441
MINdO,13.343885144592814
MPC10,158
MWC01,31.0
MWC02,5.017279836814924
MWC03,5.883322388488279
MWC04,6.778784897685177
MWC05,7.671826797878781
MWC06,8.57866451350434
MWC07,9.485013189834323
MWC08,10.399067550086553
MWC09,11.31299782670602
MWC10,12.231725772288838
NaaCH,8
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,8
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,0
NsNH2,1
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,5.552600000000004
SRW02,4.143134726391533
SRW03,0.0
SRW04,5.476463551931511
SRW05,2.3978952727983707
SRW06,7.009408932708637
SRW07,4.844187086458591
SRW08,8.630343289348893
SRW09,7.050122520269059
SRW10,10.300012819074817
SaaCH,15.554556118862878
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,6.516487886687429
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.05059103888468908
SdssS,0
SsCH3,0
SsNH2,6.3887067568797065
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,1.8121956447187928
SsssP,0
VE1_A,4.327640487440508
VE1_D,5.195434053642535
VE2_A,0.154558588837161
VE2_D,0.18555121620151913
VE3_A,2.494641888602401
VE3_D,2.67739959043504
VR1_A,275.33932301669256
VR1_D,179.23080262111512
VR2_A,9.833547250596164
VR2_D,6.401100093611254
VR3_A,6.647623656095321
VR3_D,6.218293792577418
WPath,1901
Xc-3d,1.8638076050251937
Xc-4d,0.0
Xc-5d,0.4449373904059559
Xc-6d,0.0
Xp-0d,19.67299762850792
Xp-1d,13.541713895658196
Xp-2d,12.328651964815496
Xp-3d,10.511227762476684
Xp-4d,8.806668639870486
Xp-5d,7.549206731841691
Xp-6d,5.0486461143747094
Xp-7d,3.6092279048896145
ZMIC0,88.67102910271123
ZMIC1,55.92536568202013
ZMIC2,36.92967494898279
ZMIC3,32.84726823897556
ZMIC4,32.54087154714452
ZMIC5,32.54087154714452
nAcid,0
nAtom,46
nBase,0
nRing,4
piPC1,3.7256934272366524
piPC2,4.334017415487521
piPC3,4.94074916663209
piPC4,5.552232576529
piPC5,6.1042350409408215
piPC6,6.444230615834111
piPC7,6.8664123154477545
piPC8,7.31675579682454
piPC9,7.6642806397757
AATS0Z,60.21739130434783
AATS0d,3.652173913043478
AATS0i,156.51384819583657
AATS0m,274.37737193478256
AATS0p,2.0161139192887383
AATS0s,3.6655386655666224
AATS0v,264.7158455385623
AATS1Z,33.59183673469388
AATS1d,4.346938775510204
AATS1i,143.02353905344887
AATS1m,132.90490671428577
AATS1p,2.139750480816328
AATS1s,2.942407827328463
AATS1v,299.70540349665686
AATS2Z,31.57831325301205
AATS2d,4.0120481927710845
AATS2i,148.8981210345113
AATS2m,124.44701980722897
AATS2p,1.9490698521475294
AATS2s,2.735311616837722
AATS2v,265.05454599781535
AATS3Z,27.22641509433962
AATS3d,3.556603773584906
AATS3i,152.04500738868148
AATS3m,104.0251766603774
AATS3p,1.787404120020641
AATS3s,2.6091311437223386
AATS3v,233.00830347817217
AATS4Z,26.305555555555557
AATS4d,3.4537037037037037
AATS4i,151.21928218564747
AATS4m,99.02933644444448
AATS4p,1.7399754942795183
AATS4s,2.950493446121016
AATS4v,227.53298111856677
AATS5Z,26.037037037037038
AATS5d,3.564814814814815
AATS5i,150.98335824780838
AATS5m,99.17968608333337
AATS5p,1.7774720066128513
AATS5s,3.178031169029112
AATS5v,237.0809511080084
AATS6Z,28.957264957264957
AATS6d,3.324786324786325
AATS6i,150.41804320753752
AATS6m,111.85621143589744
AATS6p,1.7978616467692314
AATS6s,3.092854923616242
AATS6v,232.91920528563898
AATS7Z,23.485294117647058
AATS7d,2.610294117647059
AATS7i,157.75509407090672
AATS7m,89.6139361764706
AATS7p,1.4960138910366179
AATS7s,2.7075751768471448
AATS7v,189.36853951313356
AATS8Z,21.817460317460316
AATS8d,2.3412698412698414
AATS8i,159.55507146881808
AATS8m,85.29477918253971
AATS8p,1.3495851655489526
AATS8s,2.2328287281990984
AATS8v,167.324215679144
AMID_C,1.5757428730920782
AMID_N,0.1427939659898728
AMID_O,0.13557323482494626
AMID_X,0.12595903625892557
AMID_h,0.47796202072622895
ATS0dv,339.1165980795611
ATS0pe,291.2264999999999
ATS0se,357.5713269999999
ATS1dv,345.4814814814815
ATS1pe,319.2740000000001
ATS1se,381.0562439999997
ATS2dv,478.22222222222223
ATS2pe,535.7278000000001
ATS2se,648.2085599999997
ATS3dv,517.5555555555555
ATS3pe,668.0276000000002
ATS3se,819.6895199999999
ATS4dv,524.4814814814815
ATS4pe,679.8071000000003
ATS4se,835.072012
ATS5dv,547.4814814814815
ATS5pe,684.0711
ATS5se,836.7440020000001
ATS6dv,504.7654320987654
ATS6pe,746.8268000000003
ATS6se,909.366063
ATS7dv,404.962962962963
ATS7pe,839.4531000000001
ATS7se,1041.961841
ATS8dv,258.9259259259259
ATS8pe,750.4145999999996
ATS8se,943.4364139999998
ATSC0Z,1496.8695652173915
ATSC0c,0.7266319245004412
ATSC0d,28.869565217391298
ATSC0i,69.92006285299944
ATSC0m,7658.450508978261
ATSC0p,17.05123221417165
ATSC0s,47.76714615514601
ATSC0v,2518.6838915135722
ATSC1Z,3.4650283553875196
ATSC1c,-0.373189594217111
ATSC1d,9.899810964083168
ATSC1i,2.244660823147891
ATSC1m,15.99116393620061
ATSC1p,0.8508001598115467
ATSC1s,-3.7814176996870135
ATSC1v,127.0910334508936
ATSC2Z,67.648393194707
ATSC2c,-0.04171819233911981
ATSC2d,3.170132325141781
ATSC2i,17.359957809157102
ATSC2m,333.72588277835547
ATSC2p,4.4222422881526295
ATSC2s,-5.641572232443302
ATSC2v,444.152090312814
ATSC3Z,-282.87334593572797
ATSC3c,-0.13347021780317328
ATSC3d,0.21361058601134397
ATSC3i,13.567802636923226
ATSC3m,-1381.3070563412093
ATSC3p,0.5599489441313243
ATSC3s,-0.9552802725419061
ATSC3v,90.13329699742118
ATSC4Z,-251.4763705103969
ATSC4c,0.29871139729988033
ATSC4d,-4.6937618147448
ATSC4i,-7.1260822700876165
ATSC4m,-1276.7002286880902
ATSC4p,-3.6583325873543977
ATSC4s,-2.0557497938497202
ATSC4v,-345.84869979917113
ATSC5Z,-43.73724007561438
ATSC5c,0.01876397587029352
ATSC5d,-13.563327032136105
ATSC5i,-0.29438810489876566
ATSC5m,-132.1561801446125
ATSC5p,1.8217721487570786
ATSC5s,3.6185289646905336
ATSC5v,287.8695306699627
ATSC6Z,-107.73345935727787
ATSC6c,-0.1560589901781536
ATSC6d,-18.863894139886572
ATSC6i,-44.130687159731366
ATSC6m,-437.412078205576
ATSC6p,-7.994885602375327
ATSC6s,-6.0626398600353415
ATSC6v,-1837.6576925143506
ATSC7Z,155.7334593572779
ATSC7c,-0.11208013675943637
ATSC7d,-9.310018903591683
ATSC7i,-10.36176934290046
ATSC7m,787.3093293034015
ATSC7p,-0.7205845603926261
ATSC7s,-15.420134567080094
ATSC7v,-482.76535218825285
ATSC8Z,570.3137996219284
ATSC8c,0.09405645528972631
ATSC8d,-0.42533081285444463
ATSC8i,-4.224333653467863
ATSC8m,2767.1410981682416
ATSC8p,3.742348308089122
ATSC8s,-7.05717824169514
ATSC8v,504.55376584633257
AXp-0d,0.7026070581609972
AXp-1d,0.4368294805051031
AXp-2d,0.28019663556398855
AXp-3d,0.1751871293746114
AXp-4d,0.10739839804720104
AXp-5d,0.0692587773563458
AXp-6d,0.04242559759978747
AXp-7d,0.02615382539775083
GATS1Z,0.5061583713304073
GATS1c,1.52063652614995
GATS1d,0.6998401770346694
GATS1i,1.0088103492951954
GATS1m,0.4977349119946976
GATS1p,0.6793891504815606
GATS1s,0.7106756438544584
GATS1v,0.7427351240017201
GATS2Z,0.5998059858814833
GATS2c,1.1552308130557971
GATS2d,1.0516765858615185
GATS2i,0.9007479359810683
GATS2m,0.5889893308384078
GATS2p,0.6796047007669732
GATS2s,0.733712559344866
GATS2v,0.752586296733565
GATS3Z,0.9656946079430738
GATS3c,1.1305704558969811
GATS3d,1.1249360650147764
GATS3i,0.9224851984959804
GATS3m,0.9549446030129494
GATS3p,0.9468810583574772
GATS3s,0.858736164059484
GATS3v,0.9226025962357985
GATS4Z,0.8353544595484295
GATS4c,0.802709558718927
GATS4d,1.2339984939759039
GATS4i,1.0512752461733588
GATS4m,0.8145049916020431
GATS4p,1.066109317624675
GATS4s,1.5794425873956561
GATS4v,0.9958560424043419
GATS5Z,0.5014631985593121
GATS5c,1.0715573977183257
GATS5d,1.4071912650602412
GATS5i,1.0593878308460878
GATS5m,0.46048290287188837
GATS5p,0.8591644217141762
GATS5s,1.590439823368375
GATS5v,0.8479783729473721
GATS6Z,0.6212966190310212
GATS6c,1.3980651743078232
GATS6d,1.2789620018535683
GATS6i,1.3648514436772112
GATS6m,0.5854843280299806
GATS6p,1.0930079034809874
GATS6s,1.2758923490398835
GATS6v,1.1534288069425616
GATS7Z,0.6471225755028396
GATS7c,1.2276921498682953
GATS7d,0.9512867647058826
GATS7i,1.0812619132914534
GATS7m,0.6301532756423152
GATS7p,0.9073364564978973
GATS7s,1.2837418536536302
GATS7v,1.0266648039992095
GATS8Z,0.6579206708825042
GATS8c,0.6915033563503221
GATS8d,0.7731820137693634
GATS8i,0.9202678369854125
GATS8m,0.6680686929101265
GATS8p,0.779315277607815
GATS8s,0.8141349364086313
GATS8v,0.9706361884010527
MATS1Z,0.002173124390920534
MATS1c,-0.4821440400583581
MATS1d,0.3219203343988196
MATS1i,0.030137739062335227
MATS1m,0.001960202401956457
MATS1p,0.04684179677319586
MATS1s,-0.07431681848416197
MATS1v,0.047369957846726374
MATS2Z,0.025046858749042875
MATS2c,-0.03181930919232391
MATS2d,0.06085788938888091
MATS2i,0.13760258563594227
MATS2m,0.024150644197570986
MATS2p,0.14373631402989173
MATS2s,-0.06545617107026906
MATS2v,0.09773222475546227
MATS3Z,-0.0820087204140553
MATS3c,-0.07971166138124923
MATS3d,0.0032109570356899575
MATS3i,0.08420922567319693
MATS3m,-0.07827107284362128
MATS3p,0.014250976618698546
MATS3s,-0.008678676105634487
MATS3v,0.015529717632364328
MATS4Z,-0.07155620532813511
MATS4c,0.17509405269669157
MATS4d,-0.06924921909861669
MATS4i,-0.04340933153181782
MATS4m,-0.07100388340909494
MATS4p,-0.09138217549573185
MATS4s,-0.01833053060305434
MATS4v,-0.05848527804087312
MATS5Z,-0.0124451888858767
MATS5c,0.010998778786248671
MATS5d,-0.20010597947344938
MATS5i,-0.0017932982472312876
MATS5m,-0.007349886681246859
MATS5p,0.04550638801578936
MATS5s,0.0322653837172887
MATS5v,0.04868062118060555
MATS6Z,-0.028296884170010687
MATS6c,-0.08443962339685507
MATS6d,-0.25689939244156107
MATS6i,-0.2481480403142483
MATS6m,-0.02245545352337646
MATS6p,-0.18434376571782238
MATS6s,-0.04990044807180558
MATS6v,-0.28685532894246885
MATS7Z,0.035189807885510425
MATS7c,-0.05217147326362902
MATS7d,-0.10907600992204114
MATS7i,-0.05012461314063035
MATS7m,0.03477149878377041
MATS7p,-0.01429381335376269
MATS7s,-0.10918872426855558
MATS7v,-0.06483079573319424
MATS8Z,0.13909682226168812
MATS8c,0.047256485465315
MATS8d,-0.005378657487091252
MATS8i,-0.022056860150909945
MATS8m,0.13190998806089516
MATS8p,0.08012641708600327
MATS8s,-0.05393728449595496
MATS8v,0.07313429410662872
MAXaaS,1.4420377456538167
MAXsBr,3.475819813670002
MAXsCl,6.086269840908338
MAXssO,5.388123456405348
MINaaS,1.4420377456538167
MINsBr,3.475819813670002
MINsCl,6.086269840908338
MINssO,5.388123456405348
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,4
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,6
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,36.72267055766189
SpAD_D,282.8357557368668
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,2.2369530749500086
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,1103
TMWC10,136.35868277328723
TSRW10,77.85156819898141
VE1_Dt,5.209510441734964
VE2_Dt,0.18605394434767727
VE3_Dt,2.6801053034133866
VR1_Dt,177.4904920329287
VR2_Dt,6.338946144033168
VR3_Dt,6.20853645865025
Xc-3dv,1.295292488079608
Xc-4dv,0.0
Xc-5dv,0.20418948054053546
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.07856742013183861
Xch-6d,0.48337892290242535
Xch-7d,0.7363175812767907
Xp-0dv,18.11088902642371
Xp-1dv,10.842618375859256
Xp-2dv,8.868106347578607
Xp-3dv,6.535579970420186
Xp-4dv,4.75972214599908
Xp-5dv,3.58234416930123
Xp-6dv,2.3024482464428213
Xp-7dv,1.4385732128247033
Xpc-4d,4.44520181043516
Xpc-5d,7.3529883115004635
Xpc-6d,12.343419833072813
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,49
nFRing,0
nHBAcc,4
nHBDon,1
nHRing,2
nSpiro,0
naRing,3
piPC10,7.810016810212363
AATS0dv,7.372099958251328
AATS0pe,6.3310108695652145
AATS0se,7.773289717391302
AATS1dv,7.050642479213908
AATS1pe,6.515795918367349
AATS1se,7.77665804081632
AATS2dv,5.761713520749665
AATS2pe,6.454551807228917
AATS2se,7.809741686746984
AATS3dv,4.882599580712788
AATS3pe,6.302147169811323
AATS3se,7.732919999999999
AATS4dv,4.8563100137174215
AATS4pe,6.294510185185188
AATS4se,7.732148259259259
AATS5dv,5.069272976680384
AATS5pe,6.333991666666667
AATS5se,7.747629648148149
AATS6dv,4.31423446238261
AATS6pe,6.383135042735045
AATS6se,7.772359512820513
AATS7dv,2.9776688453159044
AATS7pe,6.172449264705882
AATS7se,7.661484125
AATS8dv,2.054967666078777
AATS8pe,5.955671428571425
AATS8se,7.487590587301586
AATSC0Z,32.540642722117205
AATSC0c,0.0157963461847922
AATSC0d,0.6275992438563326
AATSC0i,1.5200013663695529
AATSC0m,166.48805454300566
AATSC0p,0.3706789611776446
AATSC0s,1.0384162207640437
AATSC0v,54.7539976415994
AATSC1Z,0.07071486439566367
AATSC1c,-0.007616114167696143
AATSC1d,0.2020369584506769
AATSC1i,0.04580940455403859
AATSC1m,0.3263502844122574
AATSC1p,0.017363268567582586
AATSC1s,-0.07717178978953089
AATSC1v,2.5936945602223185
AATSC2Z,0.8150408818639397
AATSC2c,-0.0005026288233628892
AATSC2d,0.03819436536315399
AATSC2i,0.20915611818261567
AATSC2m,4.020793768413921
AATSC2p,0.05328002756810397
AATSC2s,-0.06797074978847352
AATSC2v,5.351230003768843
AATSC3Z,-2.6686164710917732
AATSC3c,-0.0012591529981431442
AATSC3d,0.002015194207654188
AATSC3i,0.12799813808418137
AATSC3m,-13.03119864472839
AATSC3p,0.005282537208786079
AATSC3s,-0.009012078042848171
AATSC3v,0.850314122617181
AATSC4Z,-2.3284849121333044
