DLiP-ID,C001QA
Mi,1.1271550334830698
Mm,0.6326945398090967
Mp,0.7009489843841729
Mv,0.626211272214972
SZ,34.33333333333333
Si,57.48490670763656
Sm,32.26742153026393
Sp,35.748398203592814
Sv,31.936774882963572
nB,0
nC,19
nF,0
nH,25
nI,0
nN,5
nO,0
nP,0
nS,2
nX,0
ABC,21.288399993672922
AMW,7.59127721176472
IC0,1.546608322868887
IC1,3.161854753396834
IC2,4.309488577180771
IC3,4.505567008553321
IC4,4.740861126200379
IC5,4.740861126200379
MID,54.61021253727071
Mpe,0.9520184544405996
Mse,0.9915170729617412
NdO,0
NdS,0
NsF,0
NsI,0
NtN,0
SMR,111.81500000000004
SdO,0
SdS,0
Spe,48.55294117647058
SsF,0
SsI,0
Sse,50.5673707210488
StN,0
fMF,0.47058823529411764
nBr,0
nCl,0
AMID,2.1003927898950274
BIC0,0.26183121184243935
BIC1,0.5352824302768562
BIC2,0.7295697300343877
BIC3,0.7627645942694431
BIC4,0.8025984313515092
BIC5,0.8025984313515092
CIC0,4.125817019102608
CIC1,2.510570588574661
CIC2,1.3629367647907245
CIC3,1.1668583334181744
CIC4,0.9315642157711164
CIC5,0.9315642157711164
GGI1,5.5
GGI2,3.333333333333335
GGI3,2.298611111111111
GGI4,1.257777777777778
GGI5,0.9244444444444445
GGI6,0.3975963718820862
GGI7,0.2630031179138322
GGI8,0.2406226379440665
GGI9,0.1953240740740741
JGI1,0.18333333333333332
JGI2,0.0740740740740741
JGI3,0.05345607235142119
JGI4,0.03225071225071226
JGI5,0.025679012345679014
JGI6,0.013710219720071939
JGI7,0.01252395799589677
JGI8,0.012031131897203324
JGI9,0.009301146384479719
MIC0,17.359148415047482
MIC1,36.53736973280749
MIC2,39.145204235024835
MIC3,40.637321882083654
MIC4,40.87449835267189
MIC5,40.87449835267189
MPC2,45
MPC3,62
MPC4,88
MPC5,114
MPC6,126
MPC7,151
MPC8,181
MPC9,200
Mare,0.9625882352941177
NaaN,2
NaaO,0
NaaS,1
NdNH,0
NdSe,0
NddC,0
NdsN,1
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,0
NssS,1
NtCH,0
NtsC,0
RNCG,0.18901348277359953
RPCG,0.08551948102585331
SIC0,0.2726537996763394
SIC1,0.557407909805633
SIC2,0.7597259227537008
SIC3,0.7942928706730896
SIC4,0.8357732081763558
SIC5,0.8357732081763558
SaaN,9.307549355690139
SaaO,0
SaaS,1.8879494610695005
Sare,49.092000000000006
SdNH,0
SdSe,0
SddC,0
SdsN,4.772318058791724
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,0
SssS,1.927380652623257
StCH,0
StsC,0
TIC0,78.87702446631323
TIC1,161.25459242323853
TIC2,219.7839174362193
TIC3,229.78391743621935
TIC4,241.78391743621933
TIC5,241.78391743621933
Vabc,332.4174406608404
WPol,43
apol,59.699824999999976
bpol,36.84017500000001
nRot,1
ABCGG,16.037051768081575
ATS0Z,1466.0
ATS0d,175.0
ATS0i,8302.893994766426
ATS0m,5803.0873440000005
ATS0p,86.97442262122499
ATS0s,111.31935871056241
ATS0v,11234.040083652228
ATS1Z,1542.0
ATS1d,226.0
ATS1i,8033.711875254499
ATS1m,5881.522458
ATS1p,108.29920775000001
ATS1s,129.4537037037037
ATS1v,14660.727611614317
ATS2Z,2586.0
ATS2d,388.0
ATS2i,16309.886760213134
ATS2m,9770.821456
ATS2p,177.78077909273495
ATS2s,218.2716049382716
ATS2v,23226.967303760455
ATS3Z,2577.0
ATS3d,422.0
ATS3i,21022.50104278428
ATS3m,9193.944941
ATS3p,209.66642623698002
ATS3s,265.60802469135797
ATS3v,25741.412842276754
ATS4Z,2403.0
ATS4d,426.0
ATS4i,23922.953738295684
ATS4m,8459.179845999999
ATS4p,197.25859782941296
ATS4s,281.9074074074074
ATS4v,24072.066758557747
ATS5Z,2086.0
ATS5d,370.0
ATS5i,18912.311688174974
ATS5m,7324.763768999999
ATS5p,173.027604678188
ATS5s,250.49074074074076
ATS5v,22002.01655901561
ATS6Z,1874.0
ATS6d,349.0
ATS6i,20103.00547338991
ATS6m,6336.230033999999
ATS6p,174.869134918188
ATS6s,251.89506172839506
ATS6v,21273.95596701893
ATS7Z,1537.0
ATS7d,306.0
ATS7i,22935.55066703257
ATS7m,5090.818674
ATS7p,150.78170627275202
ATS7s,231.88580246913585
ATS7v,17204.437243274475
ATS8Z,1278.0
ATS8d,248.0
ATS8i,18121.404477731645
ATS8m,4532.987376
ATS8p,115.432545822148
ATS8s,169.8148148148148
ATS8v,13377.14201894452
C1SP1,0
C1SP2,2
C1SP3,7
C2SP1,0
C2SP2,1
C2SP3,4
C3SP2,2
C3SP3,1
C4SP3,0
FCSP3,0.631578947368421
GGI10,0.15641465156616674
JGI10,0.008232350082429828
JGT10,0.4245920104353015
Kier1,18.055555555555557
Kier2,7.111111111111111
Kier3,3.446409989594173
MID_C,39.81987210397338
MID_N,10.68436631478448
MID_O,0.0
MID_X,0.0
MID_h,14.790340433297331
MPC10,225
MWC01,30.0
MWC02,5.017279836814924
MWC03,5.8998973535824915
MWC04,6.821107472256465
MWC05,7.721791776817535
MWC06,8.645234541297121
MWC07,9.553149630053277
MWC08,10.476301573636187
MWC09,11.388234877011188
MWC10,12.310860497247301
NaaCH,1
NaaNH,0
NaaSe,0
NaaaC,2
NaasC,3
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,2
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,2
NsssP,0
SLogP,3.573500000000002
SRW02,4.110873864173311
SRW03,0.0
SRW04,5.484796933490655
SRW05,3.044522437723423
SRW06,7.050122520269059
SRW07,5.476463551931511
SRW08,8.698347400458186
SRW09,7.635786861395585
SRW10,10.390870532175569
SaaCH,1.7553747270513143
SaaNH,0
SaaSe,0
SaaaC,2.5242295609065994
SaasC,4.2432637360818735
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,1.2318491392833026
SdssS,0
SsCH3,4.559039460332056
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,4.921457073570169
SsssP,0
VE1_A,4.241097314010479
VE1_D,5.026051551029177
VE2_A,0.1631191274619415
VE2_D,0.1933096750395837
VE3_A,2.4003334812624066
VE3_D,2.5701461409663464
VR1_A,278.5871585058847
VR1_D,162.78287411621284
VR2_A,10.714890711764797
VR2_D,6.260879773700494
VR3_A,6.585242412367128
VR3_D,6.047928697216046
WPath,1697
Xc-3d,2.4237167526069006
Xc-4d,0.25
Xc-5d,0.3656934947021461
Xc-6d,0.0
Xp-0d,17.725403871315223
Xp-1d,12.606086266752904
Xp-2d,12.218234118294347
Xp-3d,10.31419088201086
Xp-4d,9.203791679568951
Xp-5d,7.782121103372232
Xp-6d,5.420028966184335
Xp-7d,4.188790486204859
ZMIC0,90.46451484000656
ZMIC1,41.376663829551596
ZMIC2,34.41814591274976
ZMIC3,30.619618005807368
ZMIC4,29.151049110143447
ZMIC5,29.151049110143447
nAcid,0
nAtom,51
nBase,2
nRing,5
piPC1,3.6109179126442243
piPC2,4.223177434065069
piPC3,4.819272992650152
piPC4,5.463036997724529
piPC5,5.9511307146672285
piPC6,6.287887602490981
piPC7,6.688130918669854
piPC8,7.067795944807255
piPC9,7.182239311070602
AATS0Z,28.745098039215687
AATS0d,3.4313725490196076
AATS0i,162.8018430346358
AATS0m,113.78602635294119
AATS0p,1.705380835710294
AATS0s,2.182732523736518
AATS0v,220.27529575788682
AATS1Z,28.036363636363635
AATS1d,4.109090909090909
AATS1i,146.0674886409909
AATS1m,106.93677196363637
AATS1p,1.9690765045454548
AATS1s,2.3537037037037036
AATS1v,266.558683847533
AATS2Z,24.865384615384617
AATS2d,3.730769230769231
AATS2i,156.8258342328186
AATS2m,93.9502063076923
AATS2p,1.7094305681993744
AATS2s,2.0987654320987654
AATS2v,223.33622407461976
AATS3Z,19.08888888888889
AATS3d,3.1259259259259258
AATS3i,155.72222994655021
AATS3m,68.10329585925926
AATS3p,1.5530846387924446
AATS3s,1.9674668495656147
AATS3v,190.67713216501298
AATS4Z,16.346938775510203
AATS4d,2.8979591836734695
AATS4i,162.74118189316792
AATS4m,57.54544112925169
AATS4p,1.34189522332934
AATS4s,1.917737465356513
AATS4v,163.75555618066494
AATS5Z,17.677966101694917
AATS5d,3.135593220338983
AATS5i,160.27382786588961
AATS5m,62.074269228813556
AATS5p,1.466335632866
AATS5s,2.122802887633396
AATS5v,186.45776744928483
AATS6Z,14.755905511811024
AATS6d,2.748031496062992
AATS6i,158.2913816802355
AATS6m,49.89157507086614
AATS6p,1.3769223221904567
AATS6s,1.9834256829007486
AATS6v,167.51146430723568
AATS7Z,11.13768115942029
AATS7d,2.217391304347826
AATS7i,166.19964251472877
AATS7m,36.88999039130435
AATS7p,1.0926210599474784
AATS7s,1.6803319019502598
AATS7v,124.66983509619185
AATS8Z,11.94392523364486
AATS8d,2.317757009345794
AATS8i,169.3589203526322
AATS8m,42.364368
AATS8p,1.0788088394593272
AATS8s,1.5870543440636897
AATS8v,125.02001886864038
AMID_C,1.5315335424605148
AMID_N,0.41093716595324925
AMID_O,0.0
AMID_X,0.0
AMID_h,0.5688592474345128
ATS0dv,284.8888888888889
ATS0pe,304.06829999999997
ATS0se,379.7272819999999
ATS1dv,306.6666666666667
ATS1pe,350.62500000000006
ATS1se,421.23639999999995
ATS2dv,435.3333333333333
ATS2pe,647.6828999999999
ATS2se,794.2244659999999
ATS3dv,422.0
ATS3pe,812.8015999999999
ATS3se,1011.6607039999999
ATS4dv,353.6666666666667
ATS4pe,873.0504999999999
ATS4se,1098.108578
ATS5dv,292.0
ATS5pe,727.1994000000001
ATS5se,898.5996740000002
ATS6dv,246.33333333333334
ATS6pe,760.5985
ATS6se,947.4504940000002
ATS7dv,211.33333333333334
ATS7pe,782.5680999999998
ATS7se,1002.7757099999999
ATS8dv,199.0
ATS8pe,597.0060000000001
ATS8se,770.736584
ATSC0Z,633.921568627451
ATSC0c,0.5817946459351172
ATSC0d,33.33333333333333
ATSC0i,87.32952193667931
ATSC0m,2857.8745185882353
ATSC0p,17.090714679448034
ATSC0s,15.113797439414727
ATSC0v,2764.0542326563705
ATSC1Z,68.31987697039601
ATSC1c,-0.31992229182352544
ATSC1d,13.777777777777777
ATSC1i,-22.033749417429796
ATSC1m,316.39353222837394
ATSC1p,0.2335569022962356
ATSC1s,1.6501581313824096
ATSC1v,27.705007413876544
ATSC2Z,255.68935024990387
ATSC2c,0.0837802156658566
ATSC2d,3.555555555555552
ATSC2i,38.30791189256241
ATSC2m,1167.9310308788924
ATSC2p,6.9668644165419416
ATSC2s,0.12936290199664557
ATSC2v,1059.0112587000515
ATSC3Z,-253.3021914648212
ATSC3c,-0.10564781173660592
ATSC3d,-1.3333333333333366
ATSC3i,-39.19690990343109
ATSC3m,-1121.4075230276817
ATSC3p,-7.32706489865353
ATSC3s,4.371456332876084
ATSC3v,-913.2967321796381
ATSC4Z,-102.26412918108419
ATSC4c,0.0030214445457017285
ATSC4d,-9.000000000000004
ATSC4i,-11.798047421484117
ATSC4m,-426.2854136955017
ATSC4p,-2.570785497771543
ATSC4s,-2.410865340649292
ATSC4v,103.1002151551676
ATSC5Z,-318.83813917723944
ATSC5c,0.15059607753141796
ATSC5d,-25.555555555555557
ATSC5i,9.933784553958967
ATSC5m,-1459.2169409100345
ATSC5p,-5.181681709566288
ATSC5s,-6.939147995732362
ATSC5v,-950.1858729993452
ATSC6Z,-379.96155324875053
ATSC6c,-0.23600145790894947
ATSC6d,-13.222222222222223
ATSC6i,-45.776797528911786
ATSC6m,-1791.8886798961937
ATSC6p,-10.53155114316643
ATSC6s,-9.324550373418688
ATSC6v,-2342.0536658343235
ATSC7Z,60.31026528258359
ATSC7c,0.17010485703363712
ATSC7d,16.000000000000004
ATSC7i,-9.839243373306063
ATSC7m,264.5570458200689
ATSC7p,-1.3008377446382855
ATSC7s,1.7173353909465041
ATSC7v,-105.41641852669949
ATSC8Z,418.43906189926946
ATSC8c,-0.11789270919162169
ATSC8d,16.88888888888889
ATSC8i,29.691209252182574
ATSC8m,1949.6489133148787
ATSC8p,11.857267417439363
ATSC8s,5.9622675659198325
ATSC8v,2098.2296271145424
AXp-0d,0.6817463027428932
AXp-1d,0.4202028755584301
AXp-2d,0.2715163137398744
AXp-3d,0.16635791745178807
AXp-4d,0.10458854181328353
AXp-5d,0.06826422020501957
AXp-6d,0.04301610290622488
AXp-7d,0.02774033434572754
GATS1Z,0.7435677530017152
GATS1c,1.6570945278566331
GATS1d,0.7772727272727274
GATS1i,1.3976743013263369
GATS1m,0.7447219301911986
GATS1p,0.9338140031474294
GATS1s,0.8127124415683622
GATS1v,0.9842563808267609
GATS2Z,0.7898787146969949
GATS2c,1.3117094034415788
GATS2d,1.2692307692307696
GATS2i,0.903741548440014
GATS2m,0.7842012818408891
GATS2p,0.7856014134461831
GATS2s,0.9901094236303608
GATS2v,0.7767115637180856
GATS3Z,1.3157370175619478
GATS3c,1.1960658306447893
GATS3d,1.0277777777777781
GATS3i,1.2372015677796286
GATS3m,1.2964272253712676
GATS3p,1.3002099452697866
GATS3s,0.7584597788374953
GATS3v,1.1390352825316243
GATS4Z,1.1369676234242536
GATS4c,1.1440606030597433
GATS4d,1.0816326530612248
GATS4i,1.056688846671806
GATS4m,1.125429286647321
GATS4p,1.0839684301130688
GATS4s,1.2105488110435658
GATS4v,0.9589567014426881
GATS5Z,1.1637273456463273
GATS5c,1.2535770294025663
GATS5d,1.4110169491525428
GATS5i,1.0366419400798894
GATS5m,1.1678446511275942
GATS5p,1.060042644020255
GATS5s,1.4560276818232483
GATS5v,1.0830078053116403
GATS6Z,1.0672847188564776
GATS6c,1.1695747008232273
GATS6d,1.0452755905511812
GATS6i,1.2106834161435163
GATS6m,1.0883424731304077
GATS6p,1.1228658958361526
GATS6s,1.2842457569792478
GATS6v,1.2965294281246185
GATS7Z,0.8324647991500692
GATS7c,0.7437295166807828
GATS7d,0.565217391304348
GATS7i,0.904533504678088
GATS7m,0.844785712053434
GATS7p,0.9113508349625217
GATS7s,0.7745640639713195
GATS7v,0.9817207172014919
GATS8Z,0.5053103075468807
GATS8c,0.988572458370107
GATS8d,0.6378504672897197
GATS8i,0.6517223532663166
GATS8m,0.5118090272413368
GATS8p,0.5102732823410441
GATS8s,0.5081418515375474
GATS8v,0.6035359210064248
MATS1Z,0.09993532604111015
MATS1c,-0.5098967790907195
MATS1d,0.3832727272727273
MATS1i,-0.23395633528325355
MATS1m,0.10265779396982919
MATS1p,0.012671848417552234
MATS1s,0.10124170560390204
MATS1v,0.009294353735992794
MATS2Z,0.1977943800709034
MATS2c,0.07061689055269003
MATS2d,0.052307692307692256
MATS2i,0.2151117998017094
MATS2m,0.20040607299169638
MATS2p,0.1999005419855866
MATS2s,0.004197328778221294
MATS2v,0.18788445705948087
MATS3Z,-0.1509523318555177
MATS3c,-0.06860048614024372
MATS3d,-0.015111111111111152
MATS3i,-0.1695614631877948
MATS3m,-0.14823703394855683
MATS3p,-0.16195942340407063
MATS3s,0.10926698374161033
MATS3v,-0.12482505077440118
MATS4Z,-0.0559681094831994
MATS4c,0.0018017633511784603
MATS4d,-0.09367346938775516
MATS4i,-0.046870749261502975
MATS4m,-0.05174997659394679
MATS4p,-0.0521865345846997
MATS4s,-0.055341661985199034
MATS4v,0.012940940875243428
MATS5Z,-0.21738166262116823
MATS5c,0.1118747579734786
MATS5d,-0.3313559322033899
MATS5i,0.049163390144057705
MATS5m,-0.22068096561180414
MATS5p,-0.1310384288721636
MATS5s,-0.19843611761461089
MATS5v,-0.14857651866139532
MATS6Z,-0.24069694659649143
MATS6c,-0.16289637531895687
MATS6d,-0.1592913385826772
MATS6i,-0.2104993597677209
MATS6m,-0.25178759221758507
MATS6p,-0.24745633266365302
MATS6s,-0.24775404696764294
MATS6v,-0.3402645753876412
MATS7Z,0.03515983270350594
MATS7c,0.10805331212340452
MATS7d,0.17739130434782616
MATS7i,-0.0416381772805119
MATS7m,0.03421111791821884
MATS7p,-0.028128980730464586
MATS7s,0.04199258522770718
MATS7v,-0.01409460102813972
MATS8Z,0.3146176549658746
MATS8c,-0.0965836527324649
MATS8d,0.24149532710280378
MATS8i,0.16205155450194483
MATS8m,0.3251619012345135
MATS8p,0.3306821778005845
MATS8s,0.18802875170128128
MATS8v,0.36182023674979014
MAXaaN,4.724046123078861
MAXaaS,1.8879494610695005
MAXdsN,4.772318058791724
MAXssS,1.927380652623257
MINaaN,4.583503232611277
MINaaS,1.8879494610695005
MINdsN,4.772318058791724
MINssS,1.927380652623257
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,9
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,1
NssssN,0
Radius,7
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,34.8356635770462
SpAD_D,269.86441431298744
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,10.035237148464892
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0.2510182928018394
SssssN,0
TMPC10,1248
TMWC10,133.8338575587165
TSRW10,77.89178410161729
VE1_Dt,5.060489014486374
VE2_Dt,0.19463419286486056
VE3_Dt,2.576974566836285
VR1_Dt,159.14209943193165
VR2_Dt,6.120849978151218
VR3_Dt,6.025308955248306
Xc-3dv,2.7323578529333643
Xc-4dv,0.43301270189221935
Xc-5dv,0.2316135447877063
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.18062949274780438
Xch-6d,0.7097853465707725
Xch-7d,1.023381071367029
Xp-0dv,17.126869020151524
Xp-1dv,11.225720512891407
Xp-2dv,10.78104585584881
Xp-3dv,7.995099985830576
Xp-4dv,6.4447222380864435
Xp-5dv,4.984305208481543
Xp-6dv,3.114215166681337
Xp-7dv,2.1049320382132355
Xpc-4d,4.623290655578081
Xpc-5d,7.965774353871054
Xpc-6d,12.157507281203205
n3Ring,0
n4Ring,0
n5Ring,2
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,3
nBonds,55
nFRing,1
nHBAcc,7
nHBDon,0
nHRing,4
nSpiro,0
naRing,2
piPC10,7.4485840843938576
AATS0dv,5.586056644880175
AATS0pe,5.962123529411764
AATS0se,7.445632980392155
AATS1dv,5.575757575757576
AATS1pe,6.375000000000001
AATS1se,7.658843636363636
AATS2dv,4.185897435897436
AATS2pe,6.227720192307691
AATS2se,7.636773711538461
AATS3dv,3.1259259259259258
AATS3pe,6.020752592592592
AATS3se,7.493782992592592
AATS4dv,2.4058956916099774
AATS4pe,5.939119047619047
AATS4se,7.470126380952381
AATS5dv,2.4745762711864407
AATS5pe,6.1627067796610175
AATS5se,7.615251474576272
AATS6dv,1.9396325459317587
AATS6pe,5.988964566929133
AATS6se,7.460240110236222
AATS7dv,1.531400966183575
AATS7pe,5.670783333333333
AATS7se,7.266490652173912
AATS8dv,1.8598130841121496
AATS8pe,5.579495327102805
AATS8se,7.203145644859813
AATSC0Z,12.429834678969629
AATSC0c,0.011407738155590534
AATSC0d,0.65359477124183
AATSC0i,1.712343567385869
AATSC0m,56.03675526643599
AATSC0p,0.33511205253819676
AATSC0s,0.29634896940028876
AATSC0v,54.19714181679158
AATSC1Z,1.2421795812799274
AATSC1c,-0.0058167689422459175
AATSC1d,0.2505050505050505
AATSC1i,-0.4006136257714508
AATSC1m,5.752609676879526
AATSC1p,0.004246489132658829
AATSC1s,0.030002875116043812
AATSC1v,0.5037274075250281
AATSC2Z,2.458551444710614
AATSC2c,0.0008055789967870827
AATSC2d,0.03418803418803415
AATSC2i,0.3683453066592539
AATSC2m,11.230106066143197
AATSC2p,0.0669890809282879
AATSC2s,0.0012438740576600537
AATSC2v,10.182800564423571
AATSC3Z,-1.876312529369046
AATSC3c,-0.0007825763832341179
AATSC3d,-0.009876543209876567
AATSC3i,-0.29034748076615624
AATSC3m,-8.306722392797642
AATSC3p,-0.05427455480484097
AATSC3s,0.032381158021304327
AATSC3v,-6.76516097910843
AATSC4Z,-0.6956743481706408
AATSC4c,2.0554044528583186e-05
AATSC4d,-0.061224489795918394
AATSC4i,-0.08025882599649059
