DLiP-ID,C0005S
DLiP-Mol-ID,30326
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C17H15N3O/c1-13-15(9-10-18)20-11-5-8-16(17(20)19-13)21-12-14-6-3-2-4-7-14/h2-8,11H,9,12H2,1H3"
Standard Inchi Key(RDKit),PYKJFEPAUKAXNN-UHFFFAOYSA-N
Canonical SMILES(RDKit),Cc1nc2c(OCc3ccccc3)cccn2c1CC#N
SMILES(SDF),
MW(SDF),
MW(RDKit),277.327
MW Monoisotopic(RDKit),277.1215121
MolLogP(RDKit),3.2878
XLogP(SDF),
XLogP(CDK),3.411
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),4
HBA Lipinski(RDKit),4
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),0
HBD Lipinski(RDKit),0
PSA(SDF),
PSA(RDKit),50.32
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),4
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),21
QED Weighted(RDKit),0.734951680783491
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,103496.33545197367
qed,0.7349516807834908
Chi0,14.656489770562878
Chi1,10.292024997884274
TPSA,50.32
Chi0n,11.782904792853842
Chi0v,11.782904792853842
