DLiP-ID,C0016C
DLiP-Mol-ID,31902
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C17H17NO3/c1-2-21-17(20)15-8-7-14(9-16(15)19)18-10-12-5-3-4-6-13(12)11-18/h3-9,19H,2,10-11H2,1H3"
Standard Inchi Key(RDKit),WPLWOPRDGUAPCR-UHFFFAOYSA-N
Canonical SMILES(RDKit),CCOC(=O)c1ccc(N2Cc3ccccc3C2)cc1O
SMILES(SDF),
MW(SDF),
MW(RDKit),283.327
MW Monoisotopic(RDKit),283.120843404
MolLogP(RDKit),3.0891
XLogP(SDF),
XLogP(CDK),4.131
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),4
HBA Lipinski(RDKit),4
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),49.77
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),3
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),21
QED Weighted(RDKit),0.87943241997576
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,96016.6406672172
qed,0.87943241997576
Chi0,14.819626477379408
Chi1,10.185871848001629
TPSA,49.769999999999996
Chi0n,11.873695999814668
Chi0v,11.873695999814668
Chi1n,7.006190255867616
Chi1v,7.006190255867616
Chi2n,5.04669484137153
Chi2v,5.04669484137153
Chi3n,3.682605591426
Chi3v,3.682605591426
Chi4n,2.6139042532390055
Chi4v,2.6139042532390055
MolMR,80.39230000000003
MolWt,283.327
fr_SH,0
Kappa1,13.491100893571794
Kappa2,5.4807737390595594
Kappa3,2.566759956567101
fr_ArN,0
fr_COO,0
fr_C_O,1
