DLiP-ID,C1015T
DLiP-Mol-ID,36625
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C12H7N5O5/c18-16(19)8-3-1-2-7(6-8)13-10-5-4-9-11(15-22-14-9)12(10)17(20)21/h1-6,13H"
Standard Inchi Key(RDKit),LSVSINNXAJHMRT-UHFFFAOYSA-N
Canonical SMILES(RDKit),O=[N+]([O-])c1cccc(Nc2ccc3nonc3c2[N+](=O)[O-])c1
SMILES(SDF),
MW(SDF),
MW(RDKit),301.218
MW Monoisotopic(RDKit),301.044718324
MolLogP(RDKit),2.7828
XLogP(SDF),
XLogP(CDK),4.526
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),8
HBA Lipinski(RDKit),10
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),137.23
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),4
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),22
QED Weighted(RDKit),0.57304720416696
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Aryl hydrocarbon receptor nuclear translocator/Endothelial PAS domain-containing protein 1
Common Target Pref Name,Aryl hydrocarbon receptor nuclear translocator/Endothelial PAS domain-containing protein 1
RDKit Descriptors
Ipc,137967.39679101732
qed,0.5730472041669598
Chi0,15.689869965382487
Chi1,10.558550648063802
TPSA,137.23000000000002
Chi0n,10.794197449456904
Chi0v,10.794197449456904
Chi1n,5.971923113579128
Chi1v,5.971923113579128
Chi2n,4.283234236607928
Chi2v,4.283234236607928
Chi3n,2.9197509998971234
Chi3v,2.9197509998971234
Chi4n,1.9763050868802798
Chi4v,1.9763050868802798
MolMR,74.8375
MolWt,301.218
fr_SH,0
Kappa1,13.424313785563012
Kappa2,5.086989143892208
Kappa3,2.2822168721396516
fr_ArN,0
fr_COO,0
fr_C_O,0
fr_C_S,0
fr_NH0,4
fr_NH1,1
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,890.499289604611
MolLogP,2.782800000000001
NOCount,10
fr_Ar_N,2
fr_COO2,0
fr_urea,0
BalabanJ,2.068362540237762
SMR_VSA1,14.475661034528692
SMR_VSA2,0.0
SMR_VSA3,10.31332651425089
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,5.316788604006331
SMR_VSA7,56.6268389483008
SMR_VSA8,0.0
SMR_VSA9,0.0
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,0
fr_nitro,2
fr_oxime,0
fr_quatN,0
LabuteASA,121.16231332341233
NHOHCount,1
PEOE_VSA1,5.316788604006331
PEOE_VSA2,20.228636537531145
PEOE_VSA3,4.629038936893349
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,6.06636706846161
PEOE_VSA7,28.51242771963572
PEOE_VSA8,17.820120411606784
PEOE_VSA9,9.846622097635342
RingCount,3
SMR_VSA10,33.78294653396677
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,301.044718324
NumHDonors,1
PEOE_VSA10,11.204086992299825
PEOE_VSA11,0.0
PEOE_VSA12,5.516700717616262
PEOE_VSA13,5.687386274683562
PEOE_VSA14,5.687386274683562
SlogP_VSA1,5.316788604006331
SlogP_VSA2,20.159948611886232
SlogP_VSA3,0.0
SlogP_VSA4,20.228636537531145
SlogP_VSA5,0.0
SlogP_VSA6,41.02724134766301
SlogP_VSA7,0.0
SlogP_VSA8,11.033401435232523
SlogP_VSA9,0.0
fr_amidine,0
fr_aniline,2
fr_benzene,2
fr_epoxide,0
fr_guanido,0
fr_halogen,0
fr_hdrzine,0
fr_hdrzone,0
fr_isocyan,0
fr_lactone,0
fr_methoxy,0
fr_nitrile,0
fr_nitroso,0
fr_oxazole,0
fr_sulfide,0
fr_sulfone,0
EState_VSA1,9.846622097635342
EState_VSA2,28.09556025928321
EState_VSA3,5.687386274683562
