DLiP-ID,C0023P
DLiP-Mol-ID,28221
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C23H18N6O2S2/c1-13-10-11-14(24-20(30)28-22-26-15-6-2-4-8-18(15)32-22)12-17(13)25-21(31)29-23-27-16-7-3-5-9-19(16)33-23/h2-12H,1H3,(H2,24,26,28,30)(H2,25,27,29,31)"
Standard Inchi Key(RDKit),QKNYSSVEILCLBD-UHFFFAOYSA-N
Canonical SMILES(RDKit),Cc1ccc(NC(=O)Nc2nc3ccccc3s2)cc1NC(=O)Nc1nc2ccccc2s1
SMILES(SDF),
MW(SDF),
MW(RDKit),474.571
MW Monoisotopic(RDKit),474.093265816
MolLogP(RDKit),6.50242
XLogP(SDF),
XLogP(CDK),2.986
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),6
HBA Lipinski(RDKit),8
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),4
HBD Lipinski(RDKit),4
PSA(SDF),
PSA(RDKit),108.04
RO3 Pass,
Num RO5 Violations,1
Num Lipinski RO5 Violations,1
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),4
nRings(SDF),
nRings(RDKit),5
Aromatic Rings(RDKit),5
nAtoms(SDF),
Heavy Atoms(RDKit),33
QED Weighted(RDKit),0.238275475765882
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,50943297.499999225
qed,0.23827547576588162
Chi0,22.785881803630286
Chi1,16.030009778701594
TPSA,108.04
Chi0n,17.378273313941254
Chi0v,19.011266475796706
Chi1n,10.011906472483345
Chi1v,11.644899634338797
Chi2n,7.161434288542374
Chi2v,9.222732052395102
Chi3n,4.772336783306571
Chi3v,6.67600182427447
Chi4n,3.195931414793338
Chi4v,4.9177075688752
MolMR,135.70179999999996
MolWt,474.5710000000002
fr_SH,0
Kappa1,20.858952677643174
Kappa2,8.847307327754494
Kappa3,4.7612467698062995
fr_ArN,0
fr_COO,0
fr_C_O,2
fr_C_S,0
fr_NH0,2
fr_NH1,4
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,1426.930690992584
