DLiP-ID,C001XR
ATS8i,8284.594369927392
ATS8m,2662.7021179999997
ATS8p,60.644340968792
ATS8s,201.11111111111111
ATS8v,8434.335074364208
C1SP1,0
C1SP2,0
C1SP3,2
C2SP1,0
C2SP2,10
C2SP3,1
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.2
GGI10,0.037241097847158455
JGI10,0.0062068496411930765
JGT10,0.5187470984594105
Kier1,16.84375
Kier2,6.857142857142857
Kier3,3.5916824196597354
MAXdO,12.675169595616023
MID_C,31.289070841241625
MID_N,4.245246699446136
MID_O,6.929514302984173
MID_X,0.0
MID_h,13.436754300701443
MINdO,10.817157152244635
MPC10,78
MWC01,24.0
MWC02,4.77912349311153
MWC03,5.638354669333745
MWC04,6.529418838262226
MWC05,7.411556287811163
MWC06,8.305731144875866
MWC07,9.19532825185568
MWC08,10.091832598307642
MWC09,10.984936727325564
MWC10,11.883157100306727
NaaCH,8
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,4
NaasN,0
NdCH2,0
NddsN,1
NdsCH,0
NdssC,0
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,2.3418
SRW02,3.8918202981106265
SRW03,0.0
SRW04,5.241747015059643
SRW05,0.0
SRW06,6.803505257608338
SRW07,0.0
SRW08,8.453827315794417
SRW09,0.0
SRW10,10.147961974552167
SaaCH,12.88401905508913
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,1.8567720143613007
SaasN,0
SdCH2,0
SddsN,-0.5927335548416894
SdsCH,0
SdssC,0
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,1.3694368858654573
SsssP,0
VE1_A,4.176954447723552
VE1_D,4.62311077331472
VE2_A,0.189861565805616
VE2_D,0.21014139878703275
VE3_A,2.218039740319137
VE3_D,2.3195251664319207
VR1_A,143.91134515793462
VR1_D,121.12271156898606
VR2_A,6.541424779906119
VR2_D,5.505577798590275
VR3_A,5.757654811719224
VR3_D,5.585261537261417
WPath,1036
Xc-3d,2.0326920704511053
Xc-4d,0.16666666666666666
Xc-5d,0.8720084679281462
Xc-6d,0.16666666666666666
Xp-0d,15.742276208189782
Xp-1d,10.481200378874176
Xp-2d,10.00358545731683
Xp-3d,8.301657765180769
Xp-4d,6.391289788847956
Xp-5d,5.351855599865937
Xp-6d,3.569655899711911
Xp-7d,2.510741454175617
ZMIC0,71.59409121341952
ZMIC1,46.98930974618063
ZMIC2,32.3341701495059
ZMIC3,27.47443716093084
ZMIC4,25.95238195205664
ZMIC5,25.77627500753207
nAcid,0
nAtom,36
nBase,0
nRing,3
piPC1,3.5263605246161616
piPC2,4.1588830833596715
piPC3,4.663439094112067
piPC4,5.117993812416755
piPC5,5.644120930598134
piPC6,5.785554455505411
piPC7,6.055245945763148
piPC8,6.130002915134306
piPC9,6.333168609543962
AATS0Z,32.333333333333336
AATS0d,3.6666666666666665
AATS0i,160.06604293665518
AATS0m,128.3970670277778
AATS0p,1.7072471296635003
AATS0s,7.8262198026215515
AATS0v,242.69151775945588
AATS1Z,34.89473684210526
AATS1d,4.421052631578948
AATS1i,144.2593341930421
AATS1m,135.43063747368424
AATS1p,2.036397903684211
AATS1s,3.0139701104613383
AATS1v,289.04002112644775
AATS2Z,28.015151515151516
AATS2d,3.878787878787879
AATS2i,151.0243035191598
AATS2m,106.92602537878784
AATS2p,1.7902751417355602
AATS2s,4.729236812570145
AATS2v,250.55632265647623
AATS3Z,23.602272727272727
AATS3d,3.4204545454545454
AATS3i,152.1663349041457
AATS3m,87.12040092045453
AATS3p,1.6189841075413747
AATS3s,3.443409792368126
AATS3v,216.35116863842725
AATS4Z,19.61
AATS4d,2.79
AATS4i,160.6002553217783
AATS4m,70.18282135
AATS4p,1.3068328606903699
AATS4s,3.947932098765432
AATS4v,176.2132084461048
AATS5Z,21.05952380952381
AATS5d,2.6904761904761907
AATS5i,161.4885808238529
AATS5m,77.16967933333333
AATS5p,1.3038572741140955
AATS5s,3.7093253968253967
AATS5v,177.4502881008854
AATS6Z,19.36986301369863
AATS6d,2.6027397260273974
AATS6i,162.0830523015499
AATS6m,70.762852
AATS6p,1.257987797446356
AATS6s,6.074074074074073
AATS6v,174.27829058234974
AATS7Z,16.79310344827586
AATS7d,2.7758620689655173
AATS7i,159.0676491088745
AATS7m,60.03393949999999
AATS7p,1.3122692429739657
AATS7s,3.4232120051085575
AATS7v,181.63398850959817
AATS8Z,15.058823529411764
AATS8d,2.450980392156863
AATS8i,162.4430268613214
AATS8m,52.20984545098039
AATS8p,1.1891047248782745
AATS8s,3.943355119825708
AATS8v,165.37911910518054
AMID_C,1.4222304927837102
AMID_N,0.19296575906573346
AMID_O,0.314977922862917
AMID_X,0.0
AMID_h,0.6107615591227928
ATS0dv,346.44444444444446
ATS0pe,237.7715
ATS0se,289.7202209999999
ATS1dv,255.0
ATS1pe,252.4213
ATS1se,301.5828479999999
ATS2dv,491.6666666666667
ATS2pe,437.70340000000004
ATS2se,526.337268
ATS3dv,423.66666666666663
ATS3pe,559.5175000000002
ATS3se,685.9514360000001
ATS4dv,405.3333333333333
ATS4pe,649.5472000000001
ATS4se,803.339412
ATS5dv,367.6666666666667
ATS5pe,540.2207000000001
ATS5se,668.9188640000001
ATS6dv,431.0
ATS6pe,474.44660000000005
ATS6se,585.8288340000001
ATS7dv,227.0
ATS7pe,362.96350000000007
ATS7se,448.892316
ATS8dv,187.0
ATS8pe,325.75800000000004
ATS8se,404.01794399999994
ATSC0Z,398.5555555555556
ATSC0c,0.47007796783172845
ATSC0d,25.222222222222218
ATSC0i,57.51829566390418
ATSC0m,1807.1607349722226
ATSC0p,10.830314490597
ATSC0s,128.98499418914798
ATSC0v,1758.6924540872442
ATSC1Z,105.08024691358025
ATSC1c,-0.1345487789644161
ATSC1d,5.1543209876543195
ATSC1i,-2.0321939584999704
ATSC1m,451.76242452932127
ATSC1p,-0.695638634039496
ATSC1s,-15.283805213678463
ATSC1v,26.98209460762166
ATSC2Z,56.81481481481485
ATSC2c,0.013465812289122067
ATSC2d,-6.351851851851856
ATSC2i,10.051993067701751
ATSC2m,250.27665266203726
ATSC2p,1.9021446416845025
ATSC2s,59.429235809454866
ATSC2v,-22.484138755249717
ATSC3Z,-155.80246913580243
ATSC3c,0.09972734304378537
ATSC3d,-11.487654320987655
ATSC3i,-33.005573780783585
ATSC3m,-680.1132703209875
ATSC3p,-6.422379211906996
ATSC3s,21.907708534437518
ATSC3v,-658.8828333084703
ATSC4Z,-182.65432098765433
ATSC4c,-0.2873235185251484
ATSC4d,-1.3395061728395061
ATSC4i,-20.4057563987778
ATSC4m,-830.9502756728396
ATSC4p,-1.844494105345001
ATSC4s,-71.31847808599636
ATSC4v,-562.8917929521892
ATSC5Z,59.8148148148148
ATSC5c,-0.17407446291401996
ATSC5d,-1.907407407407406
ATSC5i,5.541565012482844
ATSC5m,267.09089156481485
ATSC5p,-0.804283497847001
ATSC5s,-41.50993957348981
ATSC5v,99.73396943733204
ATSC6Z,51.929012345679
ATSC6c,0.3365576069744892
ATSC6d,1.7993827160493843
ATSC6i,14.214981251143632
ATSC6m,251.11770813966038
ATSC6p,1.7594059991782471
ATSC6s,102.63184686923145
ATSC6v,299.656140071512
ATSC7Z,-38.395061728395085
ATSC7c,-0.016491383111077507
ATSC7d,-2.802469135802469
ATSC7i,-0.8274850649733534
ATSC7m,-171.4312998996915
ATSC7p,-0.865856526667001
ATSC7s,-12.97037272540601
ATSC7v,-43.29551801585092
ATSC8Z,-79.67592592592594
ATSC8c,-0.11037967588125841
ATSC8d,2.435185185185187
ATSC8i,3.1598384777378747
ATSC8m,-368.76971704398164
ATSC8p,1.0141851199272478
ATSC8s,-53.86060762301224
ATSC8v,-83.14649430291152
AXp-0d,0.7155580094631719
AXp-1d,0.43671668245309064
AXp-2d,0.28581672735190944
AXp-3d,0.18047082098219064
AXp-4d,0.11413017480085637
AXp-5d,0.07331309040912243
AXp-6d,0.046969156575156726
AXp-7d,0.030249897038260445
GATS1Z,0.7672442885859756
GATS1c,1.1888573568442804
GATS1d,0.9494551356364481
GATS1i,1.1996423141550445
GATS1m,0.7539516152405348
GATS1p,1.2245628504517971
GATS1s,0.6177662919898106
GATS1v,0.9189877005611894
GATS2Z,0.7763831512786071
GATS2c,1.004067423625538
GATS2d,1.2825390468562277
GATS2i,0.9932084394200461
GATS2m,0.7748136541649655
GATS2p,0.8757888759755784
GATS2s,0.42391434147819684
GATS2v,0.9238383342012507
GATS3Z,1.3711445370910105
GATS3c,0.7676679534545008
GATS3d,1.348242891469764
GATS3i,1.2986823993470156
GATS3m,1.3378879171077565
GATS3p,1.4675016006715553
GATS3s,0.5847272885386252
GATS3v,1.1714813604506948
GATS4Z,1.2566629495400057
GATS4c,1.2602095511219111
GATS4d,1.0476872246696036
GATS4i,1.0817026615133365
GATS4m,1.249391143732273
GATS4p,1.0932916279301417
GATS4s,1.346999305685248
GATS4v,1.0838646505193577
GATS5Z,1.0454418734318371
GATS5c,1.0728593194328244
GATS5d,0.9994493392070486
GATS5i,0.9310657777168088
GATS5m,1.039023959378021
GATS5p,1.0718792135556678
GATS5s,1.146580636012992
GATS5v,0.9688798412107273
GATS6Z,0.8938098384195592
GATS6c,0.7427910323538203
GATS6d,0.8839237221652285
GATS6i,0.7883872441064533
GATS6m,0.8966995169587648
GATS6p,0.8401187640439027
GATS6s,0.7684623746621742
GATS6v,0.8954368225450346
GATS7Z,0.8259351297309249
GATS7c,0.7599946466232197
GATS7d,0.9211225884854931
GATS7i,0.934357494140382
GATS7m,0.8454463495206442
GATS7p,0.8666959495378821
GATS7s,0.8323361647865559
GATS7v,1.0036313877846805
GATS8Z,0.8652568917168205
GATS8c,1.1471950868424945
GATS8d,0.6938325991189428
GATS8i,0.8254374333013916
GATS8m,0.8952589999299587
GATS8p,0.675826261600201
GATS8s,1.5121521372827478
GATS8v,0.9852990594248084
MATS1Z,0.24977623875691457
MATS1c,-0.2711619624932247
MATS1d,0.19360074194296312
MATS1i,-0.0334717216411717
MATS1m,0.23682755304210953
MATS1p,-0.060850132738562726
MATS1s,-0.11225642567169843
MATS1v,0.014534652892669541
MATS2Z,0.07775553133791219
MATS2c,0.015625043128948683
MATS2d,-0.13736483780536654
MATS2i,0.09532454406670325
MATS2m,0.07554089416277353
MATS2p,0.09579901320682954
MATS2s,0.2513156434121426
MATS2v,-0.006973405529875137
MATS3Z,-0.15992092657830037
MATS3c,0.08678889932915812
MATS3d,-0.1863235883059672
MATS3i,-0.2347475707893973
MATS3m,-0.15395872135561894
MATS3p,-0.24259101179441026
MATS3s,0.06948284532469855
MATS3v,-0.15326328184108118
MATS4Z,-0.164984666852523
MATS4c,-0.22004108626099253
MATS4d,-0.019118942731277535
MATS4i,-0.12771714145504598
MATS4m,-0.16553153986428346
MATS4p,-0.06131104304502959
MATS4s,-0.19905146542324534
MATS4v,-0.11522255923248285
MATS5Z,0.06431956668923491
MATS5c,-0.15870418601616124
MATS5d,-0.03241032095657645
MATS5i,0.041290452133678775
MATS5m,0.06334108678944304
MATS5p,-0.0318266776046052
MATS5s,-0.13792281974162346
MATS5v,0.024303925145934706
MATS6Z,0.06425409870498869
MATS6c,0.35307677822882144
MATS6d,0.03518194436063005
MATS6i,0.1218764857229461
MATS6m,0.06852675988968256
MATS6p,0.08011330366451132
MATS6s,0.3923942152924118
MATS6v,0.08402585135153309
MATS7Z,-0.059794468530997985
MATS7c,-0.02177517687915765
MATS7d,-0.06896551724137932
MATS7i,-0.008929531268447371
MATS7m,-0.058880005724633956
MATS7p,-0.04962258385315827
MATS7s,-0.0624148275929237
MATS7v,-0.015280147523983422
MATS8Z,-0.14111415405303465
MATS8c,-0.1657492387642341
MATS8d,0.06815237108059088
MATS8i,0.03877851723237722
MATS8m,-0.14404254725269844
MATS8p,0.06610107023149912
MATS8s,-0.29475717449752814
MATS8v,-0.033372317542472246
NddssS,1
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,3
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,6
SM1_Dt,0.0
SddssS,-3.731877362055933
SdssSe,0
SdsssP,0
SpAD_A,28.40455562626544
SpAD_D,194.65548659184398
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,1.3130627991937514
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,658
TMWC10,120.81943911119015
TSRW10,56.53886186112519
VE1_Dt,4.635594440348171
VE2_Dt,0.2107088381976441
VE3_Dt,2.322221801503521
VR1_Dt,119.20816235165952
VR2_Dt,5.418552834166342
VR3_Dt,5.569328588755664
Xc-3dv,1.2209747033237748
Xc-4dv,0.04564354645876384
Xc-5dv,0.32052851461924253
Xc-6dv,0.03803628871563654
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.2347080484106438
Xch-7d,0.3378760550338197
Xp-0dv,12.514790308369017
Xp-1dv,8.291481162393273
Xp-2dv,7.096774601003994
Xp-3dv,5.635562115822586
Xp-4dv,4.068148238582411
Xp-5dv,3.091876831654143
Xp-6dv,2.021686124395805
Xp-7dv,1.328486518026724
Xpc-4d,4.814110355700986
Xpc-5d,6.37712036845081
Xpc-6d,9.766274548906638
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,38
nFRing,1
nHBAcc,4
nHBDon,0
nHRing,1
nSpiro,0
naRing,2
piPC10,6.512441595367846
AATS0dv,9.623456790123457
AATS0pe,6.604763888888889
AATS0se,8.047783916666665
AATS1dv,6.7105263157894735
AATS1pe,6.642665789473685
AATS1se,7.936390736842102
AATS2dv,7.44949494949495
AATS2pe,6.631869696969698
AATS2se,7.974807090909091
AATS3dv,4.814393939393939
AATS3pe,6.358153409090911
AATS3se,7.794902681818183
AATS4dv,4.053333333333333
AATS4pe,6.495472000000001
AATS4se,8.03339412
AATS5dv,4.376984126984127
AATS5pe,6.431198809523811
AATS5se,7.963319809523811
AATS6dv,5.904109589041096
AATS6pe,6.499268493150685
AATS6se,8.025052520547947
AATS7dv,3.913793103448276
AATS7pe,6.257991379310346
AATS7se,7.739522689655172
AATS8dv,3.6666666666666665
AATS8pe,6.387411764705883
AATS8se,7.921920470588234
AATSC0Z,11.070987654320989
AATSC0c,0.013057721328659124
AATSC0d,0.7006172839506172
AATSC0i,1.5977304351084496
AATSC0m,50.19890930478396
AATSC0p,0.30084206918325
AATSC0s,3.5829165052541105
AATSC0v,48.85256816909012
AATSC1Z,2.765269655620533
AATSC1c,-0.003540757341168845
AATSC1d,0.13564002599090313
AATSC1i,-0.05347878838157817
AATSC1m,11.88848485603477
AATSC1p,-0.018306279843144632
AATSC1s,-0.40220540035995955
AATSC1v,0.7100551212532016
AATSC2Z,0.8608305274971947
AATSC2c,0.00020402745892609192
AATSC2d,-0.09624017957351297
AATSC2i,0.15230292526820835
AATSC2m,3.7920704948793524
AATSC2p,0.028820373358856097
AATSC2s,0.9004429668099222
AATSC2v,-0.3406687690189351
AATSC3Z,-1.7704826038159367
AATSC3c,0.0011332652618611975
AATSC3d,-0.13054152637485972
AATSC3i,-0.3750633384179953
AATSC3m,-7.728559890011221
AATSC3p,-0.0729815819534886
AATSC3s,0.24895123334588087
AATSC3v,-7.487304923959889
AATSC4Z,-1.8265432098765433
AATSC4c,-0.0028732351852514843
AATSC4d,-0.013395061728395061
AATSC4i,-0.204057563987778
AATSC4m,-8.309502756728396
AATSC4p,-0.01844494105345001
AATSC4s,-0.7131847808599636
AATSC4v,-5.628917929521893
AATSC5Z,0.7120811287477953
AATSC5c,-0.0020723150346907138
AATSC5d,-0.02270723104056436
AATSC5i,0.0659710120533672
AATSC5m,3.1796534710097006
AATSC5p,-0.00957480354579763
AATSC5s,-0.4941659473034501
AATSC5v,1.1873091599682386
