DLiP-ID,C00176
DLiP-Mol-ID,31940
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C20H26N4O2S/c1-5-24(6-2)11-10-21-19(25)17-13-16-18(22-23(3)20(16)27-17)14-8-7-9-15(12-14)26-4/h7-9,12-13H,5-6,10-11H2,1-4H3,(H,21,25)"
Standard Inchi Key(RDKit),KMWZTMVYOZAHLB-UHFFFAOYSA-N
Canonical SMILES(RDKit),CCN(CC)CCNC(=O)c1cc2c(-c3cccc(OC)c3)nn(C)c2s1
SMILES(SDF),
MW(SDF),
MW(RDKit),386.521
MW Monoisotopic(RDKit),386.177647072
MolLogP(RDKit),3.382
XLogP(SDF),
XLogP(CDK),2.802
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),6
HBA Lipinski(RDKit),6
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),59.39
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),8
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),27
QED Weighted(RDKit),0.644734822625951
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,1726603.069522389
qed,0.6447348226259507
Chi0,19.388540578131753
Chi1,13.066411905563507
TPSA,59.39000000000001
Chi0n,16.281564128585785
Chi0v,17.09806070951351
Chi1n,9.184339787643932
Chi1v,10.000836368571658
Chi2n,6.316431132006126
Chi2v,7.347080013932492
Chi3n,4.686489371290445
Chi3v,5.88713532252627
Chi4n,3.090725701999
Chi4v,4.079167159736874
MolMR,110.70020000000005
MolWt,386.52100000000013
fr_SH,0
Kappa1,19.383479214094237
Kappa2,8.539403045819567
Kappa3,4.143384834275331
fr_ArN,0
fr_COO,0
fr_C_O,1
fr_C_S,0
fr_NH0,3
fr_NH1,1
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,927.3545206511183
MolLogP,3.3820000000000023
NOCount,6
fr_Ar_N,2
fr_COO2,0
fr_urea,0
BalabanJ,1.8181072916149146
SMR_VSA1,9.53140013787187
SMR_VSA2,0.0
SMR_VSA3,19.99718307830303
SMR_VSA4,7.04767198267719
SMR_VSA5,13.847474399381248
SMR_VSA6,33.288823164927834
SMR_VSA7,35.20898253600935
SMR_VSA8,0.0
SMR_VSA9,17.00689131982936
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,1
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,1
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,163.28700079760011
NHOHCount,1
PEOE_VSA1,14.953561288656857
PEOE_VSA2,9.476340119217006
PEOE_VSA3,0.0
PEOE_VSA4,5.098681808301038
PEOE_VSA5,11.336785877934737
PEOE_VSA6,25.980208536304467
PEOE_VSA7,31.28861401720998
PEOE_VSA8,31.08686050066413
PEOE_VSA9,11.986944734978833
RingCount,3
SMR_VSA10,27.460586241371605
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,386.17764707200007
NumHDonors,1
PEOE_VSA10,16.273836247752932
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,5.907179729351506
PEOE_VSA14,0.0
SlogP_VSA1,10.05365155780638
SlogP_VSA2,53.87639736857605
SlogP_VSA3,7.04767198267719
SlogP_VSA4,0.0
SlogP_VSA5,23.519158777154367
SlogP_VSA6,30.33183534230805
