DLiP-ID,T001M4
DLiP-Mol-ID,17381
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C20H24F3N3O5S/c21-20(22,23)14-4-3-5-15(12-14)32(29,30)26-17(19(27)28)11-13-6-7-18(16(25)10-13)31-9-2-1-8-24/h3-7,10,12,17,26H,1-2,8-9,11,24-25H2,(H,27,28)/t17-/m0/s1"
Standard Inchi Key(RDKit),FQPKIJJOVFKDLD-KRWDZBQOSA-N
Canonical SMILES(RDKit),NCCCCOc1ccc(C[C@H](NS(=O)(=O)c2cccc(C(F)(F)F)c2)C(=O)O)cc1N
SMILES(SDF),
MW(SDF),
MW(RDKit),475.489
MW Monoisotopic(RDKit),475.138876528
MolLogP(RDKit),2.3795
XLogP(SDF),
XLogP(CDK),0.0210000000000004
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),6
HBA Lipinski(RDKit),8
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),4
HBD Lipinski(RDKit),6
PSA(SDF),
PSA(RDKit),144.74
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,1
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),11
nRings(SDF),
nRings(RDKit),2
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),32
QED Weighted(RDKit),0.288400174718614
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Integrins
Common Target Pref Name,Integrins
RDKit Descriptors
Ipc,5840304.9650645675
qed,0.28840017471861384
Chi0,23.940946820939047
Chi1,14.935707400771351
TPSA,144.73999999999998
Chi0n,16.931385064675954
Chi0v,17.74788164560368
Chi1n,9.574535008183636
Chi1v,11.05769825577803
Chi2n,6.958248434044592
Chi2v,8.672228790617691
Chi3n,4.437221038439379
Chi3v,5.906576388772413
Chi4n,2.7948604819699483
Chi4v,4.029497905471881
MolMR,111.53110000000005
MolWt,475.48900000000015
fr_SH,0
Kappa1,25.43076957125839
Kappa2,10.65887392439803
Kappa3,7.1066716431744945
fr_ArN,1
fr_COO,1
fr_C_O,1
fr_C_S,0
fr_NH0,0
fr_NH1,1
fr_NH2,2
fr_N_O,0
fr_azo,0
BertzCT,1045.0161206593234
MolLogP,2.3794999999999997
NOCount,8
fr_Ar_N,0
fr_COO2,1
fr_urea,0
BalabanJ,2.158334970224473
SMR_VSA1,36.226969660065976
SMR_VSA2,0.0
SMR_VSA3,4.722094864452088
SMR_VSA4,5.733667477162185
SMR_VSA5,36.37608769088724
SMR_VSA6,18.885305847587677
SMR_VSA7,53.59147246262526
SMR_VSA8,0.0
SMR_VSA9,5.749511833283905
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,1
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,182.96436100130776
NHOHCount,6
PEOE_VSA1,21.310725302965125
PEOE_VSA2,4.794537184071822
PEOE_VSA3,8.417796984328938
PEOE_VSA4,17.893340007476546
PEOE_VSA5,0.0
PEOE_VSA6,12.13273413692322
PEOE_VSA7,61.702508108695646
PEOE_VSA8,0.0
PEOE_VSA9,22.75320320641125
RingCount,2
SMR_VSA10,21.679982716042996
fr_Al_COO,1
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,475.13887652799997
NumHDonors,4
PEOE_VSA10,11.791352662431866
PEOE_VSA11,0.0
PEOE_VSA12,10.023291153407584
PEOE_VSA13,0.0
PEOE_VSA14,12.145603805395325
SlogP_VSA1,20.92629277257651
SlogP_VSA2,38.68710886669494
SlogP_VSA3,27.41494847784889
SlogP_VSA4,0.0
SlogP_VSA5,23.96854622924601
SlogP_VSA6,47.360052954749044
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
fr_amidine,0
fr_aniline,1
fr_benzene,2
fr_epoxide,0
fr_guanido,0
fr_halogen,3
fr_hdrzine,0
fr_hdrzone,0
fr_isocyan,0
fr_lactone,0
fr_methoxy,0
fr_nitrile,0
fr_nitroso,0
fr_oxazole,0
fr_sulfide,0
fr_sulfone,0
EState_VSA1,38.66967075516564
