DLiP-ID,P00086
DLiP-Mol-ID,23915
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C22H26F3N3O3/c1-15(29)31-20-14-28(13-16-6-3-2-4-7-16)11-10-19(20)27-21(30)26-18-9-5-8-17(12-18)22(23,24)25/h2-9,12,15,19-20,29H,10-11,13-14H2,1H3,(H2,26,27,30)/t15-,19-,20-/m0/s1"
Standard Inchi Key(RDKit),KGJIMOVTOXSTNJ-YSSFQJQWSA-N
Canonical SMILES(RDKit),C[C@@H](O)O[C@H]1CN(Cc2ccccc2)CC[C@@H]1NC(=O)Nc1cccc(C(F)(F)F)c1
SMILES(SDF),
MW(SDF),
MW(RDKit),437.462
MW Monoisotopic(RDKit),437.192626352
MolLogP(RDKit),3.8249
XLogP(SDF),
XLogP(CDK),3.324
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),4
HBA Lipinski(RDKit),6
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),3
HBD Lipinski(RDKit),3
PSA(SDF),
PSA(RDKit),73.83
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),6
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),31
QED Weighted(RDKit),0.600994527902077
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,DCN1/UBC12
Common Target Pref Name,DCN1/UBE2M
RDKit Descriptors
Ipc,6181968.607412395
qed,0.6009945279020767
Chi0,22.43251065250177
Chi1,14.70252850384656
TPSA,73.83
Chi0n,17.10144754597703
Chi0v,17.10144754597703
Chi1n,10.050817079542131
Chi1v,10.050817079542131
Chi2n,7.566752260361068
Chi2v,7.566752260361068
Chi3n,5.028254622502951
Chi3v,5.028254622502951
Chi4n,3.630576316139491
Chi4v,3.630576316139491
MolMR,110.27620000000005
MolWt,437.4620000000001
fr_SH,0
