DLiP-ID,T0014J
DLiP-Mol-ID,13767
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C22H22ClN3O4S/c1-24-19-4-2-3-15(25-19)9-11-30-16-7-5-14(6-8-16)13-18(22(28)29)26-21(27)20-17(23)10-12-31-20/h2-8,10,12,18H,9,11,13H2,1H3,(H,24,25)(H,26,27)(H,28,29)/t18-/m0/s1"
Standard Inchi Key(RDKit),DEASIAFXABQVBE-SFHVURJKSA-N
Canonical SMILES(RDKit),CNc1cccc(CCOc2ccc(C[C@H](NC(=O)c3sccc3Cl)C(=O)O)cc2)n1
SMILES(SDF),
MW(SDF),
MW(RDKit),459.955
MW Monoisotopic(RDKit),459.101954864
MolLogP(RDKit),3.8854
XLogP(SDF),
XLogP(CDK),1.247
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),6
HBA Lipinski(RDKit),7
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),3
HBD Lipinski(RDKit),3
PSA(SDF),
PSA(RDKit),100.55
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),10
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),31
QED Weighted(RDKit),0.425033871764427
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Integrins
Common Target Pref Name,Integrins
RDKit Descriptors
Ipc,10595627.679304333
qed,0.4250338717644273
Chi0,22.21696770287794
Chi1,14.956728795830728
TPSA,100.55000000000001
Chi0n,16.800207861320498
Chi0v,18.372633388266678
Chi1n,9.580774555342998
Chi1v,10.838391839607121
Chi2n,6.6726486892502495
Chi2v,7.995964893826143
Chi3n,4.4798415667565505
Chi3v,5.820041866121263
Chi4n,2.868595794054655
Chi4v,3.9125410949898267
MolMR,121.34770000000003
MolWt,459.9550000000001
fr_SH,0
Kappa1,22.582207134148387
Kappa2,10.787112104781773
Kappa3,6.437472836680419
fr_ArN,0
fr_COO,1
fr_C_O,2
fr_C_S,0
fr_NH0,1
fr_NH1,2
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,1039.2450967568473
MolLogP,3.8854000000000024
NOCount,7
fr_Ar_N,1
fr_COO2,1
fr_urea,0
BalabanJ,1.532989718642532
SMR_VSA1,19.432464716784395
SMR_VSA2,0.0
SMR_VSA3,10.30076712495354
SMR_VSA4,0.0
SMR_VSA5,18.88348407499998
SMR_VSA6,18.97134255119644
SMR_VSA7,75.06815931214688
SMR_VSA8,0.0
SMR_VSA9,5.749511833283905
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
