DLiP-ID,C000P0
DLiP-Mol-ID,31144
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C14H14ClN3O2S/c1-8-4-3-5-10(9(8)2)16-12-6-11(15)17-14(18-12)21-7-13(19)20/h3-6H,7H2,1-2H3,(H,19,20)(H,16,17,18)"
Standard Inchi Key(RDKit),SZRPDCCEHVWOJX-UHFFFAOYSA-N
Canonical SMILES(RDKit),Cc1cccc(Nc2cc(Cl)nc(SCC(=O)O)n2)c1C
SMILES(SDF),
MW(SDF),
MW(RDKit),323.805
MW Monoisotopic(RDKit),323.049525368
MolLogP(RDKit),3.66714
XLogP(SDF),
XLogP(CDK),2.991
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),5
HBA Lipinski(RDKit),5
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),2
HBD Lipinski(RDKit),2
PSA(SDF),
PSA(RDKit),75.11
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),5
nRings(SDF),
nRings(RDKit),2
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),21
QED Weighted(RDKit),0.496580626379221
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,43902.53446335858
qed,0.49658062637922074
Chi0,15.405412915006313
Chi1,9.952397498181154
TPSA,75.11
Chi0n,11.552609698381879
Chi0v,13.125035225328059
Chi1n,6.178860245952378
Chi1v,7.542423278615094
Chi2n,4.413367714761254
Chi2v,5.743115096802685
Chi3n,2.8664808921279263
Chi3v,3.892166480669735
Chi4n,1.6761388686835934
Chi4v,2.488024883139951
MolMR,84.60050000000003
MolWt,323.80500000000006
fr_SH,0
Kappa1,15.596050379966318
Kappa2,6.777437388171286
Kappa3,4.338486239193418
fr_ArN,0
fr_COO,1
fr_C_O,1
fr_C_S,0
fr_NH0,2
fr_NH1,1
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,679.263850353474
MolLogP,3.6671400000000007
NOCount,5
fr_Ar_N,2
fr_COO2,1
fr_urea,0
BalabanJ,2.2320858032627453
SMR_VSA1,9.901064578912528
SMR_VSA2,0.0
SMR_VSA3,9.967957041894417
SMR_VSA4,0.0
SMR_VSA5,19.003910881201953
SMR_VSA6,11.06964221075312
SMR_VSA7,40.54548107413322
SMR_VSA8,0.0
SMR_VSA9,0.0
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,131.31955603313517
NHOHCount,2
PEOE_VSA1,10.423315998847038
PEOE_VSA2,4.794537184071822
PEOE_VSA3,9.967957041894417
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,35.49555897654685
PEOE_VSA7,31.040744451236847
PEOE_VSA8,11.753753343145172
PEOE_VSA9,5.752853606746789
RingCount,2
SMR_VSA10,40.83737918009407
fr_Al_COO,1
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,323.049525368
NumHDonors,2
PEOE_VSA10,10.97097259472782
PEOE_VSA11,5.156436481820707
PEOE_VSA12,0.0
PEOE_VSA13,0.0
