DLiP-ID,T003DY
NumAliphaticHeterocycles,1
NumSaturatedHeterocycles,0
Mordred Descriptors
MW,447.1906542800007
MZ,0.67816091954023
Mi,1.12900614058485
Mm,0.6423637527668603
Mp,0.6757983171587859
Mv,0.6452045137109851
SZ,39.333333333333336
Si,65.4823561539213
Sm,37.257097660477896
Sp,39.196302395209585
Sv,37.421861795237135
nB,0
nC,24
nF,0
nH,25
nI,0
nN,5
nO,4
nP,0
nS,0
nX,0
ABC,26.260410159824964
AMW,7.710183694482771
IC0,1.6209957324359745
IC1,3.841242861392748
IC2,4.878172005070495
IC3,5.547636167541365
IC4,5.582118926162054
IC5,5.582118926162054
MID,68.58461671546812
Mpe,0.9814739688979041
Mse,1.012695582288972
NdO,1
NdS,0
NsF,0
NsI,0
NtN,0
SMR,120.07750000000004
SdO,11.444964276427449
SdS,0
Spe,56.925490196078435
SsF,0
SsI,0
Sse,58.73634377276038
StN,0
fMF,0.5
nBr,0
nCl,0
AMID,2.078321718650549
BIC0,0.2627253543693064
BIC1,0.6225752923244287
BIC2,0.7906371639736545
BIC3,0.8991415886326855
BIC4,0.9047304343014138
BIC5,0.9047304343014138
CIC0,4.236985262691597
CIC1,2.016738133734824
CIC2,0.9798089900570766
CIC3,0.3103448275862073
CIC4,0.2758620689655178
CIC5,0.2758620689655178
GGI1,6.5
GGI2,2.88888888888889
GGI3,1.638888888888889
GGI4,1.4888888888888892
GGI5,0.8786111111111111
GGI6,0.5863038548752835
GGI7,0.5547406462585034
GGI8,0.2829821743512219
GGI9,0.15125000000000005
JGI1,0.17567567567567566
JGI2,0.056644880174291964
JGI3,0.03486997635933807
JGI4,0.03462532299741603
JGI5,0.02091931216931217
JGI6,0.013634973369192636
JGI7,0.013868516156462585
JGI8,0.008085204981463484
JGI9,0.005401785714285714
MIC0,15.381106293085692
MIC1,36.93462234901484
MIC2,43.82978711413648
MIC3,44.88402078301056
MIC4,44.91877940370022
MIC5,44.91877940370022
MPC2,51
MPC3,66
MPC4,87
MPC5,104
MPC6,111
MPC7,126
MPC8,142
MPC9,145
Mare,0.9955172413793104
NaaN,4
NaaO,2
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,1
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.16351381855879604
RPCG,0.10311991456935593
SIC0,0.2767157718306448
SIC1,0.6557281193960404
SIC2,0.8327394727172994
SIC3,0.9470218787250523
SIC4,0.9529083366444909
SIC5,0.9529083366444909
SaaN,17.419596101978577
SaaO,10.792827957286509
SaaS,0
Sare,57.74
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,9.387219014747533
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,94.01775248128652
TIC1,222.7920859607794
TIC2,282.9339762940887
TIC3,321.76289771739914
TIC4,323.76289771739914
TIC5,323.76289771739914
Vabc,382.05793089875164
WPol,47
apol,65.457825
bpol,33.410175
nRot,9
ABCGG,19.01909648599742
ATS0Z,1390.0
ATS0d,201.0
ATS0i,9464.011304026228
ATS0m,5492.592753000001
ATS0p,86.67173862122499
ATS0s,245.52777777777777
ATS0v,13023.633226723015
ATS1Z,1619.0
ATS1d,255.0
ATS1i,9131.687517129156
ATS1m,6181.5803650000025
ATS1p,112.34745941600005
ATS1s,201.86111111111114
ATS1v,16757.49269404257
ATS2Z,2381.0
ATS2d,401.0
ATS2i,16702.207576964942
ATS2m,8907.357095000003
ATS2p,171.46387038479205
ATS2s,351.1944444444444
ATS2v,24660.882808747865
ATS3Z,2333.0
ATS3d,436.0
ATS3i,23049.065220503875
ATS3m,8345.992099000003
ATS3p,192.39453762437594
ATS3s,374.66666666666663
ATS3v,26346.968452474015
ATS4Z,2262.0
ATS4d,429.0
ATS4i,23907.116118284634
ATS4m,7952.693078999999
ATS4p,188.20036409752706
ATS4s,389.16666666666663
ATS4v,25498.42733388246
ATS5Z,2212.0
ATS5d,399.0
ATS5i,22572.43740424378
ATS5m,7850.200609999998
ATS5p,171.07075296637603
ATS5s,407.9166666666667
ATS5v,23718.96269457814
ATS6Z,2269.0
ATS6d,372.0
ATS6i,20899.48620298898
ATS6m,8208.557511
ATS6p,156.42402347867804
ATS6s,449.38888888888886
ATS6v,22261.479617339624
ATS7Z,2115.0
ATS7d,333.0
ATS7i,19434.385544908528
ATS7m,7705.607236000001
ATS7p,142.918916445527
ATS7s,414.4722222222222
ATS7v,20252.068477227676
ATS8Z,1806.0
ATS8d,297.0
ATS8i,17714.579987080924
ATS8m,6605.709638999999
ATS8p,128.103903192621
ATS8s,329.61111111111114
ATS8v,17800.727671368782
C1SP1,0
C1SP2,4
C1SP3,1
C2SP1,0
C2SP2,8
C2SP3,7
C3SP2,2
C3SP3,1
C4SP3,0
FCSP3,0.375
GGI10,0.12591164166921742
JGI10,0.005036465666768698
JGT10,0.36876211326420705
Kier1,24.68371073776479
Kier2,11.82314494425221
Kier3,6.6115702479338845
MAXdO,11.444964276427449
MID_C,50.82225656965707
MID_N,10.267544775258965
MID_O,7.494815370552064
MID_X,0.0
MID_h,17.76236014581103
MINdO,11.444964276427449
MPC10,139
MWC01,37.0
MWC02,5.176149732573829
MWC03,6.018593214496234
MWC04,6.8885724595653635
MWC05,7.745435610274381
MWC06,8.617762246337932
MWC07,9.48044384215367
MWC08,10.353320361711043
MWC09,11.21891675481818
MWC10,12.091901205204898
NaaCH,6
NaaNH,0
NaaSe,0
NaaaC,2
NaasC,6
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,3.9402000000000026
SRW02,4.31748811353631
SRW03,0.0
SRW04,5.631211781821365
SRW05,3.044522437723423
SRW06,7.122059881629142
SRW07,5.2832037287379885
SRW08,8.698013622083925
SRW09,7.260522598089852
SRW10,10.32137518064285
SaaCH,11.154622486334036
SaaNH,0
SaaSe,0
SaaaC,1.358512412155486
SaasC,5.245678661403684
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.8847732272172328
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,3.365796754607033
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.398788536574435
VE1_D,5.666624894112822
VE2_A,0.13329662232043743
VE2_D,0.17171590588220673
VE3_A,2.6752516388889527
VE3_D,2.928516152206221
VR1_A,739.115312252819
VR1_D,223.6538352395301
VR2_A,22.397433704630878
VR2_D,6.777388946652428
VR3_A,7.799376415479086
VR3_D,6.604021946603679
WPath,3822
Xc-3d,2.020620726159658
Xc-4d,0.0
Xc-5d,0.25
Xc-6d,0.0
Xp-0d,22.622745096813755
Xp-1d,16.13616292858424
Xp-2d,14.609227473274172
Xp-3d,11.930007011898558
Xp-4d,10.264521284063091
Xp-5d,8.007197134166251
Xp-6d,5.651153079640788
Xp-7d,4.197770888685333
ZMIC0,108.12087491262878
ZMIC1,48.71326694359862
ZMIC2,29.809102040112702
ZMIC3,25.033227116593164
ZMIC4,24.90019328917497
ZMIC5,24.90019328917497
nAcid,1
nAtom,58
nBase,0
nRing,5
piPC1,3.901972669574645
piPC2,4.499809670330265
piPC3,5.056245805348308
piPC4,5.6343430749189185
piPC5,6.052089168924417
piPC6,6.310003501867606
piPC7,6.656033401633704
piPC8,7.007420309236396
piPC9,7.10071664629276
AATS0Z,23.96551724137931
AATS0d,3.4655172413793105
AATS0i,163.17260869010738
AATS0m,94.69987505172415
AATS0p,1.4943403210556032
AATS0s,4.23323754789272
AATS0v,224.54540046074163
AATS1Z,26.112903225806452
AATS1d,4.112903225806452
AATS1i,147.28528253434123
AATS1m,99.70290911290327
AATS1p,1.8120557970322588
AATS1s,3.2558243727598573
AATS1v,270.282140226493
AATS2Z,21.844036697247706
AATS2d,3.6788990825688073
AATS2i,153.2312621739903
AATS2m,81.7188724311927
AATS2p,1.573063031053138
AATS2s,3.2219673802242608
AATS2v,226.2466312729162
AATS3Z,16.20138888888889
AATS3d,3.0277777777777777
AATS3i,160.0629529201658
AATS3m,57.9582784652778
AATS3p,1.3360731779470552
AATS3s,2.6018518518518516
AATS3v,182.96505869773623
AATS4Z,15.283783783783784
AATS4d,2.8986486486486487
AATS4i,161.53456836678805
AATS4m,53.734412695945935
AATS4p,1.2716240817400477
AATS4s,2.6295045045045042
AATS4v,172.2866711748815
AATS5Z,15.913669064748202
AATS5d,2.870503597122302
AATS5i,162.39163600175382
AATS5m,56.47626338129495
AATS5p,1.2307248414847196
AATS5s,2.934652278177458
AATS5v,170.64001938545422
AATS6Z,17.7265625
AATS6d,2.90625
AATS6i,163.2772359608514
AATS6m,64.1293555546875
AATS6p,1.2220626834271722
AATS6s,3.510850694444444
AATS6v,173.91780951046582
AATS7Z,17.923728813559322
AATS7d,2.8220338983050848
AATS7i,164.69818258397058
AATS7m,65.30175623728815
AATS7p,1.2111772580129407
AATS7s,3.5124764595103573
AATS7v,171.62769895955657
AATS8Z,16.72222222222222
AATS8d,2.75
AATS8i,164.0238887692678
AATS8m,61.16397813888888
AATS8p,1.1861472517835279
AATS8s,3.0519547325102883
AATS8v,164.82155251267392
AMID_C,1.540068380898699
AMID_N,0.3111377204623929
AMID_O,0.22711561728945648
AMID_X,0.0
AMID_h,0.5382533377518494
ATS0dv,488.0
ATS0pe,370.6024
ATS0se,453.34902799999986
ATS1dv,501.0
ATS1pe,410.4266
ATS1se,488.1237159999998
ATS2dv,676.0
ATS2pe,702.1204999999999
ATS2se,847.9194679999998
ATS3dv,517.0
ATS3pe,890.8459999999999
ATS3se,1100.111532
ATS4dv,496.0
ATS4pe,916.0980000000001
ATS4se,1133.3393959999996
ATS5dv,548.0
ATS5pe,873.196
ATS5se,1079.546824
ATS6dv,675.0
ATS6pe,827.5305999999998
ATS6se,1016.777908
ATS7dv,686.0
ATS7pe,759.9131999999998
ATS7se,933.411344
ATS8dv,532.0
ATS8pe,671.4566999999997
ATS8se,831.8840440000001
ATSC0Z,429.7241379310344
ATSC0c,1.3395650994478692
ATSC0d,32.01724137931034
ATSC0i,90.10681551845553
ATSC0m,2039.9759422241375
ATSC0p,12.79713769483491
ATSC0s,73.6882183908046
ATSC0v,2797.921759107361
ATSC1Z,25.087990487514933
ATSC1c,-0.8202940792461652
ATSC1d,7.205707491082045
ATSC1i,-9.482098248827056
ATSC1m,118.7616679845421
ATSC1p,-0.15159454942137207
ATSC1s,0.2753335975690333
ATSC1v,58.506821353607286
ATSC2Z,35.311533888228325
ATSC2c,0.3199729585548762
ATSC2d,-3.446195005945301
ATSC2i,-12.302983409005098
ATSC2m,150.2964452511891
ATSC2p,-2.207894550868871
ATSC2s,31.528942066323154
ATSC2v,-362.4691133912928
ATSC3Z,-72.03923900118905
ATSC3c,-0.1073014045865818
ATSC3d,-4.732461355529131
ATSC3i,-3.8890023531779883
ATSC3m,-330.0944369185493
ATSC3p,0.4406240884785416
ATSC3s,-23.469695468357777
ATSC3v,-45.469071924294596
ATSC4Z,-150.05469678953625
ATSC4c,0.012836481558187843
ATSC4d,-8.612960760998812
ATSC4i,-7.480514721670913
ATSC4m,-709.3612162615932
ATSC4p,-2.90171543373278
ATSC4s,-24.372043863125906
ATSC4v,-703.8982211934912
ATSC5Z,-88.64922711058267
ATSC5c,-0.30970966101505376
ATSC5d,-5.093043995243757
ATSC5i,-13.648291909033983
ATSC5m,-412.1779956406064
ATSC5p,-1.8540245493826732
ATSC5s,-17.082301162637073
ATSC5v,-331.26624988516096
ATSC6Z,1.8846611177170267
ATSC6c,0.0952908513807813
ATSC6d,-2.693222354340071
ATSC6i,-7.1780746185692825
ATSC6m,3.167074350178325
ATSC6p,-0.6433849830658619
ATSC6s,20.200521865504037
ATSC6v,-182.1428990962451
ATSC7Z,89.2164090368609
ATSC7c,0.14845440554973438
ATSC7d,0.8614744351961947
ATSC7i,-3.7498144829408857
ATSC7m,402.7655273198573
ATSC7p,-0.2681307650539456
ATSC7s,32.826364116792156
ATSC7v,34.15663994867498
ATSC8Z,204.65160523186685
ATSC8c,0.17249591012599572
ATSC8d,4.002378121284185
ATSC8i,6.3625468879079685
ATSC8m,953.6977371688464
ATSC8p,-0.017263683806942876
ATSC8s,33.66245541022591
ATSC8v,487.3920883701403
AXp-0d,0.6855377302064775
AXp-1d,0.43611251158335784
AXp-2d,0.2864554406524348
AXp-3d,0.180757681998463
AXp-4d,0.117983003265093
AXp-5d,0.07699228013621395
AXp-6d,0.05091128900577287
AXp-7d,0.03331564197369312
GATS1Z,0.7380954229891128
GATS1c,1.5462191802946148
GATS1d,0.8183594767835739
GATS1i,1.2840854654876157
GATS1m,0.743056404286326
GATS1p,1.0824136142563017
GATS1s,0.6745855234647277
GATS1v,0.94602362542234
GATS2Z,0.8177638001174949
GATS2c,0.7457008468554628
GATS2d,1.1841383705592032
GATS2i,1.1811081481882295
GATS2m,0.8264371588646907
GATS2p,1.1267874956577706
GATS2s,0.42027639745608597
GATS2v,1.0486939219520932
GATS3Z,1.0118652369871075
GATS3c,0.7867419178397994
GATS3d,1.0879554837551608
GATS3i,1.0287117145097222
GATS3m,1.0126033010283515
GATS3p,0.984611942925739
GATS3s,0.9171485680798471
GATS3v,1.0051365153851164
GATS4Z,1.0974435256151676
GATS4c,0.8466003222396954
GATS4d,1.0765947692442037
GATS4i,1.0374749047443537
GATS4m,1.0990287746979777
GATS4p,1.0694612963311765
GATS4s,0.8632517907967827
GATS4v,1.0874337989005967
GATS5Z,1.0864339823278595
GATS5c,1.1113245907500902
GATS5d,1.063051335990981
GATS5i,1.0331220210321046
GATS5m,1.0830711831144855
GATS5p,1.0320589909565159
GATS5s,1.1283728062687997
GATS5v,1.0210843155944176
GATS6Z,1.0300576251805489
GATS6c,1.1653013173146687
GATS6d,1.0292306138933764
GATS6i,1.0021584795625416
GATS6m,1.025693060071611
GATS6p,0.974741616254652
GATS6s,1.1428359038352802
GATS6v,0.9684744719210779
GATS7Z,0.9228821719722874
GATS7c,1.0341454751484076
GATS7d,0.9052326058979765
GATS7i,1.0140687428051085
GATS7m,0.9238816311353033
GATS7p,0.9441481575412239
GATS7s,0.963725072564396
GATS7v,0.9324719014512387
GATS8Z,0.757171802278928
GATS8c,0.8378551931293114
GATS8d,0.8736612218033867
GATS8i,0.9156707822765172
GATS8m,0.761779884589732
GATS8p,0.9699769432712949
GATS8s,0.6514716746500631
GATS8v,0.8984918875934247
MATS1Z,0.0546150620466866
MATS1c,-0.5728515030000492
MATS1d,0.2105372869873365
MATS1i,-0.09844260862700636
MATS1m,0.0544612426985957
MATS1p,-0.011081716809810826
MATS1s,0.0034954046289372006
MATS1v,0.01956172917978673
MATS2Z,0.04372485014996051
MATS2c,0.1271015797605724
MATS2d,-0.057273989318867825
MATS2i,-0.07265312388205446
MATS2m,0.03920352863773526
MATS2p,-0.09180513643266883
MATS2s,0.22767368545265654
MATS2v,-0.06893454849224288
MATS3Z,-0.06752193334403253
MATS3c,-0.032263173555082285
MATS3d,-0.05953449410638425
MATS3i,-0.0173838540023063
MATS3m,-0.0651746429979477
MATS3p,0.013868225491109354
MATS3s,-0.1282847108031853
MATS3v,-0.006545548204724686
MATS4Z,-0.1368441142153227
MATS4c,0.0037553330145336347
MATS4d,-0.10542287036632758
MATS4i,-0.03253419899186569
MATS4m,-0.13627264092752003
MATS4p,-0.08886039817453967
MATS4s,-0.129616464984102
MATS4v,-0.09859175107557742
MATS5Z,-0.08607923483071997
MATS5c,-0.09647263085435448
MATS5d,-0.06637533269022908
MATS5i,-0.06320244136767268
MATS5m,-0.08430880828893562
MATS5p,-0.06045271785509607
MATS5s,-0.09673007202286994
MATS5v,-0.04940317024166964
MATS6Z,0.0019872913657519105
MATS6c,0.03223334726301361
MATS6d,-0.038115912762520195
MATS6i,-0.03609677073620498
MATS6m,0.000703479161308108
MATS6p,-0.022781173994039734
MATS6s,0.12421743489253291
MATS6v,-0.029498144787049818
MATS7Z,0.10204717255711604
MATS7c,0.054472242239155165
MATS7d,0.013225267654226332
MATS7i,-0.02045493608920686
MATS7m,0.09704501527768532
MATS7p,-0.01029863794941153
MATS7s,0.21896298871565661
MATS7v,0.006000474055172024
MATS8Z,0.2557582458079971
MATS8c,0.0691543042687914
MATS8d,0.06713336923353078
MATS8i,0.03792080886480188
MATS8m,0.2510671799588363
MATS8p,-0.0007244774434025875
MATS8s,0.2453307422500395
MATS8v,0.09355072283976262
MAXaaN,4.724788062709203
MAXaaO,5.432392355102943
MAXsOH,9.387219014747533
MINaaN,4.0903511012863465
MINaaO,5.360435602183566
MINsOH,9.387219014747533
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,8
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,9
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,43.60954903383773
SpAD_D,477.9398943164589
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,5.8567635053590035
SssNH2,0
SsssAs,0
SsssCH,-0.3078746097487437
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,1041
TMWC10,147.59109542713554
TSRW10,84.67839734426485
VE1_Dt,5.641635183236765
VE2_Dt,0.1709586419162656
VE3_Dt,2.92409641806776
VR1_Dt,226.67722645308965
VR2_Dt,6.869006862214838
VR3_Dt,6.617449564182365
Xc-3dv,0.8130988876612368
Xc-4dv,0.0
Xc-5dv,0.08614881114810535
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.23570226039551584
Xch-6d,0.552749430154621
Xch-7d,0.7296247576864746
Xp-0dv,18.159118982711146
Xp-1dv,11.229304889241106
Xp-2dv,8.37697895227565
Xp-3dv,5.964037580193974
Xp-4dv,4.265337167129539
Xp-5dv,2.8942646317136913
Xp-6dv,1.7132891338152512
Xp-7dv,1.0934299153389424
Xpc-4d,4.149091315755668
Xpc-5d,6.611355929334334
Xpc-6d,9.105816271749816
n3Ring,0
n4Ring,0
n5Ring,2
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,62
nFRing,2
nHBAcc,8
nHBDon,2
nHRing,4
nSpiro,0
naRing,4
piPC10,7.341180014893612
AATS0dv,8.413793103448276
AATS0pe,6.389696551724137
AATS0se,7.8163625517241355
AATS1dv,8.080645161290322
AATS1pe,6.619783870967742
AATS1se,7.872963161290319
AATS2dv,6.201834862385321
AATS2pe,6.441472477064219
AATS2se,7.779077688073393
AATS3dv,3.5902777777777777
AATS3pe,6.186430555555555
AATS3se,7.639663416666666
AATS4dv,3.3513513513513513
AATS4pe,6.189851351351352
AATS4se,7.657698621621619
AATS5dv,3.9424460431654675
AATS5pe,6.281985611510792
AATS5se,7.766523913669065
AATS6dv,5.2734375
AATS6pe,6.465082812499999
AATS6se,7.94357740625
AATS7dv,5.813559322033898
AATS7pe,6.4399423728813545
AATS7se,7.910265627118644
AATS8dv,4.925925925925926
AATS8pe,6.217191666666664
AATS8se,7.702630037037038
AATSC0Z,7.409036860879904
AATSC0c,0.023095949990480504
AATSC0d,0.5520214030915576
AATSC0i,1.5535657848009574
AATSC0m,35.17199900386444
AATSC0p,0.22064030508336052
AATSC0s,1.2704865239793894
AATSC0v,48.24003032943726
AATSC1Z,0.40464500786314406
AATSC1c,-0.013230549665260728
AATSC1d,0.11622108856583943
AATSC1i,-0.15293706852946864
AATSC1m,1.9155107739442274
AATSC1p,-0.0024450733777640656
AATSC1s,0.004440864476919892
AATSC1v,0.9436584089291498
AATSC2Z,0.3239590264975076
AATSC2c,0.0029355317298612495
AATSC2d,-0.0316164679444523
AATSC2i,-0.11287140742206511
AATSC2m,1.3788664701943956
AATSC2p,-0.020255913310723586
AATSC2s,0.2892563492323225
AATSC2v,-3.3254047100118607
AATSC3Z,-0.5002724930638128
AATSC3c,-0.0007451486429623736
AATSC3d,-0.0328643149689523
AATSC3i,-0.027006960785958253
AATSC3m,-2.292322478601037
AATSC3p,0.0030598895033232057
AATSC3s,-0.1629839963080401
AATSC3v,-0.31575744391871247
AATSC4Z,-1.0138830864157855
AATSC4c,8.673298350126922e-05
AATSC4d,-0.05819568081755954
AATSC4i,-0.05054401838966833
AATSC4m,-4.792981190956711
