DLiP-ID,T000QX
JGI6,0.012758881330309904
JGI7,0.008680555555555556
JGI8,0.010418241370622323
JGI9,0.007031250000000001
MIC0,16.918495658347787
MIC1,34.26948593515788
MIC2,41.19350893952376
MIC3,42.22013116174598
MIC4,42.264931161745984
MIC5,42.264931161745984
MPC2,37
MPC3,46
MPC4,54
MPC5,63
MPC6,56
MPC7,59
MPC8,62
MPC9,67
Mare,1.0092444444444448
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,2
NssS,0
NtCH,0
NtsC,0
RNCG,0.1887998018946323
RPCG,0.10153194286445147
SIC0,0.30636145131080794
SIC1,0.6470760944782649
SIC2,0.8057729061653991
SIC3,0.9028864530826994
SIC4,0.9109792486591411
SIC5,0.9109792486591411
SaaN,0
SaaO,0
SaaS,0
Sare,45.41600000000002
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,10.684145266684821
SssS,0
StCH,0
StsC,0
TIC0,75.7121438239791
TIC1,159.91410838596175
TIC2,199.13338933483533
TIC3,223.13338933483533
TIC4,225.13338933483533
TIC5,225.13338933483533
Vabc,320.4411177310804
WPol,37
apol,50.36406699999999
bpol,27.661932999999994
nRot,5
ABCGG,14.989571312976187
ATS0Z,1138.0
ATS0d,149.0
ATS0i,7390.367382840732
ATS0m,4537.526941149772
ATS0p,66.73981019213097
ATS0s,275.6666666666667
ATS0v,10166.647737407884
ATS1Z,1243.0
ATS1d,186.0
ATS1i,6917.094243158496
ATS1m,4762.636715835204
ATS1p,83.55089988000006
ATS1s,161.97222222222223
ATS1v,12623.751438246287
ATS2Z,1777.0
ATS2d,278.0
ATS2i,12493.154266659536
ATS2m,6641.751392670397
ATS2p,119.34496232024499
ATS2s,282.7222222222222
ATS2v,17730.06681122125
ATS3Z,1916.0
ATS3d,305.0
ATS3i,16528.591661727492
ATS3m,6994.211690931198
ATS3p,132.39212227803694
ATS3s,374.3333333333332
ATS3v,19183.442386588675
ATS4Z,1714.0
ATS4d,262.0
ATS4i,16059.465146289034
ATS4m,6176.715152105601
ATS4p,120.00608589188602
ATS4s,411.11111111111103
ATS4v,17034.36574969826
ATS5Z,1492.0
ATS5d,237.0
ATS5i,15799.668064437674
ATS5m,5359.137312686396
ATS5p,105.75142511007398
ATS5s,349.2777777777777
ATS5v,15016.834984637031
ATS6Z,1347.0
ATS6d,218.0
ATS6i,12150.985787819784
ATS6m,4918.348526670402
ATS6p,96.78279928988601
ATS6s,271.3888888888889
ATS6v,13998.011128826454
ATS7Z,1269.0
ATS7d,201.0
ATS7i,10610.127350021343
ATS7m,4595.3118175216005
ATS7p,99.32039320854699
ATS7s,245.11111111111114
ATS7v,13939.122924232819
ATS8Z,1105.0
ATS8d,196.0
ATS8i,12451.031279614777
ATS8m,3879.314584686401
ATS8p,95.58427627958399
ATS8s,216.7777777777778
ATS8v,12577.620811713696
C1SP1,0
C1SP2,2
C1SP3,5
C2SP1,0
C2SP2,11
C2SP3,0
C3SP2,1
C3SP3,0
C4SP3,0
FCSP3,0.2631578947368421
GGI10,0.07846138149168452
JGI10,0.0052307587661123015
JGT10,0.3834422296112717
Kier1,20.727040816326532
Kier2,10.51862673484295
Kier3,6.260869565217392
MAXdO,12.067181967767528
MAXsF,13.611853264037322
MID_C,39.274557456771326
MID_N,4.226647142336381
MID_O,7.590398820319376
MID_X,1.7681455243700535
MID_h,13.585191487025808
MINdO,12.025488224405557
MINsF,13.611853264037322
MPC10,70
MWC01,28.0
MWC02,4.875197323201151
MWC03,5.6937321388027
MWC04,6.532334292222349
MWC05,7.362010551259734
MWC06,8.202208436436448
MWC07,9.035391569511642
MWC08,9.876270506242575
MWC09,10.711011975617623
MWC10,11.552386533851141
NaaCH,8
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,4
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,2
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,2.3156
SRW02,4.04305126783455
SRW03,0.0
SRW04,5.3230099791384085
SRW05,0.0
SRW06,6.799055862058796
SRW07,0.0
SRW08,8.355379895253634
SRW09,0.0
SRW10,9.94879547024067
SaaCH,12.3207123908941
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,0.4130758250708453
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.6208373306587582
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.6192789098727953
SssPH,0
SssSe,0
SsssB,0
SsssN,1.700890968060257
SsssP,0
VE1_A,4.38793444848771
VE1_D,5.027406669557807
VE2_A,0.1687667095572196
VE2_D,0.19336179498299255
VE3_A,2.434370048515642
VE3_D,2.5704157235332805
VR1_A,251.81864588086293
VR1_D,151.149771476451
VR2_A,9.685332533879343
VR2_D,5.813452749094269
VR3_A,6.4842206142569445
VR3_D,5.97378265435266
WPath,2038
Xc-3d,1.4181045018050316
Xc-4d,0.0
Xc-5d,0.31030121992763315
Xc-6d,0.0
Xp-0d,18.355160383312146
Xp-1d,12.631030293135236
Xp-2d,10.978057285363784
Xp-3d,9.064996364801724
Xp-4d,7.084241178240148
Xp-5d,5.42551613891041
Xp-6d,3.115913530135312
Xp-7d,2.136420556295295
ZMIC0,83.67901575216764
ZMIC1,47.62273086456295
ZMIC2,29.966823277264016
ZMIC3,26.62321651375827
ZMIC4,26.468023042810284
ZMIC5,26.468023042810284
nAcid,0
nAtom,45
nBase,0
nRing,3
piPC1,3.6109179126442243
piPC2,4.110873864173311
piPC3,4.574710978503383
piPC4,5.0089672369955585
piPC5,5.45157479039808
piPC6,5.405488741609826
piPC7,5.6406873557566835
piPC8,5.890866976154708
piPC9,6.136984337735965
AATS0Z,25.288888888888888
AATS0d,3.311111111111111
AATS0i,164.2303862853496
AATS0m,100.8339320255505
AATS0p,1.483106893158466
AATS0s,6.125925925925927
AATS0v,225.92550527573076
AATS1Z,26.4468085106383
AATS1d,3.9574468085106385
AATS1i,147.17221793954246
AATS1m,101.33269608160009
AATS1p,1.7776787208510652
AATS1s,3.4462174940898347
AATS1v,268.5904561328997
AATS2Z,22.2125
AATS2d,3.475
AATS2i,156.1644283332442
AATS2m,83.02189240837995
AATS2p,1.4918120290030623
AATS2s,3.5340277777777773
AATS2v,221.62583514026565
AATS3Z,18.784313725490197
AATS3d,2.9901960784313726
AATS3i,162.04501629144602
AATS3m,68.57070285226665
AATS3p,1.2979619831180091
AATS3s,3.6699346405228743
AATS3v,188.07296457439878
AATS4Z,17.31313131313131
AATS4d,2.6464646464646466
AATS4i,162.2168196594852
AATS4m,62.39106214248082
AATS4p,1.2121826857766265
AATS4s,4.152637485970819
AATS4v,172.06430050200262
AATS5Z,15.705263157894738
AATS5d,2.4947368421052634
AATS5i,166.3122954151334
AATS5m,56.41197171248838
AATS5p,1.1131728958955156
AATS5s,3.6766081871345024
AATS5v,158.0719472067056
AATS6Z,17.96
AATS6d,2.9066666666666667
AATS6i,162.0131438375971
AATS6m,65.57798035560536
AATS6p,1.2904373238651468
AATS6s,3.6185185185185187
AATS6v,186.64014838435273
AATS7Z,18.66176470588235
AATS7d,2.9558823529411766
AATS7i,156.0312845591374
AATS7m,67.57811496355295
AATS7p,1.4605940177727499
AATS7s,3.6045751633986933
AATS7v,204.98710182695322
AATS8Z,14.166666666666666
AATS8d,2.5128205128205128
AATS8i,159.6286061489074
AATS8m,49.73480236777437
AATS8p,1.225439439481846
AATS8s,2.7792022792022797
AATS8v,161.2515488681243
AMID_C,1.5105599021835125
AMID_N,0.16256335162832233
AMID_O,0.29193841616612987
AMID_X,0.0680055970911559
AMID_h,0.522507364885608
ATS0dv,422.0
ATS0pe,297.1654999999999
ATS0se,360.7307559999999
ATS1dv,373.0
ATS1pe,313.2490000000001
ATS1se,372.0854039999997
ATS2dv,501.0
ATS2pe,532.6192000000001
ATS2se,641.8100199999997
ATS3dv,535.0
ATS3pe,669.6898000000003
ATS3se,816.9546879999999
ATS4dv,475.0
ATS4pe,641.9039000000001
ATS4se,786.728088
ATS5dv,410.0
ATS5pe,604.7011999999999
ATS5se,751.7256360000001
ATS6dv,362.0
ATS6pe,486.24810000000014
ATS6se,597.7402599999999
ATS7dv,324.0
ATS7pe,437.9341000000001
ATS7se,531.8649319999998
ATS8dv,268.0
ATS8pe,471.0902
ATS8se,586.448828
ATSC0Z,352.5777777777776
ATSC0c,1.107946176283955
ATSC0d,23.999999999999993
ATSC0i,87.05237617436451
ATSC0m,1683.5574044847885
ATSC0p,10.37227141923124
ATSC0s,111.31111111111107
ATSC0v,2159.0439790436444
ATSC1Z,16.218765432098756
ATSC1c,-0.5166471397311253
ATSC1d,4.888888888888893
ATSC1i,-14.315389852590537
ATSC1m,75.39212046482632
ATSC1p,-1.0334208309377821
ATSC1s,-3.678641975308641
ATSC1v,-49.665410828725456
ATSC2Z,-35.227160493827185
ATSC2c,-0.17606867223751305
ATSC2d,-6.444444444444447
ATSC2i,-13.15676898841119
ATSC2m,-161.38718401952434
ATSC2p,-0.8840767417173854
ATSC2s,-2.245679012345679
ATSC2v,-184.94763972007465
ATSC3Z,-63.709629629629625
ATSC3c,0.15046263623794232
ATSC3d,-10.0
ATSC3i,-3.273382892740619
ATSC3m,-295.49686706132786
ATSC3p,-0.21008907210617556
ATSC3s,-10.245925925925928
ATSC3v,-172.83112183944274
ATSC4Z,-63.226666666666674
ATSC4c,-0.06305351088085696
ATSC4d,-1.3333333333333321
ATSC4i,-15.95927749674657
ATSC4m,-307.35268116164605
ATSC4p,-4.201864112751025
ATSC4s,10.47851851851852
ATSC4v,-787.9311929243787
ATSC5Z,75.26913580246914
ATSC5c,0.184992924020485
ATSC5d,9.222222222222223
ATSC5i,15.29456232902244
ATSC5m,366.5292574782383
ATSC5p,3.954892912591635
ATSC5s,-20.097530864197523
ATSC5v,866.8417388656947
ATSC6Z,-9.385185185185193
ATSC6c,-0.1904247136206697
ATSC6d,-2.000000000000001
ATSC6i,10.8199216958273
ATSC6m,-18.520241672860564
ATSC6p,3.787167566671769
ATSC6s,-16.87037037037037
ATSC6v,576.8414491278377
ATSC7Z,-126.00641975308642
ATSC7c,-0.08866144626025271
ATSC7d,-5.111111111111113
ATSC7i,-7.816884192403285
ATSC7m,-610.3113702736963
ATSC7p,-2.4360371042272764
ATSC7s,-10.425679012345677
ATSC7v,-753.9450591296236
ATSC8Z,1.5096296296296279
ATSC8c,0.2859912848849555
ATSC8d,1.0000000000000016
ATSC8i,-13.34308418693409
ATSC8m,-16.547686965794586
ATSC8p,-3.720195224471846
ATSC8s,3.4977777777777828
ATSC8v,-596.8721770063592
AXp-0d,0.7059677070504672
AXp-1d,0.45110822475482987
AXp-2d,0.29670425095577796
AXp-3d,0.19706513836525485
AXp-4d,0.13118965144889164
AXp-5d,0.08611930379222874
AXp-6d,0.05564131303813057
AXp-7d,0.036210517903310084
GATS1Z,0.6956666335882166
GATS1c,1.4553664198647775
GATS1d,0.8386524822695037
GATS1i,1.2055297281965112
GATS1m,0.6985117812842642
GATS1p,1.1592212619583933
GATS1s,0.5374474881383723
GATS1v,0.9835028481443591
GATS2Z,0.9297239379805879
GATS2c,1.3124218320742382
GATS2d,1.2833333333333337
GATS2i,1.0659419192192647
GATS2m,0.9237041342463501
GATS2p,1.031852772193007
GATS2s,0.634657616290677
GATS2v,0.9812050671696525
GATS3Z,1.0424066260816698
GATS3c,1.1408503102503444
GATS3d,1.2851307189542487
GATS3i,1.0032032037252505
GATS3m,1.03719771878462
GATS3p,0.9641131716271912
GATS3s,0.9737423617879974
GATS3v,0.975965470079853
GATS4Z,1.0658010840791634
GATS4c,1.0693060323118952
GATS4d,0.953703703703704
GATS4i,1.0882536994968484
GATS4m,1.0672810532689447
GATS4p,1.160483138693059
GATS4s,1.1843681373527652
GATS4v,1.13205593403041
GATS5Z,0.9576386447020114
GATS5c,1.0151531688792241
GATS5d,0.7815789473684213
GATS5i,0.7531643223500185
GATS5m,0.9492068476033889
GATS5p,0.761544563483671
GATS5s,1.2890218659045298
GATS5v,0.7887598265360406
GATS6Z,1.005017017521745
GATS6c,1.2505339312406372
GATS6d,1.136666666666667
GATS6i,0.7980752637160795
GATS6m,0.9891544651057033
GATS6p,0.7457680836534977
GATS6s,1.0420243561589142
GATS6v,0.8013481755454288
GATS7Z,1.1029689828786682
GATS7c,0.7497342206031888
GATS7d,1.0110294117647063
GATS7i,1.195820163887369
GATS7m,1.1146069585110858
GATS7p,1.1979049610219736
GATS7s,0.9394560379552105
GATS7v,1.221435271853353
GATS8Z,0.9263640683028057
GATS8c,0.4356585724320005
GATS8d,0.7638888888888892
GATS8i,1.0191101354001324
GATS8m,0.9419139772827514
GATS8p,1.2338951174872526
GATS8s,0.5880056923179304
GATS8v,1.2215299164208377
MATS1Z,0.044043062778428906
MATS1c,-0.44646767654436936
MATS1d,0.195035460992908
MATS1i,-0.1574480207122094
MATS1m,0.04287584428877117
MATS1p,-0.09539332673027234
MATS1s,-0.03164198060512354
MATS1v,-0.022024557884363336
MATS2Z,-0.0562011534098072
MATS2c,-0.08938938574234359
MATS2d,-0.15104166666666677
MATS2i,-0.08501413610075212
MATS2m,-0.05392170814559396
MATS2p,-0.04794448073292774
MATS2s,-0.011348323018566584
MATS2v,-0.048184774535544095
MATS3Z,-0.07971911820318701
MATS3c,0.05991317649878712
MATS3d,-0.18382352941176477
MATS3i,-0.01658931754614746
MATS3m,-0.07743499837470229
MATS3p,-0.008935974734435692
MATS3s,-0.04060925627987272
MATS3v,-0.035316105221119845
MATS4Z,-0.08151221021509694
MATS4c,-0.025868302429774764
MATS4d,-0.025252525252525238
MATS4i,-0.08333163737478726
MATS4m,-0.08298247733770509
MATS4p,-0.18413885983810926
MATS4s,0.042789645305117474
MATS4v,-0.16588385679711717
MATS5Z,0.1011232227802584
MATS5c,0.07909068964117257
MATS5d,0.18201754385964916
MATS5i,0.08322337655272409
MATS5m,0.10312634514325214
MATS5p,0.18061331518414303
MATS5s,-0.08552500236416555
MATS5v,0.19018104712611555
MATS6Z,-0.015971259296609124
MATS6c,-0.10312308541522462
MATS6d,-0.05000000000000004
MATS6i,0.07457525345997568
MATS6m,-0.00660039567056933
MATS6p,0.21907453518715164
MATS6s,-0.09093631463365943
MATS6v,0.16030468709118695
MATS7Z,-0.23650555015905278
MATS7c,-0.052956557965937595
MATS7d,-0.14093137254901972
MATS7i,-0.059423283956555786
MATS7m,-0.23989827930424903
MATS7p,-0.1554224058202427
MATS7s,-0.06198254905875308
MATS7v,-0.23109035070576614
MATS8Z,0.0024702072162049457
MATS8c,0.14891966377139815
MATS8d,0.024038461538461585
MATS8i,-0.08842875430936924
MATS8m,-0.005670577347012206
MATS8p,-0.206923477887152
MATS8s,0.018128906429964554
MATS8v,-0.15949157878702164
MAXssO,5.480014849501682
MINssO,5.204130417183139
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,5
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,33.88404052940213
SpAD_D,323.9148872272634
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,2.1782105138655354
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,568
TMWC10,127.84054332714535
TSRW10,60.46929247452606
VE1_Dt,5.0159873402091195
VE2_Dt,0.19292259000804307
VE3_Dt,2.5681417244731164
VR1_Dt,152.77089890755897
VR2_Dt,5.875803804136884
VR3_Dt,5.984450851445876
Xc-3dv,0.5054821289047745
Xc-4dv,0.0
Xc-5dv,0.06275477220183268
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.2687287392826324
Xch-7d,0.308222551062439
Xp-0dv,14.112507289814385
Xp-1dv,8.275713270597318
Xp-2dv,5.740182091058604
Xp-3dv,3.9567685579563237
Xp-4dv,2.5273858427397964
Xp-5dv,1.591036270412892
Xp-6dv,0.6971050485182176
Xp-7dv,0.4017553163268669
Xpc-4d,3.3288479759793144
Xpc-5d,4.797039106101969
Xpc-6d,6.432205098505048
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,47
nFRing,0
nHBAcc,4
nHBDon,1
nHRing,1
nSpiro,0
naRing,2
piPC10,6.3854051693641924
AATS0dv,9.377777777777778
AATS0pe,6.603677777777776
AATS0se,8.01623902222222
AATS1dv,7.9361702127659575
AATS1pe,6.664872340425534
AATS1se,7.916710723404249
AATS2dv,6.2625
AATS2pe,6.657740000000001
AATS2se,8.022625249999995
AATS3dv,5.245098039215686
AATS3pe,6.5655862745098075
AATS3se,8.00935968627451
AATS4dv,4.797979797979798
AATS4pe,6.483877777777779
AATS4se,7.946748363636363
AATS5dv,4.315789473684211
AATS5pe,6.365275789473682
AATS5se,7.912901431578948
AATS6dv,4.826666666666667
AATS6pe,6.483308000000002
AATS6se,7.969870133333332
AATS7dv,4.764705882352941
AATS7pe,6.4402073529411785
AATS7se,7.821543117647057
AATS8dv,3.4358974358974357
AATS8pe,6.039617948717948
AATS8se,7.518574717948718
AATSC0Z,7.835061728395058
AATSC0c,0.024621026139643447
AATSC0d,0.5333333333333332
AATSC0i,1.9344972483192113
AATSC0m,37.41238676632864
AATSC0p,0.2304949204273609
AATSC0s,2.4735802469135795
AATSC0v,47.978755089858765
AATSC1Z,0.34508011557656926
AATSC1c,-0.010992492334704793
AATSC1d,0.10401891252955091
AATSC1i,-0.30458276282107527
AATSC1m,1.6040876694643897
AATSC1p,-0.021987677253995364
AATSC1s,-0.07826897819805619
AATSC1v,-1.0567108686962863
AATSC2Z,-0.4403395061728398
AATSC2c,-0.002200858402968913
AATSC2d,-0.08055555555555559
AATSC2i,-0.1644596123551399
AATSC2m,-2.0173398002440543
AATSC2p,-0.011050959271467316
AATSC2s,-0.02807098765432099
AATSC2v,-2.311845496500933
AATSC3Z,-0.6246042120551923
AATSC3c,0.001475123884685709
AATSC3d,-0.09803921568627451
AATSC3i,-0.03209198914451587
AATSC3m,-2.897028108444391
AATSC3p,-0.002059696785354662
AATSC3s,-0.1004502541757444
AATSC3v,-1.6944227631317916
AATSC4Z,-0.6386531986531987
AATSC4c,-0.0006369041503116865
AATSC4d,-0.013468013468013455
AATSC4i,-0.1612048231994603
AATSC4m,-3.1045725369863235
AATSC4p,-0.04244307184596995
AATSC4s,0.10584362139917697
AATSC4v,-7.958900938630088
AATSC5Z,0.7923066926575698
