DLiP-ID,T006ZS
AATSC4d,-0.10696806067737562
AATSC4i,-0.2740053634720251
AATSC4m,3.97529845987679
AATSC4p,-0.03656215713982479
AATSC4s,-0.3094339031582421
AATSC4v,-6.554436275494532
AATSC5Z,-1.5450552333129015
AATSC5c,0.0021473487404148326
AATSC5d,-0.0852282004405817
AATSC5i,-0.023479622122183623
AATSC5m,-7.229503733244646
AATSC5p,-0.01480174652976287
AATSC5s,0.18584915792273893
AATSC5v,-3.6702828551018496
AATSC6Z,-1.8576283819864723
AATSC6c,-0.002753216096986051
AATSC6d,-0.03921546813812744
AATSC6i,-0.11047841827291918
AATSC6m,-8.716826999001537
AATSC6p,-0.026205715013729085
AATSC6s,-0.3184739648182278
AATSC6v,-8.6331096398198
AATSC7Z,1.4187572312210757
AATSC7c,0.002052411474390706
AATSC7d,0.07561354129583484
AATSC7i,-0.08393199511071268
AATSC7m,6.443000866122283
AATSC7p,-0.02158890491333891
AATSC7s,-0.08384952550343736
AATSC7v,0.9304993969974478
AATSC8Z,1.4866360926713156
AATSC8c,-0.0012371330982776832
AATSC8d,0.03721581192106606
AATSC8i,0.08711791910875447
AATSC8m,7.239630067726981
AATSC8p,0.05045169972414472
AATSC8s,-0.12535593673578752
AATSC8v,10.543139821029067
ATS0are,338.6824999999999
ATS1are,353.4039
ATS2are,582.6800000000001
ATS3are,763.606
ATS4are,837.2141
ATS5are,844.5779999999999
ATS6are,801.5219999999999
ATS7are,772.197
ATS8are,611.3299999999999
ATSC0dv,216.4053109713487
ATSC0pe,7.18256981132075
ATSC0se,5.267678452830188
ATSC1dv,66.90038192933649
ATSC1pe,-0.1727177287290808
ATSC1se,-0.19089707369170494
ATSC2dv,43.39334326613312
ATSC2pe,1.7996561765752959
ATSC2se,1.2813036667853337
ATSC3dv,-25.775553885438764
ATSC3pe,0.2108651477394116
ATSC3se,-0.09145175080099675
ATSC4dv,-109.3852212245472
ATSC4pe,-0.423106514773932
ATSC4se,0.15235089960839723
ATSC5dv,-83.4030782889214
ATSC5pe,-1.8557072623709459
ATSC5se,-1.065582796724815
ATSC6dv,-85.91294296551209
ATSC6pe,-4.137796902812386
ATSC6se,-2.6297598106087565
ATSC7dv,48.33536823877393
ATSC7pe,2.5931615877536367
ATSC7se,1.9501399629761542
ATSC8dv,31.8244399614994
ATSC8pe,-0.11162869348523831
ATSC8se,-0.7186792865788472
AXp-0dv,0.5920168275320798
AXp-1dv,0.3118459803821812
AXp-2dv,0.16673984178623205
AXp-3dv,0.09051105074321691
AXp-4dv,0.04945424903436427
AXp-5dv,0.02603492542982623
AXp-6dv,0.015417725371029443
AXp-7dv,0.007601883840950501
BertzCT,1202.6514203981947
ECIndex,807
ETA_eta,27.944142655165457
GATS1dv,0.47569839366814265
GATS1pe,0.637347980443031
GATS1se,0.6555686263305128
GATS2dv,0.76219154063031
GATS2pe,0.5596286349761637
GATS2se,0.5364779106660257
GATS3dv,0.9905673919141367
GATS3pe,0.8407173062605114
GATS3se,0.8592847637233451
GATS4dv,1.1953916244465568
GATS4pe,1.0583821691245119
GATS4se,1.0603615916221922
GATS5dv,1.1908767708418413
GATS5pe,1.1479356325299306
GATS5se,1.115579656183443
GATS6dv,1.1319557073360544
GATS6pe,1.225799737250451
GATS6se,1.1884624483649768
GATS7dv,0.876103101844078
GATS7pe,0.826708593648618
GATS7se,0.8092351558511912
GATS8dv,0.9081106654418573
GATS8pe,0.9423774964490178
GATS8se,0.9638039488514906
LogEE_A,4.377801598219731
LogEE_D,206.06837626844677
MATS1dv,0.29790230414818697
MATS1pe,-0.023172358698929016
MATS1se,-0.03492152445680564
MATS2dv,0.11551629182889797
MATS2pe,0.14434366484189728
MATS2se,0.14012668700040387
MATS3dv,-0.0521711717395417
MATS3pe,0.012859244324869462
MATS3se,-0.007604370465798187
MATS4dv,-0.20450093994652604
MATS4pe,-0.02383276499085983
MATS4se,0.011701198312537109
MATS5dv,-0.15358131925481436
MATS5pe,-0.10295651655848653
MATS5se,-0.08061060338949354
MATS6dv,-0.16438287853003355
MATS6pe,-0.23853670414317996
MATS6se,-0.2067105901263124
MATS7dv,0.09248323583896283
MATS7pe,0.14949119857309115
MATS7se,0.15328950611743883
MATS8dv,0.07641322910801901
MATS8pe,-0.008075542066110268
MATS8se,-0.07089107608799106
MAXaaCH,1.760804148820022
MAXaasC,0.8269855177942231
MAXaasN,1.2760305598802866
MAXdssC,-0.6689907344939805
MAXsCH3,1.9441559082174715
MAXssNH,2.4750600732206975
MDEC-11,0.16666666666666669
MDEC-12,3.0605634485650604
MDEC-13,3.2539891262782143
MDEC-22,9.166114278750465
MDEC-23,24.906861433812267
MDEC-33,12.940312779984463
MDEN-22,0.09999999999999998
MDEN-23,0.6666666666666667
MDEO-11,0.9729506266807925
MINaaCH,1.5047441267400474
MINaasC,0.025979991382922396
MINaasN,1.2760305598802866
MINdssC,-1.192708536353016
MINsCH3,1.5883225748841383
MINssNH,2.4750600732206975
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.7226890756302518
SM1_Dzi,1.6316073250770273
SM1_Dzm,2.7469323863970496
SM1_Dzp,-5.415832603645182
SM1_Dzv,-2.38737453748717
SddssSe,0
SpAD_Dt,614.7628181626488
SpAbs_A,39.96289329120674
SpAbs_D,412.13675253689337
SpMAD_A,1.2488404153502106
SpMAD_D,12.879273516777925
SpMax_A,2.4265526357702676
SpMax_D,206.06837626844677
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,101.29
TpiPC10,8.652908915401047
VAdjMat,6.087462841250339
VE1_DzZ,5.590780931586844
VE1_Dzi,5.587858054158036
VE1_Dzm,5.590836180240842
VE1_Dzp,5.583067841225537
VE1_Dzv,5.58523857190079
VE2_DzZ,0.17471190411208887
VE2_Dzi,0.17462056419243863
VE2_Dzm,0.17471363063252632
VE2_Dzp,0.17447087003829803
VE2_Dzv,0.1745387053718997
VE3_DzZ,2.8842697887514457
VE3_Dzi,2.8837468489733307
VE3_Dzm,2.8842796708022167
VE3_Dzp,2.8828892274527935
VE3_Dzv,2.883277957958976
VR1_DzZ,203.71434477060916
VR1_Dzi,204.51843348480833
VR1_Dzm,203.6971105309442
VR1_Dzp,206.10993638846165
VR1_Dzv,205.38353621010322
VR2_DzZ,6.366073274081536
VR2_Dzi,6.39120104640026
VR2_Dzm,6.365534704092006
VR2_Dzp,6.4409355121394265
VR2_Dzv,6.4182355065657255
VR3_DzZ,6.479869551622368
VR3_Dzi,6.483808920516252
VR3_Dzm,6.479784948013652
VR3_Dzp,6.491560508031766
VR3_Dzv,6.488029949316898
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.06626779572375283
Xch-7dv,0.1378627459550593
Xpc-4dv,2.2200895647952295
Xpc-5dv,3.0280074874241683
Xpc-6dv,3.68250533687404
Zagreb1,164.0
Zagreb2,193.0
fragCpx,164.09
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,18
nBondsD,3
nBondsM,21
nBondsO,34
nBondsS,34
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,9
naHRing,1
AATS0are,6.390235849056602
AATS1are,6.425525454545455
AATS2are,6.333478260869566
AATS3are,6.310793388429752
AATS4are,6.390947328244275
AATS5are,6.350210526315789
AATS6are,6.2618906249999995
AATS7are,6.0327890625
AATS8are,5.9934313725490185
AATSC0dv,4.0831190749311075
AATSC0pe,0.13552018511925942
AATSC0se,0.09939015948736203
AATSC1dv,1.2163705805333906
AATSC1pe,-0.003140322340528742
AATSC1se,-0.0034708558853037263
AATSC2dv,0.4716667746318818
AATSC2pe,0.01956148018016626
AATSC2se,0.0139272137694058
AATSC3dv,-0.21302110649122946
AATSC3pe,0.0017426871714000959
AATSC3se,-0.0007557995933966673
AATSC4dv,-0.8350016887370015
AATSC4pe,-0.00322982072346513
AATSC4se,0.0011629839664763148
AATSC5dv,-0.6270908142024166
AATSC5pe,-0.013952686183240194
AATSC5se,-0.008011900727254249
AATSC6dv,-0.6711948669180632
AATSC6pe,-0.03232653830322177
AATSC6se,-0.02054499852038091
AATSC7dv,0.37762006436542134
AATSC7pe,0.020259074904325287
AATSC7se,0.015235468460751205
AATSC8dv,0.31200431334803336
AATSC8pe,-0.0010943989557376304
AATSC8se,-0.007045875358616149
AETA_eta,0.8732544579739205
ATSC0are,7.082407547169809
ATSC1are,-0.15118141687433057
ATSC2are,2.0021623709505167
ATSC3are,0.4525657885368469
ATSC4are,-1.4962111071555666
ATSC5are,-1.4545736561053715
ATSC6are,-4.130761623353504
ATSC7are,1.5877421502313922
ATSC8are,-0.4062182983268127
BCUTZ-1h,17.002127284342954
BCUTZ-1l,5.680576676161062
BCUTc-1h,0.4623725443753786
BCUTc-1l,-0.4269460496059661
BCUTd-1h,3.276729817426266
BCUTd-1l,0.9725042409233551
BCUTi-1h,14.692678045264561
BCUTi-1l,10.94145460933304
BCUTm-1h,35.45152849764977
BCUTm-1l,11.692167494673907
BCUTp-1h,2.2127148452869556
BCUTp-1l,0.74137325854793
BCUTs-1h,7.010466492851572
BCUTs-1l,1.2546125830599426
BCUTv-1h,22.457066864260582
BCUTv-1l,14.700465952411342
BalabanJ,1.5349906551933665
Diameter,15
ETA_beta,41.75
GATS1are,0.6674135191984895
GATS2are,0.5578068179612174
GATS3are,0.8300133143753589
GATS4are,1.1433387284992544
GATS5are,1.1866244407376998
GATS6are,1.272483959723748
GATS7are,0.850067353142626
GATS8are,0.9484600183508477
HybRatio,0.21739130434782608
Lipinski,True
LogEE_Dt,307.3814090813244
MATS1are,-0.020569828809751233
MATS2are,0.16285699729382971
MATS3are,0.02798925287554381
MATS4are,-0.08547055702888402
MATS5are,-0.0818425273857059
MATS6are,-0.24149887919868407
MATS7are,0.09282500049617991
MATS8are,-0.02980260771929571
MAXssCH2,0.6506843142417293
MAXsssCH,-1.1938083690266235
MINssCH2,0.040094324766943634
MINsssCH,-1.1938083690266235
NsssssAs,0
RotRatio,0.20588235294117646
SM1_Dzpe,1.9045123018762689
SM1_Dzse,1.8343365255357489
SMR_VSA1,14.69560176298435
SMR_VSA2,0.0
SMR_VSA3,15.097273347452553
SMR_VSA4,7.04767198267719
SMR_VSA5,25.807221274690605
SMR_VSA6,0.0
SMR_VSA7,85.75083823254182
SMR_VSA8,0.0
SMR_VSA9,11.126902983393991
SpAD_DzZ,325.2201377778467
SpAD_Dzi,324.3054517004616
SpAD_Dzm,325.13430340737574
SpAD_Dzp,391.6385785892697
SpAD_Dzv,370.88457741544335
SpAbs_Dt,614.7628181626486
SpDiam_A,4.853105271540537
SpDiam_D,314.8767237734423
SpMAD_Dt,19.211338067582776
SpMax_Dt,307.3814090813244
SsssssAs,0
VE1_Dzpe,5.588192011565896
VE1_Dzse,5.588260802314461
VE2_Dzpe,0.17463100036143425
VE2_Dzse,0.1746331500723269
VE3_Dzpe,2.883806612021276
VE3_Dzse,2.8838189219642807
VMcGowan,332.95000000000095
VR1_Dzpe,204.32156635615422
VR1_Dzse,204.31601171323388
VR2_Dzpe,6.385048948629819
VR2_Dzse,6.384875366038559
VR3_Dzpe,6.4828458682515695
VR3_Dzse,6.4828186820933755
mZagreb1,12.333333333333332
mZagreb2,7.138888888888887
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,11
nBondsKS,44
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.13363033107867564
AATSC1are,-0.0027487530340787377
AATSC2are,0.021762634466853444
AATSC3are,0.0037402131284036935
AATSC4are,-0.0114214588332486
AATSC5are,-0.010936644030867455
AATSC6are,-0.03227157518244925
AATSC7are,0.012404235548682752
AATSC8are,-0.00398253233653738
AETA_beta,1.3046875
BCUTdv-1h,6.024609982447248
BCUTdv-1l,0.7730833712270206
BCUTpe-1h,3.502002453901871
BCUTpe-1l,2.229191465556502
BCUTse-1h,3.7148472864234883
BCUTse-1l,2.425069527836004
ETA_alpha,15.461904761904762
ETA_dBeta,2.25
ETA_eta_B,0.6917604541622815
ETA_eta_F,36.475923107609425
ETA_eta_L,6.925810210014217
ETA_eta_R,64.42006576277488
ETA_psi_1,0.5514605978260873
LabuteASA,194.153102038993
LogEE_DzZ,162.69515292253678
LogEE_Dzi,162.19734929370938
LogEE_Dzm,162.65299334076278
LogEE_Dzp,194.97306545031526
LogEE_Dzv,185.0692614362393
PEOE_VSA1,10.423315998847038
PEOE_VSA2,9.589074368143644
PEOE_VSA3,9.476340119217006
PEOE_VSA4,5.098681808301038
PEOE_VSA5,0.0
PEOE_VSA6,60.4574523224637
PEOE_VSA7,35.243910234940216
PEOE_VSA8,13.4684936056032
PEOE_VSA9,27.36901318248972
SM1_Dzare,1.9330759478893131
SpAD_Dzpe,327.7189955125272
SpAD_Dzse,329.25025549821675
SpAbs_DzZ,322.69147750176626
SpAbs_Dzi,322.8777952910193
SpAbs_Dzm,322.58270228816593
SpAbs_Dzp,395.3619635042757
SpAbs_Dzv,372.52589740996586
SpDiam_Dt,444.0965193278268
SpMAD_DzZ,10.163129305557709
SpMAD_Dzi,10.134545365639426
SpMAD_Dzm,10.160446981480492
SpMAD_Dzp,12.238705580914678
SpMAD_Dzv,11.590143044232605
SpMax_DzZ,162.69515292253678
SpMax_Dzi,162.19734929370938
SpMax_Dzm,162.65299334076278
SpMax_Dzp,194.97306545031526
SpMax_Dzv,185.0692614362393
VE1_Dzare,5.587629723330335
VE2_Dzare,0.17461342885407297
VE3_Dzare,2.8837059861792804
VR1_Dzare,204.39292797524203
VR2_Dzare,6.3872789992263135
VR3_Dzare,6.483195068589716
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,18
nAromBond,18
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4831845238095238
AETA_dBeta,0.0703125
AETA_eta_B,0.021617514192571297
AETA_eta_F,1.1398725971127945
AETA_eta_L,0.21643156906294428
AETA_eta_R,2.013127055086715
BCUTare-1h,3.5558316269757566
BCUTare-1l,2.1795317469001314
ETA_beta_s,19.75
ETA_dPsi_A,0.16253940217391272
ETA_dPsi_B,0.0
ETA_eta_BR,0.9497604541622815
ETA_eta_FL,8.296642898196598
ETA_eta_RL,15.222453108210814
LogEE_Dzpe,163.91901376569726
LogEE_Dzse,164.68245076553134
PEOE_VSA10,6.041840829147961
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,11.466446624403513
SlogP_VSA1,10.876055499058339
SlogP_VSA2,32.805337984738244
SlogP_VSA3,24.68385241260103
SlogP_VSA4,0.0
SlogP_VSA5,28.40862885885343
SlogP_VSA6,53.455950234916166
SlogP_VSA7,10.045266627482652
SlogP_VSA8,11.126902983393991
SlogP_VSA9,0.0
SpAD_Dzare,326.2995680695615
SpAbs_Dzpe,325.97224322749685
SpAbs_Dzse,327.5524984278472
SpDiam_DzZ,253.00038714298614
SpDiam_Dzi,251.1158361188565
SpDiam_Dzm,252.96067198010888
SpDiam_Dzp,299.22419421255734
SpDiam_Dzv,285.0323628119996
SpMAD_Dzpe,10.241218609766475
SpMAD_Dzse,10.289070484319273
SpMax_Dzpe,163.91901376569726
SpMax_Dzse,164.68245076553134
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,32
AETA_beta_s,0.6171875
AETA_eta_BR,0.029680014192571297
AETA_eta_FL,0.2592700905686437
AETA_eta_RL,0.47570165963158795
DetourIndex,4757
EState_VSA1,17.918325846451317
EState_VSA2,27.588806637157667
EState_VSA3,23.111176098016994
EState_VSA4,5.563451491696996
EState_VSA5,16.814537072068404
EState_VSA6,43.57635089659831
EState_VSA7,6.923737199690624
EState_VSA8,10.415470412307368
EState_VSA9,23.20187978046503
ETA_beta_ns,22.0
ETA_shape_p,0.24330150908530954
ETA_shape_x,0.0
ETA_shape_y,0.3815829996920234
GhoseFilter,True
LogEE_Dzare,163.21019265815227
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,324.5506924415718
SpDiam_Dzpe,254.02274591272513
SpDiam_Dzse,255.18528829493272
SpMAD_Dzare,10.196861502173796
SpMax_Dzare,163.21019265815227
TopoPSA(NO),101.29
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.2760305598802866
VSA_EState9,70.35141632844523
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6875
EState_VSA10,19.490138947056174
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.016815476190476186
FilterItLogS,-6.646400117618569
SpDiam_Dzare,252.8658326996453
ETA_beta_ns_d,1.5
ETA_epsilon_1,0.6478885893980229
ETA_epsilon_2,0.8761904761904757
ETA_epsilon_3,0.4391304347826079
ETA_epsilon_4,0.5751954513148534
ETA_epsilon_5,0.8422969187675067
AETA_beta_ns_d,0.046875
ETA_dEpsilon_A,0.20875815461541497
ETA_dEpsilon_B,0.07269313808316946
ETA_dEpsilon_C,-0.1360650165322455
ETA_dEpsilon_D,0.03389355742296907
PetitjeanIndex,0.4666666666666667
TopoShapeIndex,0.875
CDK Descriptors
FMFDescriptor,0.6875
MDEDescriptor,"0.16666666666666669,3.0605634485650604,3.2539891262782143,0.0,9.166114278750465,24.906861433812267,0.0,12.940312779984463,0.0,0.0,0.9729506266807925,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,0.6666666666666667,0.0"
APolDescriptor,65.35065299999997
BCUTDescriptor,"11.850000000000003,34.969855395095074,-0.33042121777440653,0.2770148518554854,4.541847456789471,11.25419996253912"
BPolDescriptor,29.311346999999994
TPSADescriptor,101.29
ALOGPDescriptor,"4.300000000000001,18.490000000000006,119.20369999999997"
XLogPDescriptor,3.1539999999999986
VAdjMaDescriptor,6.08746284125034
WeightDescriptor,473.0909116799999
ChiPathDescriptor,"23.41348460451408,15.222453108210818,13.855841415951586,11.545496440809522,9.37290081144122,7.109755015248682,4.550644223210197,2.989030749506423,18.944538481026555,10.602763332994162,8.003512405739139,5.702196196822669,3.9068856737147764,2.421248064973839,1.4030130087636787,0.7297808487312479"
ChiChainDescriptor,"0.0,0.0,0.0,0.20693027063286604,0.46487439721723106,0.0,0.0,0.0,0.06626779572375283,0.13786274595505926"
AtomCountDescriptor,53
BondCountDescriptor,34
SmallRingDescriptor,"3,3,3,3,0,0,0,3,0,0,0"
ChiClusterDescriptor,"2.394938832099426,0.0,0.7137128315712064,0.0,1.1070146545532311,0.0,0.19139552035319995,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,4,9,5,1,3,0,0"
ZagrebIndexDescriptor,164.0
LargestChainDescriptor,16
MannholdLogPDescriptor,3.0
WeightedPathDescriptor,"64.15343818928305,2.0047949434150953,24.284582227402865,9.954762880614153,9.256768112532288"
FractionalPSADescriptor,0.21410261220260526
WienerNumbersDescriptor,"3203.0,54.0"
AminoAcidCountDescriptor,"1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"5.742520304382978,9.022025621807492,12.46804513312095,2.220089564795229,3.0280074874241647,3.319047060294085"
FractionalCSP3Descriptor,0.21739130434782608
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,2,0,0,8,1,0,0,2,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,13
PetitjeanNumberDescriptor,0.4666666666666667
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"26.602076124567475,12.109375,6.575963718820861"
AromaticAtomsCountDescriptor,18
AromaticBondsCountDescriptor,18
FragmentComplexityDescriptor,2033.09
HBondAcceptorCountDescriptor,6
HybridizationRatioDescriptor,0.21739130434782608
AutocorrelationDescriptorMass,"51.603716861690785,40.42279915458515,60.34629816140037,71.19101797715203,79.84589546641203"
PetitjeanShapeIndexDescriptor,"0.875,NaN"
RotatableBondsCountDescriptor,8
AutocorrelationDescriptorCharge,"0.6638960080207174,-0.2799931112301121,-0.019721027910893186,-0.00715434054935192,-0.07678497823088462"
EccentricConnectivityIndexDescriptor,807
AutocorrelationDescriptorPolarizability,"2320.53710378228,2708.570639487037,3745.0774240986448,3988.2995733056396,3550.0732160465195"
