DLiP-ID,T001YL
nF,0
nH,19
nI,0
nN,5
nO,5
nP,0
nS,0
nX,2
ABC,25.133925882155527
AMW,9.443775462846164
IC0,1.8895056877054053
IC1,4.0353016138343465
IC2,4.831953959319359
IC3,5.286790198827113
IC4,5.325251737288652
IC5,5.363713275750191
MID,66.32852756763998
Mpe,1.0110859728506787
Mse,1.0372009636394197
NdO,2
NdS,0
NsF,0
NsI,0
NtN,0
SMR,122.53870000000003
SdO,24.28044184530556
SdS,0
Spe,52.576470588235296
SsF,0
SsI,0
Sse,53.93445010924982
StN,0
fMF,0.4423076923076923
nBr,0
nCl,2
AMID,2.009955380837575
BIC0,0.31374797195510945
BIC1,0.6700523347485685
BIC2,0.8023345815687609
BIC3,0.877859068552732
BIC4,0.8842455164841144
BIC5,0.8906319644154967
CIC0,3.8109340304356865
CIC1,1.6651381043067452
CIC2,0.8684857588217332
CIC3,0.41364951931397886
CIC4,0.37518798085243965
CIC5,0.33672644239090044
GGI1,8.0
GGI2,3.1111111111111125
GGI3,3.0
GGI4,1.9688888888888894
GGI5,1.2986111111111107
GGI6,0.773061224489796
GGI7,0.5659722222222222
GGI8,0.37692113882590067
GGI9,0.17250000000000001
JGI1,0.22857142857142856
JGI2,0.06481481481481485
JGI3,0.05882352941176471
JGI4,0.04018140589569162
JGI5,0.028230676328502416
JGI6,0.017569573283858997
JGI7,0.013804200542005419
JGI8,0.01142185269169396
JGI9,0.006160714285714286
MIC0,23.03721126763793
MIC1,43.197093012071925
MIC2,50.34669677040585
MIC3,52.55317169982967
MIC4,53.16851785367583
MIC5,53.630479392137374
MPC2,48
MPC3,60
MPC4,75
MPC5,88
MPC6,87
MPC7,92
MPC8,97
MPC9,102
Mare,1.0216153846153848
NaaN,3
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,2
NsLi,0
NsOH,1
NsSH,0
NssO,2
NssS,0
NtCH,0
NtsC,0
RNCG,0.13332457557472638
RPCG,0.09061951854116715
SIC0,0.33146665540418546
SIC1,0.707893042179254
SIC2,0.8476458305386754
SIC3,0.9274355067737003
SIC4,0.9341826246037757
SIC5,0.940929742433851
SaaN,11.838353855401369
SaaO,0
SaaS,0
Sare,53.12400000000001
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,12.139326835025757
SsLi,0
SsOH,9.622281876611506
SsSH,0
SssO,9.936997724955846
SssS,0
StCH,0
StsC,0
TIC0,98.25429576068107
TIC1,209.835683919386
TIC2,251.26160588460664
TIC3,274.91309033900984
TIC4,276.9130903390099
TIC5,278.91309033900995
Vabc,402.3587971862245
WPol,51
apol,61.60906699999999
bpol,29.848933
nRot,9
ABCGG,19.408638293714077
ATS0Z,1918.0
ATS0d,185.0
ATS0i,8495.89246504703
ATS0m,7823.077007000002
ATS0p,85.785365192131
ATS0s,288.42725956409083
ATS0v,12790.912748679984
ATS1Z,1654.0
ATS1d,223.0
ATS1i,8061.16236773815
ATS1m,6425.413041
ATS1p,99.467401546
ATS1s,201.70781893004119
ATS1v,15121.204411914216
ATS2Z,2463.0
ATS2d,330.0
ATS2i,13694.774284953943
ATS2m,9505.554044
ATS2p,143.48510229994298
ATS2s,355.84053497942386
ATS2v,21194.44747377245
ATS3Z,2807.0
ATS3d,363.0
ATS3i,16638.98853643572
ATS3m,10684.632117
ATS3p,167.901268717943
ATS3s,374.656378600823
ATS3v,24163.205361696768
ATS4Z,3185.0
ATS4d,346.0
ATS4i,19276.986480811473
ATS4m,12172.502326
ATS4p,164.38522696418795
ATS4s,448.4806050906874
ATS4v,23674.73971595763
ATS5Z,2462.0
ATS5d,345.0
ATS5i,18058.3900629008
ATS5m,9100.766456
ATS5p,155.21470787903704
ATS5s,446.5072016460906
ATS5v,22406.821942545117
ATS6Z,2468.0
ATS6d,330.0
ATS6i,17964.056624837245
ATS6m,9121.274156000001
ATS6p,152.856170969094
ATS6s,422.54320987654324
ATS6v,22422.81717395967
ATS7Z,2417.0
ATS7d,300.0
ATS7i,17730.5185662572
ATS7m,8914.645361
ATS7p,153.02540818103702
ATS7s,431.28703703703707
ATS7v,21317.167917654813
ATS8Z,1897.0
ATS8d,276.0
ATS8i,17388.35784670284
ATS8m,6834.969366999998
ATS8p,135.236696380678
ATS8s,335.70164609053495
ATS8v,18329.33149779022
C1SP1,0
C1SP2,2
C1SP3,0
C2SP1,0
C2SP2,10
C2SP3,2
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.19047619047619047
GGI10,0.21885521885521886
JGI10,0.008417508417508417
JGT10,0.4779957042429832
Kier1,27.58530612244898
Kier2,13.347222222222221
Kier3,8.0
MAXdO,12.508357339773044
MID_C,43.55835799157667
MID_N,10.229198026149195
MID_O,9.003704991256008
MID_X,3.537266558658099
MID_h,22.7701695760633
MINdO,11.772084505532515
MPC10,102
MWC01,35.0
MWC02,5.117993812416755
MWC03,5.948034989180646
MWC04,6.814542897259958
MWC05,7.6586995582682995
MWC06,8.526945482858915
MWC07,9.375430991841775
MWC08,10.243845088739151
MWC09,11.094055917438379
MWC10,11.96236280040072
NaaCH,7
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,8
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,2
NdssS,0
NsCH3,2
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,2
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,3.5557000000000007
SRW02,4.2626798770413155
SRW03,0.0
SRW04,5.572154032177765
SRW05,0.0
SRW06,7.069023426578259
SRW07,0.0
SRW08,8.651549243915316
SRW09,0.0
SRW10,10.277496392686066
SaaCH,11.458786387206008
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,1.7727932683868672
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-1.5692165301293324
SdssS,0
SsCH3,2.7366226735265746
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,5.450158228216871
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.89464817783189
VE1_D,5.665584567973169
VE2_A,0.1483226720555118
VE2_D,0.1716843808476718
VE3_A,2.782064868088798
VE3_D,2.9283325470326576
VR1_A,314.1336296041587
VR1_D,214.6309904331216
VR2_A,9.519200897095718
VR2_D,6.503969407064291
VR3_A,6.94374093583838
VR3_D,6.562842698462459
WPath,3706
Xc-3d,2.3388386184573164
Xc-4d,0.0
Xc-5d,0.40236892706218247
Xc-6d,0.0
Xp-0d,23.957454678884098
Xp-1d,15.799264050931823
Xp-2d,14.159739873395072
Xp-3d,11.331248971636612
Xp-4d,9.273897057955837
Xp-5d,7.058815321886217
Xp-6d,4.57489107361566
Xp-7d,3.137703545012158
ZMIC0,107.15808190342833
ZMIC1,54.59610621477035
ZMIC2,36.71072549011413
ZMIC3,31.478450412891178
ZMIC4,30.33985357654007
ZMIC5,29.485905949276738
nAcid,1
nAtom,52
nBase,0
nRing,3
piPC1,3.8501476017100584
piPC2,4.42484663185681
piPC3,4.925440448033024
piPC4,5.442958689707289
piPC5,5.899726106043756
piPC6,5.961005339623274
piPC7,6.156581660899843
piPC8,6.396095974467569
piPC9,6.64703965476017
AATS0Z,36.88461538461539
AATS0d,3.5576923076923075
AATS0i,163.3825474047506
AATS0m,150.44378859615387
AATS0p,1.6497185613871346
AATS0s,5.546678068540208
AATS0v,245.97909132076893
AATS1Z,30.62962962962963
AATS1d,4.12962962962963
AATS1i,149.2807845877435
AATS1m,118.98913038888888
AATS1p,1.8419889175185187
AATS1s,3.735329980185948
AATS1v,280.02230392433734
AATS2Z,28.310344827586206
AATS2d,3.793103448275862
AATS2i,157.41119867763152
AATS2m,109.25924188505748
AATS2p,1.649254049424632
AATS2s,4.090121091717515
AATS2v,243.61433877899367
AATS3Z,26.4811320754717
AATS3d,3.4245283018867925
AATS3i,156.97158996637472
AATS3m,100.7984161981132
AATS3p,1.5839742331881415
AATS3s,3.5344941377436134
AATS3v,227.95476756317706
AATS4Z,27.22222222222222
AATS4d,2.9572649572649574
AATS4i,164.76056821206387
AATS4m,104.03848141880341
AATS4p,1.4050019398648543
AATS4s,3.83316756487767
AATS4v,202.34820270049255
AATS5Z,21.982142857142858
AATS5d,3.080357142857143
AATS5i,161.23562556161428
AATS5m,81.25684335714286
AATS5p,1.3858456060628306
AATS5s,3.986671443268666
AATS5v,200.06091020129568
AATS6Z,22.436363636363637
AATS6d,3.0
AATS6i,163.3096056803386
AATS6m,82.92067414545456
AATS6p,1.3896015542644908
AATS6s,3.841301907968575
AATS6v,203.84379249054246
AATS7Z,21.972727272727273
AATS7d,2.727272727272727
AATS7i,161.18653242052
AATS7m,81.04223055454545
AATS7p,1.3911400743730638
AATS7s,3.920791245791246
AATS7v,193.79243561504376
AATS8Z,17.72897196261682
AATS8d,2.5794392523364484
AATS8i,162.50801725890503
AATS8m,63.87821838317755
AATS8p,1.2638943586979254
AATS8s,3.1373985615937845
AATS8v,171.3021635307497
AMID_C,1.31995024216899
AMID_N,0.3099756977620968
AMID_O,0.272839545189576
AMID_X,0.10718989571691209
AMID_h,0.6900051386685848
ATS0dv,515.2098765432099
ATS0pe,353.8597
ATS0se,427.9196619999999
ATS1dv,496.22222222222223
ATS1pe,369.784
ATS1se,437.58835999999997
ATS2dv,707.8888888888889
ATS2pe,596.4261
ATS2se,713.427752
ATS3dv,669.1111111111111
ATS3pe,709.4322
ATS3se,855.79784
ATS4dv,666.8271604938273
ATS4pe,798.4503
ATS4se,968.318157
ATS5dv,621.2222222222222
ATS5pe,743.8234
ATS5se,905.0531399999999
ATS6dv,576.3333333333334
ATS6pe,748.4014999999999
ATS6se,907.941552
ATS7dv,594.3333333333333
ATS7pe,729.3006999999999
ATS7se,891.625716
ATS8dv,406.22222222222223
ATS8pe,672.4721999999999
ATS8se,833.9469760000001
ATSC0Z,677.3076923076924
ATSC0c,1.807734545494806
ATSC0d,32.67307692307692
ATSC0i,80.01652481517459
ATSC0m,3162.075276826922
ATSC0p,12.791574103467749
ATSC0s,95.38287066347763
ATSC0v,2414.892450559705
ATSC1Z,-3.0118343195266557
ATSC1c,-1.335536659865517
ATSC1d,9.781804733727816
ATSC1i,-18.735814171289185
ATSC1m,-8.899022762573802
ATSC1p,-0.7141787590898745
ATSC1s,-10.19655563424359
ATSC1v,-17.82008000571186
ATSC2Z,88.88905325443784
ATSC2c,0.8300656551877943
ATSC2d,-0.49149408284023305
ATSC2i,39.787737020474815
ATSC2m,420.68941702034033
ATSC2p,4.227557462282936
ATSC2s,30.048680710000546
ATSC2v,420.0937840844266
ATSC3Z,-56.51183431952665
ATSC3c,-0.7982009884757375
ATSC3d,-9.39127218934911
ATSC3i,-42.26568643942009
ATSC3m,-258.16879007026614
ATSC3p,-2.2741735611688747
ATSC3s,-15.247030174944467
ATSC3v,-452.931682110149
ATSC4Z,154.09615384615378
ATSC4c,0.5938981206070534
ATSC4d,-4.437499999999999
ATSC4i,19.18354174615857
ATSC4m,691.9548840432695
ATSC4p,0.259810762940312
ATSC4s,-27.157767013412588
ATSC4v,-95.7351039543936
ATSC5Z,-146.00887573964496
ATSC5c,0.3708851980176637
ATSC5d,-9.815088757396445
ATSC5i,-13.013761570405308
ATSC5m,-680.6080014926034
ATSC5p,-2.6966706144642503
ATSC5s,11.48922870169704
ATSC5v,-347.1341427017602
ATSC6Z,-221.92011834319527
ATSC6c,-1.393641210875281
ATSC6d,-10.135355029585796
ATSC6i,17.069862916197142
ATSC6m,-1009.7761697107986
ATSC6p,2.8401976030848743
ATSC6s,-56.139227681458216
ATSC6v,-136.40945905816068
ATSC7Z,-141.03550295857988
ATSC7c,1.1146565338225118
ATSC7d,-2.4815088757396455
ATSC7i,7.305426670469386
ATSC7m,-665.6771337492603
ATSC7p,-0.09226181518962576
ATSC7s,23.157203444191016
ATSC7v,-416.7443204094854
ATSC8Z,-19.460059171597553
ATSC8c,-0.015612342848011513
ATSC8d,2.3842455621301757
ATSC8i,-10.618914283762747
ATSC8m,-89.89891860539984
ATSC8p,-1.9496641794683116
ATSC8s,11.53555012348836
ATSC8v,-42.88509305253051
AXp-0d,0.7259834751176999
AXp-1d,0.4514075443123378
AXp-2d,0.29499458069573065
AXp-3d,0.18885414952727686
AXp-4d,0.1236519607727445
AXp-5d,0.08021381047597974
AXp-6d,0.05258495486914552
AXp-7d,0.03410547331534954
GATS1Z,0.5584611016467916
GATS1c,1.7452020513733886
GATS1d,0.8238179321169317
GATS1i,1.4231160809417986
GATS1m,0.5599742490508244
GATS1p,0.9428358338559327
GATS1s,0.7186122224261556
GATS1v,0.8570096420712987
GATS2Z,0.6322446102332138
GATS2c,0.7658287390656653
GATS2d,1.0944368898540726
GATS2i,0.8193187149565724
GATS2m,0.6330053629259174
GATS2p,0.7063669239244529
GATS2s,0.5070518071433521
GATS2v,0.7858510038194116
GATS3Z,0.9248883031725114
GATS3c,1.1751884001911561
GATS3d,1.2295912134774063
GATS3i,1.333489565501448
GATS3m,0.9247178963401547
GATS3p,1.0480434350965444
GATS3s,0.9485419660070807
GATS3v,1.030066149701946
GATS4Z,0.9145182661366646
GATS4c,0.8423982738065949
GATS4d,0.9939179909750834
GATS4i,0.9288887438239722
GATS4m,0.9167489088858978
GATS4p,0.9377331998795846
GATS4s,1.2383558115269202
GATS4v,0.9458128525013426
GATS5Z,0.9388735093696763
GATS5c,0.9658341461629997
GATS5d,1.2055305641974272
GATS5i,1.0914333463548138
GATS5m,0.940632252015118
GATS5p,1.0308046929411578
GATS5s,1.042959997054924
GATS5v,1.0239046242757117
GATS6Z,0.8981012854266687
GATS6c,1.5814756746258922
GATS6d,1.0713574830113972
GATS6i,0.9382540193479881
GATS6m,0.895378562571792
GATS6p,0.7724322142113873
GATS6s,1.4306698024991926
GATS6v,0.9167070343152232
GATS7Z,1.0627303701409323
GATS7c,0.6825542369403669
GATS7d,0.9578361603082027
GATS7i,0.9138658176222832
GATS7m,1.0640519610888268
GATS7p,0.9929682841539783
GATS7s,0.8592030862381951
GATS7v,1.0728570976348482
GATS8Z,0.9440414590265725
GATS8c,0.8527533393361908
GATS8d,0.8825752366702789
GATS8i,0.9883465312957522
GATS8m,0.9481186013096401
GATS8p,1.0659020823498313
GATS8s,0.7432197543244211
GATS8v,1.0829051429574659
MATS1Z,-0.004282078785202051
MATS1c,-0.7114276497812562
MATS1d,0.2882959475072484
MATS1i,-0.22547711450331043
MATS1m,-0.002710064934166326
MATS1p,-0.05376411756485523
MATS1s,-0.10294202048300886
MATS1v,-0.0071059384191457945
MATS2Z,0.07844158556723907
MATS2c,0.27444914268007187
MATS2d,-0.008991090093564101
MATS2i,0.297203311504712
MATS2m,0.07951946936457278
MATS2p,0.1975375300982661
MATS2s,0.18829514014572188
MATS2v,0.10397586756109344
MATS3Z,-0.040930860467358825
MATS3c,-0.21660829418193234
MATS3d,-0.1410041422812531
MATS3i,-0.25912285464364526
MATS3m,-0.0400524431976579
MATS3p,-0.08721618653045966
MATS3s,-0.07841738383562223
MATS3v,-0.09200943942920141
MATS4Z,0.10111678970282031
MATS4c,0.14601409312424954
MATS4d,-0.06036230462363481
MATS4i,0.10655322226929997
MATS4m,0.09725748981151279
MATS4p,0.009027149376744053
MATS4s,-0.12654388139787345
MATS4v,-0.017619391323609436
MATS5Z,-0.10008720694410643
MATS5c,0.09525552272526637
MATS5d,-0.13947279912553598
MATS5i,-0.07551069732428274
MATS5m,-0.0999332857245138
MATS5p,-0.09787893439091369
MATS5s,0.05592497601775214
MATS5v,-0.06673979346777584
MATS6Z,-0.1548892674616695
MATS6c,-0.3644407916080832
MATS6d,-0.14664240997378133
MATS6i,0.10084654089691208
MATS6m,-0.1509605853695511
MATS6p,0.10496275564309673
MATS6s,-0.2782317601710937
MATS6v,-0.026702833718255718
MATS7Z,-0.09843580610190492
MATS7c,0.2914855749007785
MATS7d,-0.0359034726309594
MATS7i,0.04315951528783646
MATS7m,-0.09951810390484266
MATS7p,-0.0034096410589245364
MATS7s,0.1147694712060567
MATS7v,-0.08157978462605905
MATS8Z,-0.013962967090703503
MATS8c,-0.0041971354829446715
MATS8d,0.035463411682518
MATS8i,-0.06449410130532048
MATS8m,-0.013816620498815808
MATS8p,-0.07407222451563832
MATS8s,0.058774303009131404
MATS8v,-0.00863034443963541
MAXaaN,3.985488117777356
MAXsCl,6.069663417512879
MAXsOH,9.622281876611506
MAXssO,4.968498862477923
MINaaN,3.867377619846656
MINsCl,6.069663417512879
MINsOH,9.622281876611506
MINssO,4.968498862477923
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,1
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,9
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,41.54053376866296
SpAD_D,463.4152247824368
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.10735628375419148
SssNH2,0
SsssAs,0
SsssCH,-1.0516802260389924
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,819
TMWC10,144.7419115384046
TSRW10,68.83290297239871
VE1_Dt,5.659494157139508
VE2_Dt,0.17149982294362145
VE3_Dt,2.927256985163531
VR1_Dt,215.4788986513809
VR2_Dt,6.52966359549639
VR3_Dt,6.5667854551309075
Xc-3dv,0.928458693571274
Xc-4dv,0.0
Xc-5dv,0.1132233677279911
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.21941609682128765
Xch-7d,0.437555171049038
Xp-0dv,19.015543316614202
Xp-1dv,10.236670256281958
Xp-2dv,7.433805402958842
Xp-3dv,5.0323478998567595
Xp-4dv,3.3783321637085257
Xp-5dv,2.005295526653454
Xp-6dv,1.130566122536015
Xp-7dv,0.5972536266301387
Xpc-4d,4.898394946765415
Xpc-5d,7.647741745503963
Xpc-6d,10.906692944096243
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,54
nFRing,0
nHBAcc,8
nHBDon,3
nHRing,1
nSpiro,0
naRing,3
piPC10,6.890736273812542
AATS0dv,9.907882241215576
AATS0pe,6.80499423076923
AATS0se,8.229224269230768
AATS1dv,9.189300411522634
AATS1pe,6.847851851851852
AATS1se,8.103488148148147
AATS2dv,8.136653895274586
AATS2pe,6.855472413793104
AATS2se,8.200318988505748
AATS3dv,6.312368972746331
AATS3pe,6.692756603773584
AATS3se,8.073564528301887
AATS4dv,5.699377440118182
AATS4pe,6.824361538461538
AATS4se,8.276223564102564
AATS5dv,5.546626984126983
AATS5pe,6.641280357142857
AATS5se,8.080831607142857
AATS6dv,5.23939393939394
AATS6pe,6.803649999999999
AATS6se,8.254014109090908
AATS7dv,5.403030303030302
AATS7pe,6.630006363636363
AATS7se,8.105688327272727
AATS8dv,3.7964693665628246
AATS8pe,6.2847869158878495
AATS8se,7.793896971962617
AATSC0Z,13.025147928994084
AATSC0c,0.03476412587490012
AATSC0d,0.6283284023668638
AATSC0i,1.5387793233687421
AATSC0m,60.80913993897927
AATSC0p,0.2459918096820721
AATSC0s,1.8342859742976467
AATSC0v,46.44023943384048
AATSC1Z,-0.055774709620864
AATSC1c,-0.024732160367879945
AATSC1d,0.18114453210607065
AATSC1i,-0.34695952169054045
AATSC1m,-0.16479671782544078
AATSC1p,-0.013225532575738417
AATSC1s,-0.18882510433784425
AATSC1v,-0.3300014815872566
AATSC2Z,1.021713255798136
AATSC2c,0.00954098454238844
AATSC2d,-0.005649357274025667
AATSC2i,0.45733031058017026
AATSC2m,4.835510540463682
AATSC2p,0.048592614508999266
AATSC2s,0.3453871345977074
AATSC2v,4.828664184878467
AATSC3Z,-0.5331305124483646
AATSC3c,-0.00753019800448809
AATSC3d,-0.08859690744668972
AATSC3i,-0.39873289093792535
AATSC3m,-2.4355546233043976
AATSC3p,-0.02145446755819693
AATSC3s,-0.14383990731079685
AATSC3v,-4.272940397265557
AATSC4Z,1.3170611439842204
