DLiP-ID,T002LS
DLiP-Mol-ID,18922
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C23H24N4O5/c1-23(2,3)32-22(31)27-17-9-7-6-8-13(17)14-10-11-24-16(18(14)27)12-15-19(28)25(4)21(30)26(5)20(15)29/h6-11,15H,12H2,1-5H3"
Standard Inchi Key(RDKit),IPSBSGBUALZAEX-UHFFFAOYSA-N
Canonical SMILES(RDKit),CN1C(=O)C(Cc2nccc3c4ccccc4n(C(=O)OC(C)(C)C)c23)C(=O)N(C)C1=O
SMILES(SDF),
MW(SDF),
MW(RDKit),436.468
MW Monoisotopic(RDKit),436.174669868
MolLogP(RDKit),3.1818
XLogP(SDF),
XLogP(CDK),1.502
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),7
HBA Lipinski(RDKit),9
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),0
HBD Lipinski(RDKit),0
PSA(SDF),
PSA(RDKit),101.81
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),2
nRings(SDF),
nRings(RDKit),4
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),32
QED Weighted(RDKit),0.572007996690111
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,p53/MDM2
Common Target Pref Name,P53/HDM2
RDKit Descriptors
Ipc,12243310.118292239
qed,0.5720079966901109
Chi0,23.36951453014407
Chi1,15.008726372311408
TPSA,101.81
Chi0n,18.578654499833075
Chi0v,18.578654499833075
Chi1n,10.204736021503031
Chi1v,10.204736021503031
Chi2n,8.820508015659943
Chi2v,8.820508015659943
Chi3n,5.463529002983345
Chi3v,5.463529002983345
Chi4n,3.982216369598931
Chi4v,3.982216369598931
MolMR,117.00100000000008
MolWt,436.4680000000003
fr_SH,0
Kappa1,21.480848
Kappa2,7.436233014034306
Kappa3,3.391246944694216
fr_ArN,0
fr_COO,0
fr_C_O,4
fr_C_S,0
fr_NH0,4
fr_NH1,0
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,1262.7593398052554
MolLogP,3.1818000000000017
NOCount,9
fr_Ar_N,2
fr_COO2,0
fr_urea,1
BalabanJ,1.8985510284429539
SMR_VSA1,23.915011690087336
SMR_VSA2,0.0
SMR_VSA3,19.35089763043952
SMR_VSA4,5.917906046161393
SMR_VSA5,32.79308403298157
SMR_VSA6,14.09534396535438
SMR_VSA7,42.222606908769585
SMR_VSA8,0.0
SMR_VSA9,0.0
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,4
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,1
fr_furan,0
fr_imide,2
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,184.0862872608423
NHOHCount,0
PEOE_VSA1,4.736862953800049
PEOE_VSA2,24.372872350791805
PEOE_VSA3,14.156174015934997
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,18.19910120538483
PEOE_VSA7,32.903945735995094
PEOE_VSA8,37.48545758882306
PEOE_VSA9,16.727329430080985
RingCount,4
SMR_VSA10,45.74456390614161
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
