DLiP-ID,C001H5
DLiP-Mol-ID,32356
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C18H14FN3O/c19-15-9-5-4-8-14(15)17-22-16(12-20)18(23-17)21-11-10-13-6-2-1-3-7-13/h1-9,21H,10-11H2"
Standard Inchi Key(RDKit),IQDINESGSGSYHN-UHFFFAOYSA-N
Canonical SMILES(RDKit),N#Cc1nc(-c2ccccc2F)oc1NCCc1ccccc1
SMILES(SDF),
MW(SDF),
MW(RDKit),307.328
MW Monoisotopic(RDKit),307.112090288
MolLogP(RDKit),4.00698
XLogP(SDF),
XLogP(CDK),4.019
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),4
HBA Lipinski(RDKit),4
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),61.85
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),5
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),23
QED Weighted(RDKit),0.773420000469496
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,294398.22219987493
qed,0.7734200004694959
Chi0,16.070703332935974
Chi1,11.275188245478668
TPSA,61.85
Chi0n,12.291005939552736
Chi0v,12.291005939552736
Chi1n,7.2131915731175456
Chi1v,7.2131915731175456
Chi2n,4.950773910762071
Chi2v,4.950773910762071
Chi3n,3.379385661389213
Chi3v,3.379385661389213
Chi4n,2.230631015769473
Chi4v,2.230631015769473
MolMR,85.24770000000002
MolWt,307.3279999999999
fr_SH,0
Kappa1,14.792585950274818
Kappa2,6.753836766597899
Kappa3,3.378388530595013
fr_ArN,0
fr_COO,0
fr_C_O,0
fr_C_S,0
fr_NH0,2
fr_NH1,1
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,836.9730780410392
MolLogP,4.006980000000002
NOCount,4
fr_Ar_N,1
fr_COO2,0
fr_urea,0
BalabanJ,1.7518247255700787
SMR_VSA1,8.807565984728168
SMR_VSA2,5.261891554738487
SMR_VSA3,4.9839785209472085
SMR_VSA4,0.0
SMR_VSA5,6.4208216229260096
SMR_VSA6,11.861545009918906
SMR_VSA7,71.67190394374585
SMR_VSA8,0.0
SMR_VSA9,17.523396726515177
fr_Al_OH,0
fr_Ar_NH,0
