DLiP-ID,C001IE
fMF,0.5
nBr,0
nCl,0
AMID,2.041817842368777
BIC0,0.3063668433290772
BIC1,0.6261093979928053
BIC2,0.7661800016326425
BIC3,0.895475943454031
BIC4,0.9062506052724801
BIC5,0.9062506052724801
CIC0,3.414874009877476
CIC1,1.6692613971224546
CIC2,0.9045555147695143
CIC3,0.19867316182833772
CIC4,0.13984963241657233
CIC5,0.13984963241657233
GGI1,4.5
GGI2,2.666666666666668
GGI3,1.0625
GGI4,1.1305555555555555
GGI5,0.7991666666666667
GGI6,0.3248979591836735
GGI7,0.23788265306122447
GGI8,0.14336104812295286
GGI9,0.10812500000000003
JGI1,0.19565217391304346
JGI2,0.08333333333333337
JGI3,0.034274193548387094
JGI4,0.041872427983539094
JGI5,0.03329861111111111
JGI6,0.01624489795918367
JGI7,0.013993097238895559
JGI8,0.010240074865925203
JGI9,0.009829545454545457
MIC0,16.73847791389818
MIC1,31.79476130990818
MIC2,40.979643662849355
MIC3,42.33840836873171
MIC4,42.39770248637877
MIC5,42.39770248637877
MPC2,32
MPC3,42
MPC4,53
MPC5,66
MPC6,70
MPC7,72
MPC8,76
MPC9,82
Mare,1.0098823529411765
NaaN,1
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,1
NsSH,0
NssO,1
NssS,0
NtCH,0
NtsC,0
RNCG,0.2724997949163484
RPCG,0.15747263017893717
SIC0,0.3287667907490393
SIC1,0.6718872551583684
SIC2,0.8221990915717031
SIC3,0.9609484790301662
SIC4,0.9725109279850382
SIC5,0.9725109279850382
SaaN,4.187179232804233
SaaO,0
SaaS,0
Sare,34.336
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,9.941100829986112
SsSH,0
SssO,5.145185292551364
SssS,0
StCH,0
StsC,0
TIC0,56.86802026667735
TIC1,116.21884910034808
TIC2,142.21884910034805
TIC3,166.21884910034805
TIC4,168.21884910034808
TIC5,168.21884910034808
Vabc,240.07270815652763
WPol,31
apol,39.74930899999999
bpol,16.460690999999997
nRot,3
ABCGG,13.362425465395468
ATS0Z,896.0
ATS0d,123.0
ATS0i,5529.575830820237
ATS0m,3586.7021921497703
ATS0p,54.419024763037
ATS0s,195.94444444444443
ATS0v,8276.813011645598
ATS1Z,988.0
ATS1d,151.0
ATS1i,5290.65578473935
ATS1m,3809.0039428351997
ATS1p,67.971837696
ATS1s,137.0
ATS1v,10274.703277876175
ATS2Z,1414.0
ATS2d,228.0
ATS2i,8587.735077919697
ATS2m,5403.2222876704
ATS2p,97.73315255254698
ATS2s,212.83333333333334
ATS2v,14646.489369965055
ATS3Z,1469.0
ATS3d,241.0
ATS3i,10537.079659377896
ATS3m,5468.2416635216
ATS3p,104.99287104454699
ATS3s,256.72222222222223
ATS3v,15370.147776669277
ATS4Z,1360.0
ATS4d,216.0
ATS4i,11258.787973944298
ATS4m,4951.720931686399
ATS4p,99.411916394245
ATS4s,255.66666666666669
ATS4v,14155.565767725333
ATS5Z,1227.0
ATS5d,204.0
ATS5i,11789.954095980336
ATS5m,4479.0672198351995
ATS5p,90.013218003584
ATS5s,233.88888888888894
ATS5v,12504.65313607271
ATS6Z,1022.0
ATS6d,173.0
ATS6i,9295.343062657541
ATS6m,3745.6815444575996
ATS6p,73.50714639648999
ATS6s,195.80555555555554
ATS6v,10412.44600102498
ATS7Z,882.0
ATS7d,132.0
ATS7i,7630.8207017876475
ATS7m,3194.0894903087997
ATS7p,64.155670530547
ATS7s,194.61111111111111
ATS7v,9237.322303678227
ATS8Z,730.0
ATS8d,123.0
ATS8i,7487.587692684541
ATS8m,2609.0132658352
ATS8p,59.816460905640994
ATS8s,147.27777777777777
ATS8v,8181.072143490132
C1SP1,0
C1SP2,0
C1SP3,0
C2SP1,0
C2SP2,13
C2SP3,0
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.0625
GGI10,0.06193245587184981
JGI10,0.008847493695978545
JGT10,0.4475858491039426
Kier1,15.879017013232515
Kier2,7.05078125
Kier3,3.673469387755102
MAXsF,12.936102696077166
MID_C,33.33107800018126
MID_N,4.110569855158785
MID_O,3.674646110854128
MID_X,1.7618807235501355
MID_h,9.547096689563048
MINsF,12.936102696077166
MPC10,81
MWC01,23.0
MWC02,4.709530201312334
MWC03,5.556828061699537
MWC04,6.428105272684596
MWC05,7.29505641646263
MWC06,8.17103418920548
MWC07,9.044639916198465
MWC08,9.923241159022965
MWC09,10.800167238761167
MWC10,11.680480193521095
NaaCH,8
NaaNH,1
NaaSe,0
NaaaC,0
NaasC,7
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,0
NdssS,0
NsCH3,1
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,3.5970000000000013
SRW02,3.8501476017100584
SRW03,0.0
SRW04,5.1647859739235145
SRW05,2.3978952727983707
SRW06,6.673297967767654
SRW07,4.59511985013459
SRW08,8.265392930852224
SRW09,6.6052979209482015
SRW10,9.900834035070565
SaaCH,12.83562914888943
SaaNH,2.880317224111867
SaaSe,0
SaaaC,0
SaasC,3.1809812537784232
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0
SdssS,0
SsCH3,1.5601709884680732
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.103988574098367
VE1_D,4.510688186900456
VE2_A,0.19542802733801748
VE2_D,0.21479467556668838
VE3_A,2.153896668504878
VE3_D,2.2483870779335695
VR1_A,136.78704811355098
VR1_D,113.62729877291902
VR2_A,6.513668957788142
VR2_D,5.410823751091382
VR3_A,5.6603626679031045
VR3_D,5.4748611282471815
WPath,973
Xc-3d,1.3645843037102146
Xc-4d,0.0
Xc-5d,0.24759975994224814
Xc-6d,0.0
Xp-0d,14.819626477379408
Xp-1d,10.16903509559602
Xp-2d,9.081628468191528
Xp-3d,7.7904338627039245
Xp-4d,6.102597623339804
Xp-5d,4.93487433404371
Xp-6d,3.48434215854566
Xp-7d,2.182221929715136
ZMIC0,64.58190494153699
ZMIC1,43.92909285312362
ZMIC2,26.445649654443674
ZMIC3,22.805280609663605
ZMIC4,22.623665148413586
ZMIC5,22.623665148413586
nAcid,0
nAtom,34
nBase,0
nRing,3
piPC1,3.481240089335692
piPC2,4.114963849424837
piPC3,4.721841492791785
piPC4,5.307339048518494
piPC5,5.821195071338169
piPC6,6.11644384963496
piPC7,6.47932536164633
piPC8,6.854024806561158
piPC9,7.245688501415077
AATS0Z,26.352941176470587
AATS0d,3.6176470588235294
AATS0i,162.63458325941872
AATS0m,105.49124094558148
AATS0p,1.6005595518540294
AATS0s,5.7630718954248366
AATS0v,243.43567681310583
AATS1Z,27.444444444444443
AATS1d,4.194444444444445
AATS1i,146.96266068720416
AATS1m,105.80566507875555
AATS1p,1.8881066026666664
AATS1s,3.8055555555555554
AATS1v,285.4084243854493
AATS2Z,24.80701754385965
AATS2d,4.0
AATS2i,150.66201891087186
AATS2m,94.79337346790176
AATS2p,1.7146167114481927
AATS2s,3.7339181286549707
AATS2v,256.9559538590361
AATS3Z,21.602941176470587
AATS3d,3.5441176470588234
AATS3i,154.95705381438083
AATS3m,80.4153185812
AATS3p,1.544012809478632
AATS3s,3.775326797385621
AATS3v,226.03158495101877
AATS4Z,19.154929577464788
AATS4d,3.0422535211267605
AATS4i,158.57447850625772
AATS4m,69.74254833361125
AATS4p,1.4001678365386618
AATS4s,3.6009389671361505
AATS4v,199.37416574261033
AATS5Z,17.041666666666668
AATS5d,2.8333333333333335
AATS5i,163.74936244417134
AATS5m,62.20926694215555
AATS5p,1.2501835833831112
AATS5s,3.2484567901234573
AATS5v,173.67573800100985
AATS6Z,17.92982456140351
AATS6d,3.0350877192982457
AATS6i,163.07619408171124
AATS6m,65.71371130627368
AATS6p,1.2895990595875437
AATS6s,3.435185185185185
AATS6v,182.6744912460523
AATS7Z,18.76595744680851
AATS7d,2.8085106382978724
AATS7i,162.35788727207762
AATS7m,67.95935085763404
AATS7p,1.365014266607383
AATS7s,4.140661938534279
AATS7v,196.53877241868568
AATS8Z,15.53191489361702
AATS8d,2.617021276595745
AATS8i,159.31037644009663
AATS8m,55.5109205496851
AATS8p,1.2726906575668298
AATS8s,3.1335697399527187
AATS8v,174.0653647551092
AMID_C,1.5871941904848217
AMID_N,0.19574142167422784
AMID_O,0.17498314813591087
AMID_X,0.08389908207381598
AMID_h,0.4546236518839547
ATS0dv,336.0
ATS0pe,224.95080000000002
ATS0se,271.094992
ATS1dv,329.0
ATS1pe,241.21659999999997
ATS1se,285.52095999999995
ATS2dv,447.0
ATS2pe,376.84
ATS2se,450.50332000000003
ATS3dv,429.0
ATS3pe,447.297
ATS3se,538.529708
ATS4dv,395.0
ATS4pe,460.6331
ATS4se,559.2078720000001
ATS5dv,368.0
ATS5pe,451.4478
ATS5se,556.5974679999999
ATS6dv,284.0
ATS6pe,364.9393
ATS6se,447.01776800000005
ATS7dv,237.0
ATS7pe,312.26970000000006
ATS7se,378.46925200000004
ATS8dv,186.0
ATS8pe,289.1095
ATS8se,358.464244
ATSC0Z,251.76470588235293
ATSC0c,0.8977931659286565
ATSC0d,20.61764705882353
ATSC0i,74.33824653164044
ATSC0m,1209.6129759256944
ATSC0p,7.94821399899344
ATSC0s,69.11764705882352
ATSC0v,1621.927759347689
ATSC1Z,2.955017301038086
ATSC1c,-0.3710019448181094
ATSC1d,7.787197231833909
ATSC1i,7.3953500048644845
ATSC1m,15.741883847722205
ATSC1p,0.54320802547315
ATSC1s,-7.796136101499424
ATSC1v,98.63565631210673
ATSC2Z,8.51211072664363
ATSC2c,-0.05367766515551585
ATSC2d,-2.9472318339100365
ATSC2i,-11.50727458064376
ATSC2m,48.29224077889326
ATSC2p,0.27760117929543665
ATSC2s,-0.7348135332564405
ATSC2v,124.52214444234353
ATSC3Z,-80.64705882352939
ATSC3c,-0.05861616781471732
ATSC3d,-7.147058823529412
ATSC3i,-17.99365339133
ATSC3m,-389.9534653064099
ATSC3p,-2.022909907291765
ATSC3s,-13.026143790849677
ATSC3v,-458.61168778483227
ATSC4Z,-97.97923875432525
ATSC4c,-0.1948525757720206
ATSC4d,-0.554498269896194
ATSC4i,-25.10017622530973
ATSC4m,-479.6301293990334
ATSC4p,-3.2978979393350096
ATSC4s,-16.732602845059592
ATSC4v,-747.271572973399
ATSC5Z,83.96885813148788
ATSC5c,0.422473275827248
ATSC5d,-0.8667820069204148
ATSC5i,-1.4246360053209943
ATSC5m,396.91902011434325
ATSC5p,0.7400757452242426
ATSC5s,13.826028450595931
ATSC5v,293.87075502904656
ATSC6Z,16.98269896193772
ATSC6c,-0.09912615931771157
ATSC6d,-5.88840830449827
ATSC6i,8.975263019019753
ATSC6m,88.70937660788141
ATSC6p,0.33483720074717205
ATSC6s,5.091983852364476
ATSC6v,87.93664053833103
ATSC7Z,-103.55709342560553
ATSC7c,-0.14815083784127747
ATSC7d,-2.3832179930795845
ATSC7i,17.005138992631245
ATSC7m,-491.54275290033894
ATSC7p,-0.11965749466399239
ATSC7s,-18.919165705497893
ATSC7v,-300.2209649916639
ATSC8Z,1.2664359861591574
ATSC8c,0.06730318443352692
ATSC8d,-2.7067474048442905
ATSC8i,-4.330525746674247
ATSC8m,10.08284142478178
ATSC8p,-0.8207964150797861
ATSC8s,-0.9077277970011514
ATSC8v,-63.69005565500881
AXp-0d,0.7056964989228289
AXp-1d,0.4421319606780878
AXp-2d,0.28380088963098526
AXp-3d,0.18548652054056963
AXp-4d,0.11514335138376988
AXp-5d,0.07477082324308651
AXp-6d,0.04977631655065229
AXp-7d,0.030308637912710226
GATS1Z,0.6972449376947041
GATS1c,1.2668530574825294
GATS1d,0.6891345696623872
GATS1i,0.8452964244376843
GATS1m,0.6933787684537591
GATS1p,0.8895081707606222
GATS1s,0.7067760047281323
GATS1v,0.8099433677419106
GATS2Z,0.7738010329562224
GATS2c,0.9319265339952896
GATS2d,1.2074480066071027
GATS2i,1.0193591959820278
GATS2m,0.7675949649481224
GATS2p,0.9395907736511845
GATS2s,0.6412492223466468
GATS2v,0.8558900695044263
GATS3Z,1.0273948598130842
GATS3c,0.9488380433056005
GATS3d,1.2592724679029956
GATS3i,1.131545522257462
GATS3m,1.0289324762169778
GATS3p,1.0935859205105711
GATS3s,1.02822695035461
GATS3v,1.0586217779743257
GATS4Z,1.1002895879952612
GATS4c,1.0657878399111285
GATS4d,0.8791866749713689
GATS4i,1.0883679624862865
GATS4m,1.1008159251954013
GATS4p,1.1339176786367702
GATS4s,0.9661946858455698
GATS4v,1.1520200631001625
GATS5Z,0.8428835669781931
GATS5c,0.7352152730598523
GATS5d,0.9670114122681883
GATS5i,0.778129933154785
GATS5m,0.8384508754583585
GATS5p,0.8753183314126158
GATS5s,0.5030506304176517
GATS5v,0.9130351283022242
GATS6Z,0.9554660600098377
GATS6c,1.1653557740643001
GATS6d,1.263608379007433
GATS6i,0.7953127023343715
GATS6m,0.9468781916733583
GATS6p,0.9095026919815963
GATS6s,0.7253608311559041
GATS6v,0.9399961938345686
GATS7Z,1.2814650029827004
GATS7c,1.2708071843585709
GATS7d,1.0046134701186755
GATS7i,0.9417081884782003
GATS7m,1.2786532925218665
GATS7p,0.9750684984029206
GATS7s,1.5644001810774109
GATS7v,1.053813964640599
GATS8Z,0.9844551600715848
GATS8c,0.9786977202323816
GATS8d,0.9875861231675115
GATS8i,0.787295115842031
GATS8m,0.9778011629529999
GATS8p,1.0589092056224743
GATS8s,0.7535589256073637
GATS8v,1.068479411745168
MATS1Z,0.01108515057113197
MATS1c,-0.3902800098718858
MATS1d,0.3567126327468695
MATS1i,0.09395563593020263
MATS1m,0.012290984836445952
MATS1p,0.06454655120014668
MATS1s,-0.10652876280535857
MATS1v,0.057435293952652046
MATS2Z,0.020167240531234705
MATS2c,-0.03566328818668871
MATS2d,-0.08526666166128595
MATS2i,-0.09233454737767327
MATS2m,0.023814144343497993
MATS2p,0.020833192006736837
MATS2s,-0.006341503877898062
MATS2v,0.04579511413641377
MATS3Z,-0.16016355140186914
MATS3c,-0.03264458342923902
MATS3d,-0.1733238231098431
MATS3i,-0.12102554358523508
MATS3m,-0.1611893527382119
MATS3p,-0.12725562670732984
MATS3s,-0.09423167848699768
MATS3v,-0.1413785802547944
MATS4Z,-0.1863630380413321
MATS4c,-0.10393227272564445
MATS4d,-0.01287898575475679
MATS4i,-0.16169069436320552
MATS4m,-0.18988059682556632
MATS4p,-0.19869558994520126
MATS4s,-0.11592981054173743
MATS4v,-0.22063150274497445
MATS5Z,0.1574961059190031
MATS5c,0.22221295139207858
MATS5d,-0.019852591535901087
MATS5i,-0.009049780048337978
MATS5m,0.15495367977284
MATS5p,0.043969653190869935
MATS5s,0.09446151825584455
MATS5v,0.08556009981711545
MATS6Z,0.04023610427939008
MATS6c,-0.06585913855129552
MATS6d,-0.1703581349951198
MATS6i,0.07201764784953939
MATS6m,0.04374487215936196
MATS6p,0.02512859531745798
MATS6s,0.04394425780763968
MATS6v,0.03234017939749086
MATS7Z,-0.29755418572280773
MATS7c,-0.11937376067306114
MATS7d,-0.0836191459009925
MATS7i,0.1654813031449044
MATS7m,-0.2939651989490872
MATS7p,-0.010890590116436533
MATS7s,-0.1980131784115488
MATS7v,-0.13390308067625487
MATS8Z,0.003638894412407999
MATS8c,0.054230096489297455
MATS8d,-0.09497071053510184
MATS8i,-0.042141439959576005
MATS8m,0.00603000342883507
MATS8p,-0.07470453355868555
MATS8s,-0.009500528142447543
MATS8v,-0.028406725895656914
MAXaaN,4.187179232804233
MAXsOH,9.941100829986112
MAXssO,5.145185292551364
MINaaN,4.187179232804233
MINsOH,9.941100829986112
MINssO,5.145185292551364
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,6
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,27.382318072843248
SpAD_D,192.15659450198797
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,618
TMWC10,117.60908264886827
TSRW10,68.45277155320517
VE1_Dt,4.535838488249163
VE2_Dt,0.21599230896424584
VE3_Dt,2.2539473038738866
VR1_Dt,112.13870136169737
VR2_Dt,5.339938160080827
VR3_Dt,5.461673854848641
Xc-3dv,0.4878058060831687
Xc-4dv,0.0
Xc-5dv,0.061324060841230904
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.11785113019775792
Xch-6d,0.2874574785652648
Xch-7d,0.5097884574374125
Xp-0dv,11.299442107990014
Xp-1dv,6.358926411398475
Xp-2dv,4.556832454084623
Xp-3dv,3.2127610173592176
Xp-4dv,2.08431114807869
Xp-5dv,1.3582848147682838
Xp-6dv,0.7398475913962274
Xp-7dv,0.39751545985866277
Xpc-4d,3.1966378546014855
Xpc-5d,4.62064978439404
Xpc-6d,6.806239131613516
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,36
nFRing,0
nHBAcc,3
nHBDon,2
nHRing,1
nSpiro,0
naRing,3
piPC10,7.545307161634934
AATS0dv,9.882352941176471
AATS0pe,6.6162
AATS0se,7.973382117647058
AATS1dv,9.13888888888889
AATS1pe,6.70046111111111
AATS1se,7.931137777777776
AATS2dv,7.842105263157895
AATS2pe,6.6112280701754385
AATS2se,7.90356701754386
AATS3dv,6.3088235294117645
AATS3pe,6.57789705882353
AATS3se,7.919554529411765
AATS4dv,5.563380281690141
AATS4pe,6.48779014084507
AATS4se,7.876167211267607
AATS5dv,5.111111111111111
AATS5pe,6.270108333333333
AATS5se,7.730520388888888
AATS6dv,4.982456140350878
AATS6pe,6.402443859649122
AATS6se,7.842416982456141
AATS7dv,5.042553191489362
AATS7pe,6.644036170212767
AATS7se,8.052537276595746
AATS8dv,3.9574468085106385
AATS8pe,6.151265957446809
AATS8se,7.626898808510639
AATSC0Z,7.404844290657439
AATSC0c,0.02640568135084284
AATSC0d,0.606401384083045
AATSC0i,2.1864190156364836
AATSC0m,35.57685223310866
AATSC0p,0.2337709999703953
AATSC0s,2.032871972318339
AATSC0v,47.70375762787321
AATSC1Z,0.08208381391772461
AATSC1c,-0.010305609578280816
AATSC1d,0.21631103421760858
AATSC1i,0.20542638902401344
AATSC1m,0.4372745513256168
AATSC1p,0.01508911181869861
AATSC1s,-0.21655933615276177
AATSC1v,2.739879342002965
AATSC2Z,0.1493352759060286
AATSC2c,-0.0009417134237809798
AATSC2d,-0.0517058216475445
AATSC2i,-0.20188201018673263
AATSC2m,0.8472322943665485
AATSC2p,0.004870196127990117
AATSC2s,-0.012891465495727027
AATSC2v,2.1845990253042724
AATSC3Z,-1.18598615916955
AATSC3c,-0.00086200246786349
AATSC3d,-0.1051038062283737
AATSC3i,-0.2646125498725
AATSC3m,-5.734609783917793
AATSC3p,-0.02974867510723184
AATSC3s,-0.19156093810073055
AATSC3v,-6.744289526247534
AATSC4Z,-1.3799892782299332
AATSC4c,-0.0027444024756622617
AATSC4d,-0.007809834787270338
AATSC4i,-0.3535236088071793
AATSC4m,-6.755353935197654
AATSC4p,-0.046449266751197316
AATSC4s,-0.23567046260647312
AATSC4v,-10.524951732019703
AATSC5Z,1.1662341407151093
AATSC5c,0.005867684386489555
