DLiP-ID,T004OE
SIC5,0.953686991804364
SaaN,0
SaaO,0
SaaS,0
Sare,60.552000000000014
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,8.69857039159454
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,97.5202992819786
TIC1,225.0200900891726
TIC2,301.0200900891725
TIC3,337.02009008917264
TIC4,345.0200900891725
TIC5,345.0200900891725
Vabc,426.36431514800597
WPol,46
apol,67.16020399999998
bpol,34.981796
nRot,8
ABCGG,19.491719521467726
ATS0Z,1408.0
ATS0d,192.0
ATS0i,9992.975483091474
ATS0m,5555.412897000003
ATS0p,87.43878133577199
ATS0s,356.25
ATS0v,13089.961063758483
ATS1Z,1547.0
ATS1d,239.0
ATS1i,9355.371869059656
ATS1m,5853.563451000002
ATS1p,111.25684832600004
ATS1s,209.66666666666666
ATS1v,16393.186825523313
ATS2Z,2253.0
ATS2d,373.0
ATS2i,16864.14675149144
ATS2m,8355.604095000004
ATS2p,165.52866852364107
ATS2s,375.8055555555555
ATS2v,23455.457008974983
ATS3Z,2394.0
ATS3d,420.0
ATS3i,23704.711969664568
ATS3m,8501.044618000004
ATS3p,188.971628097829
ATS3s,458.0
ATS3v,26078.312898816508
ATS4Z,2416.0
ATS4d,392.0
ATS4i,24554.631618819927
ATS4m,8599.080225000002
ATS4p,180.5583778517721
ATS4s,519.5277777777778
ATS4v,25051.971861013666
ATS5Z,2275.0
ATS5d,377.0
ATS5i,24488.054390142523
ATS5m,8040.201453999998
ATS5p,169.46700225716793
ATS5s,557.4166666666667
ATS5v,23600.68111373154
ATS6Z,2089.0
ATS6d,353.0
ATS6i,21868.826415447686
ATS6m,7401.233427999999
ATS6p,166.04084056807397
ATS6s,481.7499999999999
ATS6v,22866.907716395457
ATS7Z,2011.0
ATS7d,356.0
ATS7i,21371.418133905423
ATS7m,7143.827483000002
ATS7p,173.563553056621
ATS7s,389.0555555555555
ATS7v,23087.209102761994
ATS8Z,1912.0
ATS8d,325.0
ATS8i,21990.045942884517
ATS8m,6666.362438999998
ATS8p,159.70800153147002
ATS8s,424.9722222222221
ATS8v,21431.627644334087
C1SP1,0
C1SP2,3
C1SP3,3
C2SP1,0
C2SP2,10
C2SP3,5
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.3333333333333333
GGI10,0.15763493521069277
JGI10,0.006568122300445532
JGT10,0.43682129784678414
Kier1,27.58530612244898
Kier2,13.921231326392032
Kier3,8.86426592797784
MAXdO,12.781490784060436
MID_C,49.35097238328645
MID_N,8.253595888549956
MID_O,8.716760512304567
MID_X,0.0
MID_h,16.970356400854524
MINdO,10.614039847638637
MPC10,99
MWC01,35.0
MWC02,5.10594547390058
MWC03,5.921578419643816
MWC04,6.774223886357614
MWC05,7.607381425639791
MWC06,8.462314529906248
MWC07,9.30428598481871
MWC08,10.160645982437616
MWC09,11.008231007134478
MWC10,11.865741974716272
NaaCH,8
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,4
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,4
NdssS,0
NsCH3,1
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,3
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,2.76342
SRW02,4.2626798770413155
SRW03,0.0
SRW04,5.556828061699537
SRW05,2.3978952727983707
SRW06,7.02197642307216
SRW07,4.59511985013459
SRW08,8.567696173589344
SRW09,6.6052979209482015
SRW10,10.15700510770532
SaaCH,14.44467015774698
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,3.0394569905370137
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-1.826481428316267
SdssS,0
SsCH3,1.9087638343461428
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,8.151310205154653
SssPH,0
SssSe,0
SsssB,0
SsssN,1.5534731746361436
SsssP,0
VE1_A,4.196783308588729
VE1_D,5.65003179551952
VE2_A,0.12717525177541603
VE2_D,0.1712130847127127
VE3_A,2.6282408214192277
VE3_D,2.9255836411405283
VR1_A,698.554548223718
VR1_D,215.62573476229792
VR2_A,21.168319643142972
VR2_D,6.534113174615088
VR3_A,7.742935737497156
VR3_D,6.567466663845519
WPath,3993
Xc-3d,2.251110690351662
Xc-4d,0.0
Xc-5d,0.36585677548318873
Xc-6d,0.0
Xp-0d,23.794317972067564
Xp-1d,15.829407595892901
Xp-2d,14.258781591722341
Xp-3d,10.928986411125424
Xp-4d,8.82133607735798
Xp-5d,6.52563700101866
Xp-6d,4.021345279171222
Xp-7d,2.761942920682415
ZMIC0,109.7333455774313
ZMIC1,56.21554208621991
ZMIC2,31.90440652202522
ZMIC3,24.972319168610447
ZMIC4,24.456812632536632
ZMIC5,24.456812632536632
nAcid,1
nAtom,61
nBase,0
nRing,3
piPC1,3.828641396489095
piPC2,4.31748811353631
piPC3,4.6913478822291435
piPC4,5.1343267664388055
piPC5,5.5437115267970665
piPC6,5.48427812673453
piPC7,5.718773709141935
piPC8,5.975795552069966
piPC9,6.100949358653207
AATS0Z,23.081967213114755
AATS0d,3.1475409836065573
AATS0i,163.8192702146143
AATS0m,91.07234257377054
AATS0p,1.4334226448487213
AATS0s,5.840163934426229
AATS0v,214.58952563538497
AATS1Z,24.555555555555557
AATS1d,3.7936507936507935
AATS1i,148.4979661755501
AATS1m,92.9137055714286
AATS1p,1.765981719460318
AATS1s,3.328042328042328
AATS1v,260.2093146908462
AATS2Z,20.6697247706422
AATS2d,3.4220183486238533
AATS2i,154.7169426742334
AATS2m,76.65691830275233
AATS2p,1.5186116378315695
AATS2s,3.4477573904179404
AATS2v,215.18767898142187
AATS3Z,16.285714285714285
AATS3d,2.857142857142857
AATS3i,161.2565440113236
AATS3m,57.83023549659866
AATS3p,1.285521279577068
AATS3s,3.1156462585034013
AATS3v,177.4034891075953
AATS4Z,16.0
AATS4d,2.596026490066225
AATS4i,162.61345442927103
AATS4m,56.947551158940406
AATS4p,1.1957508467004774
AATS4s,3.4405813097866083
AATS4v,165.90709841730904
AATS5Z,15.371621621621621
AATS5d,2.5472972972972974
AATS5i,165.45982696042245
AATS5m,54.325685499999985
AATS5p,1.145047312548432
AATS5s,3.7663288288288292
AATS5v,159.46406157926717
AATS6Z,15.58955223880597
AATS6d,2.6343283582089554
AATS6i,163.20019713020662
AATS6m,55.23308528358208
AATS6p,1.2391107505080148
AATS6s,3.5951492537313423
AATS6v,170.6485650477273
AATS7Z,14.896296296296295
AATS7d,2.637037037037037
AATS7i,158.30680099189203
AATS7m,52.91724061481483
AATS7p,1.285655948567563
AATS7s,2.8818930041152258
AATS7v,171.01636372416291
AATS8Z,14.058823529411764
AATS8d,2.389705882352941
AATS8i,161.69151428591556
AATS8m,49.01737087499998
AATS8p,1.1743235406725736
AATS8s,3.124795751633986
AATS8v,157.58549738480946
AMID_C,1.4954840116147408
AMID_N,0.25010896631969565
AMID_O,0.2641442579486233
AMID_X,0.0
AMID_h,0.5142532242683189
ATS0dv,476.0
ATS0pe,387.7143999999999
ATS0se,476.65449999999987
ATS1dv,440.0
ATS1pe,412.45250000000004
ATS1se,492.58765199999976
ATS2dv,581.0
ATS2pe,697.3610999999997
ATS2se,845.1803159999996
ATS3dv,559.0
ATS3pe,925.7997000000001
ATS3se,1141.0418319999999
ATS4dv,583.0
ATS4pe,950.4382000000002
ATS4se,1175.553564
ATS5dv,552.0
ATS5pe,937.1707
ATS5se,1163.173896
ATS6dv,509.0
ATS6pe,841.1316999999998
ATS6se,1042.4175759999998
ATS7dv,453.0
ATS7pe,814.6234000000001
ATS7se,1014.7823879999999
ATS8dv,432.0
ATS8pe,831.565
ATS8se,1038.48834
ATSC0Z,463.7377049180328
ATSC0c,1.5196412947392666
ATSC0d,34.55737704918032
ATSC0i,89.91207763402083
ATSC0m,2198.589862229508
ATSC0p,13.496273117384854
ATSC0s,146.30418943533704
ATSC0v,2963.144172198044
ATSC1Z,4.188927707605512
ATSC1c,-1.1188225240967709
ATSC1d,7.99811878527277
ATSC1i,-9.420556470976285
ATSC1m,24.075109828540874
ATSC1p,0.14521651532416818
ATSC1s,-7.309609125384451
ATSC1v,78.90575779315228
ATSC2Z,29.46869121203977
ATSC2c,0.6410706012554719
ATSC2d,-7.5697393173878
ATSC2i,-8.87963055551799
ATSC2m,118.45162777022321
ATSC2p,-2.0137183430083927
ATSC2s,37.324390098241224
ATSC2v,-423.8372821635224
ATSC3Z,-142.285944638538
ATSC3c,-0.3120191061370844
ATSC3d,-10.294006987368984
ATSC3i,-3.2252705867599416
ATSC3m,-668.0943242416015
ATSC3p,-1.637469070847612
ATSC3s,-43.12466780136761
ATSC3v,-568.1292210426881
ATSC4Z,-38.6949744692287
ATSC4c,0.23152473671686122
ATSC4d,-5.478097285675893
ATSC4i,-34.27123921250802
ATSC4m,-186.76815830583163
ATSC4p,-3.7614064440474864
ATSC4s,-28.123667472901555
ATSC4v,-546.2198016665803
ATSC5Z,-45.150497178177915
ATSC5c,-0.28230927911013426
ATSC5d,3.909970438054286
ATSC5i,3.581199165318433
ATSC5m,-197.56441432733143
ATSC5p,1.7389450413772105
ATSC5s,-17.565902236555296
ATSC5v,246.81970967334678
ATSC6Z,-66.22708949207204
ATSC6c,-0.1748734526893576
ATSC6d,0.005106154259607365
ATSC6i,30.473886871174063
ATSC6m,-300.26227443859176
ATSC6p,3.4152596904877326
ATSC6s,4.524858908895455
ATSC6v,335.9644794617602
ATSC7Z,32.56409567320612
ATSC7c,0.697073325407322
ATSC7d,-4.0532115022843325
ATSC7i,0.39459345718072436
ATSC7m,141.6260571805967
ATSC7p,-1.1805670210713788
ATSC7s,2.46613813490997
ATSC7v,-216.54759386421574
ATSC8Z,-47.02176834184359
ATSC8c,-0.7979858454033271
ATSC8d,-1.947594732598764
ATSC8i,-19.75420011552319
ATSC8m,-220.78092047890354
ATSC8p,-2.3018514011772115
ATSC8s,-35.475096300277706
ATSC8v,-354.58996091907267
AXp-0d,0.7210399385475019
AXp-1d,0.45226878845408286
AXp-2d,0.3033783317387732
AXp-3d,0.1917366037039548
AXp-4d,0.12601908681939972
AXp-5d,0.08366201283357257
AXp-6d,0.0536179370556163
AXp-7d,0.03409806074916562
GATS1Z,0.8071064964447316
GATS1c,1.7470585258383962
GATS1d,0.9232402638474748
GATS1i,1.366877515425967
GATS1m,0.8127748973206496
GATS1p,1.1088312839593004
GATS1s,0.6011429733432693
GATS1v,0.9937060600356279
GATS2Z,0.8368381315123085
GATS2c,0.72222355541633
GATS2d,1.3698797068398243
GATS2i,1.2230886588094336
GATS2m,0.8481709382755322
GATS2p,1.1392466002649944
GATS2s,0.4459520166158974
GATS2v,1.0865130527383309
GATS3Z,1.0847968995290422
GATS3c,1.0879383491375794
GATS3d,1.2401734887503393
GATS3i,1.0690454109316876
GATS3m,1.0844838915876982
GATS3p,1.0327930881192025
GATS3s,1.0032912581125375
GATS3v,1.0513774025276332
GATS4Z,1.0239288978454346
GATS4c,1.0168332110974743
GATS4d,1.0578433466956536
GATS4i,1.1555020958232236
GATS4m,1.0233860885067942
GATS4p,1.0792512558453866
GATS4s,1.12778725364475
GATS4v,1.0393899068102772
GATS5Z,1.0735332334597039
GATS5c,1.1549148260106497
GATS5d,0.9619724088414794
GATS5i,0.9493446446173321
GATS5m,1.066045552649357
GATS5p,0.8810029795088273
GATS5s,1.3194849164349665
GATS5v,0.90695910963909
GATS6Z,1.0558271636725873
GATS6c,0.9440539506744116
GATS6d,0.978256251947096
GATS6i,0.8478415474899066
GATS6m,1.0519270159778906
GATS6p,0.8546498603939541
GATS6s,1.044856719502548
GATS6v,0.9163756280986239
GATS7Z,0.8913084464555053
GATS7c,0.509220143785127
GATS7d,1.0095930845456467
GATS7i,0.9810007605513835
GATS7m,0.8996267495419126
GATS7p,1.0940381082322543
GATS7s,0.7074301863771615
GATS7v,1.0793553016727269
GATS8Z,1.025078707246473
GATS8c,1.0617625780380606
GATS8d,0.9064209175131157
GATS8i,1.0449563052739523
GATS8m,1.0256195317788386
GATS8p,1.07727575592992
GATS8s,1.0730480253131365
GATS8v,1.05750578647972
MATS1Z,0.008746206816059818
MATS1c,-0.7128684594705542
MATS1d,0.22409716574801955
MATS1i,-0.10144900914548556
MATS1m,0.01060262353979754
MATS1p,0.010418169964085913
MATS1s,-0.0483756348287417
MATS1v,0.025783697539304158
MATS2Z,0.03556245848727634
MATS2c,0.23608484625847423
MATS2d,-0.12258673815782606
MATS2i,-0.05526882107314813
MATS2m,0.03015089089733554
MATS2p,-0.08350033250472794
MATS2s,0.14277076761604152
MATS2v,-0.08004785714436437
MATS3Z,-0.12732160171761012
MATS3c,-0.08520255181295176
MATS3d,-0.12361073461642724
MATS3i,-0.014885403892811165
MATS3m,-0.12609737951870048
MATS3p,-0.050346785535896416
MATS3s,-0.12231550156696927
MATS3v,-0.07956221125571139
MATS4Z,-0.033708159779449215
MATS4c,0.06154732755143442
MATS4d,-0.06403860411928071
MATS4i,-0.1539801232356169
MATS4m,-0.03431717290743954
MATS4p,-0.11258727133582297
MATS4s,-0.07765475961479397
MATS4v,-0.07446763223501733
MATS5Z,-0.040128991760425586
MATS5c,-0.07656886087478842
MATS5d,0.046633801733422235
MATS5i,0.016416424021687553
MATS5m,-0.037036728666109874
MATS5p,0.05310557528744502
MATS5s,-0.049485939357517154
MATS5v,0.03433168934461301
MATS6Z,-0.06501121724522187
MATS6c,-0.05238510694743026
MATS6d,6.726330397348767e-05
MATS6i,0.15428896098738623
MATS6m,-0.06217010280772097
MATS6p,0.11519533993037911
MATS6s,0.014079048861220455
MATS6v,0.05161377415189664
MATS7Z,0.0317294599463717
MATS7c,0.20726856663622636
MATS7d,-0.052997399676716586
MATS7i,0.001983023738829394
MATS7m,0.02910683675337016
MATS7p,-0.039525088894295485
MATS7s,0.007616522038653233
MATS7v,-0.03302148853223902
MATS8Z,-0.04547968791589034
MATS8c,-0.23552934700733186
MATS8d,-0.025278351378502074
MATS8i,-0.09854448913707824
MATS8m,-0.045041022926783435
MATS8p,-0.07649875235629745
MATS8s,-0.10875713222752527
MATS8v,-0.053674076368253026
MAXsOH,8.69857039159454
MINsOH,8.69857039159454
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,6
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,10
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,41.57194795358147
SpAD_D,502.9880195111963
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,1.7942666251946318
SssNH2,0
SsssAs,0
SsssCH,-0.5718760082807846
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,755
TMWC10,144.21034868455513
TSRW10,82.16449868698884
VE1_Dt,5.6591596312879915
VE2_Dt,0.1714896857966058
VE3_Dt,2.9271978746265592
VR1_Dt,214.70718522609667
VR2_Dt,6.506278340184748
VR3_Dt,6.563197639150685
Xc-3dv,0.8393210465926986
Xc-4dv,0.0
Xc-5dv,0.11892774153229654
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.11785113019775792
Xch-6d,0.30274943015462097
Xch-7d,0.5317015470487816
Xp-0dv,18.46621346268129
Xp-1dv,10.847991293858998
Xp-2dv,7.947670779317522
Xp-3dv,5.474313781937916
Xp-4dv,3.728148217548824
Xp-5dv,2.2588765286767862
Xp-6dv,1.2268741929128717
Xp-7dv,0.7181664436596419
Xpc-4d,4.348553896333482
Xpc-5d,6.461021342177954
Xpc-6d,9.055263761386922
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,63
nFRing,0
nHBAcc,4
nHBDon,4
nHRing,1
nSpiro,0
naRing,2
piPC10,6.36049256418945
AATS0dv,7.80327868852459
AATS0pe,6.355973770491802
AATS0se,7.81400819672131
AATS1dv,6.984126984126984
AATS1pe,6.54686507936508
AATS1se,7.818851619047615
AATS2dv,5.330275229357798
AATS2pe,6.397808256880731
AATS2se,7.753947853211006
AATS3dv,3.802721088435374
AATS3pe,6.297957142857144
AATS3se,7.762189333333333
AATS4dv,3.8609271523178808
AATS4pe,6.294292715231789
AATS4se,7.785122940397351
AATS5dv,3.72972972972973
AATS5pe,6.3322344594594595
AATS5se,7.859283081081081
AATS6dv,3.798507462686567
AATS6pe,6.277102238805969
AATS6se,7.779235641791043
AATS7dv,3.3555555555555556
AATS7pe,6.034247407407408
AATS7se,7.516906577777776
AATS8dv,3.176470588235294
AATS8pe,6.114448529411765
AATS8se,7.635943676470589
AATSC0Z,7.602257457672669
AATSC0c,0.024912152372774863
AATSC0d,0.566514377855415
AATSC0i,1.4739684858036202
AATSC0m,36.04245675786079
AATSC0p,0.2212503789735222
AATSC0s,2.3984293350055252
AATSC0v,48.576133970459736
AATSC1Z,0.06649091599373828
AATSC1c,-0.017759087684075726
AATSC1d,0.12695426643290111
AATSC1i,-0.14953264239644898
AATSC1m,0.3821446004530297
AATSC1p,0.0023050240527645745
AATSC1s,-0.11602554167276907
AATSC1v,1.252472345923052
AATSC2Z,0.2703549652480713
AATSC2c,0.0058813816628942375
AATSC2d,-0.0694471497008055
AATSC2i,-0.08146450050933936
AATSC2m,1.0867121813781946
AATSC2p,-0.01847448021108617
AATSC2s,0.34242559723157084
AATSC2v,-3.888415432692866
AATSC3Z,-0.9679315961805307
AATSC3c,-0.0021225789533134993
AATSC3d,-0.07002725841747609
AATSC3i,-0.021940616236462186
AATSC3m,-4.544859348582323
AATSC3p,-0.011139245379915728
AATSC3s,-0.2933650870841334
AATSC3v,-3.8648246329434564
AATSC4Z,-0.2562581090677397
AATSC4c,0.0015332764020984187
AATSC4d,-0.03627878997136353
AATSC4i,-0.2269618490894571
AATSC4m,-1.2368752205684215
AATSC4p,-0.024909976450645605
AATSC4s,-0.1862494534629242
AATSC4v,-3.617349679911128
