DLiP-ID,C001O5
DLiP-Mol-ID,32665
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C15H10F3N3OS/c1-9-3-4-13(22-9)12-7-11(15(16,17)18)10(8-20)14(21-12)23-6-2-5-19/h3-4,7H,2,6H2,1H3"
Standard Inchi Key(RDKit),JTFCSNCDIGQZMX-UHFFFAOYSA-N
Canonical SMILES(RDKit),Cc1ccc(-c2cc(C(F)(F)F)c(C#N)c(SCCC#N)n2)o1
SMILES(SDF),
MW(SDF),
MW(RDKit),337.326
MW Monoisotopic(RDKit),337.0496676
MolLogP(RDKit),4.54628
XLogP(SDF),
XLogP(CDK),2.8
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),5
HBA Lipinski(RDKit),4
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),0
HBD Lipinski(RDKit),0
PSA(SDF),
PSA(RDKit),73.61
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),4
nRings(SDF),
nRings(RDKit),2
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),23
QED Weighted(RDKit),0.604428255733451
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,131999.4273970684
qed,0.6044282557334508
Chi0,17.035169427003233
Chi1,10.862721870796166
TPSA,73.61
Chi0n,11.938295156397256
Chi0v,12.754791737324982
Chi1n,6.454008733110223
Chi1v,7.439607292763712
Chi2n,4.511643725761982
Chi2v,5.595265481887645
Chi3n,2.8489178273354256
Chi3v,3.8260143681197345
Chi4n,1.84949014063241
Chi4v,2.6990240834274557
MolMR,77.34700000000002
MolWt,337.3260000000001
fr_SH,0
Kappa1,16.912616480316107
Kappa2,6.758275044517169
Kappa3,3.8495328290294903
fr_ArN,0
fr_COO,0
fr_C_O,0
fr_C_S,0
fr_NH0,3
fr_NH1,0
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,799.7642655681652
MolLogP,4.546280000000002
NOCount,4
fr_Ar_N,1
fr_COO2,0
fr_urea,0
BalabanJ,2.5919036085518097
SMR_VSA1,17.588396080077807
SMR_VSA2,10.523783109476973
SMR_VSA3,4.9839785209472085
SMR_VSA4,0.0
SMR_VSA5,24.54681731872935
SMR_VSA6,5.752853606746789
SMR_VSA7,35.08625160765326
SMR_VSA8,0.0
SMR_VSA9,23.59261803930745
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,1
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,134.09700285404534
NHOHCount,0
PEOE_VSA1,4.417150937053347
PEOE_VSA2,0.0
PEOE_VSA3,4.9839785209472085
PEOE_VSA4,23.695028252501434
PEOE_VSA5,11.761884949391115
PEOE_VSA6,0.0
PEOE_VSA7,25.122838405075452
PEOE_VSA8,12.1736752296728
PEOE_VSA9,17.196124296186266
RingCount,2
SMR_VSA10,11.761884949391115
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,337.0496676
NumHDonors,0
PEOE_VSA10,22.54935670518442
PEOE_VSA11,5.760247418874442
PEOE_VSA12,0.0
PEOE_VSA13,0.0
PEOE_VSA14,6.176298517443475
SlogP_VSA1,0.0
SlogP_VSA2,10.736832127693997
SlogP_VSA3,6.176298517443475
SlogP_VSA4,29.585962934752143
SlogP_VSA5,23.30797202519444
SlogP_VSA6,27.64221212110742
SlogP_VSA7,0.0
SlogP_VSA8,11.454175413722904
SlogP_VSA9,0.0
fr_amidine,0
fr_aniline,0
fr_benzene,0
fr_epoxide,0
fr_guanido,0
fr_halogen,3
fr_hdrzine,0
fr_hdrzone,0
fr_isocyan,0
fr_lactone,0
fr_methoxy,0
fr_nitrile,2
fr_nitroso,0
fr_oxazole,0
fr_sulfide,1
fr_sulfone,0
EState_VSA1,17.303201500837467
