DLiP-ID,T001C8
DLiP-Mol-ID,16930
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C28H29NO5S/c30-26(31)25(19-21-13-15-24(16-14-21)23-11-5-2-6-12-23)29-27(32)28(17-7-8-18-28)35(33,34)20-22-9-3-1-4-10-22/h1-6,9-16,25H,7-8,17-20H2,(H,29,32)(H,30,31)/t25-/m0/s1"
Standard Inchi Key(RDKit),DSVLMYXBPWXISK-VWLOTQADSA-N
Canonical SMILES(RDKit),O=C(O)[C@H](Cc1ccc(-c2ccccc2)cc1)NC(=O)C1(S(=O)(=O)Cc2ccccc2)CCCC1
SMILES(SDF),
MW(SDF),
MW(RDKit),491.609
MW Monoisotopic(RDKit),491.176644028
MolLogP(RDKit),4.3933
XLogP(SDF),
XLogP(CDK),4.605
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),4
HBA Lipinski(RDKit),6
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),2
HBD Lipinski(RDKit),2
PSA(SDF),
PSA(RDKit),100.54
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),9
nRings(SDF),
nRings(RDKit),4
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),35
QED Weighted(RDKit),0.462315148462979
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Integrins
Common Target Pref Name,Integrins
RDKit Descriptors
Ipc,90918832.35676587
qed,0.46231514846297883
Chi0,24.89069428924487
Chi1,16.805280556640394
TPSA,100.53999999999999
Chi0n,19.391349772782945
Chi0v,20.20784635371067
Chi1n,11.750534233492342
Chi1v,13.402799459812497
Chi2n,9.07743959439958
Chi2v,11.377084895623081
Chi3n,6.724188156484076
Chi3v,9.221862059142452
Chi4n,4.746645624371827
Chi4v,6.9062990680716405
MolMR,135.41329999999994
MolWt,491.6090000000004
fr_SH,0
Kappa1,24.667531378211915
Kappa2,10.439600154971869
Kappa3,5.45723597017534
fr_ArN,0
fr_COO,1
fr_C_O,2
fr_C_S,0
fr_NH0,0
fr_NH1,1
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,1265.9425310906768
MolLogP,4.3933000000000035
NOCount,6
fr_Ar_N,0
fr_COO2,1
fr_urea,0
BalabanJ,1.5138773504506287
SMR_VSA1,23.113398747313287
SMR_VSA2,0.0
SMR_VSA3,5.316788604006331
SMR_VSA4,0.0
SMR_VSA5,48.64582500374236
SMR_VSA6,0.0
SMR_VSA7,96.05604194185656
SMR_VSA8,0.0
SMR_VSA9,11.126902983393991
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,1
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,205.48172003974008
NHOHCount,2
PEOE_VSA1,10.423315998847038
PEOE_VSA2,4.794537184071822
PEOE_VSA3,13.212334168400758
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,97.77078220431459
PEOE_VSA7,35.095449212640005
PEOE_VSA8,6.4208216229260096
