DLiP-ID,C100LL
ATS7d,55.0
ATS7i,6276.5884715292905
ATS7m,652.7035220000001
ATS7p,35.59357824564099
ATS7s,99.33333333333334
ATS7v,3995.615245165672
ATS8Z,67.0
ATS8d,33.0
ATS8i,4738.4157701639315
ATS8m,116.16192000000001
ATS8p,17.355999672131
ATS8s,35.0
ATS8v,1508.484075151824
C1SP1,0
C1SP2,1
C1SP3,2
C2SP1,0
C2SP2,6
C2SP3,0
C3SP2,0
C3SP3,1
C4SP3,0
FCSP3,0.3
GGI10,0.0
JGI10,0.0
JGT10,0.5086271580310446
Kier1,11.076923076923077
Kier2,5.024221453287197
Kier3,3.3240997229916895
MAXdO,11.242226001511716
MID_C,19.720099705838052
MID_N,1.9950744659187851
MID_O,3.504354814842575
MID_X,0.0
MID_h,5.49942928076136
MINdO,11.242226001511716
MPC10,2
MWC01,13.0
MWC02,4.110873864173311
MWC03,4.890349128221754
MWC04,5.707110264748875
MWC05,6.51471269087253
MWC06,7.332369205929062
MWC07,8.14757773620177
MWC08,8.965845494750937
MWC09,9.783408132205587
MWC10,10.602094799765434
NaaCH,4
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,2
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,2
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,1.9867000000000004
SRW02,3.295836866004329
SRW03,0.0
SRW04,4.553876891600541
SRW05,0.0
SRW06,6.003887067106539
SRW07,0.0
SRW08,7.534228326274089
SRW09,0.0
SRW10,9.101306450952048
SaaCH,6.668231292517007
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,0.5534259259259264
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.09583333333333321
SdssS,0
SsCH3,3.6018272864701437
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.620694444444444
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.3156197369979408
VE1_D,3.5577910122985417
VE2_A,0.25504767207676465
VE2_D,0.27367623171527244
VE3_A,1.4610088199531162
VE3_D,1.5315041145769588
VR1_A,51.37429947857561
VR1_D,51.08305521451032
VR2_A,3.951869190659662
VR2_D,3.929465785731563
VR3_A,4.20150230173741
VR3_D,4.195817106186728
WPath,256
Xc-3d,0.9714045207910316
Xc-4d,0.0
Xc-5d,0.35355339059327373
Xc-6d,0.0
Xp-0d,9.844934982691242
Xp-1d,6.109060905280622
Xp-2d,5.47882367039925
Xp-3d,4.101724399244095
Xp-4d,2.492925525457563
Xp-5d,2.000867044497347
Xp-6d,1.0346555468342136
Xp-7d,0.4705959680207465
ZMIC0,44.131697036913096
ZMIC1,27.474711648622808
ZMIC2,22.631253242803666
ZMIC3,20.653958096684278
ZMIC4,20.446231964519583
ZMIC5,20.446231964519583
nAcid,0
nAtom,26
nBase,0
nRing,1
piPC1,2.8903717578961645
piPC2,3.3843902633457743
piPC3,3.7784916128036232
piPC4,4.125116220888854
piPC5,4.580493198275651
piPC6,4.300680995219929
piPC7,4.214439737636864
piPC8,4.309539943687136
piPC9,3.9918733869158793
AATS0Z,21.153846153846153
AATS0d,2.8076923076923075
AATS0i,163.61598737039373
AATS0m,83.23008049999999
AATS0p,1.3909759908860386
AATS0s,5.321581196581197
AATS0v,204.43667008637644
AATS1Z,22.5
AATS1d,3.3076923076923075
AATS1i,147.78176715555196
AATS1m,83.94635526923071
AATS1p,1.729615680615384
AATS1s,3.416666666666667
AATS1v,249.623633375443
AATS2Z,18.88372093023256
AATS2d,3.0232558139534884
AATS2i,153.22863934287196
AATS2m,69.67868709302326
AATS2p,1.4706693867231164
AATS2s,3.1653746770025846
AATS2v,205.04840451289738
AATS3Z,15.945454545454545
AATS3d,2.4727272727272727
AATS3i,160.4218151996689
AATS3m,56.57992429090909
AATS3p,1.2103940445752905
AATS3s,3.5818181818181833
AATS3v,166.11619507570902
AATS4Z,12.2
AATS4d,2.0727272727272728
AATS4i,171.08262074993337
AATS4m,40.62187532727273
AATS4p,0.9987097265797452
AATS4s,3.455555555555556
AATS4v,134.65199760264332
AATS5Z,14.475
AATS5d,2.275
AATS5i,161.59447349369222
AATS5m,51.75934637499999
AATS5p,1.1727876867547002
AATS5s,3.820833333333334
AATS5v,157.9877148486777
AATS6Z,13.685714285714285
AATS6d,2.085714285714286
AATS6i,155.76979379458135
AATS6m,45.928871199999996
AATS6p,1.2487519102442
AATS6s,3.4952380952380953
AATS6v,164.0517456622612
AATS7Z,6.7631578947368425
AATS7d,1.4473684210526316
AATS7i,165.17338082971818
AATS7m,17.176408473684216
AATS7p,0.9366731117273945
AATS7s,2.6140350877192984
AATS7v,105.14776960962296
AATS8Z,2.4814814814814814
AATS8d,1.2222222222222223
AATS8i,175.4968803764419
AATS8m,4.302293333333334
AATS8p,0.6428148026715185
AATS8s,1.2962962962962963
AATS8v,55.86978056117867
AMID_C,1.5169307466029271
AMID_N,0.15346726660913731
AMID_O,0.26956575498789037
AMID_X,0.0
AMID_h,0.4230330215970277
ATS0dv,172.0
ATS0pe,160.8538
ATS0se,199.65026
ATS1dv,161.0
ATS1pe,167.53650000000005
ATS1se,201.51782800000004
ATS2dv,208.0
ATS2pe,266.29460000000006
ATS2se,326.1532840000001
ATS3dv,191.0
ATS3pe,344.2306
ATS3se,425.5444639999999
ATS4dv,142.0
ATS4pe,345.239
ATS4se,433.3695799999999
ATS5dv,125.0
ATS5pe,242.11110000000005
ATS5se,303.72658
ATS6dv,49.0
ATS6pe,215.82050000000004
ATS6se,268.19693600000005
ATS7dv,6.0
ATS7pe,221.74099999999999
ATS7se,284.198024
ATS8dv,0.0
ATS8pe,136.84
ATS8se,184.59187200000002
ATSC0Z,195.53846153846155
ATSC0c,0.6641942917236544
ATSC0d,14.5
ATSC0i,36.235584920403085
ATSC0m,928.6186329615382
ATSC0p,5.8555860479800375
ATSC0s,54.00106837606837
ATSC0v,1295.4192184551953
ATSC1Z,-5.769230769230783
ATSC1c,-0.43580974406749434
ATSC1d,5.0
ATSC1i,0.019935530855692385
ATSC1m,-25.000618923076924
ATSC1p,0.2572976841538469
ATSC1s,-6.634615384615384
ATSC1v,33.851717273701645
ATSC2Z,39.45562130177516
ATSC2c,0.0857562322251332
ATSC2d,-4.25
ATSC2i,-9.474366586103262
ATSC2m,181.16764683284038
ATSC2p,-0.8288070949727165
ATSC2s,6.638190335305719
ATSC2v,-31.51324258283839
ATSC3Z,-16.254437869822496
ATSC3c,0.26804881425124466
ATSC3d,-1.25
ATSC3i,-22.205698737146005
ATSC3m,-85.18421661094673
ATSC3p,-2.9184493635760425
ATSC3s,-0.7137984878369477
ATSC3v,-462.4809418985834
ATSC4Z,-78.25443786982251
ATSC4c,-0.4687819686596662
ATSC4d,0.75
ATSC4i,21.126338911900223
ATSC4m,-355.6691515340237
ATSC4p,1.865608307731648
ATSC4s,-31.375123274161723
ATSC4v,150.39716227761315
ATSC5Z,53.55621301775148
ATSC5c,0.27079489097908793
ATSC5d,-6.5
ATSC5i,6.2985034325644635
ATSC5m,250.97385078994085
ATSC5p,0.8790261051788253
ATSC5s,22.332758053911896
ATSC5v,254.68035656072098
ATSC6Z,-92.45562130177515
ATSC6c,0.005317092167225191
ATSC6d,-7.25
ATSC6i,-13.185443155986643
ATSC6m,-442.06317810207094
ATSC6p,-2.6541764391497824
ATSC6s,-10.880711702827089
ATSC6v,-651.3353958979951
ATSC7Z,-129.55621301775147
ATSC7c,-0.11403790837209413
ATSC7d,1.0
ATSC7i,-9.085689839494632
ATSC7m,-613.420387289941
ATSC7p,-1.8407655755320949
ATSC7s,-21.14472386587772
ATSC7v,-670.5309339178953
ATSC8Z,88.01775147928997
ATSC8c,0.047694730587665074
ATSC8d,3.75
ATSC8i,3.9325284013700204
ATSC8m,417.08467219378696
ATSC8p,1.289499435778536
ATSC8s,10.925172583826424
ATSC8v,446.94128340142373
AXp-0d,0.7573026909762495
AXp-1d,0.46992776194466324
AXp-2d,0.32228374531760295
AXp-3d,0.2158802315391629
AXp-4d,0.13120660660302963
AXp-5d,0.09094850202260668
AXp-6d,0.06466597167713835
AXp-7d,0.04278145163824968
GATS1Z,0.909716758457907
GATS1c,1.5870171201523562
GATS1d,0.9615384615384617
GATS1i,1.241413830221773
GATS1m,0.9138918190001097
GATS1p,1.1029297708998826
GATS1s,0.7762884558314374
GATS1v,1.0313086856275269
GATS2Z,0.7671125098347757
GATS2c,0.6795518972547839
GATS2d,1.5637530072173216
GATS2i,1.275628801916937
GATS2m,0.7778973544857741
GATS2p,1.1642759374222498
GATS2s,0.5460940860895311
GATS2v,1.0504622948624018
GATS3Z,1.0100314712824547
GATS3c,0.8813178922249651
GATS3d,1.1285266457680252
GATS3i,1.3166992517915788
GATS3m,1.0127979274104613
GATS3p,1.193355846938216
GATS3s,1.023057761310803
GATS3v,1.1143693291727932
GATS4Z,1.257599599456405
GATS4c,1.647798667889064
GATS4d,0.8150470219435737
GATS4i,0.6675959136583031
GATS4m,1.2393113369642244
GATS4p,0.6702702504135599
GATS4s,1.7276594213976746
GATS4v,0.7928899421133502
GATS5Z,0.7926829268292682
GATS5c,0.8233839272901289
GATS5d,1.4439655172413794
GATS5i,0.8114429841809478
GATS5m,0.794550716648241
GATS5p,0.8845422357506051
GATS5s,0.8379785339796221
GATS5v,0.8497466133434248
GATS6Z,1.2931325165786218
GATS6c,0.870302881030815
GATS6d,1.330049261083744
GATS6i,1.2420382080516652
GATS6m,1.2953006665929498
GATS6p,1.369991055447237
GATS6s,1.3484448087277252
GATS6v,1.3618545979652161
GATS7Z,1.418148784628763
GATS7c,1.105337210644335
GATS7d,0.4310344827586207
GATS7i,0.9925992952775378
GATS7m,1.4149592049163753
GATS7p,1.1379401820748052
GATS7s,1.2494338031248862
GATS7v,1.2916665715256332
GATS8Z,0.47352624063875043
GATS8c,0.3647605071503557
GATS8d,0.19157088122605365
GATS8i,0.5587828874988691
GATS8m,0.4828598199628174
GATS8p,0.6365711853177262
GATS8s,0.06858574867279982
GATS8v,0.6436566812359075
MATS1Z,-0.0295043273013376
MATS1c,-0.6561479818450743
MATS1d,0.3448275862068966
MATS1i,0.0005501644557272576
MATS1m,-0.026922374843314615
MATS1p,0.04394055215747451
MATS1s,-0.12286081709367892
MATS1v,0.026131862791159043
MATS2Z,0.12200611128391857
MATS2c,0.07806842994225816
MATS2d,-0.1772253408179631
MATS2i,-0.15809560644809773
MATS2m,0.11796363375584829
MATS2p,-0.08558309443293177
MATS2s,0.07432796471944181
MATS2v,-0.014709152450078151
MATS3Z,-0.03929618768328448
MATS3c,0.19077849132056526
MATS3d,-0.04075235109717869
MATS3i,-0.28969421705412624
MATS3m,-0.04336430582862315
MATS3p,-0.235609313385783
MATS3s,-0.0062486173436811345
MATS3v,-0.1687695776296832
MATS4Z,-0.1891853229382734
MATS4c,-0.3336463807496972
MATS4d,0.02445141065830721
MATS4i,0.2756129533571099
MATS4m,-0.18105872747964338
MATS4p,0.15061241010975424
MATS4s,-0.27465894477468317
MATS4v,0.0548832681625652
MATS5Z,0.17802911093627063
MATS5c,0.2650078167333015
MATS5d,-0.2913793103448276
MATS5i,0.11298361100448767
MATS5m,0.1756727651406261
MATS5p,0.0975763934958034
MATS5s,0.2688149174003363
MATS5v,0.12779047076503924
MATS6Z,-0.3512419916825896
MATS6c,0.005946813974270611
MATS6d,-0.37142857142857144
MATS6i,-0.2703116467328313
MATS6m,-0.353632565394425
MATS6p,-0.3367167538944642
MATS6s,-0.149678786936676
MATS6v,-0.3735077759734854
MATS7Z,-0.453331400886165
MATS7c,-0.11747456772736896
MATS7d,0.04718693284936479
MATS7i,-0.17155855606245007
MATS7m,-0.45197099341196356
MATS7p,-0.21508883533412904
MATS7s,-0.267910304002166
MATS7v,-0.35415896002692276
MATS8Z,0.43345863566162557
MATS8c,0.0691488313837048
MATS8d,0.24904214559386972
MATS8i,0.10450719119444957
MATS8m,0.4325102657710729
MATS8p,0.21206078900415495
MATS8s,0.19482089667073335
MATS8v,0.33223831822407857
MAXsOH,9.326459750566894
MINsOH,9.326459750566894
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,4
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,15.71116986995218
SpAD_D,81.1377050616554
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,-0.08369803476946358
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,147
TMWC10,92.05434131686926
TSRW10,43.48913560193755
VE1_Dt,3.5691717503005544
VE2_Dt,0.27455167310004264
VE3_Dt,1.5346978306253138
VR1_Dt,49.917342153381945
VR2_Dt,3.8397955502601495
VR3_Dt,4.172732744991499
Xc-3dv,0.48431920577918536
Xc-4dv,0.0
Xc-5dv,0.0775594649113772
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.08333333333333333
Xch-7d,0.1422588984322123
Xp-0dv,7.742213231911952
Xp-1dv,4.1984568851456014
Xp-2dv,3.161100366924255
Xp-3dv,1.686296337543019
Xp-4dv,0.8564101725579331
Xp-5dv,0.5694338395720479
Xp-6dv,0.24483716707379521
Xp-7dv,0.09747800490716109
Xpc-4d,2.175116849934955
Xpc-5d,1.902609860087751
Xpc-6d,2.798333206628622
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,1
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,26
nFRing,0
nHBAcc,2
nHBDon,2
nHRing,0
nSpiro,0
naRing,1
piPC10,2.7842393394597567
AATS0dv,6.615384615384615
AATS0pe,6.186684615384616
AATS0se,7.678856153846154
AATS1dv,6.1923076923076925
AATS1pe,6.443711538461541
AATS1se,7.750685692307694
AATS2dv,4.837209302325581
AATS2pe,6.192897674418606
AATS2se,7.584960093023258
AATS3dv,3.4727272727272727
AATS3pe,6.258738181818181
AATS3se,7.737172072727271
AATS4dv,2.581818181818182
AATS4pe,6.277072727272727
AATS4se,7.879446909090908
AATS5dv,3.125
AATS5pe,6.052777500000001
AATS5se,7.5931645
AATS6dv,1.4
AATS6pe,6.1663000000000014
AATS6se,7.662769600000002
AATS7dv,0.15789473684210525
AATS7pe,5.8352894736842105
AATS7se,7.478895368421052
AATS8dv,0.0
AATS8pe,5.068148148148148
AATS8se,6.836736000000001
AATSC0Z,7.520710059171598
AATSC0c,0.02554593429706363
AATSC0d,0.5576923076923077
AATSC0i,1.3936763430924264
AATSC0m,35.71610126775147
AATSC0p,0.22521484799923222
AATSC0s,2.076964168310322
AATSC0v,49.82381609443059
AATSC1Z,-0.2218934911242609
AATSC1c,-0.016761913233365167
AATSC1d,0.19230769230769232
AATSC1i,0.0007667511867573995
AATSC1m,-0.9615622662721894
AATSC1p,0.009896064775147958
AATSC1s,-0.2551775147928994
AATSC1v,1.3019891259116017
AATSC2Z,0.9175725884133759
AATSC2c,0.001994330981979842
AATSC2d,-0.09883720930232558
AATSC2i,-0.22033410665356423
AATSC2m,4.213201089135823
AATSC2p,-0.019274583604016664
AATSC2s,0.1543765194257144
AATSC2v,-0.732866106577637
AATSC3Z,-0.2955352339967727
AATSC3c,0.004873614804568085
AATSC3d,-0.022727272727272728
AATSC3i,-0.40373997703901826
AATSC3m,-1.5488039383808496
AATSC3p,-0.05306271570138259
AATSC3s,-0.01297815432430814
AATSC3v,-8.408744398156061
AATSC4Z,-1.4228079612695002
AATSC4c,-0.00852330852108484
AATSC4d,0.013636363636363636
AATSC4i,0.3841152529436404
AATSC4m,-6.466711846073158
AATSC4p,0.03392015104966633
AATSC4s,-0.5704567868029404
AATSC4v,2.734493859592966
AATSC5Z,1.338905325443787
AATSC5c,0.0067698722744771985
AATSC5d,-0.1625
AATSC5i,0.1574625858141116
AATSC5m,6.274346269748522
AATSC5p,0.021975652629470634
AATSC5s,0.5583189513477974
AATSC5v,6.367008914018024
AATSC6Z,-2.6415891800507185
AATSC6c,0.00015191691906357688
AATSC6d,-0.20714285714285716
AATSC6i,-0.3767269473139041
AATSC6m,-12.630376517202027
AATSC6p,-0.07583361254713664
AATSC6s,-0.3108774772236311
AATSC6v,-18.609582739942717
