DLiP-ID,C002V9
AATS2v,246.91124217362744
AATS3Z,25.140845070422536
AATS3d,3.8028169014084505
AATS3i,158.73108259766053
AATS3m,95.34218497183097
AATS3p,1.472150088188676
AATS3s,4.457746478873239
AATS3v,223.60732891716833
AATS4Z,22.59493670886076
AATS4d,3.2911392405063293
AATS4i,166.49374921132713
AATS4m,84.270265
AATS4p,1.278355661984709
AATS4s,4.900492264416315
AATS4v,195.96499643254938
AATS5Z,22.028169014084508
AATS5d,3.2253521126760565
AATS5i,167.12437054727667
AATS5m,82.01722894366198
AATS5p,1.2645660804174788
AATS5s,4.449921752738654
AATS5v,193.90227247036955
AATS6Z,25.546875
AATS6d,3.0
AATS6i,164.04739561708666
AATS6m,96.4262748125
AATS6p,1.3042759880843124
AATS6s,6.879340277777779
AATS6v,209.31649131676525
AATS7Z,19.161290322580644
AATS7d,2.3870967741935485
AATS7i,169.75731244848703
AATS7m,68.42509330645161
AATS7p,1.0928696615337743
AATS7s,6.688172043010754
AATS7v,168.96136292937933
AATS8Z,16.512820512820515
AATS8d,2.282051282051282
AATS8i,164.40292650099485
AATS8m,57.1118007948718
AATS8p,1.1696048170691795
AATS8s,4.666666666666667
AATS8v,167.48961104733846
AMID_C,1.2338465365165978
AMID_N,0.47765993117502054
AMID_O,0.3173541464350386
AMID_X,0.0
AMID_h,0.7950140776100593
ATS0dv,410.0
ATS0pe,231.3149
ATS0se,276.344856
ATS1dv,383.0
ATS1pe,245.0417
ATS1se,287.20729599999993
ATS2dv,598.0
ATS2pe,404.1249
ATS2se,478.20223599999997
ATS3dv,618.0
ATS3pe,486.09119999999996
ATS3se,579.7037799999999
ATS4dv,607.0
ATS4pe,543.7506
ATS4se,654.323852
ATS5dv,524.0
ATS5pe,487.26700000000005
ATS5se,588.3101479999999
ATS6dv,545.0
ATS6pe,457.584
ATS6se,546.257808
ATS7dv,351.0
ATS7pe,435.9402
ATS7se,531.182268
ATS8dv,150.0
ATS8pe,259.13
ATS8se,317.456804
ATSC0Z,242.54545454545456
ATSC0c,1.2318241572403401
ATSC0d,23.515151515151516
ATSC0i,55.528496807716884
ATSC0m,1141.1960822424242
ATSC0p,6.579315713498725
ATSC0s,122.00168350168349
ATSC0v,1357.8875420973677
ATSC1Z,13.694214876033042
ATSC1c,-0.5754745165468501
ATSC1d,8.271808999081728
ATSC1i,-18.03258270890777
ATSC1m,62.33773556106526
ATSC1p,-0.5836137121308936
ATSC1s,-5.767778798081826
ATSC1v,-73.06897624270998
ATSC2Z,63.04132231404957
ATSC2c,0.3900030496600317
ATSC2d,2.730945821854913
ATSC2i,33.139904517839256
ATSC2m,289.70353814967865
ATSC2p,1.6981877937772958
ATSC2s,37.62162024283236
ATSC2v,249.55224816765485
ATSC3Z,20.008264462809912
ATSC3c,0.07562406913386453
ATSC3d,-3.653810835629016
ATSC3i,-26.808247279337742
ATSC3m,77.24143490266307
ATSC3p,-3.3203747856410506
ATSC3s,4.588970513212936
ATSC3v,-566.9661596694342
ATSC4Z,-4.487603305785129
ATSC4c,-0.6154607244972805
ATSC4d,-5.960514233241503
ATSC4i,-3.2386261462620096
ATSC4m,-25.690354065197425
ATSC4p,-1.3535366076397106
ATSC4s,4.937888990919298
ATSC4v,-144.81915773554425
ATSC5Z,2.2809917355371776
ATSC5c,-0.10871261068411325
ATSC5d,-12.471992653810835
ATSC5i,4.2522164446624435
ATSC5m,17.619298175390178
ATSC5p,0.8349993853091323
ATSC5s,-36.31675339251096
ATSC5v,207.83218965972526
ATSC6Z,-7.512396694214874
ATSC6c,0.37776344308750354
ATSC6d,-11.059687786960513
ATSC6i,-13.369637862985515
ATSC6m,-42.95287307621664
ATSC6p,-2.0981983598896528
ATSC6s,33.32501785532088
ATSC6v,-263.9238685961862
ATSC7Z,-154.11570247933884
ATSC7c,-0.05647271413838783
ATSC7d,1.123048668503213
ATSC7i,1.9717626358572464
ATSC7m,-704.1435590312213
ATSC7p,1.8806613479171501
ATSC7s,-47.02336496275889
ATSC7v,-16.84819242252498
ATSC8Z,-129.55371900826447
ATSC8c,-0.05646024253153337
ATSC8d,-2.669421487603306
ATSC8i,-5.893317115079524
ATSC8m,-607.8537975289255
ATSC8p,-1.7924622877080414
ATSC8s,-35.040710131619214
ATSC8v,-528.1028681109182
AXp-0d,0.7205912123726826
AXp-1d,0.436919625124682
AXp-2d,0.2810788053523153
AXp-3d,0.1717322648943149
AXp-4d,0.10522297279415774
AXp-5d,0.06577700770592783
AXp-6d,0.04273699773457831
AXp-7d,0.02737964740496429
GATS1Z,0.5786249732276719
GATS1c,1.428473063077795
GATS1d,0.6998527245949926
GATS1i,1.533205267577194
GATS1m,0.5861329753002267
GATS1p,1.0776816541846548
GATS1s,0.5323892186412713
GATS1v,0.9073349432031657
GATS2Z,0.6266866566716641
GATS2c,0.8649936989670464
GATS2d,1.0323498044792037
GATS2i,0.8168035678906272
GATS2m,0.6341356000125996
GATS2p,0.8177924359211067
GATS2s,0.4233344007735056
GATS2v,0.7940704872143517
GATS3Z,0.7869586333593765
GATS3c,0.9488215420014411
GATS3d,1.1116596486133294
GATS3i,1.2978672605358113
GATS3m,0.7974572884157972
GATS3p,1.2273214657923184
GATS3s,0.676200936038897
GATS3v,1.135902418569664
GATS4Z,0.9719697113468582
GATS4c,1.1353526471047528
GATS4d,1.102440297533603
GATS4i,1.0228846498238788
GATS4m,0.9738046863763693
GATS4p,1.013355953936449
GATS4s,0.8482970719387479
GATS4v,0.9873043520915757
GATS5Z,0.9941508119179846
GATS5c,1.1947488641167863
GATS5d,1.3224916509365472
GATS5i,0.9313423106823316
GATS5m,0.9907407104112869
GATS5p,0.8780746850754434
GATS5s,1.1144308620354233
GATS5v,0.8878480580831847
GATS6Z,0.9544602698650674
GATS6c,0.9018645555888685
GATS6d,1.190721649484536
GATS6i,1.1019533509790476
GATS6m,0.9531084026004775
GATS6p,1.101935344137427
GATS6s,1.1117788295685052
GATS6v,0.9824737902496113
GATS7Z,1.4693620931469749
GATS7c,1.1106137466836439
GATS7d,0.8450282673761224
GATS7i,0.7917600073148746
GATS7m,1.4505284822820195
GATS7p,0.7879190411560092
GATS7s,1.8590730007357987
GATS7v,0.9512469723370078
GATS8Z,1.4918694498904395
GATS8c,0.8882640764329527
GATS8d,0.8548770816812054
GATS8i,0.9680205270407968
GATS8m,1.489984127784239
GATS8p,1.2310565818947645
GATS8s,1.3491009949081678
GATS8v,1.3526666038570934
MATS1Z,0.05323409723709568
MATS1c,-0.44047703989993625
MATS1d,0.33166421207658325
MATS1i,-0.30618782046506043
MATS1m,0.05150348845204361
MATS1p,-0.0836354996649595
MATS1s,-0.04457472456202946
MATS1v,-0.050735870266020854
MATS2Z,0.147882955074187
MATS2c,0.18013795684333286
MATS2d,0.06607714184145042
MATS2i,0.33956371951891123
MATS2m,0.1444373372769558
MATS2p,0.14685574283616312
MATS2s,0.17545171514478722
MATS2v,0.10456434686641938
MATS3Z,0.03834174462064741
MATS3c,0.02853427985206729
MATS3d,-0.07221939886743137
MATS3i,-0.22439237485259092
MATS3m,0.03145905351005603
MATS3p,-0.2345643308355001
MATS3s,0.017482560294358015
MATS3v,-0.19406576354344549
MATS4Z,-0.007728730571423157
MATS4c,-0.20870770166580932
MATS4d,-0.10588216103353773
MATS4i,-0.024363055206289695
MATS4m,-0.009403654543178869
MATS4p,-0.0859361964631374
MATS4s,0.016906836288445304
MATS4v,-0.04455013885341416
MATS5Z,0.004371053909664861
MATS5c,-0.04101916350491954
MATS5d,-0.2465151735153187
MATS5i,0.03559221669595916
MATS5m,0.0071760246920286284
MATS5p,0.05898763986225021
MATS5s,-0.1383556135416037
MATS5v,0.07113848311288404
MATS6Z,-0.015970530359820084
MATS6c,0.15812668894103352
MATS6d,-0.24250966494845358
MATS6i,-0.12414741834221371
MATS6m,-0.0194073354479142
MATS6p,-0.16443708987826972
MATS6s,0.1408440591839269
MATS6v,-0.1002187151188625
MATS7Z,-0.3382018668085312
MATS7c,-0.024401256744802043
MATS7d,0.025419853674758873
MATS7i,0.018899963524687924
MATS7m,-0.32841515468140275
MATS7p,0.15214305144210352
MATS7s,-0.20514934305614102
MATS7v,-0.006604071406058629
MATS8Z,-0.45196632453004265
MATS8c,-0.03878317460494061
MATS8d,-0.09605471847739888
MATS8i,-0.08980349244454651
MATS8m,-0.4507006610710225
MATS8p,-0.23052531978638494
MATS8s,-0.24302805337454633
MATS8v,-0.3290819446849957
MAXaaN,3.836395030234316
MINaaN,3.836395030234316
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,1
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,5
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,27.933021529338735
SpAD_D,183.29637417414335
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.10608843537414958
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,776
TMWC10,121.57149089414347
TSRW10,70.81567542358701
VE1_Dt,4.657059400598643
VE2_Dt,0.21168451820902925
VE3_Dt,2.326841579404196
VR1_Dt,117.522959030983
VR2_Dt,5.3419526832265
VR3_Dt,5.555091070869536
Xc-3dv,0.5998635902717213
Xc-4dv,0.0
Xc-5dv,0.11557007213539248
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.07856742013183861
Xch-6d,0.3390613128221271
Xch-7d,0.7130910217368696
Xp-0dv,11.53820825803537
Xp-1dv,6.420673813333311
Xp-2dv,4.771365969543343
Xp-3dv,3.3663895382640505
Xp-4dv,2.3045553558931418
Xp-5dv,1.5676163125137013
Xp-6dv,0.8771254795684369
Xp-7dv,0.48014631508839895
Xpc-4d,4.188007433408813
Xpc-5d,6.734685244579437
Xpc-6d,11.090599543732228
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,35
nFRing,1
nHBAcc,7
nHBDon,1
nHRing,2
nSpiro,0
naRing,3
piPC10,7.725280022869494
AATS0dv,12.424242424242424
AATS0pe,7.009542424242424
AATS0se,8.374086545454546
AATS1dv,10.942857142857143
AATS1pe,7.0011914285714285
AATS1se,8.20592274285714
AATS2dv,10.310344827586206
AATS2pe,6.967670689655173
AATS2se,8.244866137931034
AATS3dv,8.704225352112676
AATS3pe,6.846354929577465
AATS3se,8.164841971830985
AATS4dv,7.6835443037974684
AATS4pe,6.882918987341772
AATS4se,8.28258040506329
AATS5dv,7.380281690140845
AATS5pe,6.862915492957748
AATS5se,8.28605842253521
AATS6dv,8.515625
AATS6pe,7.14975
AATS6se,8.53527825
AATS7dv,5.661290322580645
AATS7pe,7.031293548387096
AATS7se,8.56745593548387
AATS8dv,3.8461538461538463
AATS8pe,6.644358974358974
AATS8se,8.13991805128205
AATSC0Z,7.349862258953168
AATSC0c,0.03732800476485879
AATSC0d,0.7125803489439854
AATSC0i,1.6826817214459662
AATSC0m,34.58169946189164
AATSC0p,0.1993732034393553
AATSC0s,3.6970207121722267
AATSC0v,41.14810733628387
AATSC1Z,0.39126328217237266
AATSC1c,-0.016442129044195716
AATSC1d,0.23633739997376366
AATSC1i,-0.5152166488259363
AATSC1m,1.7810781588875788
AATSC1p,-0.016674677489454105
AATSC1s,-0.16479367994519503
AATSC1v,-2.0876850355059995
AATSC2Z,1.086919350242234
AATSC2c,0.0067241905113798565
AATSC2d,0.04708527279060195
AATSC2i,0.5713776641006768
AATSC2m,4.994888588787563
AATSC2p,0.029279099892711997
AATSC2s,0.6486486248764199
AATSC2v,4.302624968407843
AATSC3Z,0.2818065417297171
AATSC3c,0.001065127734279782
AATSC3d,-0.0514621244454791
AATSC3i,-0.3775809475963062
AATSC3m,1.087907533840325
AATSC3p,-0.046765842051282404
AATSC3s,0.06463338751004136
AATSC3v,-7.98543886858358
AATSC4Z,-0.056805105136520616
AATSC4c,-0.0077906420822440575
AATSC4d,-0.07544954725622156
AATSC4i,-0.040995267674202654
AATSC4m,-0.3251943552556636
AATSC4p,-0.0171333747802495
AATSC4s,0.06250492393568731
AATSC4v,-1.8331538953866362
AATSC5Z,0.03212664416249546
AATSC5c,-0.0015311635307621585
AATSC5d,-0.1756618683635329
AATSC5i,0.05989037246003442
AATSC5m,0.24815912923084757
AATSC5p,0.011760554722663836
AATSC5s,-0.511503568908605
